50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,1.238355,,,,,,,,,,,,,,,,,,,,,,755cc790-54cd-428d-a4ca-1d1431e23134,1954,,,"[36.0, 7.2]",53,,,,,-0.36663765,,38.0,Left Foot,,,,"[48.5, 2.4]",1.0,Ground Pass,,13.389921,,,,,3633.0,Gareth Barry,,,,,,,2,4,From Throw In,4394.0,Peter Whittingham,15.0,Left Center Midfield,125,59,Aston Villa,['f5b97ef1-e5d6-43b0-91f1-b37465460356'],51,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:08:51.335,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.56129,,,,,,,,,,,,,,,,,,,,,,5d8b4268-490b-4acd-aaba-368e0ef92396,1955,,,"[71.6, 77.7]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,125,59,Aston Villa,"['d36911eb-09dc-473d-b451-33fe83d494b8', 'f5b97ef1-e5d6-43b0-91f1-b37465460356']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:52.260,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b97ef1-e5d6-43b0-91f1-b37465460356,1956,,,"[48.5, 2.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,3633.0,Gareth Barry,16.0,Left Midfield,125,59,Aston Villa,"['5d8b4268-490b-4acd-aaba-368e0ef92396', '755cc790-54cd-428d-a4ca-1d1431e23134']",52,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:08:52.573,42,Ball Receipt*,True
,,,,,,,,"[48.5, 2.4]",,,,,,,,,,,,,,,,0.741377,,,,,,,,,,,,,,,,,,,,,,d36911eb-09dc-473d-b451-33fe83d494b8,1957,,,"[48.5, 2.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,3633.0,Gareth Barry,16.0,Left Midfield,125,59,Aston Villa,"['21a641bf-6443-4e07-bc1d-6ab0075c1f1f', '5d8b4268-490b-4acd-aaba-368e0ef92396', 'c5330c54-f579-4bb5-9fe6-67ce37612ebc', 'f5b97ef1-e5d6-43b0-91f1-b37465460356']",52,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:08:52.573,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,21a641bf-6443-4e07-bc1d-6ab0075c1f1f,1958,,,"[71.6, 77.7]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,125,59,Aston Villa,"['c5330c54-f579-4bb5-9fe6-67ce37612ebc', 'd36911eb-09dc-473d-b451-33fe83d494b8']",53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:53.314,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,c5330c54-f579-4bb5-9fe6-67ce37612ebc,1959,,,"[48.5, 2.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,3633.0,Gareth Barry,16.0,Left Midfield,125,59,Aston Villa,['21a641bf-6443-4e07-bc1d-6ab0075c1f1f'],53,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:08:53.314,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,2.823165,,,,,,,,,,,,,,,,,,,,,,17dc4584-72ca-4e2e-b7ae-b3baa00840f1,1960,,,"[49.9, 2.6]",54,,,,,0.20908387,,38.0,Left Foot,,,,"[97.5, 12.7]",3.0,High Pass,,48.659737,,,,,3633.0,Gareth Barry,,,,,62.0,Free Kick,2,3,From Free Kick,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,126,59,Aston Villa,['cb4c45dc-6dfc-401d-b958-a20c40b0a266'],5,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:05.839,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb4c45dc-6dfc-401d-b958-a20c40b0a266,1961,,,"[97.5, 12.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,3633.0,Gareth Barry,16.0,Left Midfield,126,59,Aston Villa,['17dc4584-72ca-4e2e-b7ae-b3baa00840f1'],8,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:08.662,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,f1a9430c-8410-44c7-93a6-d8033a91e274,1962,,,"[22.6, 67.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,126,59,Aston Villa,['3152ad64-101c-4fb1-8bc4-1dfa8c1f3294'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:08.702,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.204713,,,,,,,,,,,,,,,,,,,,,,3152ad64-101c-4fb1-8bc4-1dfa8c1f3294,1963,,,"[97.5, 12.7]",54,,,,True,2.69897,,,,,,,"[80.2, 20.9]",3.0,High Pass,,19.144974,,,,,4394.0,Peter Whittingham,,,,,,,2,3,From Free Kick,3633.0,Gareth Barry,16.0,Left Midfield,126,59,Aston Villa,"['ed2115e2-8afd-4ade-bd34-a0cfc902779a', 'f1a9430c-8410-44c7-93a6-d8033a91e274']",8,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:08.702,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed2115e2-8afd-4ade-bd34-a0cfc902779a,1964,,,"[80.2, 20.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,4394.0,Peter Whittingham,15.0,Left Center Midfield,126,59,Aston Villa,['3152ad64-101c-4fb1-8bc4-1dfa8c1f3294'],9,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:09.907,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,ded6f15c-4e4e-4a84-8a91-6faff4fc7774,1965,,,"[80.2, 20.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,4394.0,Peter Whittingham,15.0,Left Center Midfield,126,59,Aston Villa,,9,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:09.907,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,,0.577077,,,,,,,,,,,,,,,,,,,,,,3c0068a2-7540-4af1-a1e8-3fcfff529595,1966,,,"[42.2, 57.9]",54,,,,,-1.4089589,,40.0,Right Foot,,,,"[43.0, 53.0]",1.0,Ground Pass,,4.9648767,,,,,15515.0,Patrick Vieira,,,,,66.0,Recovery,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,126,59,Aston Villa,['79762515-808c-418d-a0cf-9bc18f8838de'],10,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:10.573,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79762515-808c-418d-a0cf-9bc18f8838de,1967,,,"[43.0, 53.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,126,59,Aston Villa,['3c0068a2-7540-4af1-a1e8-3fcfff529595'],11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:11.150,42,Ball Receipt*,
,,,,,,,,"[44.9, 47.9]",,,,,,,,,,,,,,,,1.4822071,,,,,,,,,,,,,,,,,,,,,,57f52370-b09d-4e0c-b228-ade2b153eda9,1968,,,"[43.0, 53.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,126,59,Aston Villa,"['79762515-808c-418d-a0cf-9bc18f8838de', '822f3476-c47c-47b4-a4bb-240b427dab11']",11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:11.150,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.21783,,,,,,,,,,,,,,,,,,,,,,822f3476-c47c-47b4-a4bb-240b427dab11,1969,,,"[44.9, 47.9]",54,,,,,-0.17891717,,40.0,Right Foot,,,,"[54.3, 46.2]",1.0,Ground Pass,,9.552486,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,2,3,From Free Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,126,59,Aston Villa,"['1b74acab-82e2-43d7-bcda-0dc203e29b8a', 'b1acc187-c63b-4143-8255-4d153a442e87']",12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:12.633,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1acc187-c63b-4143-8255-4d153a442e87,1970,,,"[63.8, 45.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,126,59,Aston Villa,['822f3476-c47c-47b4-a4bb-240b427dab11'],13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:13.850,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.443125,,,,,,,,,,,,,,,,,,,,,,1b74acab-82e2-43d7-bcda-0dc203e29b8a,1971,,,"[65.8, 33.9]",54,,,,,1.6506263,,40.0,Right Foot,,,,"[65.6, 36.4]",1.0,Ground Pass,,2.5079873,,,,,15761.0,Olof Mellberg,,,,,66.0,Recovery,2,3,From Free Kick,24763.0,Ronny Johnsen,5.0,Left Center Back,126,59,Aston Villa,"['0e8cb466-84b2-4ce3-9a31-ed55d04fe230', '822f3476-c47c-47b4-a4bb-240b427dab11']",13,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:13.850,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8cb466-84b2-4ce3-9a31-ed55d04fe230,1972,,,"[65.6, 36.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15761.0,Olof Mellberg,3.0,Right Center Back,126,59,Aston Villa,['1b74acab-82e2-43d7-bcda-0dc203e29b8a'],14,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:14.294,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0d5d838b-1f0f-4d37-a26e-5799672b145f,1973,,,"[65.6, 36.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15761.0,Olof Mellberg,3.0,Right Center Back,126,59,Aston Villa,,14,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:14.294,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,,3.520082,,,,,,,,,,,,,,,,,,,,,,f2c3f03d-295c-4108-985b-82ee806ee937,1974,,,"[54.5, 43.7]",54,,,,,-0.04647813,,40.0,Right Foot,,,,"[88.9, 42.1]",1.0,Ground Pass,,34.43719,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,66.0,Recovery,2,3,From Free Kick,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,126,59,Aston Villa,"['6a3e0114-4246-4968-af15-a5e6ea130f75', 'e806b8b1-a245-49ac-9d3a-c9b55da5e653']",14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:14.841,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a3e0114-4246-4968-af15-a5e6ea130f75,1975,,,"[78.4, 41.5]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,126,59,Aston Villa,['f2c3f03d-295c-4108-985b-82ee806ee937'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:18.361,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.954307,,,,,,,,,,,,,,,,,,,,,,e806b8b1-a245-49ac-9d3a-c9b55da5e653,1976,,,"[31.2, 38.0]",54,,,,,-0.41900375,,40.0,Right Foot,,,,"[90.7, 11.5]",3.0,High Pass,,65.134476,,9.0,Incomplete,,,,,,,,66.0,Recovery,2,3,From Free Kick,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,126,59,Aston Villa,"['284afdd7-63d4-479e-b20c-b1fdec738087', 'f2c3f03d-295c-4108-985b-82ee806ee937']",18,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:18.361,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.833828,,,,,,,,,,,,,,,,,,,,,,284afdd7-63d4-479e-b20c-b1fdec738087,1977,,,"[29.4, 68.6]",54,,,,,-0.24497867,,37.0,Head,,,,"[37.4, 66.6]",2.0,Low Pass,,8.246211,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,66.0,Recovery,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,127,1,Arsenal,"['0beb23bf-9124-4592-9cb4-a8415640a819', 'e806b8b1-a245-49ac-9d3a-c9b55da5e653']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:21.315,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0beb23bf-9124-4592-9cb4-a8415640a819,1978,,,"[37.4, 66.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,127,1,Arsenal,['284afdd7-63d4-479e-b20c-b1fdec738087'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:22.149,42,Ball Receipt*,
,,,,,,,,"[37.4, 66.6]",,,,,,,,,,,,,,,,0.562434,,,,,,,,,,,,,,,,,,,,,,588473b6-fa40-4de8-b16a-85d3068e0335,1979,,,"[37.4, 66.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,127,1,Arsenal,"['0beb23bf-9124-4592-9cb4-a8415640a819', '882f5a56-b40c-40fb-b41f-e4a1009fbbd0']",22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:22.149,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.898267,,,,,,,,,,,,,,,,,,,,,,882f5a56-b40c-40fb-b41f-e4a1009fbbd0,1980,,,"[37.4, 66.6]",54,,,,,-1.0022718,,40.0,Right Foot,,,,"[42.0, 59.4]",2.0,Low Pass,,8.5440035,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,127,1,Arsenal,['69961c5b-52de-4ab1-a2c6-9dbf1958131b'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:22.711,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69961c5b-52de-4ab1-a2c6-9dbf1958131b,1981,,,"[42.0, 59.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,127,1,Arsenal,['882f5a56-b40c-40fb-b41f-e4a1009fbbd0'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:23.610,42,Ball Receipt*,
,,,,,,,,"[42.2, 59.4]",,,,,,,,,,,,,,,,2.049442,,,,,,,,,,,,,,,,,,,,,,8f1f6318-38f1-4742-a9d4-b3604571c3aa,1982,,,"[42.0, 59.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,127,1,Arsenal,"['69961c5b-52de-4ab1-a2c6-9dbf1958131b', 'a167c025-85d9-472a-a1a9-129b3b7719bd', 'dd320dc5-2a4f-4fe8-bd45-51a7686436b9']",23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:23.610,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,0.821447,,,,,,,,,,,,,,,,,,,,,,dd320dc5-2a4f-4fe8-bd45-51a7686436b9,1983,,,"[78.5, 23.8]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40362.0,Juan Pablo Ángel Arango,24.0,Left Center Forward,127,1,Arsenal,"['8f1f6318-38f1-4742-a9d4-b3604571c3aa', 'a167c025-85d9-472a-a1a9-129b3b7719bd']",25,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:25.126,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.100414,,,,,,,,,,,,,,,,,,,,,,a167c025-85d9-472a-a1a9-129b3b7719bd,1984,,,"[42.2, 59.4]",54,,,,,1.0882831,,40.0,Right Foot,,,,"[51.0, 76.2]",1.0,Ground Pass,,18.96523,,,,,15754.0,Fredrik Ljungberg,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,127,1,Arsenal,"['9d51941c-d522-4f08-a870-374fd3caf0c2', 'dd320dc5-2a4f-4fe8-bd45-51a7686436b9']",25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:25.659,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d51941c-d522-4f08-a870-374fd3caf0c2,1985,,,"[51.0, 76.2]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,127,1,Arsenal,['a167c025-85d9-472a-a1a9-129b3b7719bd'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:26.759,42,Ball Receipt*,
,,,,,,,,"[51.0, 76.2]",,,,,,,,,,,,,,,,1.948957,,,,,,,,,,,,,,,,,,,,,,9042eb89-e5e3-45be-a372-7412cf2fc621,1986,,,"[51.0, 76.2]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,127,1,Arsenal,"['858296d5-3794-4677-a30d-ca115028efdd', '9d51941c-d522-4f08-a870-374fd3caf0c2']",26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:26.759,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.169,,,,,,,,,,,,,,,,,,,,,,858296d5-3794-4677-a30d-ca115028efdd,1987,,,"[51.0, 76.2]",54,,,,,-3.1213934,,40.0,Right Foot,,,,"[41.1, 76.0]",1.0,Ground Pass,,9.90202,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,127,1,Arsenal,['b4e78176-08dd-43b7-b5e1-a35533474a8f'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:28.708,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e78176-08dd-43b7-b5e1-a35533474a8f,1988,,,"[41.1, 76.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,127,1,Arsenal,['858296d5-3794-4677-a30d-ca115028efdd'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:29.877,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.586316,,,,,,,,,,,,,,,,,,,,,,e21d004f-6883-45f8-a766-ed94fc39d1ed,1989,,,"[41.1, 76.0]",54,,,,,-0.9349579,,40.0,Right Foot,,,,"[47.3, 67.6]",1.0,Ground Pass,,10.440307,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,127,1,Arsenal,['77a1e11f-b03f-4fcc-a052-748dd3832d64'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:29.877,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,2.283949,,,,,,,,,,,,,,,,,,,,,,cf0d26ce-a82b-4076-80e4-007f5c735d23,1990,,,"[72.8, 12.5]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,4394.0,Peter Whittingham,15.0,Left Center Midfield,127,1,Arsenal,"['77a1e11f-b03f-4fcc-a052-748dd3832d64', 'c2df64c8-15ab-4c34-941a-2a2ab249edc1']",30,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:30.424,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a1e11f-b03f-4fcc-a052-748dd3832d64,1991,,,"[47.3, 67.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,127,1,Arsenal,"['cf0d26ce-a82b-4076-80e4-007f5c735d23', 'e21d004f-6883-45f8-a766-ed94fc39d1ed']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:30.464,42,Ball Receipt*,True
,,,,,,,,"[66.2, 47.9]",,,,,,,,,,,,,,,,4.756269,,,,,,,,,,,,,,,,,,,,,,c2df64c8-15ab-4c34-941a-2a2ab249edc1,1992,,,"[47.3, 67.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,127,1,Arsenal,"['3e8fae72-d246-4df3-829d-c352011dd31f', '4c019e7b-3ec3-41e9-a278-b903ddfd2df9', '77a1e11f-b03f-4fcc-a052-748dd3832d64', 'cf0d26ce-a82b-4076-80e4-007f5c735d23']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:30.464,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.386173,,,,,,,,,,,,,,,,,,,,,,3e8fae72-d246-4df3-829d-c352011dd31f,1993,,,"[64.1, 23.8]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,4394.0,Peter Whittingham,15.0,Left Center Midfield,127,1,Arsenal,"['4c019e7b-3ec3-41e9-a278-b903ddfd2df9', 'c2df64c8-15ab-4c34-941a-2a2ab249edc1']",33,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:33.415,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,4c019e7b-3ec3-41e9-a278-b903ddfd2df9,1994,,,"[66.2, 47.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,127,1,Arsenal,['3e8fae72-d246-4df3-829d-c352011dd31f'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:35.220,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,049ab774-22e3-4bb3-ace3-cc35339778cf,1995,,,"[53.9, 32.5]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,128,59,Aston Villa,,36,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:36.193,2,Ball Recovery,
,,,,,,,,"[66.0, 31.8]",,,,,,,,,,,,,,,,3.752252,,,,,,,,,,,,,,,,,,,,,,21131f4b-1e76-45f4-b0dc-ff293734585d,1996,,,"[53.9, 32.5]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,128,59,Aston Villa,"['049ab774-22e3-4bb3-ace3-cc35339778cf', 'a8f8743f-ed68-4486-aaed-b573f158e521', 'f2cbd609-a1bc-469e-ad77-f55194021462']",36,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:09:36.193,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,0.691207,,,,,,,,,,,,,,,,,,,,,,f2cbd609-a1bc-469e-ad77-f55194021462,1997,,,"[63.6, 47.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,128,59,Aston Villa,['21131f4b-1e76-45f4-b0dc-ff293734585d'],38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:38.346,17,Pressure,
,,,,,,,,,,,,,,,True,,,,,,,,,0.888977,,,,,,,,,,,,,,,,,,,,,,c0f8c060-3ff9-4604-86f9-38081e78e147,1998,,,"[55.1, 46.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,128,59,Aston Villa,['a8f8743f-ed68-4486-aaed-b573f158e521'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:39.162,17,Pressure,
