50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,half_start_late_video_start,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,0.713567,,,,,,,,,,,,,,,,,,,,343bce24-89e9-4f18-88f7-8796cfda2484,585,,,"[38.5, 25.2]",17,,,,,1.0402384,,38.0,Left Foot,,,,"[47.3, 40.2]",,1.0,Ground Pass,,17.390802,,,,,38557.0,David Batty,,,,,,,,,1,1,Regular Play,40269.0,Lamine Sakho,16.0,Left Midfield,38,101,Leeds United,['48f8c963-137f-44ab-984d-45cb65941fff'],44,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:17:44.311,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f8c963-137f-44ab-984d-45cb65941fff,586,,,"[47.3, 40.2]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38557.0,David Batty,9.0,Right Defensive Midfield,38,101,Leeds United,['343bce24-89e9-4f18-88f7-8796cfda2484'],45,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:17:45.025,42,Ball Receipt*,
,,,,,,,,,"[46.5, 42.7]",,,,,,,,,,,,,,,,0.694517,,,,,,,,,,,,,,,,,,,,36b45db7-0d62-40c7-a869-82338b359544,587,,,"[47.3, 40.2]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38557.0,David Batty,9.0,Right Defensive Midfield,38,101,Leeds United,"['48f8c963-137f-44ab-984d-45cb65941fff', 'fad241ee-25c7-4b1b-bf93-b61b004520f9']",45,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:17:45.025,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.816155,,,,,,,,,,,,,,,,,,,,fad241ee-25c7-4b1b-bf93-b61b004520f9,588,,,"[46.5, 42.7]",17,,,,,-0.32825807,,40.0,Right Foot,,,,"[74.1, 33.3]",,3.0,High Pass,,29.156816,,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,38557.0,David Batty,9.0,Right Defensive Midfield,38,101,Leeds United,['ee12779d-0277-4185-937a-1ad6acae0d17'],45,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:17:45.719,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,1.472285,,,,,,,,,,,,,,,,,,,,ee12779d-0277-4185-937a-1ad6acae0d17,589,,,"[46.0, 46.8]",17,,,,,-2.0280745,,40.0,Right Foot,,,,"[39.8, 34.2]",,2.0,Low Pass,,14.042791,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,66.0,Recovery,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,39,1,Arsenal,"['bd41c484-0935-4b09-89c7-b00c49d531e0', 'fad241ee-25c7-4b1b-bf93-b61b004520f9']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:47.535,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd41c484-0935-4b09-89c7-b00c49d531e0,590,,,"[39.8, 34.2]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,39,1,Arsenal,['ee12779d-0277-4185-937a-1ad6acae0d17'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:49.007,42,Ball Receipt*,
,,,,,,,,,"[40.1, 34.2]",,,,,,,,,,,,,,,,0.35974,,,,,,,,,,,,,,,,,,,,ca7847b0-473b-459c-93f9-b14a6b751108,591,,,"[39.8, 34.2]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,39,1,Arsenal,"['a8429ab3-6eff-4092-bb27-92182f2557d7', 'bd41c484-0935-4b09-89c7-b00c49d531e0']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:49.007,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,2.344237,,,,,,,,,,,,,,,,,,,,a8429ab3-6eff-4092-bb27-92182f2557d7,592,,,"[40.1, 34.2]",17,,,,,3.0297801,,40.0,Right Foot,,,,"[11.6, 37.4]",,1.0,Ground Pass,,28.679087,,,,,20015.0,Jens Lehmann,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,39,1,Arsenal,['8d38ad30-c4cf-4f40-b5b4-9923a65a06eb'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:49.367,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d38ad30-c4cf-4f40-b5b4-9923a65a06eb,593,,,"[11.6, 37.4]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,39,1,Arsenal,['a8429ab3-6eff-4092-bb27-92182f2557d7'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:51.711,42,Ball Receipt*,
,,,,,,,,,"[12.5, 37.2]",,,,,,,,,,,,,,,,0.768955,,,,,,,,,,,,,,,,,,,,ffe6ace1-b78c-494b-8af8-2510cf2d3209,594,,,"[11.6, 37.4]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,39,1,Arsenal,"['7711a000-ae88-4688-845b-fd16f014dcbe', '8d38ad30-c4cf-4f40-b5b4-9923a65a06eb']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:51.711,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,2.019601,,,,,,,,,,,,,,,,,,,,7711a000-ae88-4688-845b-fd16f014dcbe,595,,,"[12.5, 37.2]",17,,,,,-1.0634186,,40.0,Right Foot,,,,"[29.4, 6.8]",,1.0,Ground Pass,,34.78175,,,,,12529.0,Ashley Cole,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,39,1,Arsenal,['c3755bf5-0c99-42b5-8e7f-df2c3b03cc25'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:52.480,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3755bf5-0c99-42b5-8e7f-df2c3b03cc25,596,,,"[29.4, 6.8]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,39,1,Arsenal,['7711a000-ae88-4688-845b-fd16f014dcbe'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:54.500,42,Ball Receipt*,
,,,,,,,,,"[39.4, 7.8]",,,,,,,,,,,,,,,,5.409869,,,,,,,,,,,,,,,,,,,,0fe43b4d-3c03-4f5f-8e6f-a28c7c270e6f,597,,,"[29.4, 6.8]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,39,1,Arsenal,"['72e4d46f-6727-4035-ba39-6d6f2667e05e', 'c3755bf5-0c99-42b5-8e7f-df2c3b03cc25']",54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:54.500,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,0.887988,,,,,,,,,,,,,,,,,,,,72e4d46f-6727-4035-ba39-6d6f2667e05e,598,,,"[39.4, 7.8]",17,,,,,1.972667,,38.0,Left Foot,,,,"[36.0, 15.8]",,1.0,Ground Pass,,8.692526,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,39,1,Arsenal,['5bd36dba-4d2c-4133-9249-3137f57712dc'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:59.910,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd36dba-4d2c-4133-9249-3137f57712dc,599,,,"[36.0, 15.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,39,1,Arsenal,['72e4d46f-6727-4035-ba39-6d6f2667e05e'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:00.798,42,Ball Receipt*,
,,,,,,,,,"[42.6, 13.2]",,,,,,,,,,,,,,,,3.137631,,,,,,,,,,,,,,,,,,,,1e9bef34-e7e2-44b7-9044-9ea4db5d3423,600,,,"[36.0, 15.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,39,1,Arsenal,"['5bd36dba-4d2c-4133-9249-3137f57712dc', 'a3bc006f-af09-4f19-b15f-a6bc6cd4115a']",0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:00.798,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,0.578305,,,,,,,,,,,,,,,,,,,,a3bc006f-af09-4f19-b15f-a6bc6cd4115a,601,,,"[42.6, 13.2]",18,,,,,1.0028356,,40.0,Right Foot,,,,"[49.3, 23.7]",,2.0,Low Pass,,12.455521,,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,39,1,Arsenal,['9e8300aa-a9c5-49a0-ad64-9e1b244b4933'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:03.936,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e8300aa-a9c5-49a0-ad64-9e1b244b4933,602,,,"[49.3, 23.7]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,39,1,Arsenal,['a3bc006f-af09-4f19-b15f-a6bc6cd4115a'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:04.514,42,Ball Receipt*,
,,,,,,,,,"[64.7, 35.4]",,,,,,,,,,,,,,,,4.831818,,,,,,,,,,,,,,,,,,,,f631e49e-301a-49af-8c1b-51ebbd1e0aa9,603,,,"[49.3, 23.7]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,39,1,Arsenal,"['18f785c9-de47-47dd-8515-3cda45102d7a', '9e8300aa-a9c5-49a0-ad64-9e1b244b4933']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:04.514,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.477956,,,,,,,,,,,,,,,,,,,,18f785c9-de47-47dd-8515-3cda45102d7a,604,,,"[64.7, 35.4]",18,,,,,2.36743,,40.0,Right Foot,,,,"[55.7, 44.2]",,1.0,Ground Pass,,12.587296,,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,39,1,Arsenal,['e0019b8a-1686-4447-b00f-77b1b3d72f94'],9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:09.346,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0019b8a-1686-4447-b00f-77b1b3d72f94,605,,,"[55.7, 44.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,39,1,Arsenal,['18f785c9-de47-47dd-8515-3cda45102d7a'],10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:10.824,42,Ball Receipt*,
,,,,,,,,,"[55.2, 46.6]",,,,,,,,,,,,,,,,0.788931,,,,,,,,,,,,,,,,,,,,77d10726-6dc8-46f0-b49f-8691e1c37e02,606,,,"[55.7, 44.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,39,1,Arsenal,"['e0019b8a-1686-4447-b00f-77b1b3d72f94', 'e271dc9c-470d-460e-afe5-9dfb85ef4ff7']",10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:10.824,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.52376,,,,,,,,,,,,,,,,,,,,e271dc9c-470d-460e-afe5-9dfb85ef4ff7,607,,,"[55.2, 46.6]",18,,,,,1.1183214,,40.0,Right Foot,,,,"[65.7, 68.2]",,1.0,Ground Pass,,24.016869,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,39,1,Arsenal,['21435d91-ee3b-4f90-b083-291298cbf218'],11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:11.613,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21435d91-ee3b-4f90-b083-291298cbf218,608,,,"[65.7, 68.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,39,1,Arsenal,['e271dc9c-470d-460e-afe5-9dfb85ef4ff7'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:13.136,42,Ball Receipt*,
,,,,,,,,,"[67.2, 68.4]",,,,,,,,,,,,,,,,0.862678,,,,,,,,,,,,,,,,,,,,3e7dccef-fc14-4502-aa96-9960d78e57e3,609,,,"[65.7, 68.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,39,1,Arsenal,"['21435d91-ee3b-4f90-b083-291298cbf218', 'eb8cdb8d-ce8f-4755-a619-0fb479f81f48']",13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:13.136,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,0.81401,,,,,,,,,,,,,,,,,,,,eb8cdb8d-ce8f-4755-a619-0fb479f81f48,610,,,"[67.2, 68.4]",18,,,,,-1.7434778,,40.0,Right Foot,,,,"[65.7, 59.8]",,1.0,Ground Pass,,8.729834,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,39,1,Arsenal,['c134e088-768e-4346-a4ce-a3408b9efd94'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:13.999,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c134e088-768e-4346-a4ce-a3408b9efd94,611,,,"[65.7, 59.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,39,1,Arsenal,['eb8cdb8d-ce8f-4755-a619-0fb479f81f48'],14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:14.813,42,Ball Receipt*,
,,,,,,,,,"[64.9, 61.3]",,,,,,,,,,,,,,,,1.214804,,,,,,,,,,,,,,,,,,,,d8f3d4d7-19fb-4230-be42-53e8f03f0be7,612,,,"[65.7, 59.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,39,1,Arsenal,"['1fe9defe-4489-4bb5-86c7-70675315e7e1', '5f1d5bd3-1900-4959-8895-df96a87c1ed7', 'c134e088-768e-4346-a4ce-a3408b9efd94']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:14.813,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,1.102492,,,,,,,,,,,,,,,,,,,,1fe9defe-4489-4bb5-86c7-70675315e7e1,613,,,"[49.5, 18.1]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40266.0,Seth Johnson,11.0,Left Defensive Midfield,39,1,Arsenal,"['5f1d5bd3-1900-4959-8895-df96a87c1ed7', 'd8f3d4d7-19fb-4230-be42-53e8f03f0be7']",14,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:18:14.933,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,1.327508,,,,,,,,,,,,,,,,,,,,5f1d5bd3-1900-4959-8895-df96a87c1ed7,614,,,"[64.9, 61.3]",18,,,,,-2.899672,,40.0,Right Foot,,,,"[49.5, 57.5]",,1.0,Ground Pass,,15.861904,,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,39,1,Arsenal,"['118de618-4e05-4ba2-a2af-5a42767d05ce', '1fe9defe-4489-4bb5-86c7-70675315e7e1']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:16.028,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118de618-4e05-4ba2-a2af-5a42767d05ce,615,,,"[49.5, 57.5]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,39,1,Arsenal,['5f1d5bd3-1900-4959-8895-df96a87c1ed7'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:17.355,42,Ball Receipt*,
,,,,,,,,,"[49.7, 57.5]",,,,,,,,,,,,,,,,0.329925,,,,,,,,,,,,,,,,,,,,049c2c45-1d59-4683-b519-447eabfcb115,616,,,"[49.5, 57.5]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,39,1,Arsenal,"['118de618-4e05-4ba2-a2af-5a42767d05ce', '319bda13-e471-44e8-8c49-6dfc52c0424e']",17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:17.355,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.334989,,,,,,,,,,,,,,,,,,,,319bda13-e471-44e8-8c49-6dfc52c0424e,617,,,"[49.7, 57.5]",18,,,,,0.8595477,,40.0,Right Foot,,,,"[57.8, 66.9]",,1.0,Ground Pass,,12.408464,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,39,1,Arsenal,['8e19f9f8-0645-4587-9c26-63e8ee611fcd'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:17.685,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e19f9f8-0645-4587-9c26-63e8ee611fcd,618,,,"[57.8, 66.9]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,39,1,Arsenal,['319bda13-e471-44e8-8c49-6dfc52c0424e'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:19.020,42,Ball Receipt*,
,,,,,,,,,"[52.3, 62.0]",,,,,,,,,,,,,,,,0.891882,,,,,,,,,,,,,,,,,,,,42e12ef2-6c35-4be2-a881-553a433876ae,619,,,"[57.8, 66.9]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,39,1,Arsenal,"['8e19f9f8-0645-4587-9c26-63e8ee611fcd', '9eb8e4af-4f50-4562-a2d2-620288eadd43']",19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:19.020,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,3.754131,,,,,,,,,,,,,,,,,,,,9eb8e4af-4f50-4562-a2d2-620288eadd43,620,,,"[52.3, 62.0]",18,,,,,-2.797054,,38.0,Left Foot,,,,"[10.5, 47.0]",,1.0,Ground Pass,,44.40991,,,,,20015.0,Jens Lehmann,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,39,1,Arsenal,['180f7dbf-2f56-44d6-82ac-29b81c2f4f7a'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:19.912,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180f7dbf-2f56-44d6-82ac-29b81c2f4f7a,621,,,"[10.5, 47.0]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,39,1,Arsenal,['9eb8e4af-4f50-4562-a2d2-620288eadd43'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:23.666,42,Ball Receipt*,
,,,,,,,,,"[10.8, 47.2]",,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,7f840978-9b6a-4fd4-8e4f-3f840b4b52dc,622,,,"[10.5, 47.0]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,39,1,Arsenal,"['180f7dbf-2f56-44d6-82ac-29b81c2f4f7a', 'dd038e43-2406-46ce-98b2-3c67b25080e8']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:23.666,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,2.911431,,,,,,,,,,,,,,,,,,,,dd038e43-2406-46ce-98b2-3c67b25080e8,623,,,"[10.8, 47.2]",18,,,,,-0.11192694,,40.0,Right Foot,,,,"[71.3, 40.4]",,3.0,High Pass,,60.88095,,,,,15042.0,Dennis Bergkamp,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,39,1,Arsenal,['cd8bf976-b7e1-4496-ace7-f10d16e482f5'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:23.746,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8bf976-b7e1-4496-ace7-f10d16e482f5,624,,,"[71.3, 40.4]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,39,1,Arsenal,['dd038e43-2406-46ce-98b2-3c67b25080e8'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:26.586,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,0e577322-e479-404d-a740-70db96b1705c,625,,,"[48.8, 39.7]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40263.0,Zoumana Camara,3.0,Right Center Back,39,1,Arsenal,['786fbf24-3789-42f8-af03-7300c51e2898'],26,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:18:26.586,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,786fbf24-3789-42f8-af03-7300c51e2898,626,,,"[71.3, 40.4]",18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,39,1,Arsenal,['0e577322-e479-404d-a740-70db96b1705c'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:26.586,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,c256a9f1-2bb1-47d9-8c6e-4c900df84c7e,627,,,"[46.7, 40.0]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40263.0,Zoumana Camara,3.0,Right Center Back,39,1,Arsenal,,26,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:18:26.658,6,Block,
,,,,,,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,85aa7532-bb69-434f-a66b-4095007f7f88,628,,,"[70.0, 39.1]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,39,1,Arsenal,,27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:27.879,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,,1.952099,,,,,,,,,,,,,,,,,,,,b13f4baf-7a9a-431e-8954-0a3cfb9f1e9d,629,,,"[52.0, 40.8]",18,,,,,-2.5264597,,40.0,Right Foot,,,,"[35.3, 29.0]",,3.0,High Pass,,20.448227,,,,,40265.0,José Vitor Roque Júnior,,,,,,,66.0,Recovery,1,1,Regular Play,40266.0,Seth Johnson,11.0,Left Defensive Midfield,40,101,Leeds United,['c4630278-e069-4087-a607-d23fe291d1ee'],28,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:18:28.491,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4630278-e069-4087-a607-d23fe291d1ee,630,,,"[35.3, 29.0]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40265.0,José Vitor Roque Júnior,5.0,Left Center Back,40,101,Leeds United,['b13f4baf-7a9a-431e-8954-0a3cfb9f1e9d'],30,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:18:30.443,42,Ball Receipt*,
