50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,"[65.7, 27.1]",,,,,,,,,,,,,,,,0.333699,,,,,,,,,,,,,,,,,,,,,,fe5530b1-cdab-4e4c-b5f4-9894d78afdea,1267,,,"[65.5, 27.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,99,1,Arsenal,"['4172caec-ce1f-45ff-8337-4ac2ab531fb5', '84650376-c5fe-4572-b10c-c5c506e52b37']",50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:50.506,43,Carry,
,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,84650376-c5fe-4572-b10c-c5c506e52b37,1268,,,"[65.7, 27.1]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,99,1,Arsenal,['d552c432-9d99-4ccd-b642-854ffc9265f3'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:50.839,14,Dribble,True
,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,d552c432-9d99-4ccd-b642-854ffc9265f3,1269,,,"[54.4, 53.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,99,1,Arsenal,['84650376-c5fe-4572-b10c-c5c506e52b37'],50,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:50.839,4,Duel,True
,,,,,,,,"[50.7, 53.4]",,,,,,,,,,,,,,,,0.767756,,,,,,,,,,,,,,,,,,,,,,803efab5-1341-4d59-9f8a-7cea8aa49961,1270,,,"[54.4, 53.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,99,1,Arsenal,"['d552c432-9d99-4ccd-b642-854ffc9265f3', 'dfa3431e-9132-4b32-a294-6a17a8ca2821']",50,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:50.839,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.365265,,,,,,,,,,,,,,,,,,,,,,dfa3431e-9132-4b32-a294-6a17a8ca2821,1271,,,"[50.7, 53.4]",33,,,,,1.7070438,,38.0,Left Foot,,,"[49.0, 65.8]",,3.0,High Pass,,12.515989,,,,,40327.0,Szilárd Németh,,,,,,,,1,7,From Goal Kick,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,99,1,Arsenal,['05728439-6abc-492b-9aea-920ac9b704e4'],51,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:51.607,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05728439-6abc-492b-9aea-920ac9b704e4,1272,,,"[49.0, 65.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40327.0,Szilárd Németh,12.0,Right Midfield,99,1,Arsenal,['dfa3431e-9132-4b32-a294-6a17a8ca2821'],52,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:52.972,42,Ball Receipt*,
,,,,,,,,"[40.5, 57.9]",,,,,,,,,,,,,,,,2.508007,,,,,,,,,,,,,,,,,,,,,,7c892231-9ba1-4940-ad7c-a14a7820a593,1273,,,"[49.0, 65.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40327.0,Szilárd Németh,12.0,Right Midfield,99,1,Arsenal,"['05728439-6abc-492b-9aea-920ac9b704e4', 'aeeefe94-e1fe-43a0-b4bd-0f633fadbe4c', 'b0eb63f5-6598-4826-991a-66ae225d1c9c']",52,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:52.972,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,1.934399,,,,,,,,,,,,,,,,,,,,,,aeeefe94-e1fe-43a0-b4bd-0f633fadbe4c,1274,,,"[72.1, 13.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,99,1,Arsenal,"['7c892231-9ba1-4940-ad7c-a14a7820a593', 'b0eb63f5-6598-4826-991a-66ae225d1c9c']",53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:53.881,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.551362,,,,,,,,,,,,,,,,,,,,,,b0eb63f5-6598-4826-991a-66ae225d1c9c,1275,,,"[40.5, 57.9]",33,,,,,-1.1942295,,38.0,Left Foot,,,"[50.9, 31.6]",,2.0,Low Pass,,28.28162,,9.0,Incomplete,,9585.0,Stewart Downing,,,,,,,,1,7,From Goal Kick,40327.0,Szilárd Németh,12.0,Right Midfield,99,1,Arsenal,"['135394e5-b9a4-4c79-89d8-cdea0cf980b7', 'aeeefe94-e1fe-43a0-b4bd-0f633fadbe4c', 'be5b2ff0-8c93-4ebf-b165-588885cc9985']",55,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:55.480,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135394e5-b9a4-4c79-89d8-cdea0cf980b7,1276,,,"[50.5, 31.6]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,9585.0,Stewart Downing,16.0,Left Midfield,99,1,Arsenal,['b0eb63f5-6598-4826-991a-66ae225d1c9c'],57,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:57.032,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.305833,,,,,,,,,,,,,,,,,,,,,,be5b2ff0-8c93-4ebf-b165-588885cc9985,1277,,,"[69.2, 48.5]",33,,,,,-1.1015308,,40.0,Right Foot,,,"[72.8, 41.4]",,1.0,Ground Pass,,7.9605274,,9.0,Incomplete,,,,,,,,,66.0,Recovery,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,99,1,Arsenal,"['3ff60091-725c-450d-b068-b469c0c5fa04', 'b0eb63f5-6598-4826-991a-66ae225d1c9c']",57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:57.032,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3ff60091-725c-450d-b068-b469c0c5fa04,1278,,,"[47.3, 38.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,17793.0,Boudewijn Zenden,22.0,Right Center Forward,99,1,Arsenal,['be5b2ff0-8c93-4ebf-b165-588885cc9985'],57,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:33:57.338,6,Block,
,,,,,,,,,,,,,,,,,,,,,,,,1.615022,,,,,,,,,,,,,,,,,,,,,,f8c71739-bc82-49cd-9569-7f50c2e7f986,1279,,,"[69.4, 46.3]",33,,,,,-2.8452408,,38.0,Left Foot,,,"[56.3, 42.3]",,3.0,High Pass,,13.69708,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,66.0,Recovery,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,99,1,Arsenal,['fa60bd05-3190-42fe-b4ac-dfcedd7c1320'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:57.640,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa60bd05-3190-42fe-b4ac-dfcedd7c1320,1280,,,"[56.3, 42.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,99,1,Arsenal,['f8c71739-bc82-49cd-9569-7f50c2e7f986'],59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:59.255,42,Ball Receipt*,
,,,,,,,,"[56.3, 42.1]",,,,,,,,,,,,,,,,1.133903,,,,,,,,,,,,,,,,,,,,,,f770e41c-f16a-44d1-b3db-b4fb04805d72,1281,,,"[56.3, 42.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,99,1,Arsenal,"['2231c15d-ebd8-43a1-9833-9d4940029805', 'fa60bd05-3190-42fe-b4ac-dfcedd7c1320']",59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:59.255,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.551441,,,,,,,,,,,,,,,,,,,,,,2231c15d-ebd8-43a1-9833-9d4940029805,1282,,,"[56.3, 42.1]",34,,,,,-2.1740263,,40.0,Right Foot,,,"[50.1, 33.1]",,1.0,Ground Pass,,10.928861,,,,,26194.0,Pascal Cygan,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,99,1,Arsenal,['4fb3f2e3-c215-4009-955d-129ffc39b493'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:00.389,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fb3f2e3-c215-4009-955d-129ffc39b493,1283,,,"[50.1, 33.1]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,['2231c15d-ebd8-43a1-9833-9d4940029805'],1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:01.940,42,Ball Receipt*,
,,,,,,,,"[50.1, 32.7]",,,,,,,,,,,,,,,,0.018043,,,,,,,,,,,,,,,,,,,,,,e11440bb-e548-40b6-881a-a5157da0587e,1284,,,"[50.1, 33.1]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,"['4fb3f2e3-c215-4009-955d-129ffc39b493', '7f17da18-d3b5-4986-8264-ff12eee8a6de']",1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:01.940,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.89693,,,,,,,,,,,,,,,,,,,,,,7f17da18-d3b5-4986-8264-ff12eee8a6de,1285,,,"[50.1, 32.7]",34,,,,,-0.063743316,,38.0,Left Foot,,,"[64.2, 31.8]",,1.0,Ground Pass,,14.128695,,,,,15515.0,Patrick Vieira,,,,,,,,1,7,From Goal Kick,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,['c2a31bfe-0a4e-46ca-b424-fecfdea3b991'],1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:01.958,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a31bfe-0a4e-46ca-b424-fecfdea3b991,1286,,,"[64.2, 31.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,99,1,Arsenal,['7f17da18-d3b5-4986-8264-ff12eee8a6de'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:02.855,42,Ball Receipt*,
,,,,,,,,"[64.2, 32.0]",,,,,,,,,,,,,,,,1.089312,,,,,,,,,,,,,,,,,,,,,,e2344cb7-8012-44c8-88f5-52b7061b0522,1287,,,"[64.2, 31.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,99,1,Arsenal,"['21a1d295-7f23-466c-9a7d-9b8c1272cd7a', 'c2a31bfe-0a4e-46ca-b424-fecfdea3b991']",2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:02.855,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.307057,,,,,,,,,,,,,,,,,,,,,,21a1d295-7f23-466c-9a7d-9b8c1272cd7a,1288,,,"[64.2, 32.0]",34,,,,,0.36758998,,40.0,Right Foot,,,"[80.3, 38.2]",,1.0,Ground Pass,,17.252537,,,,,15754.0,Fredrik Ljungberg,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,99,1,Arsenal,['7a4df8e6-3c65-4c07-be64-b6b7558475f3'],3,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:03.944,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.796587,,,,,,,,,,,,,,,,,,,,,,ddf7eb69-b244-4fe9-931e-420b6a7b6c66,1289,,,"[38.1, 40.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40328.0,Franck Queudrue,6.0,Left Back,99,1,Arsenal,"['5e999d00-2bc6-4545-95ff-832d5718f9d2', '7a4df8e6-3c65-4c07-be64-b6b7558475f3']",5,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:05.229,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a4df8e6-3c65-4c07-be64-b6b7558475f3,1290,,,"[80.3, 38.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,"['21a1d295-7f23-466c-9a7d-9b8c1272cd7a', 'ddf7eb69-b244-4fe9-931e-420b6a7b6c66']",5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:05.251,42,Ball Receipt*,True
,,,,,,,,"[81.8, 40.4]",,,,,,,,,,,,,,,,1.099612,,,,,,,,,,,,,,,,,,,,,,5e999d00-2bc6-4545-95ff-832d5718f9d2,1291,,,"[80.3, 38.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,"['2585ba5d-02ea-4448-a37f-89d54371b49a', '7a4df8e6-3c65-4c07-be64-b6b7558475f3', 'af126483-6266-4b66-8879-d32e616eff29', 'ddf7eb69-b244-4fe9-931e-420b6a7b6c66']",5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:05.251,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,af126483-6266-4b66-8879-d32e616eff29,1292,,,"[38.3, 39.7]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40328.0,Franck Queudrue,6.0,Left Back,99,1,Arsenal,"['2585ba5d-02ea-4448-a37f-89d54371b49a', '5e999d00-2bc6-4545-95ff-832d5718f9d2', 'ea93b5cc-f548-40cc-9e5d-02767b71d270']",6,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:06.351,39,Dribbled Past,
,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2585ba5d-02ea-4448-a37f-89d54371b49a,1293,,,"[81.8, 40.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['af126483-6266-4b66-8879-d32e616eff29'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:06.351,14,Dribble,True
,,,,,,,,"[95.9, 46.6]",,,,,,,,,,,,,,,,3.11688,,,,,,,,,,,,,,,,,,,,,,ea93b5cc-f548-40cc-9e5d-02767b71d270,1294,,,"[81.8, 40.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,"['2585ba5d-02ea-4448-a37f-89d54371b49a', '56559bd5-3b09-4e03-aa1f-a8746ed11a03', 'af126483-6266-4b66-8879-d32e616eff29']",6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:06.351,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.742045,,,,,,,,,,,,,,,,,,,,,,56559bd5-3b09-4e03-aa1f-a8746ed11a03,1295,,,"[95.9, 46.6]",34,,,,,0.9370037,,40.0,Right Foot,,,"[108.1, 63.2]",,1.0,Ground Pass,,20.600971,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['2ad75cdc-92f5-4bd8-b2df-4a98ac1c65b3'],9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:09.468,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad75cdc-92f5-4bd8-b2df-4a98ac1c65b3,1296,,,"[108.1, 63.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,99,1,Arsenal,['56559bd5-3b09-4e03-aa1f-a8746ed11a03'],11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:11.210,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.677779,,,,,,,,,,,,,,,,,,,,,,0dddda51-2722-41df-957c-f118015f015e,1297,,,"[109.1, 63.5]",34,,,,,-1.3115574,,40.0,Right Foot,True,,"[120.0, 22.4]",,3.0,High Pass,,42.520817,,75.0,Out,,40255.0,Jérémie Aliadière,,True,,,,,,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,99,1,Arsenal,['3ec9c6f7-44a6-43b2-a9a9-57fe4e9d9088'],11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:11.210,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec9c6f7-44a6-43b2-a9a9-57fe4e9d9088,1298,,,"[115.8, 35.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40255.0,Jérémie Aliadière,22.0,Right Center Forward,99,1,Arsenal,['0dddda51-2722-41df-957c-f118015f015e'],13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:13.888,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.540969,,,,,,,,,,,,,,,,,,,,,,4941aae2-f940-486c-9cb0-d68b06779172,1299,,,"[7.0, 44.1]",34,,,,,0.2624794,,40.0,Right Foot,,,"[76.6, 62.8]",,3.0,High Pass,,72.06837,,9.0,Incomplete,,40323.0,Joseph-Desiré Job,,,,,,63.0,Goal Kick,1,7,From Goal Kick,40322.0,Mark Schwarzer,1.0,Goalkeeper,100,47,Middlesbrough,"['e65b8f5d-f553-4e2a-8ae3-a566b2e3a265', 'fba601bf-564b-4916-809d-cbd551025217']",37,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:37.781,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fba601bf-564b-4916-809d-cbd551025217,1300,,,"[76.6, 62.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,100,47,Middlesbrough,['4941aae2-f940-486c-9cb0-d68b06779172'],41,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:41.322,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,06dbd587-24d3-4cf0-ae1b-99f9ad2e9edb,1301,,,"[76.6, 62.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,100,47,Middlesbrough,['e65b8f5d-f553-4e2a-8ae3-a566b2e3a265'],41,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:41.322,4,Duel,True
,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,e65b8f5d-f553-4e2a-8ae3-a566b2e3a265,1302,,,"[43.5, 17.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,26194.0,Pascal Cygan,5.0,Left Center Back,100,47,Middlesbrough,"['06dbd587-24d3-4cf0-ae1b-99f9ad2e9edb', '4941aae2-f940-486c-9cb0-d68b06779172']",41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:41.322,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,8b56eae5-8cc3-475b-b73e-50d14aae3ec4,1303,,,"[71.9, 71.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40324.0,George Boateng,13.0,Right Center Midfield,100,47,Middlesbrough,,42,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:42.761,2,Ball Recovery,
,,,,,,,,"[71.7, 73.3]",,,,,,,,,,,,,,,,2.569925,,,,,,,,,,,,,,,,,,,,,,af006baf-2b0c-4de8-b431-516eeafad795,1304,,,"[71.9, 71.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40324.0,George Boateng,13.0,Right Center Midfield,100,47,Middlesbrough,"['8b56eae5-8cc3-475b-b73e-50d14aae3ec4', 'a695adbc-84a7-4023-8c97-55c7dd0358b0']",42,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:42.761,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.126308,,,,,,,,,,,,,,,,,,,,,,a695adbc-84a7-4023-8c97-55c7dd0358b0,1305,,,"[71.7, 73.3]",34,,,,,-2.2492592,,40.0,Right Foot,,,"[63.8, 63.5]",,1.0,Ground Pass,,12.587692,,,,,40329.0,Dorival Guidoni Júnior,,,,,,,,1,7,From Goal Kick,40324.0,George Boateng,13.0,Right Center Midfield,100,47,Middlesbrough,['2804db3f-9c15-4b49-bcea-c056436ae4d9'],45,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:45.331,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,2.160108,,,,,,,,,,,,,,,,,,,,,,6dbce66c-c282-4cd6-b438-05b3687adc93,1306,,,"[55.0, 21.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,100,47,Middlesbrough,"['1bb9d661-d10d-42ad-96b6-dae7f93fba74', '2804db3f-9c15-4b49-bcea-c056436ae4d9', 'a54013d5-b3cc-448f-b6cd-fe6c0af3b022']",46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:46.153,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2804db3f-9c15-4b49-bcea-c056436ae4d9,1307,,,"[63.8, 63.5]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,100,47,Middlesbrough,"['6dbce66c-c282-4cd6-b438-05b3687adc93', 'a695adbc-84a7-4023-8c97-55c7dd0358b0']",46,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:46.457,42,Ball Receipt*,True
,,,,,,,,"[65.1, 59.6]",,,,,,,,,,,,,,,,1.304775,,,,,,,,,,,,,,,,,,,,,,1bb9d661-d10d-42ad-96b6-dae7f93fba74,1308,,,"[63.8, 63.5]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,100,47,Middlesbrough,"['2804db3f-9c15-4b49-bcea-c056436ae4d9', '6dbce66c-c282-4cd6-b438-05b3687adc93', 'a54013d5-b3cc-448f-b6cd-fe6c0af3b022']",46,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:46.457,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.136162,,,,,,,,,,,,,,,,,,,,,,a54013d5-b3cc-448f-b6cd-fe6c0af3b022,1309,,,"[65.1, 59.6]",34,,,,,-0.24497867,,40.0,Right Foot,,,"[74.3, 57.3]",,1.0,Ground Pass,,9.483143,,9.0,Incomplete,,40323.0,Joseph-Desiré Job,,,,,,,,1,7,From Goal Kick,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,100,47,Middlesbrough,"['6dbce66c-c282-4cd6-b438-05b3687adc93', '915dd983-c873-49cc-93dc-aae65e781e49', 'c4e91eda-763c-4eff-9241-0cb2bbfa8aa5']",47,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:47.762,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e91eda-763c-4eff-9241-0cb2bbfa8aa5,1310,,,"[74.3, 57.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,100,47,Middlesbrough,['a54013d5-b3cc-448f-b6cd-fe6c0af3b022'],48,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:34:48.898,42,Ball Receipt*,
