ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,"[77.7, 20.7]",,,,,,,,,,,,,,,,,1.223035,,,,,,,,,,,,,,,,,,,,848c39ae-cd1e-4689-92fe-54b45fe0d082,2273,,,"[68.6, 10.4]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,"['0ee102d1-d454-4b3f-bcf5-eff028573acb', 'c2b38c72-dee7-4d68-8cba-ee1c271a2c42']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:04.097,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.581664,,,,,,,,,,,,,,,,,,,,c2b38c72-dee7-4d68-8cba-ee1c271a2c42,2274,,,"[77.7, 20.7]",55,,,,,0.9453113,,38.0,Left Foot,,,,"[90.7, 38.7]",1.0,Ground Pass,,22.203604,,,,,15516.0,Thierry Henry,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,['e71ccc45-7e13-4a18-8a1d-3686e6cd5757'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:05.320,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.580607,,,,,,,,,,,,,,,,,,,,24903a88-e50e-44a5-b418-aee30087d20d,2275,,,"[31.3, 37.9]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40356.0,Craig Short,5.0,Left Center Back,143,1,Arsenal,"['7a8e98ef-9048-4603-b114-96e3c388e4a5', 'e71ccc45-7e13-4a18-8a1d-3686e6cd5757', 'f964c380-decb-42c9-bff5-f127cd7c487f']",6,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:10:06.589,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e71ccc45-7e13-4a18-8a1d-3686e6cd5757,2276,,,"[90.7, 38.7]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,143,1,Arsenal,"['24903a88-e50e-44a5-b418-aee30087d20d', 'c2b38c72-dee7-4d68-8cba-ee1c271a2c42']",6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:06.901,42,Ball Receipt*,True
,,,,,,"[89.6, 38.2]",,,,,,,,,,,,,,,,,0.105203,,,,,,,,,,,,,,,,,,,,7a8e98ef-9048-4603-b114-96e3c388e4a5,2277,,,"[90.7, 38.7]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,143,1,Arsenal,"['24903a88-e50e-44a5-b418-aee30087d20d', 'ba5b1fab-2274-4edf-bc8d-8d1346a6efb2', 'e71ccc45-7e13-4a18-8a1d-3686e6cd5757', 'f964c380-decb-42c9-bff5-f127cd7c487f']",6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:06.901,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,ba5b1fab-2274-4edf-bc8d-8d1346a6efb2,2278,,,"[30.5, 41.9]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40356.0,Craig Short,5.0,Left Center Back,143,1,Arsenal,"['7a8e98ef-9048-4603-b114-96e3c388e4a5', 'f964c380-decb-42c9-bff5-f127cd7c487f']",7,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:10:07.006,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,f964c380-decb-42c9-bff5-f127cd7c487f,2279,,,"[89.6, 38.2]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,143,1,Arsenal,"['24903a88-e50e-44a5-b418-aee30087d20d', 'ba5b1fab-2274-4edf-bc8d-8d1346a6efb2']",7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:07.006,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,1.105903,,,,,,,,,,,,,,,,,,,,60d05afe-6b38-4f8b-812c-3168458270c6,2280,,,"[91.8, 32.4]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,22.0,Right Center Forward,144,1,Arsenal,['8d773310-b921-43f2-9482-dd63c2883f51'],59,,40.0,Right Foot,"[120.0, 37.5, 0.8]",,,"[{'location': [106.8, 55.1], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.4, 45.8], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.7, 41.5], 'player': {'id': 38464, 'name': 'Brad Friedel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 44.6], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 38.7], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 30.0], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.2, 35.4], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 31.6], 'player': {'id': 15095, 'name': 'Tugay Kerimoğlu'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 33.4], 'player': {'id': 40357, 'name': 'Brett Emerton'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.1, 34.0], 'player': {'id': 40354, 'name': 'Lucas Neill'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 34.7], 'player': {'id': 40397, 'name': 'Martin Andresen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 49.9], 'player': {'id': 40395, 'name': 'Michael Gray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 39.8], 'player': {'id': 40355, 'name': 'Andy Todd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 45.1], 'player': {'id': 40356, 'name': 'Craig Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 35.4], 'player': {'id': 40396, 'name': 'Matt Jansen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.7, 36.5], 'player': {'id': 40398, 'name': 'Jonathan Douglas'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,97.0,Goal,0.06660711,93.0,Normal,62.0,Free Kick,,,,,,,1,Arsenal,00:10:59.709,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,55.0,No Touch,44.0,Set,,45.0,Diving,26.0,Goal Conceded,8d773310-b921-43f2-9482-dd63c2883f51,2281,,,"[1.4, 38.6]",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38464.0,Brad Friedel,1.0,Goalkeeper,144,1,Arsenal,['60d05afe-6b38-4f8b-812c-3168458270c6'],0,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:00.815,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,1.34079,,,,,,,,,,,,,,,,,,,,87d4fef1-0604-4e5a-81c9-6aa71b42cb0f,2282,,,"[60.0, 40.0]",56,,True,,,3.0535853,,40.0,Right Foot,,,,"[53.2, 40.6]",1.0,Ground Pass,,6.8264194,,,,,15095.0,Tugay Kerimoğlu,,,,,,65.0,Kick Off,2,9,From Kick Off,40396.0,Matt Jansen,22.0,Right Center Forward,145,98,Blackburn Rovers,['50884892-2acb-452a-a112-d737f3e5f95e'],42,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:42.264,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50884892-2acb-452a-a112-d737f3e5f95e,2283,,,"[53.2, 40.6]",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15095.0,Tugay Kerimoğlu,9.0,Right Defensive Midfield,145,98,Blackburn Rovers,['87d4fef1-0604-4e5a-81c9-6aa71b42cb0f'],43,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:43.605,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7.562097,,,,,,,,,,,,,,,,,,,,b77f7ad5-801d-4924-ae15-fc5688a4cf93,2284,,,"[53.2, 40.6]",56,,True,,,-2.2684207,,40.0,Right Foot,,,,"[36.1, 20.2]",2.0,Low Pass,,26.618979,,,,,40395.0,Michael Gray,,,,,,,,2,9,From Kick Off,15095.0,Tugay Kerimoğlu,9.0,Right Defensive Midfield,145,98,Blackburn Rovers,['9b01103a-f2f6-4ccf-9851-07311d127639'],44,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:44.655,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b01103a-f2f6-4ccf-9851-07311d127639,2285,,,"[36.1, 20.2]",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40395.0,Michael Gray,6.0,Left Back,145,98,Blackburn Rovers,['b77f7ad5-801d-4924-ae15-fc5688a4cf93'],52,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:52.218,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.637591,,,,,,,,,,,,,,,,,,,,f33c4de5-97ce-40d6-b399-89462a77ffcd,2286,,,"[51.5, 11.6]",56,,,,,2.6891177,,40.0,Right Foot,,,,"[44.3, 15.1]",1.0,Ground Pass,,8.005623,,,,,40356.0,Craig Short,,,,,,,,2,9,From Kick Off,40395.0,Michael Gray,6.0,Left Back,145,98,Blackburn Rovers,['c3331bc3-4c66-4e71-8bca-5e17adf5cc22'],57,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:57.453,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3331bc3-4c66-4e71-8bca-5e17adf5cc22,2287,,,"[44.3, 15.1]",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40356.0,Craig Short,5.0,Left Center Back,145,98,Blackburn Rovers,['f33c4de5-97ce-40d6-b399-89462a77ffcd'],59,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:59.090,42,Ball Receipt*,
,,,,,,"[40.8, 18.7]",,,,,,,,,,,,,,,,,1.590921,,,,,,,,,,,,,,,,,,,,ee586207-a06c-45a0-8517-c9102028a293,2288,,,"[44.3, 15.1]",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40356.0,Craig Short,5.0,Left Center Back,145,98,Blackburn Rovers,"['c3331bc3-4c66-4e71-8bca-5e17adf5cc22', 'e8342a50-5a27-4eba-9299-2ffebe054ab8']",59,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:11:59.090,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.355804,,,,,,,,,,,,,,,,,,,,e8342a50-5a27-4eba-9299-2ffebe054ab8,2289,,,"[40.8, 18.7]",57,,,,,1.6745887,,40.0,Right Foot,,,,"[37.3, 52.3]",1.0,Ground Pass,,33.7818,,,,,40355.0,Andy Todd,,,,,,,,2,9,From Kick Off,40356.0,Craig Short,5.0,Left Center Back,145,98,Blackburn Rovers,['d33d810e-158f-436a-961c-653c2d1a8b76'],0,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:00.681,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33d810e-158f-436a-961c-653c2d1a8b76,2290,,,"[37.3, 52.3]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40355.0,Andy Todd,3.0,Right Center Back,145,98,Blackburn Rovers,['e8342a50-5a27-4eba-9299-2ffebe054ab8'],2,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:02.037,42,Ball Receipt*,
,,,,,,"[41.7, 53.3]",,,,,,,,,,,,,,,,,1.30828,,,,,,,,,,,,,,,,,,,,b41bf878-6beb-4f08-8464-c34efe4982ab,2291,,,"[37.3, 52.3]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40355.0,Andy Todd,3.0,Right Center Back,145,98,Blackburn Rovers,"['a9d5fb57-1b13-4ff6-842f-9428e212618f', 'd33d810e-158f-436a-961c-653c2d1a8b76']",2,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:02.037,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.860564,,,,,,,,,,,,,,,,,,,,a9d5fb57-1b13-4ff6-842f-9428e212618f,2292,,,"[41.7, 53.3]",57,,,,,0.7137263,,40.0,Right Foot,,,,"[62.6, 71.4]",1.0,Ground Pass,,27.648146,,,,,40354.0,Lucas Neill,,,,,,,,2,9,From Kick Off,40355.0,Andy Todd,3.0,Right Center Back,145,98,Blackburn Rovers,['4b08f51d-df9d-44d8-84a8-a8d5729b8bf6'],3,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:03.345,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b08f51d-df9d-44d8-84a8-a8d5729b8bf6,2293,,,"[62.6, 71.4]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40354.0,Lucas Neill,2.0,Right Back,145,98,Blackburn Rovers,['a9d5fb57-1b13-4ff6-842f-9428e212618f'],5,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:05.206,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.984577,,,,,,,,,,,,,,,,,,,,19ea171f-e84c-453b-87fd-14b14cc24067,2294,,,"[62.6, 71.4]",57,,,,,-1.4758446,,40.0,Right Foot,,,,"[63.6, 60.9]",2.0,Low Pass,,10.547511,,,,,40357.0,Brett Emerton,,,,,,,,2,9,From Kick Off,40354.0,Lucas Neill,2.0,Right Back,145,98,Blackburn Rovers,['4b5c7c38-7f98-4da9-a8af-bf69a52fe986'],5,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:05.206,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b5c7c38-7f98-4da9-a8af-bf69a52fe986,2295,,,"[63.6, 60.9]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40357.0,Brett Emerton,12.0,Right Midfield,145,98,Blackburn Rovers,['19ea171f-e84c-453b-87fd-14b14cc24067'],6,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:06.190,42,Ball Receipt*,
,,,,,,"[73.1, 56.3]",,,,,,,,,,,,,,,,,1.387695,,,,,,,,,,,,,,,,,,,,dd95a1e2-65e7-4b2a-8fb2-08f31fbf76ea,2296,,,"[63.6, 60.9]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40357.0,Brett Emerton,12.0,Right Midfield,145,98,Blackburn Rovers,"['2d805b24-5981-40bd-a675-dc8c9a26b684', '4b5c7c38-7f98-4da9-a8af-bf69a52fe986']",6,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:06.190,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.30793,,,,,,,,,,,,,,,,,,,,2d805b24-5981-40bd-a675-dc8c9a26b684,2297,,,"[73.1, 56.3]",57,,,,,0.91122156,,40.0,Right Foot,,,,"[91.4, 79.9]",1.0,Ground Pass,,29.863857,,75.0,Out,,,,,,,,,,,2,9,From Kick Off,40357.0,Brett Emerton,12.0,Right Midfield,145,98,Blackburn Rovers,,7,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:07.578,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.736297,,,,,,,,,,,,,,,,,,,,ab4f557f-9e31-4a89-9a80-30433f1d3f8e,2298,,,"[27.8, 0.1]",57,,True,,,1.5707964,,,,,,,"[27.8, 13.6]",2.0,Low Pass,,13.5,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,67.0,Throw-in,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,146,1,Arsenal,['43c470de-2537-4c74-9f42-187b3ecf3060'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:26.536,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c470de-2537-4c74-9f42-187b3ecf3060,2299,,,"[27.8, 13.6]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,146,1,Arsenal,['ab4f557f-9e31-4a89-9a80-30433f1d3f8e'],27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:27.272,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3.012383,,,,,,,,,,,,,,,,,,,,f00e34a9-be44-44c1-ac9b-f927d6e400fe,2300,,,"[27.8, 13.6]",57,,True,,,0.47894794,,38.0,Left Foot,,,,"[71.9, 36.5]",3.0,High Pass,,49.691246,,9.0,Incomplete,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,146,1,Arsenal,['32ee79cf-73fe-4e95-8aaa-8fac087bb797'],27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:27.272,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,2.797662,,,,,,,,,,,,,,,,,,,,32ee79cf-73fe-4e95-8aaa-8fac087bb797,2301,,,"[48.2, 43.6]",57,,,,,-0.27139527,,37.0,Head,,,,"[59.7, 40.4]",3.0,High Pass,,11.936917,,,,,40398.0,Jonathan Douglas,,,,,,66.0,Recovery,2,1,Regular Play,40356.0,Craig Short,5.0,Left Center Back,147,98,Blackburn Rovers,"['f00e34a9-be44-44c1-ac9b-f927d6e400fe', 'f99e5ee4-e2ec-4a18-bdc7-421366fb04cd']",30,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:30.284,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f99e5ee4-e2ec-4a18-bdc7-421366fb04cd,2302,,,"[59.7, 40.4]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40398.0,Jonathan Douglas,16.0,Left Midfield,147,98,Blackburn Rovers,['32ee79cf-73fe-4e95-8aaa-8fac087bb797'],33,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:33.082,42,Ball Receipt*,
,,,,,,"[58.7, 40.2]",,,,,,,,,,,,,,,,,1.406993,,,,,,,,,,,,,,,,,,,,02f7df28-788c-4e7e-ac08-e214dcf1aad0,2303,,,"[59.7, 40.4]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40398.0,Jonathan Douglas,16.0,Left Midfield,147,98,Blackburn Rovers,"['1d4022a6-f166-4b2e-9a50-ad9f21d3b995', '77bf0f6c-f387-47dd-9aae-fc2350ff882b', 'f99e5ee4-e2ec-4a18-bdc7-421366fb04cd']",33,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:33.082,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.702329,,,,,,,,,,,,,,,,,,,,77bf0f6c-f387-47dd-9aae-fc2350ff882b,2304,,,"[63.7, 35.3]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,147,98,Blackburn Rovers,['02f7df28-788c-4e7e-ac08-e214dcf1aad0'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:33.688,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,6ebf86a6-4141-4e1a-8547-993db1521767,2305,,,"[61.4, 39.9]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,147,98,Blackburn Rovers,['1d4022a6-f166-4b2e-9a50-ad9f21d3b995'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:34.489,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1d4022a6-f166-4b2e-9a50-ad9f21d3b995,2306,,,"[58.7, 40.2]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40398.0,Jonathan Douglas,16.0,Left Midfield,147,98,Blackburn Rovers,['6ebf86a6-4141-4e1a-8547-993db1521767'],34,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:34.489,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,2.137343,,,,,,,,,,,,,,,,,,,,b5a825a2-3531-49cb-9782-0b79b32a7922,2307,,,"[59.5, 39.5]",57,,True,,,1.5305496,,40.0,Right Foot,,,,"[60.7, 69.3]",1.0,Ground Pass,,29.824152,,,,,40354.0,Lucas Neill,,,,,,62.0,Free Kick,2,3,From Free Kick,15095.0,Tugay Kerimoğlu,9.0,Right Defensive Midfield,148,98,Blackburn Rovers,['1481f3c3-32b9-41a8-8aa6-18387f880f6d'],42,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:42.492,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481f3c3-32b9-41a8-8aa6-18387f880f6d,2308,,,"[60.7, 69.3]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40354.0,Lucas Neill,2.0,Right Back,148,98,Blackburn Rovers,['b5a825a2-3531-49cb-9782-0b79b32a7922'],44,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:44.629,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2.117552,,,,,,,,,,,,,,,,,,,,4b935f2d-4626-4a0d-802a-bb1c98166044,2309,,,"[63.6, 69.3]",57,,,,,-0.10931853,,40.0,Right Foot,,,,"[104.6, 64.8]",3.0,High Pass,,41.246212,,,,,24767.0,Andy Cole,,,,,,,,2,3,From Free Kick,40354.0,Lucas Neill,2.0,Right Back,148,98,Blackburn Rovers,['cb867262-e99e-492b-a582-886f2fa4d6a1'],46,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:46.027,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb867262-e99e-492b-a582-886f2fa4d6a1,2310,,,"[104.6, 64.8]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24767.0,Andy Cole,24.0,Left Center Forward,148,98,Blackburn Rovers,['4b935f2d-4626-4a0d-802a-bb1c98166044'],48,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:48.145,42,Ball Receipt*,
,,,,,,"[103.8, 68.7]",,,,,,,,,,,,,,,,,1.30879,,,,,,,,,,,,,,,,,,,,e6af4ba1-1133-40a8-8f8a-112c6e07a157,2311,,,"[104.6, 64.8]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24767.0,Andy Cole,24.0,Left Center Forward,148,98,Blackburn Rovers,"['625c0975-d1e8-427b-b74e-6092b56bd6e3', 'cb867262-e99e-492b-a582-886f2fa4d6a1', 'ecdd7e62-4fdb-458a-839c-8f77964e58ce']",48,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:48.145,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,1.248493,,,,,,,,,,,,,,,,,,,,ecdd7e62-4fdb-458a-839c-8f77964e58ce,2312,,,"[16.1, 15.5]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,148,98,Blackburn Rovers,['e6af4ba1-1133-40a8-8f8a-112c6e07a157'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:48.205,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,625c0975-d1e8-427b-b74e-6092b56bd6e3,2313,,,"[103.8, 68.7]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24767.0,Andy Cole,24.0,Left Center Forward,148,98,Blackburn Rovers,['5c399ece-3340-4b3f-8e11-2d31870c25be'],49,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:12:49.454,3,Dispossessed,True
