50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,injury_stoppage_in_chain,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ae3ff9-c783-41e1-b508-ca76f2074c8c,1348,,,,"[73.2, 8.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,89,1,Arsenal,['2110aef9-6509-4c1a-8ddf-1bb4a3f07055'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:44.516,42,Ball Receipt*,
,,,,,,,"[75.3, 12.7]",,,,,,,,,,,,,,,,,0.597418,,,,,,,,,,,,,,,,,,,,,5b531efb-3a9b-4eea-8cd0-3e3c57082a84,1349,,,,"[73.2, 8.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,89,1,Arsenal,"['031f05d7-2de5-4482-8764-6a73281726bb', 'a9ae3ff9-c783-41e1-b508-ca76f2074c8c', 'daf7d2a3-d1a6-4e1f-981b-25b053d49132']",44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:44.516,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,,0.575827,,,,,,,,,,,,,,,,,,,,,daf7d2a3-d1a6-4e1f-981b-25b053d49132,1350,,,,"[41.5, 69.6]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,"['031f05d7-2de5-4482-8764-6a73281726bb', '1438a566-e57d-4ccf-8950-ca085243c3de', '5b531efb-3a9b-4eea-8cd0-3e3c57082a84']",44,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:44.745,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2fedc6fc-69d8-4333-83c3-c29a83d62d9b,1351,,,,"[44.8, 67.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,"['031f05d7-2de5-4482-8764-6a73281726bb', '1438a566-e57d-4ccf-8950-ca085243c3de']",45,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:45.113,39,Dribbled Past,
,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,031f05d7-2de5-4482-8764-6a73281726bb,1352,,,,"[75.3, 12.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,89,1,Arsenal,"['2fedc6fc-69d8-4333-83c3-c29a83d62d9b', 'daf7d2a3-d1a6-4e1f-981b-25b053d49132']",45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:45.113,14,Dribble,True
,,,,,,,"[75.7, 31.0]",,,,,,,,,,,,,,,,,3.299573,,,,,,,,,,,,,,,,,,,,,1438a566-e57d-4ccf-8950-ca085243c3de,1353,,,,"[75.3, 12.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,89,1,Arsenal,"['031f05d7-2de5-4482-8764-6a73281726bb', '041fd896-201b-443c-a976-b6adda48ba30', '2fedc6fc-69d8-4333-83c3-c29a83d62d9b', '678ac6cd-0194-4349-b862-92264a65c4f7', 'daf7d2a3-d1a6-4e1f-981b-25b053d49132']",45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:45.113,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,,0.439317,,,,,,,,,,,,,,,,,,,,,678ac6cd-0194-4349-b862-92264a65c4f7,1354,,,,"[35.8, 60.6]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40225.0,"Andy O""Brien",5.0,Left Center Back,89,1,Arsenal,['1438a566-e57d-4ccf-8950-ca085243c3de'],45,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:45.856,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,,,0.491542,,,,,,,,,,,,,,,,,,,,,a74f3efe-5d8d-4917-919c-aaf0470f2d5d,1355,,,,"[45.4, 55.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40228.0,Lee Bowyer,12.0,Right Midfield,89,1,Arsenal,,47,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:47.257,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,041fd896-201b-443c-a976-b6adda48ba30,1356,,,,"[75.7, 31.0]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,89,1,Arsenal,['7617a270-3745-42bb-8187-08b421bfbe7a'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:48.413,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,7617a270-3745-42bb-8187-08b421bfbe7a,1357,,,,"[44.4, 49.1]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40228.0,Lee Bowyer,12.0,Right Midfield,89,1,Arsenal,['041fd896-201b-443c-a976-b6adda48ba30'],48,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:48.413,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,2.953022,,,,,,,,,,,,,,,,,,,,,c7a6dd01-6984-4b0e-9f74-78e4ea201874,1358,,,,"[27.8, 31.2]",35,,,,0.61522245,,40.0,Right Foot,,,,"[76.9, 65.9]",,3.0,High Pass,,60.12404,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,1,1,Regular Play,40233.0,Olivier Bernard,6.0,Left Back,89,1,Arsenal,['051e460e-81ee-452f-9db8-eff9a6c2496f'],49,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:49.527,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,6834997c-02c0-4bc1-8530-519cd8365073,1359,,,,"[76.9, 65.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40231.0,Alan Shearer,24.0,Left Center Forward,89,1,Arsenal,['051e460e-81ee-452f-9db8-eff9a6c2496f'],52,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:52.480,4,Duel,True
,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,051e460e-81ee-452f-9db8-eff9a6c2496f,1360,,,,"[43.2, 14.2]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,89,1,Arsenal,"['6834997c-02c0-4bc1-8530-519cd8365073', 'c7a6dd01-6984-4b0e-9f74-78e4ea201874']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:52.480,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,547a5800-153f-49b9-aa0c-4987b9f57ba6,1361,,,,"[64.5, 67.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,,54,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:54.165,2,Ball Recovery,
,,,,,,,"[66.9, 67.3]",,,,,,,,,,,,,,,,,1.050083,,,,,,,,,,,,,,,,,,,,,ec85516f-fafb-43ee-a61a-b59a2da288e6,1362,,,,"[64.5, 67.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,"['134588a5-d732-44f9-b747-abb0ff9b6b27', '547a5800-153f-49b9-aa0c-4987b9f57ba6', '7c62e5c4-0710-4747-b5dc-1abff3c76a7d']",54,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:54.165,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,,0.737537,,,,,,,,,,,,,,,,,,,,,7c62e5c4-0710-4747-b5dc-1abff3c76a7d,1363,,,,"[58.4, 9.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,89,1,Arsenal,['ec85516f-fafb-43ee-a61a-b59a2da288e6'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:54.266,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3b437e4b-31a5-4eeb-83ef-e3fa448d5467,1364,,,,"[53.2, 12.8]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,89,1,Arsenal,"['134588a5-d732-44f9-b747-abb0ff9b6b27', 'ee49ae6e-66a6-46c6-9fde-e6c42a985a58']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:55.215,39,Dribbled Past,
,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,134588a5-d732-44f9-b747-abb0ff9b6b27,1365,,,,"[66.9, 67.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,['3b437e4b-31a5-4eeb-83ef-e3fa448d5467'],55,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:55.215,14,Dribble,True
,,,,,,,"[66.4, 64.1]",,,,,,,,,,,,,,,,,0.291729,,,,,,,,,,,,,,,,,,,,,ee49ae6e-66a6-46c6-9fde-e6c42a985a58,1366,,,,"[66.9, 67.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,"['134588a5-d732-44f9-b747-abb0ff9b6b27', '3b437e4b-31a5-4eeb-83ef-e3fa448d5467', '7f55b134-fa6c-406e-a9da-e8bb51dcd006', 'c0aa4a41-5af8-463e-a4d4-4c1225be9e54']",55,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:55.215,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,c0aa4a41-5af8-463e-a4d4-4c1225be9e54,1367,,,,"[53.7, 16.0]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,89,1,Arsenal,"['7f55b134-fa6c-406e-a9da-e8bb51dcd006', 'c572aae6-73f1-4271-b36a-05dc453e9216', 'ee49ae6e-66a6-46c6-9fde-e6c42a985a58']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:55.507,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,7f55b134-fa6c-406e-a9da-e8bb51dcd006,1368,,,,"[66.4, 64.1]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,['c0aa4a41-5af8-463e-a4d4-4c1225be9e54'],55,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:55.507,21,Foul Won,True
,,,,,,,"[65.1, 63.4]",,,,,,,,,,,,,,,,,1.066797,,,,,,,,,,,,,,,,,,,,,c572aae6-73f1-4271-b36a-05dc453e9216,1369,,,,"[66.4, 64.1]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,"['7f55b134-fa6c-406e-a9da-e8bb51dcd006', 'c0aa4a41-5af8-463e-a4d4-4c1225be9e54', 'c19d97f5-e053-41fa-b543-963b13901375']",55,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:55.507,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.83647,,,,,,,,,,,,,,,,,,,,,c19d97f5-e053-41fa-b543-963b13901375,1370,,,,"[65.1, 63.4]",35,,,,-1.1314354,,38.0,Left Foot,,,,"[69.8, 53.4]",,1.0,Ground Pass,,11.049435,,,,,20326.0,Kieron Dyer,,,,,,,,,1,1,Regular Play,40227.0,Laurent Robert,16.0,Left Midfield,89,1,Arsenal,['dea1f039-482a-48a2-9b8a-656fd7b06079'],56,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:56.573,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea1f039-482a-48a2-9b8a-656fd7b06079,1371,,,,"[69.8, 53.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20326.0,Kieron Dyer,15.0,Left Center Midfield,89,1,Arsenal,['c19d97f5-e053-41fa-b543-963b13901375'],57,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:57.410,42,Ball Receipt*,
,,,,,,,"[81.2, 70.1]",,,,,,,,,,,,,,,,,4.256816,,,,,,,,,,,,,,,,,,,,,183117ea-40e5-43ff-a167-c575422e2cdf,1372,,,,"[69.8, 53.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20326.0,Kieron Dyer,15.0,Left Center Midfield,89,1,Arsenal,"['30f6e808-8ad5-4d6d-b70b-d0384cd640c8', '62e50fe6-80e7-4179-a26a-56418c339929', 'dea1f039-482a-48a2-9b8a-656fd7b06079']",57,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:35:57.410,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,,0.925595,,,,,,,,,,,,,,,,,,,,,62e50fe6-80e7-4179-a26a-56418c339929,1373,,,,"[37.9, 13.3]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,89,1,Arsenal,['183117ea-40e5-43ff-a167-c575422e2cdf'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:00.453,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,c81efacc-a0dd-467e-9e37-4c3750b2e545,1374,,,,"[38.9, 10.0]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,89,1,Arsenal,['30f6e808-8ad5-4d6d-b70b-d0384cd640c8'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:01.667,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,30f6e808-8ad5-4d6d-b70b-d0384cd640c8,1375,,,,"[81.2, 70.1]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20326.0,Kieron Dyer,15.0,Left Center Midfield,89,1,Arsenal,['c81efacc-a0dd-467e-9e37-4c3750b2e545'],1,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:36:01.667,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,2.444004,,,,,,,,,,,,,,,,,,,,,a269fd88-f080-4af2-9874-8e591d53b045,1376,,,,"[86.5, 71.8]",36,,,,-0.8300526,,38.0,Left Foot,True,,,"[117.5, 37.9]",,3.0,High Pass,,45.937023,,9.0,Incomplete,,,,,,,,,,62.0,Free Kick,1,3,From Free Kick,40227.0,Laurent Robert,16.0,Left Midfield,90,37,Newcastle United,['31203755-8d1b-4269-be96-4afee6353195'],29,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:36:29.305,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15.0,Success,,,,,,25.0,Collected,31203755-8d1b-4269-be96-4afee6353195,1377,,,,"[2.6, 42.2]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,91,1,Arsenal,['a269fd88-f080-4af2-9874-8e591d53b045'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:31.749,23,Goal Keeper,
,,,,,,,"[10.7, 48.6]",,,,,,,,,,,,,,,,,1.758342,,,,,,,,,,,,,,,,,,,,,785d20b2-f40e-40a0-befc-776bd030de9c,1378,,,,"[2.6, 42.2]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,91,1,Arsenal,"['31203755-8d1b-4269-be96-4afee6353195', '79b152cd-b316-48f5-93e8-b01e266821ae']",31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:31.749,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.285863,,,,,,,,,,,,,,,,,,,,,79b152cd-b316-48f5-93e8-b01e266821ae,1379,,,,"[10.7, 48.6]",36,,,,0.79999566,,69.0,Keeper Arm,,,,"[24.2, 62.5]",,1.0,Ground Pass,,19.376791,,,,,24972.0,Ray Parlour,,,,,,,,,1,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,91,1,Arsenal,['58247ab7-6cf7-42aa-bc78-d67a6e2fef58'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:33.507,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58247ab7-6cf7-42aa-bc78-d67a6e2fef58,1380,,,,"[24.2, 62.5]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,24972.0,Ray Parlour,12.0,Right Midfield,91,1,Arsenal,['79b152cd-b316-48f5-93e8-b01e266821ae'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:34.793,42,Ball Receipt*,
,,,,,,,"[34.8, 65.0]",,,,,,,,,,,,,,,,,1.431565,,,,,,,,,,,,,,,,,,,,,2d15e6f6-d905-4b5a-932f-6158a4ee8713,1381,,,,"[24.2, 62.5]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,24972.0,Ray Parlour,12.0,Right Midfield,91,1,Arsenal,"['58247ab7-6cf7-42aa-bc78-d67a6e2fef58', '64eecd94-cc40-4c18-949d-10da969eac73']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:34.793,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,3.037015,,,,,,,,,,,,,,,,,,,,,64eecd94-cc40-4c18-949d-10da969eac73,1382,,,,"[34.8, 65.0]",36,,,,0.18605818,,40.0,Right Foot,,,,"[77.3, 73.0]",,1.0,Ground Pass,,43.246387,,9.0,Incomplete,,15512.0,Sylvain Wiltord,,,,,,,,,1,8,From Keeper,24972.0,Ray Parlour,12.0,Right Midfield,91,1,Arsenal,"['0b7122b0-2ae4-4776-abbe-b92e623f06c4', '952e5a16-eadf-4754-9b5a-4aa2911ceafc']",36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:36.225,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b7122b0-2ae4-4776-abbe-b92e623f06c4,1383,,,,"[65.4, 69.2]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15512.0,Sylvain Wiltord,22.0,Right Center Forward,91,1,Arsenal,['64eecd94-cc40-4c18-949d-10da969eac73'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:39.262,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.0397,,,,,,,,,,,,,,,,,,,,,952e5a16-eadf-4754-9b5a-4aa2911ceafc,1384,,,,"[42.8, 7.1]",36,,,,2.7567594,,40.0,Right Foot,,,,"[7.0, 21.6]",,1.0,Ground Pass,,38.624992,,,,,20446.0,Shay Given,,,,,,,66.0,Recovery,1,8,From Keeper,40233.0,Olivier Bernard,6.0,Left Back,91,1,Arsenal,"['15948b5f-9b22-4d62-89db-117646d9a236', '64eecd94-cc40-4c18-949d-10da969eac73']",39,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:36:39.262,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15948b5f-9b22-4d62-89db-117646d9a236,1385,,,,"[7.0, 21.6]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,20446.0,Shay Given,1.0,Goalkeeper,91,1,Arsenal,['952e5a16-eadf-4754-9b5a-4aa2911ceafc'],42,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:36:42.302,42,Ball Receipt*,
,,,,,,,"[5.4, 12.4]",,,,,,,,,,,,,,,,,2.171006,,,,,,,,,,,,,,,,,,,,,536c1664-70b0-4991-ad4b-fcb7d0067881,1386,,,,"[7.0, 21.6]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,20446.0,Shay Given,1.0,Goalkeeper,91,1,Arsenal,"['15948b5f-9b22-4d62-89db-117646d9a236', '2681da62-44f3-40a4-8aba-0f4f94233aca']",42,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:36:42.302,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,3.081782,,,,,,,,,,,,,,,,,,,,,2681da62-44f3-40a4-8aba-0f4f94233aca,1387,,,,"[5.4, 12.4]",36,,,,-0.00616325,,38.0,Left Foot,,,,"[70.3, 12.0]",,3.0,High Pass,,64.90123,,9.0,Incomplete,,,,,,,,,,,,1,8,From Keeper,20446.0,Shay Given,1.0,Goalkeeper,91,1,Arsenal,['1cead00d-4b0b-4b52-9d19-b9a63372cc2d'],44,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:36:44.473,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.953401,,,,,,,,,,,,,,,,,,,,,1cead00d-4b0b-4b52-9d19-b9a63372cc2d,1388,,,,"[49.8, 68.1]",36,,,,-0.8780285,,37.0,Head,,,,"[58.1, 58.1]",,3.0,High Pass,,12.995769,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,66.0,Recovery,1,8,From Keeper,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,91,1,Arsenal,"['2681da62-44f3-40a4-8aba-0f4f94233aca', 'ab5ff72d-4451-4ea7-b6db-8608ff52736b']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:47.554,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab5ff72d-4451-4ea7-b6db-8608ff52736b,1389,,,,"[58.1, 58.1]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,91,1,Arsenal,['1cead00d-4b0b-4b52-9d19-b9a63372cc2d'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:48.508,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.383335,,,,,,,,,,,,,,,,,,,,,d79542c0-16ef-413f-8f58-9eabbe5952a2,1390,,,,"[58.1, 58.1]",36,,,,0.182496,,37.0,Head,,,,"[81.4, 62.4]",,3.0,High Pass,,23.693459,,76.0,Pass Offside,,15516.0,Thierry Henry,,,,,,,,,1,8,From Keeper,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,91,1,Arsenal,['8ddf76fc-189a-47e4-b552-07ef2156e6db'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:48.536,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ddf76fc-189a-47e4-b552-07ef2156e6db,1391,,,,"[81.4, 62.4]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15516.0,Thierry Henry,24.0,Left Center Forward,91,1,Arsenal,['d79542c0-16ef-413f-8f58-9eabbe5952a2'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:36:50.919,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.350892,,,,,,,,,,,,,,,,,,,,,adc21d83-13b7-4f9d-ae3d-9cb7c6b2e594,1392,,,,"[25.8, 24.6]",37,,,,1.3670516,,40.0,Right Foot,,,,"[33.3, 60.9]",,2.0,Low Pass,,37.066696,,,,,20059.0,Aaron Hughes,,,,,,,62.0,Free Kick,1,3,From Free Kick,20446.0,Shay Given,1.0,Goalkeeper,92,37,Newcastle United,['945eccea-d564-41e2-8b31-4bd9a35f37c6'],4,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:37:04.096,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945eccea-d564-41e2-8b31-4bd9a35f37c6,1393,,,,"[33.3, 60.9]",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20059.0,Aaron Hughes,2.0,Right Back,92,37,Newcastle United,['adc21d83-13b7-4f9d-ae3d-9cb7c6b2e594'],6,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:37:06.447,42,Ball Receipt*,
