ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,1.106388,,,,,,,,,,,,,,,,,,05577066-9703-4e4a-9209-a6090ae7f979,1468,,,"[51.8, 57.3]",39,,,,,2.20234,,38.0,Left Foot,,,"[43.9, 68.1]",,1.0,Ground Pass,,13.380957,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,99,1,Arsenal,['19885fca-896e-4542-ac22-90e1ff2f5021'],26,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:26.632,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19885fca-896e-4542-ac22-90e1ff2f5021,1469,,,"[43.9, 68.1]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,99,1,Arsenal,['05577066-9703-4e4a-9209-a6090ae7f979'],27,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:27.738,42,Ball Receipt*,
,,,,,"[40.1, 65.3]",,,,,,,,,,,,,,,2.479886,,,,,,,,,,,,,,,,,,2392f217-5bb2-45c6-9a63-679604e2af7f,1470,,,"[43.9, 68.1]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,99,1,Arsenal,"['19885fca-896e-4542-ac22-90e1ff2f5021', '2dd216b7-1494-4426-9987-871fb8db44b6']",27,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:27.738,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.898614,,,,,,,,,,,,,,,,,,2dd216b7-1494-4426-9987-871fb8db44b6,1471,,,"[40.1, 65.3]",39,,,,,-2.1910458,,40.0,Right Foot,,,"[29.1, 49.9]",,1.0,Ground Pass,,18.925116,,,,26194.0,Pascal Cygan,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,99,1,Arsenal,['b4d73f04-ff19-4062-9257-9422a0c5d4c5'],30,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:30.218,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4d73f04-ff19-4062-9257-9422a0c5d4c5,1472,,,"[29.1, 49.9]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,['2dd216b7-1494-4426-9987-871fb8db44b6'],32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:32.117,42,Ball Receipt*,
,,,,,"[29.1, 49.6]",,,,,,,,,,,,,,,1.304011,,,,,,,,,,,,,,,,,,2c95886e-59eb-4743-a30b-63108ba50185,1473,,,"[29.1, 49.9]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,"['a7b92a2e-4492-4eda-a04d-295adfca85b7', 'b4d73f04-ff19-4062-9257-9422a0c5d4c5']",32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:32.117,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.889167,,,,,,,,,,,,,,,,,,a7b92a2e-4492-4eda-a04d-295adfca85b7,1474,,,"[29.1, 49.6]",39,,,,,-1.2765617,,38.0,Left Foot,,,"[40.1, 13.3]",,1.0,Ground Pass,,37.93007,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,['b83b1004-d6ab-47c1-9987-862a697fad31'],33,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:33.421,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83b1004-d6ab-47c1-9987-862a697fad31,1475,,,"[40.1, 13.3]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,99,1,Arsenal,['a7b92a2e-4492-4eda-a04d-295adfca85b7'],35,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:35.310,42,Ball Receipt*,
,,,,,"[46.4, 13.7]",,,,,,,,,,,,,,,1.36398,,,,,,,,,,,,,,,,,,99257046-c587-4416-9291-6f584dbc6bbc,1476,,,"[40.1, 13.3]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,99,1,Arsenal,"['a00cbbee-521b-463e-b600-1afd71d2b6bb', 'b83b1004-d6ab-47c1-9987-862a697fad31']",35,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:35.310,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.937483,,,,,,,,,,,,,,,,,,a00cbbee-521b-463e-b600-1afd71d2b6bb,1477,,,"[46.4, 13.7]",39,,,,,0.5108229,,38.0,Left Foot,,,"[55.5, 18.8]",,1.0,Ground Pass,,10.431683,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,99,1,Arsenal,['a64e061b-3fe9-4c9e-9872-2cbf06bb31da'],36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:36.674,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64e061b-3fe9-4c9e-9872-2cbf06bb31da,1478,,,"[55.5, 18.8]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,99,1,Arsenal,['a00cbbee-521b-463e-b600-1afd71d2b6bb'],37,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:37.611,42,Ball Receipt*,
,,,,,"[57.9, 20.5]",,,,,,,,,,,,,,,2.838779,,,,,,,,,,,,,,,,,,2d6e165d-6007-4f35-8dbc-7ce84c3ce458,1479,,,"[55.5, 18.8]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,99,1,Arsenal,"['2511313f-2b20-44e2-b540-82202f47ac29', 'a64e061b-3fe9-4c9e-9872-2cbf06bb31da']",37,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:37.611,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.107695,,,,,,,,,,,,,,,,,,2511313f-2b20-44e2-b540-82202f47ac29,1480,,,"[57.9, 20.5]",39,,,,,1.2749766,,40.0,Right Foot,,,"[64.3, 41.5]",,1.0,Ground Pass,,21.953587,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,99,1,Arsenal,['667978cc-acd9-4dd1-b7cb-81e64abe2460'],40,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:40.450,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667978cc-acd9-4dd1-b7cb-81e64abe2460,1481,,,"[64.3, 41.5]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['2511313f-2b20-44e2-b540-82202f47ac29'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:41.558,42,Ball Receipt*,
,,,,,"[64.6, 41.5]",,,,,,,,,,,,,,,0.061636,,,,,,,,,,,,,,,,,,e46166bf-a9f5-4462-9c64-567b1f0badb5,1482,,,"[64.3, 41.5]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,"['667978cc-acd9-4dd1-b7cb-81e64abe2460', 'f68e6761-d08b-4759-98fe-b5e35d6b638b']",41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:41.558,43,Carry,
,,,,,,,,,,,,,,,,,,,,3.872322,,,,,,,,,,,,,,,,,,f68e6761-d08b-4759-98fe-b5e35d6b638b,1483,,,"[64.6, 41.5]",39,,,,,-2.4591503,,40.0,Right Foot,,,"[34.7, 17.2]",,3.0,High Pass,,38.52921,,,,20302.0,Gaël Clichy,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['db1e96d0-cca2-4d7c-88f3-ef55ee7d099a'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:41.619,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db1e96d0-cca2-4d7c-88f3-ef55ee7d099a,1484,,,"[34.7, 17.2]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,99,1,Arsenal,['f68e6761-d08b-4759-98fe-b5e35d6b638b'],45,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:45.492,42,Ball Receipt*,
,,,,,"[33.6, 17.2]",,,,,,,,,,,,,,,2.057018,,,,,,,,,,,,,,,,,,eba86204-433a-4dec-a258-01e9925fb6c5,1485,,,"[34.7, 17.2]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,99,1,Arsenal,"['db1e96d0-cca2-4d7c-88f3-ef55ee7d099a', 'f2b73cd7-eceb-4d3b-9048-304eff4f4027']",45,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:45.492,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.223072,,,,,,,,,,,,,,,,,,f2b73cd7-eceb-4d3b-9048-304eff4f4027,1486,,,"[33.6, 17.2]",39,,,,,2.4924016,,38.0,Left Foot,,,"[11.2, 34.2]",,1.0,Ground Pass,,28.120455,,,,20015.0,Jens Lehmann,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,99,1,Arsenal,['3cb433fa-0864-4a6e-913f-ba970ff35e16'],47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:47.549,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cb433fa-0864-4a6e-913f-ba970ff35e16,1487,,,"[11.2, 34.2]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,99,1,Arsenal,['f2b73cd7-eceb-4d3b-9048-304eff4f4027'],49,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:49.772,42,Ball Receipt*,
,,,,,"[11.2, 28.7]",,,,,,,,,,,,,,,2.478579,,,,,,,,,,,,,,,,,,f7900009-6e24-4521-9c64-c04d8320ad53,1488,,,"[11.2, 34.2]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,99,1,Arsenal,"['00bb0d58-0e4a-4042-bbeb-fe5a288e49c2', '3cb433fa-0864-4a6e-913f-ba970ff35e16', '85a3adcc-2cbc-4c0e-afda-a26cb685a032']",49,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:49.772,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.413598,,,,,,,,,,,,,,,,,,85a3adcc-2cbc-4c0e-afda-a26cb685a032,1489,,,"[102.1, 41.9]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40433.0,Kevin Phillips,24.0,Left Center Forward,99,1,Arsenal,"['00bb0d58-0e4a-4042-bbeb-fe5a288e49c2', 'f7900009-6e24-4521-9c64-c04d8320ad53']",50,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:39:50.871,17,Pressure,
,,,,,,,,,,,,,,,,,,,,2.808371,,,,,,,,,,,,,,,,,,00bb0d58-0e4a-4042-bbeb-fe5a288e49c2,1490,,,"[11.2, 28.7]",39,,,,,-0.8505689,,38.0,Left Foot,,,"[33.4, 3.4]",,3.0,High Pass,,33.659027,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,99,1,Arsenal,"['2ad4ab71-f664-41a1-8283-c7b909bbdc47', '85a3adcc-2cbc-4c0e-afda-a26cb685a032']",52,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:52.250,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad4ab71-f664-41a1-8283-c7b909bbdc47,1491,,,"[33.4, 3.4]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,99,1,Arsenal,['00bb0d58-0e4a-4042-bbeb-fe5a288e49c2'],55,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:55.059,42,Ball Receipt*,
,,,,,"[27.0, 5.5]",,,,,,,,,,,,,,,2.674772,,,,,,,,,,,,,,,,,,47b6df37-138d-412d-9c04-da02f2a298fb,1492,,,"[33.4, 3.4]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,99,1,Arsenal,"['2ad4ab71-f664-41a1-8283-c7b909bbdc47', '302168fa-fecc-4727-9172-7d1a5a541982', 'fa8f33b7-0215-49fc-b940-43bcf877b4ca']",55,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:55.059,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.788457,,,,,,,,,,,,,,,,,,302168fa-fecc-4727-9172-7d1a5a541982,1493,,,"[82.8, 72.9]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40434.0,Paul Telfer,12.0,Right Midfield,99,1,Arsenal,['47b6df37-138d-412d-9c04-da02f2a298fb'],55,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:39:55.906,17,Pressure,
,,,,,,,,,,,,,,,,,,,,2.726813,,,,,,,,,,,,,,,,,,fa8f33b7-0215-49fc-b940-43bcf877b4ca,1494,,,"[27.0, 5.5]",39,,,,,0.7894798,,40.0,Right Foot,,,"[63.6, 42.4]",,3.0,High Pass,,51.972782,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,99,1,Arsenal,"['b422f8d8-5562-4c5c-80de-1e3a2c409f5d', 'c0fd09a2-9423-4876-9750-5fe3a7328d6c']",57,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:57.734,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b422f8d8-5562-4c5c-80de-1e3a2c409f5d,1495,,,"[62.7, 38.4]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['fa8f33b7-0215-49fc-b940-43bcf877b4ca'],0,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:00.460,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.682925,,,,,,,,,,,,,,,,,,c0fd09a2-9423-4876-9750-5fe3a7328d6c,1496,,,"[56.5, 37.7]",40,,,,,0.57033,,37.0,Head,,,"[81.6, 53.8]",,2.0,Low Pass,,29.819792,9.0,Incomplete,,,,,,,,,,66.0,Recovery,1,1,Regular Play,40445.0,Danny Higginbotham,6.0,Left Back,99,1,Arsenal,"['4a50ee27-5a5c-46d1-bd63-132a8fb2e129', 'fa8f33b7-0215-49fc-b940-43bcf877b4ca']",0,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:00.460,30,Pass,
,,,,,,,,,,,,,,,,,,,,1.331964,,,,,,,,,,,,,,,,,,4a50ee27-5a5c-46d1-bd63-132a8fb2e129,1497,,,"[38.5, 26.3]",40,,,,,1.3187003,,40.0,Right Foot,,,"[43.6, 46.1]",,2.0,Low Pass,,20.446272,,,,24972.0,Ray Parlour,,,,,,,66.0,Recovery,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,99,1,Arsenal,"['c0fd09a2-9423-4876-9750-5fe3a7328d6c', 'c4fd181b-8297-4971-b760-c8dc874ccaae']",2,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:02.143,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4fd181b-8297-4971-b760-c8dc874ccaae,1498,,,"[43.6, 46.1]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,99,1,Arsenal,['4a50ee27-5a5c-46d1-bd63-132a8fb2e129'],3,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:03.475,42,Ball Receipt*,
,,,,,"[43.9, 47.5]",,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,ebf2bc52-0ce9-4257-8161-04cf6008bff5,1499,,,"[43.6, 46.1]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,99,1,Arsenal,"['6eeb7fa9-d2fb-4759-909c-fb8b56afd256', 'c4fd181b-8297-4971-b760-c8dc874ccaae']",3,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:03.475,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.127594,,,,,,,,,,,,,,,,,,6eeb7fa9-d2fb-4759-909c-fb8b56afd256,1500,,,"[43.9, 47.5]",40,,,,,-0.39780885,,40.0,Right Foot,,,"[62.7, 39.6]",,1.0,Ground Pass,,20.3924,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,99,1,Arsenal,['8eb719b5-237f-4a0b-8d62-d1b97c9be72f'],4,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:04.755,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb719b5-237f-4a0b-8d62-d1b97c9be72f,1501,,,"[62.7, 39.6]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['6eeb7fa9-d2fb-4759-909c-fb8b56afd256'],5,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:05.883,42,Ball Receipt*,
,,,,,"[71.8, 50.3]",,,,,,,,,,,,,,,3.065727,,,,,,,,,,,,,,,,,,91c6fc25-41ab-4fc4-9219-e85e7ee2bc68,1502,,,"[62.7, 39.6]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,"['4ec04aad-c126-41bc-9e5a-52608f77b2dd', '8eb719b5-237f-4a0b-8d62-d1b97c9be72f', 'bbe3d92c-7be6-4e22-9188-9cedbb58b182']",5,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:05.883,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.434311,,,,,,,,,,,,,,,,,,bbe3d92c-7be6-4e22-9188-9cedbb58b182,1503,,,"[57.1, 23.9]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40439.0,David Prutton,15.0,Left Center Midfield,99,1,Arsenal,['91c6fc25-41ab-4fc4-9219-e85e7ee2bc68'],8,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:08.499,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.248905,,,,,,,,,,,,,,,,,,4ec04aad-c126-41bc-9e5a-52608f77b2dd,1504,,,"[71.8, 50.3]",40,,,,,-2.2152905,,38.0,Left Foot,,,"[59.7, 34.2]",,1.0,Ground Pass,,20.14001,,,,15515.0,Patrick Vieira,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,99,1,Arsenal,['fbb0ac5e-5cec-4ec9-b799-2caeaac3451d'],8,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:08.949,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbb0ac5e-5cec-4ec9-b799-2caeaac3451d,1505,,,"[59.7, 34.2]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,99,1,Arsenal,['4ec04aad-c126-41bc-9e5a-52608f77b2dd'],10,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:10.197,42,Ball Receipt*,
,,,,,"[55.8, 33.0]",,,,,,,,,,,,,,,1.143273,,,,,,,,,,,,,,,,,,f312c599-1111-433e-a85e-870e865afe3c,1506,,,"[59.7, 34.2]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,99,1,Arsenal,"['425e4a25-86b9-4fdc-a7e3-1fa1ebdd7aa7', 'fbb0ac5e-5cec-4ec9-b799-2caeaac3451d']",10,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:10.197,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,425e4a25-86b9-4fdc-a7e3-1fa1ebdd7aa7,1507,,,"[55.8, 33.0]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,99,1,Arsenal,,11,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:11.341,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,1.149675,,,,,,,,,,,,,,,,,,08237cb8-9f9f-4e09-b391-c406893fdf63,1508,,,"[65.0, 54.7]",40,,,,,2.8245368,,40.0,Right Foot,,,"[52.2, 58.9]",,1.0,Ground Pass,,13.471452,,,,40434.0,Paul Telfer,,,,,,,66.0,Recovery,1,1,Regular Play,40442.0,James Beattie,22.0,Right Center Forward,100,25,Southampton,['e218e467-f3cc-4148-b4d9-c65c7f2a59a4'],11,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:11.432,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e218e467-f3cc-4148-b4d9-c65c7f2a59a4,1509,,,"[52.2, 58.9]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40434.0,Paul Telfer,12.0,Right Midfield,100,25,Southampton,['08237cb8-9f9f-4e09-b391-c406893fdf63'],12,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:12.582,42,Ball Receipt*,
,,,,,"[52.2, 58.9]",,,,,,,,,,,,,,,0.758843,,,,,,,,,,,,,,,,,,8b4f5c11-ecf3-458a-b6a4-21a572c4ffa9,1510,,,"[52.2, 58.9]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40434.0,Paul Telfer,12.0,Right Midfield,100,25,Southampton,"['27584b74-3ede-4471-bccd-4c9fd5c22133', 'e218e467-f3cc-4148-b4d9-c65c7f2a59a4']",12,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:12.582,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.937844,,,,,,,,,,,,,,,,,,27584b74-3ede-4471-bccd-4c9fd5c22133,1511,,,"[52.2, 58.9]",40,,,,,-1.9756881,,40.0,Right Foot,,,"[47.4, 47.7]",,1.0,Ground Pass,,12.185237,,,,40435.0,Rory Delap,,,,,,,,,1,1,Regular Play,40434.0,Paul Telfer,12.0,Right Midfield,100,25,Southampton,['c32c910b-c35b-4f0b-a7fb-8ec581211dd6'],13,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:13.341,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c32c910b-c35b-4f0b-a7fb-8ec581211dd6,1512,,,"[47.4, 47.7]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40435.0,Rory Delap,13.0,Right Center Midfield,100,25,Southampton,['27584b74-3ede-4471-bccd-4c9fd5c22133'],14,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:14.279,42,Ball Receipt*,
,,,,,"[56.5, 45.6]",,,,,,,,,,,,,,,1.482949,,,,,,,,,,,,,,,,,,458103e5-5f26-4759-839d-10b05d2a4843,1513,,,"[47.4, 47.7]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40435.0,Rory Delap,13.0,Right Center Midfield,100,25,Southampton,"['c32c910b-c35b-4f0b-a7fb-8ec581211dd6', 'c58b0ff9-8447-4ab8-809c-e4352480f68b']",14,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:14.279,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.737376,,,,,,,,,,,,,,,,,,c58b0ff9-8447-4ab8-809c-e4352480f68b,1514,,,"[56.5, 45.6]",40,,,,,-1.8997583,,40.0,Right Foot,,,"[48.0, 20.7]",,1.0,Ground Pass,,26.310835,,,,40445.0,Danny Higginbotham,,,,,,,,,1,1,Regular Play,40435.0,Rory Delap,13.0,Right Center Midfield,100,25,Southampton,['19d3d87d-6aa5-4bbd-bf4e-65f9c3a05f7d'],15,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:15.761,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19d3d87d-6aa5-4bbd-bf4e-65f9c3a05f7d,1515,,,"[48.0, 20.7]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40445.0,Danny Higginbotham,6.0,Left Back,100,25,Southampton,['c58b0ff9-8447-4ab8-809c-e4352480f68b'],17,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:40:17.499,42,Ball Receipt*,
