50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04e61ccc-3bb0-4ff5-b51e-02925100aead,1284,,,"[36.4, 22.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,['a253500a-ee4b-4213-bfe8-136d328dca07'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:24.916,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.152422,,,,,,,,,,,,,,,,,,,f6b64fef-7442-4aeb-a415-c0ebbcc63d4e,1285,,,"[37.1, 22.5]",30,,,,,-0.10553861,,40.0,Right Foot,,,"[84.3, 17.5]",,1.0,Ground Pass,,47.464092,,,,,19312.0,Robert Pirès ,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,['417ce231-586f-4678-be20-48525393612c'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:26.342,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417ce231-586f-4678-be20-48525393612c,1286,,,"[84.3, 17.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,75,1,Arsenal,['f6b64fef-7442-4aeb-a415-c0ebbcc63d4e'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:29.494,42,Ball Receipt*,
,,,,,,,,,"[85.3, 19.7]",,,,,,,,,,,,,,,5.85312,,,,,,,,,,,,,,,,,,,1347c4cd-4eda-4804-8a18-523376646476,1287,,,"[84.3, 17.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,75,1,Arsenal,"['2ac074cc-4c14-43fc-b001-d9638327c405', '417ce231-586f-4678-be20-48525393612c']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:29.494,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.267271,,,,,,,,,,,,,,,,,,,2ac074cc-4c14-43fc-b001-d9638327c405,1288,,,"[85.3, 19.7]",30,,,,,1.2867374,,40.0,Right Foot,,,"[98.0, 63.2]",,3.0,High Pass,,45.316,,,,,15754.0,Fredrik Ljungberg,,True,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,75,1,Arsenal,['0b457889-4562-43de-98a5-312ca2828ed2'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:35.347,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b457889-4562-43de-98a5-312ca2828ed2,1289,,,"[98.0, 63.2]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,75,1,Arsenal,['2ac074cc-4c14-43fc-b001-d9638327c405'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:37.615,42,Ball Receipt*,
,,,,,,,,,"[85.7, 71.9]",,,,,,,,,,,,,,,4.333852,,,,,,,,,,,,,,,,,,,1dc94bdd-4b5e-48cb-a090-116bf0e4859b,1290,,,"[98.0, 63.2]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,75,1,Arsenal,"['0b457889-4562-43de-98a5-312ca2828ed2', '447a2a53-711b-408a-b8e1-c3b7ef228498']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:37.615,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.778282,,,,,,,,,,,,,,,,,,,447a2a53-711b-408a-b8e1-c3b7ef228498,1291,,,"[85.7, 71.9]",30,,,,,-2.03937,,38.0,Left Foot,,,"[73.4, 47.6]",,1.0,Ground Pass,,27.235638,,,,,15515.0,Patrick Vieira,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,75,1,Arsenal,['0aac9d1a-23b8-4d99-a6e7-53fa94dd4bce'],41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:41.948,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aac9d1a-23b8-4d99-a6e7-53fa94dd4bce,1292,,,"[73.4, 47.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,['447a2a53-711b-408a-b8e1-c3b7ef228498'],43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:43.727,42,Ball Receipt*,
,,,,,,,,,"[74.0, 47.6]",,,,,,,,,,,,,,,0.973601,,,,,,,,,,,,,,,,,,,3d5f7e4e-b52a-45c5-a622-d1149132bfde,1293,,,"[73.4, 47.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,"['0aac9d1a-23b8-4d99-a6e7-53fa94dd4bce', '6f710763-90eb-4866-9e56-ec8e9efa6bd4']",43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:43.727,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.554797,,,,,,,,,,,,,,,,,,,6f710763-90eb-4866-9e56-ec8e9efa6bd4,1294,,,"[74.0, 47.6]",30,,,,,-1.7800179,,40.0,Right Foot,,,"[70.9, 33.0]",,1.0,Ground Pass,,14.925482,,,,,24972.0,Ray Parlour,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,['6b633918-072a-476b-a6c0-35abe56780be'],44,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:44.700,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b633918-072a-476b-a6c0-35abe56780be,1295,,,"[70.9, 33.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,24972.0,Ray Parlour,9.0,Right Defensive Midfield,75,1,Arsenal,['6f710763-90eb-4866-9e56-ec8e9efa6bd4'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:46.255,42,Ball Receipt*,
,,,,,,,,,"[75.0, 26.1]",,,,,,,,,,,,,,,1.343024,,,,,,,,,,,,,,,,,,,515771dc-3e4e-408e-adc1-b93dca8d592d,1296,,,"[70.9, 33.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,24972.0,Ray Parlour,9.0,Right Defensive Midfield,75,1,Arsenal,"['196561f0-89bd-42f7-80ff-1cf06aec57a4', '6b633918-072a-476b-a6c0-35abe56780be']",46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:46.255,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.580186,,,,,,,,,,,,,,,,,,,196561f0-89bd-42f7-80ff-1cf06aec57a4,1297,,,"[75.0, 26.1]",30,,,,,-0.7894467,,40.0,Right Foot,,,"[99.6, 1.3]",,1.0,Ground Pass,,34.931362,,,,,20302.0,Gaël Clichy,,,,,,,,1,7,From Goal Kick,24972.0,Ray Parlour,9.0,Right Defensive Midfield,75,1,Arsenal,['f88cf510-a2bc-495a-89ce-aac0bae42105'],47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:47.598,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f88cf510-a2bc-495a-89ce-aac0bae42105,1298,,,"[99.6, 1.3]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,20302.0,Gaël Clichy,6.0,Left Back,75,1,Arsenal,['196561f0-89bd-42f7-80ff-1cf06aec57a4'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:50.178,42,Ball Receipt*,
,,,,,,,,,"[110.8, 2.3]",,,,,,,,,,,,,,,1.55376,,,,,,,,,,,,,,,,,,,4d2ec383-7183-42f9-b2a6-af0a700e0e2d,1299,,,"[99.6, 1.3]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,20302.0,Gaël Clichy,6.0,Left Back,75,1,Arsenal,"['626cc774-6103-47b8-b707-1428506aa497', 'f88cf510-a2bc-495a-89ce-aac0bae42105']",50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:50.178,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.460985,,,,,,,,,,,,,,,,,,,626cc774-6103-47b8-b707-1428506aa497,1300,,,"[110.8, 2.3]",30,,,,,1.8201764,,38.0,Left Foot,,,"[104.0, 29.0]",,3.0,High Pass,,27.552315,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,1,7,From Goal Kick,20302.0,Gaël Clichy,6.0,Left Back,75,1,Arsenal,"['086b4124-a250-4cc6-9ec0-8093f7567f1b', '10ee393a-f22e-4466-ac14-22348ff6f089']",51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:51.732,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ee393a-f22e-4466-ac14-22348ff6f089,1301,,,"[102.6, 29.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,75,1,Arsenal,['626cc774-6103-47b8-b707-1428506aa497'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:53.193,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.996783,,,,,,,,,,,,,,,,,,,086b4124-a250-4cc6-9ec0-8093f7567f1b,1302,,,"[16.1, 51.1]",30,,,,,0.38295534,,37.0,Head,,,"[37.2, 59.6]",,3.0,High Pass,,22.747747,,9.0,Incomplete,,,,,,,,,66.0,Recovery,1,7,From Goal Kick,40314.0,Jody Craddock,3.0,Right Center Back,75,1,Arsenal,"['626cc774-6103-47b8-b707-1428506aa497', 'cc2e16a2-008e-4136-8b8c-7a8fb50ea3b6']",53,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:30:53.193,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,cc2e16a2-008e-4136-8b8c-7a8fb50ea3b6,1303,,,"[82.9, 20.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,24972.0,Ray Parlour,9.0,Right Defensive Midfield,75,1,Arsenal,['086b4124-a250-4cc6-9ec0-8093f7567f1b'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:55.190,2,Ball Recovery,
,,,,,,,,,"[79.8, 21.1]",,,,,,,,,,,,,,,0.604295,,,,,,,,,,,,,,,,,,,2b496e61-b1ad-493d-b560-f5ecda997d60,1304,,,"[82.9, 20.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,24972.0,Ray Parlour,9.0,Right Defensive Midfield,75,1,Arsenal,"['bdd986bb-e0f6-4050-9066-fea9516ccbf7', 'cc2e16a2-008e-4136-8b8c-7a8fb50ea3b6']",55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:55.190,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.622501,,,,,,,,,,,,,,,,,,,bdd986bb-e0f6-4050-9066-fea9516ccbf7,1305,,,"[79.8, 21.1]",30,,,,,1.8128194,,40.0,Right Foot,,,"[73.9, 45.0]",,1.0,Ground Pass,,24.617474,,,,,15515.0,Patrick Vieira,,,,,,,,1,7,From Goal Kick,24972.0,Ray Parlour,9.0,Right Defensive Midfield,75,1,Arsenal,['ad01aa1f-6a50-4666-b989-b0d08f4fc210'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:55.794,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad01aa1f-6a50-4666-b989-b0d08f4fc210,1306,,,"[73.9, 45.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,['bdd986bb-e0f6-4050-9066-fea9516ccbf7'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:57.417,42,Ball Receipt*,
,,,,,,,,,"[76.8, 43.0]",,,,,,,,,,,,,,,1.580842,,,,,,,,,,,,,,,,,,,bef93803-c24f-49c6-85d8-bd0ffc919cee,1307,,,"[73.9, 45.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,"['ad01aa1f-6a50-4666-b989-b0d08f4fc210', 'bbd71178-8ca7-4ceb-a337-9b443a036dfa']",57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:57.417,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.941568,,,,,,,,,,,,,,,,,,,bbd71178-8ca7-4ceb-a337-9b443a036dfa,1308,,,"[76.8, 43.0]",30,,,,,0.23996617,,40.0,Right Foot,,,"[95.6, 47.6]",,1.0,Ground Pass,,19.354586,,,,,15042.0,Dennis Bergkamp,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,75,1,Arsenal,['59db856f-6e96-4180-8c71-e2fdec7014a6'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:58.997,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59db856f-6e96-4180-8c71-e2fdec7014a6,1309,,,"[95.6, 47.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,75,1,Arsenal,['bbd71178-8ca7-4ceb-a337-9b443a036dfa'],59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:59.939,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.303626,,,,,,,,,,,,,,,,,,,17567bd8-cade-4f2e-aa33-cd5b94c01599,1310,,,"[95.6, 47.6]",30,,,,,1.392454,,38.0,Left Foot,,,"[99.8, 70.9]",,1.0,Ground Pass,,23.675514,,,,,15754.0,Fredrik Ljungberg,,,,,,,,1,7,From Goal Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,75,1,Arsenal,['2930b9d1-997c-40b1-ba59-f9ea89975a1f'],59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:59.939,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930b9d1-997c-40b1-ba59-f9ea89975a1f,1311,,,"[99.8, 70.9]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,75,1,Arsenal,['17567bd8-cade-4f2e-aa33-cd5b94c01599'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:02.243,42,Ball Receipt*,
,,,,,,,,,"[108.8, 70.8]",,,,,,,,,,,,,,,0.967731,,,,,,,,,,,,,,,,,,,f7e0e826-cf72-4708-93ca-f430c022f93a,1312,,,"[99.8, 70.9]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,75,1,Arsenal,"['2930b9d1-997c-40b1-ba59-f9ea89975a1f', 'f67fe80b-3999-45b1-8b1a-fb82d12683e7']",2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:02.243,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.515657,,,,,,,,,,,,,,,,,,,f67fe80b-3999-45b1-8b1a-fb82d12683e7,1313,,,"[108.8, 70.8]",31,,,,,-1.3496416,,40.0,Right Foot,True,,"[115.5, 41.0]",,3.0,High Pass,,30.543903,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,1,7,From Goal Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,75,1,Arsenal,"['27b1a468-e502-4506-9d6c-c2ccfc07e35d', 'a1692437-8160-4b06-91ab-364bc6cbe50e']",3,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:03.210,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1692437-8160-4b06-91ab-364bc6cbe50e,1314,,,"[112.5, 40.0]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,75,1,Arsenal,['f67fe80b-3999-45b1-8b1a-fb82d12683e7'],4,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:04.726,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,27b1a468-e502-4506-9d6c-c2ccfc07e35d,1315,,,"[4.6, 39.1]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40310.0,Michael Oakes,1.0,Goalkeeper,75,1,Arsenal,['f67fe80b-3999-45b1-8b1a-fb82d12683e7'],4,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:31:04.726,2,Ball Recovery,
,,,,,,,,,"[15.5, 36.1]",,,,,,,,,,,,,,,9.96,,,,,,,,,,,,,,,,,,,2731912b-b446-4bd1-b752-2c3efc94b22b,1316,,,"[4.6, 39.1]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40310.0,Michael Oakes,1.0,Goalkeeper,75,1,Arsenal,"['27b1a468-e502-4506-9d6c-c2ccfc07e35d', 'ddf33413-c516-4272-892e-2657628f82ec']",4,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:31:04.726,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,7.292379,,,,,,,,,,,,,,,,,,,ddf33413-c516-4272-892e-2657628f82ec,1317,,,"[15.5, 36.1]",31,,,,,0.47682953,,68.0,Drop Kick,,,"[99.9, 79.7]",,3.0,High Pass,,94.99642,,75.0,Out,,,,,True,,,,,,1,7,From Goal Kick,40310.0,Michael Oakes,1.0,Goalkeeper,75,1,Arsenal,,14,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:31:14.686,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,2.329009,,,,,,,,,,,,,,,,,,,de89f41b-8a88-462e-b620-10a6e25d13f7,1318,,,"[29.1, 0.1]",31,,,,,2.1515527,,,,,,"[18.6, 16.1]",,2.0,Low Pass,,19.13766,,,,,26194.0,Pascal Cygan,,,,,,67.0,Throw-in,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,76,1,Arsenal,['2e0d4e93-4a65-4a06-af6d-7c2dc8638dba'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:26.398,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0d4e93-4a65-4a06-af6d-7c2dc8638dba,1319,,,"[18.6, 16.1]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26194.0,Pascal Cygan,5.0,Left Center Back,76,1,Arsenal,['de89f41b-8a88-462e-b620-10a6e25d13f7'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:28.727,42,Ball Receipt*,
,,,,,,,,,"[23.1, 18.5]",,,,,,,,,,,,,,,1.035958,,,,,,,,,,,,,,,,,,,f4361c8a-6e75-483e-88c5-0548069847fa,1320,,,"[18.6, 16.1]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26194.0,Pascal Cygan,5.0,Left Center Back,76,1,Arsenal,"['2e0d4e93-4a65-4a06-af6d-7c2dc8638dba', '840715dd-ab75-4dce-91fc-bf0fc78b10fc']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:28.727,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.173073,,,,,,,,,,,,,,,,,,,840715dd-ab75-4dce-91fc-bf0fc78b10fc,1321,,,"[23.1, 18.5]",31,,,,,1.5218159,,38.0,Left Foot,,,"[24.6, 49.1]",,1.0,Ground Pass,,30.636744,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,4,From Throw In,26194.0,Pascal Cygan,5.0,Left Center Back,76,1,Arsenal,['9a9d7cb7-be79-4151-b8f4-e61facfdfc20'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:29.763,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9d7cb7-be79-4151-b8f4-e61facfdfc20,1322,,,"[24.6, 49.1]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,76,1,Arsenal,['840715dd-ab75-4dce-91fc-bf0fc78b10fc'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:31.936,42,Ball Receipt*,
,,,,,,,,,"[29.1, 51.9]",,,,,,,,,,,,,,,1.017172,,,,,,,,,,,,,,,,,,,73bedd9c-7064-467e-a047-bfebf48f4131,1323,,,"[24.6, 49.1]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,76,1,Arsenal,"['1df0445e-e6f7-41c3-9b24-c1cb09aad5f2', '9a9d7cb7-be79-4151-b8f4-e61facfdfc20']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:31.936,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.51931,,,,,,,,,,,,,,,,,,,1df0445e-e6f7-41c3-9b24-c1cb09aad5f2,1324,,,"[29.1, 51.9]",31,,,,,1.0283178,,40.0,Right Foot,,,"[42.0, 73.3]",,1.0,Ground Pass,,24.987396,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,76,1,Arsenal,['eeae7e32-814d-410d-97d8-4190411da6d4'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:32.953,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeae7e32-814d-410d-97d8-4190411da6d4,1325,,,"[42.0, 73.3]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,76,1,Arsenal,['1df0445e-e6f7-41c3-9b24-c1cb09aad5f2'],34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:34.472,42,Ball Receipt*,
,,,,,,,,,"[44.3, 71.8]",,,,,,,,,,,,,,,0.960079,,,,,,,,,,,,,,,,,,,6b72e16a-c2b8-4817-888e-a2b046ab9143,1326,,,"[42.0, 73.3]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,76,1,Arsenal,"['e072f2ce-3bb7-4db2-86b8-887733c60515', 'eeae7e32-814d-410d-97d8-4190411da6d4']",34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:34.472,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.622565,,,,,,,,,,,,,,,,,,,e072f2ce-3bb7-4db2-86b8-887733c60515,1327,,,"[44.3, 71.8]",31,,,,,0.124354996,,40.0,Right Foot,,,"[68.3, 74.8]",,1.0,Ground Pass,,24.186773,,,,,15754.0,Fredrik Ljungberg,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,76,1,Arsenal,['e43541b4-9510-4328-9fe1-e442433a99d7'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:35.432,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e43541b4-9510-4328-9fe1-e442433a99d7,1328,,,"[68.3, 74.8]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,76,1,Arsenal,['e072f2ce-3bb7-4db2-86b8-887733c60515'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:37.055,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.667455,,,,,,,,,,,,,,,,,,,5f6ab528-0ec2-49ad-a26f-4037b106ba66,1329,,,"[66.9, 73.8]",31,,,,,-2.7250118,,40.0,Right Foot,,,"[55.6, 68.8]",,2.0,Low Pass,,12.356779,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,76,1,Arsenal,['eff25f59-196e-4552-b218-4dda799f436f'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:37.055,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff25f59-196e-4552-b218-4dda799f436f,1330,,,"[55.6, 68.8]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,76,1,Arsenal,['5f6ab528-0ec2-49ad-a26f-4037b106ba66'],38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:38.722,42,Ball Receipt*,
