bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,1.285789,,,,,,,,,,,,,,,,,,,,,076cdb51-a609-4bcf-a233-93e51bf05041,1319,,,"[64.4, 75.5]",32,,,,,-0.3657473,,37.0,Head,,,,"[78.5, 70.1]",2.0,Low Pass,,15.098676,,,9.0,Incomplete,,,,,,,,,,,1,4,From Throw In,40411.0,Sylvain Legwinski,14.0,Center Midfield,79,55,Fulham,['ca9b8879-5ce6-4953-8352-ff2edf0a163e'],54,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:32:54.068,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.17435,,,,,,,,,,,,,,,,,,,,,ca9b8879-5ce6-4953-8352-ff2edf0a163e,1320,,,"[41.6, 10.0]",32,,,,,-0.6202495,,40.0,Right Foot,,,,"[43.7, 8.5]",2.0,Low Pass,,2.5806975,,,9.0,Incomplete,,,,,,,,,66.0,Recovery,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,79,55,Fulham,"['076cdb51-a609-4bcf-a233-93e51bf05041', '563ea307-48c5-4e88-9e16-fe8ee461cee1']",55,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:55.353,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,563ea307-48c5-4e88-9e16-fe8ee461cee1,1321,,,"[76.4, 71.6]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40412.0,Sean Davis,13.0,Right Center Midfield,79,55,Fulham,['ca9b8879-5ce6-4953-8352-ff2edf0a163e'],55,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:32:55.528,6,Block,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,74c4c84f-dced-4659-bd3f-7a9639955229,1322,,,"[42.0, 16.8]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,80,1,Arsenal,,56,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:56.028,2,Ball Recovery,
,,,,,,,"[41.8, 16.6]",,,,,,,,,,,,,,,,0.86825,,,,,,,,,,,,,,,,,,,,,4ad5311d-5a12-4d77-b98d-3634f5ecc185,1323,,,"[42.0, 16.8]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,80,1,Arsenal,"['61dfb358-5bbe-4683-8bcd-cf21bb6db8f2', '74c4c84f-dced-4659-bd3f-7a9639955229', 'f4b892ba-24a1-4661-ad25-687b590b2ca4']",56,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:56.028,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.400863,,,,,,,,,,,,,,,,,,,,,f4b892ba-24a1-4661-ad25-687b590b2ca4,1324,,,"[77.3, 67.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40412.0,Sean Davis,13.0,Right Center Midfield,80,1,Arsenal,"['4ad5311d-5a12-4d77-b98d-3634f5ecc185', '61dfb358-5bbe-4683-8bcd-cf21bb6db8f2']",56,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:32:56.563,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.147376,,,,,,,,,,,,,,,,,,,,,61dfb358-5bbe-4683-8bcd-cf21bb6db8f2,1325,,,"[41.8, 16.6]",32,,,,,-1.3854483,,40.0,Right Foot,,,,"[42.4, 13.4]",2.0,Low Pass,,3.255764,,,9.0,Incomplete,,12529.0,Ashley Cole,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,80,1,Arsenal,"['45046e9f-d952-4124-bb86-ce72f1d1fc0d', 'e9d79f90-554f-4589-af30-3bab220c4fae', 'f4b892ba-24a1-4661-ad25-687b590b2ca4']",56,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:56.896,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d79f90-554f-4589-af30-3bab220c4fae,1326,,,"[41.3, 8.3]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,80,1,Arsenal,['61dfb358-5bbe-4683-8bcd-cf21bb6db8f2'],57,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:57.043,42,Ball Receipt*,
,,,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,45046e9f-d952-4124-bb86-ce72f1d1fc0d,1327,,,"[77.7, 66.7]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40412.0,Sean Davis,13.0,Right Center Midfield,80,1,Arsenal,['61dfb358-5bbe-4683-8bcd-cf21bb6db8f2'],57,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:32:57.043,6,Block,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,e5d5b0f2-2d50-4919-974e-74c8694e4659,1328,,,"[22.9, 50.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,,0,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:00.978,2,Ball Recovery,
,,,,,,,"[30.2, 53.0]",,,,,,,,,,,,,,,,3.832862,,,,,,,,,,,,,,,,,,,,,a589020e-0492-417d-af5f-efb9cab78e07,1329,,,"[22.9, 50.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,"['bd44493f-39fa-43b2-bde7-a0723ae2133f', 'e5d5b0f2-2d50-4919-974e-74c8694e4659']",0,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:00.978,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.694829,,,,,,,,,,,,,,,,,,,,,bd44493f-39fa-43b2-bde7-a0723ae2133f,1330,,,"[30.2, 53.0]",33,,,,,1.097048,,40.0,Right Foot,,,,"[40.3, 72.7]",1.0,Ground Pass,,22.138203,,,,,,24972.0,Ray Parlour,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,['e99c23d2-db9c-4d95-a241-772936972e2d'],4,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:04.811,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e99c23d2-db9c-4d95-a241-772936972e2d,1331,,,"[40.3, 72.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,80,1,Arsenal,['bd44493f-39fa-43b2-bde7-a0723ae2133f'],6,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:06.506,42,Ball Receipt*,
,,,,,,,"[39.4, 72.0]",,,,,,,,,,,,,,,,1.67337,,,,,,,,,,,,,,,,,,,,,bea355d6-7a7d-453d-960c-b5d01745ed93,1332,,,"[40.3, 72.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,80,1,Arsenal,"['e99c23d2-db9c-4d95-a241-772936972e2d', 'e9a12a0b-42be-4246-a630-559a54001fcd']",6,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:06.506,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.301926,,,,,,,,,,,,,,,,,,,,,e9a12a0b-42be-4246-a630-559a54001fcd,1333,,,"[39.4, 72.0]",33,,,,,-3.1225474,,40.0,Right Foot,,,,"[28.9, 71.8]",1.0,Ground Pass,,10.5019045,,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,80,1,Arsenal,['6699e929-d5fd-451f-8c21-bf748d280d50'],8,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:08.179,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6699e929-d5fd-451f-8c21-bf748d280d50,1334,,,"[28.9, 71.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,['e9a12a0b-42be-4246-a630-559a54001fcd'],9,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:09.481,42,Ball Receipt*,
,,,,,,,"[28.7, 71.6]",,,,,,,,,,,,,,,,0.855549,,,,,,,,,,,,,,,,,,,,,fe77d03b-d291-49e6-82b5-be107659724d,1335,,,"[28.9, 71.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,"['5999e571-cd2d-4bfa-a7ba-4df6c4f83a89', '6699e929-d5fd-451f-8c21-bf748d280d50']",9,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:09.481,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.688846,,,,,,,,,,,,,,,,,,,,,5999e571-cd2d-4bfa-a7ba-4df6c4f83a89,1336,,,"[28.7, 71.6]",33,,,,,-1.1772343,,40.0,Right Foot,,,,"[40.7, 42.7]",3.0,High Pass,,31.292332,,,,,,15515.0,Patrick Vieira,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,['7896f1f3-3219-4879-ba90-57f5dbd2c154'],10,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:10.337,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7896f1f3-3219-4879-ba90-57f5dbd2c154,1337,,,"[40.7, 42.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,80,1,Arsenal,['5999e571-cd2d-4bfa-a7ba-4df6c4f83a89'],12,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:12.026,42,Ball Receipt*,
,,,,,,,"[40.9, 43.1]",,,,,,,,,,,,,,,,0.515254,,,,,,,,,,,,,,,,,,,,,9ca197a1-4af9-4623-82a0-18ef815a5700,1338,,,"[40.7, 42.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,80,1,Arsenal,"['2bc8cd7e-b46a-4ee5-9da6-44b8088d0a9f', '7896f1f3-3219-4879-ba90-57f5dbd2c154', 'd52028ab-f3c4-4708-aaae-db702ba7faa8']",12,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:12.026,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.583107,,,,,,,,,,,,,,,,,,,,,2bc8cd7e-b46a-4ee5-9da6-44b8088d0a9f,1339,,,"[84.1, 37.4]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40424.0,Luís Boa Morte Pereira,23.0,Center Forward,80,1,Arsenal,"['9ca197a1-4af9-4623-82a0-18ef815a5700', 'd52028ab-f3c4-4708-aaae-db702ba7faa8']",12,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:12.062,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,1.000586,,,,,,,,,,,,,,,,,,,,,d52028ab-f3c4-4708-aaae-db702ba7faa8,1340,,,"[40.9, 43.1]",33,,,,,2.9159913,,40.0,Right Foot,,,,"[28.7, 45.9]",3.0,High Pass,,12.517188,,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,80,1,Arsenal,"['2bc8cd7e-b46a-4ee5-9da6-44b8088d0a9f', '7772f9b2-b2c2-4b70-95aa-e1eec58b1526']",12,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:12.541,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7772f9b2-b2c2-4b70-95aa-e1eec58b1526,1341,,,"[28.7, 45.9]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,80,1,Arsenal,['d52028ab-f3c4-4708-aaae-db702ba7faa8'],13,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:13.541,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.789915,,,,,,,,,,,,,,,,,,,,,d48762a2-0f3a-4084-9eed-9051140e3725,1342,,,"[28.9, 46.3]",33,,,,,-0.65974784,,38.0,Left Foot,,,,"[50.3, 29.7]",3.0,High Pass,,27.083574,,,,,,23816.0,José Antonio Reyes Calderón,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,80,1,Arsenal,['cf20a438-ff8d-40a4-a712-ef7e8751a8e0'],13,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:13.541,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf20a438-ff8d-40a4-a712-ef7e8751a8e0,1343,,,"[50.3, 29.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,80,1,Arsenal,['d48762a2-0f3a-4084-9eed-9051140e3725'],15,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:15.331,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.794479,,,,,,,,,,,,,,,,,,,,,1520ea09-bf70-40ec-b2cd-8fdbd7abfe0d,1344,,,"[50.5, 29.9]",33,,,,,2.8233757,,40.0,Right Foot,,,,"[42.0, 32.7]",2.0,Low Pass,,8.949302,,,,,,15515.0,Patrick Vieira,,,,,,,,1,1,Regular Play,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,80,1,Arsenal,['5e04d5ca-3425-45c3-a24f-8bf2887f5975'],15,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:15.331,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e04d5ca-3425-45c3-a24f-8bf2887f5975,1345,,,"[42.0, 32.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,80,1,Arsenal,['1520ea09-bf70-40ec-b2cd-8fdbd7abfe0d'],16,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:16.126,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.630966,,,,,,,,,,,,,,,,,,,,,4a73c958-3672-4090-838f-27a833da8ccf,1346,,,"[41.8, 32.4]",33,,,,,-1.3796118,,38.0,Left Foot,,,,"[47.8, 1.4]",3.0,High Pass,,31.575306,,,,,,19312.0,Robert Pirès ,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,80,1,Arsenal,['6ac09aab-e1a9-4f17-926a-9368b979a974'],16,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:16.126,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac09aab-e1a9-4f17-926a-9368b979a974,1347,,,"[47.8, 1.4]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,80,1,Arsenal,['4a73c958-3672-4090-838f-27a833da8ccf'],17,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:17.757,42,Ball Receipt*,
,,,,,,,"[61.9, 25.4]",,,,,,,,,,,,,,,,6.108255,,,,,,,,,,,,,,,,,,,,,d7f33290-4e93-4738-8ba0-83da9d50cf82,1348,,,"[47.8, 1.4]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,80,1,Arsenal,"['6ac09aab-e1a9-4f17-926a-9368b979a974', '9fa25a5b-7bb1-492e-9516-ffa282b775af']",17,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:17.757,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,3.35593,,,,,,,,,,,,,,,,,,,,,9fa25a5b-7bb1-492e-9516-ffa282b775af,1349,,,"[61.9, 25.4]",33,,,,,0.91248727,,40.0,Right Foot,,,,"[93.3, 66.0]",1.0,Ground Pass,,51.325626,,,,,,40222.0,Laureano Bisan-Etame Mayer,,True,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,80,1,Arsenal,['00e8c98f-8ca9-414f-89fa-6e5694437c71'],23,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:23.865,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e8c98f-8ca9-414f-89fa-6e5694437c71,1350,,,"[93.3, 66.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,['9fa25a5b-7bb1-492e-9516-ffa282b775af'],27,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:27.221,42,Ball Receipt*,
,,,,,,,"[98.9, 65.0]",,,,,,,,,,,,,,,,1.2585241,,,,,,,,,,,,,,,,,,,,,68aa1b12-e20b-411d-b865-e347244ecc2b,1351,,,"[93.3, 66.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,"['00e8c98f-8ca9-414f-89fa-6e5694437c71', '3b9bd4c6-de3f-42b5-86cb-285ad2169f39']",27,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:27.221,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.881953,,,,,,,,,,,,,,,,,,,,,3b9bd4c6-de3f-42b5-86cb-285ad2169f39,1352,,,"[98.9, 65.0]",33,,,,,-1.1752734,b1640944-177e-4b33-85ce-e6e114531adb,40.0,Right Foot,True,,,"[115.1, 26.2]",3.0,High Pass,,42.046165,,,,,,12529.0,Ashley Cole,True,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,80,1,Arsenal,['e583ebd7-2215-4cc8-b71d-7f4596fd6e72'],28,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:28.480,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e583ebd7-2215-4cc8-b71d-7f4596fd6e72,1353,,,"[115.1, 26.2]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,80,1,Arsenal,['3b9bd4c6-de3f-42b5-86cb-285ad2169f39'],30,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:30.361,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.720635,,,,,,,,,,,,,,,,,,,,,b1640944-177e-4b33-85ce-e6e114531adb,1354,,,"[115.4, 28.1]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,80,1,Arsenal,['c4f4610e-6f86-40cc-84cf-df6beaddc26d'],30,,37.0,Head,"[118.6, 36.3, 1.6]",,"[{'location': [114.8, 28.7], 'player': {'id': 40408, 'name': 'Moritz Volz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 44.5], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.1, 41.0], 'player': {'id': 40422, 'name': 'Alain Goma'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 43.4], 'player': {'id': 40420, 'name': 'Carlos Manuel Bocanegra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 37.3], 'player': {'id': 15036, 'name': 'Edwin van der Sar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3b9bd4c6-de3f-42b5-86cb-285ad2169f39,True,,100.0,Saved,,0.03828314,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:33:30.361,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,35.0,Both Hands,,56.0,Saved Twice,44.0,Set,,46.0,Standing,33.0,Shot Saved,c4f4610e-6f86-40cc-84cf-df6beaddc26d,1355,,,"[0.5, 42.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15036.0,Edwin van der Sar,1.0,Goalkeeper,81,55,Fulham,['b1640944-177e-4b33-85ce-e6e114531adb'],31,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:31.082,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,2.920807,,,,,,,,,,,,,,,,,,,,,607e71e7-9c18-4484-8c74-bc838db7ed50,1356,,,"[7.3, 46.6]",33,,,,,0.5037152,,68.0,Drop Kick,,,,"[60.1, 75.7]",3.0,High Pass,,60.28806,,,9.0,Incomplete,,40424.0,Luís Boa Morte Pereira,,,,,,,,1,8,From Keeper,15036.0,Edwin van der Sar,1.0,Goalkeeper,82,55,Fulham,"['2923cf17-f2f6-4e8c-94e4-f71a7068d452', 'e421c2f0-5fd6-4c32-bf22-0e19492fe2c7']",34,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:34.408,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e421c2f0-5fd6-4c32-bf22-0e19492fe2c7,1357,,,"[62.3, 74.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40424.0,Luís Boa Morte Pereira,23.0,Center Forward,82,55,Fulham,['607e71e7-9c18-4484-8c74-bc838db7ed50'],37,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:37.329,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,080666ac-aae7-4544-a2d7-068204e484a8,1358,,,"[60.1, 75.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40424.0,Luís Boa Morte Pereira,23.0,Center Forward,82,55,Fulham,['2923cf17-f2f6-4e8c-94e4-f71a7068d452'],37,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:37.329,4,Duel,True
,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2923cf17-f2f6-4e8c-94e4-f71a7068d452,1359,,,"[60.0, 4.4]",33,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,82,55,Fulham,"['080666ac-aae7-4544-a2d7-068204e484a8', '607e71e7-9c18-4484-8c74-bc838db7ed50']",37,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:37.329,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,0.66637,,,,,,,,,,,,,,,,,,,,,4ddffbee-196f-4110-86e8-789d28df28b2,1360,,,"[70.6, 80.0]",33,,,,,-1.2006255,,,,,,,"[73.2, 73.3]",3.0,High Pass,,7.1867933,,,,,,40411.0,Sylvain Legwinski,,,,,,67.0,Throw-in,1,4,From Throw In,40408.0,Moritz Volz,2.0,Right Back,83,55,Fulham,['1a6f5f5c-ee4d-4c02-b52b-afaf3c0b0cfe'],58,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:58.459,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a6f5f5c-ee4d-4c02-b52b-afaf3c0b0cfe,1361,,,"[73.2, 73.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40411.0,Sylvain Legwinski,14.0,Center Midfield,83,55,Fulham,['4ddffbee-196f-4110-86e8-789d28df28b2'],59,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:59.125,42,Ball Receipt*,
,,,,,,,"[76.6, 78.2]",,,,,,,,,,,,,,,,1.420268,,,,,,,,,,,,,,,,,,,,,c6281f5b-8143-4150-a5e6-df377c4fa5a2,1362,,,"[73.2, 73.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40411.0,Sylvain Legwinski,14.0,Center Midfield,83,55,Fulham,"['1a6f5f5c-ee4d-4c02-b52b-afaf3c0b0cfe', '51319164-3469-4e65-b2c7-c5d2429e8788', '99f767f4-2148-431b-9168-10391088bed2']",59,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:59.125,43,Carry,True
