50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,91669348-07e8-49ff-8b41-9422415885b0,1642,,,"[31.5, 58.9]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,102,328,Bolton Wanderers,['f9c0d23e-d92d-4a89-b71f-4450937e415a'],51,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:51.914,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,f9c0d23e-d92d-4a89-b71f-4450937e415a,1643,,,"[88.6, 21.2]",43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,102,328,Bolton Wanderers,['91669348-07e8-49ff-8b41-9422415885b0'],51,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:51.914,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,,,,,0.698405,,,,,,,,,,,,,,,,,,,,6aee9fc9-75a1-4815-a856-29545309bd50,1644,,,"[89.7, 24.5]",43,,,,,-0.24677399,,37.0,Head,,,,"[102.8, 21.2]",3.0,High Pass,,13.509256,,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,1,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,102,328,Bolton Wanderers,['1d8dc708-b1cb-4329-9523-e8182f396e07'],53,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:53.777,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.228972,,,,,,,,,,,,,,,,,,,,1d8dc708-b1cb-4329-9523-e8182f396e07,1645,,,"[17.3, 58.9]",43,,,,,0.26836622,,37.0,Head,,,,"[33.3, 63.3]",3.0,High Pass,,16.593975,,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,66.0,Recovery,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,102,328,Bolton Wanderers,"['6aee9fc9-75a1-4815-a856-29545309bd50', 'bdd90dae-f7a1-4a97-b636-d0fd0688720e']",54,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:54.476,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd90dae-f7a1-4a97-b636-d0fd0688720e,1646,,,"[33.3, 63.3]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,102,328,Bolton Wanderers,['1d8dc708-b1cb-4329-9523-e8182f396e07'],55,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:55.705,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.502234,,,,,,,,,,,,,,,,,,,,54b086b8-1c7b-4a3e-af7e-3b511db20346,1647,,,"[33.3, 63.3]",43,,,,,1.6432499,,70.0,Other,,,,"[32.4, 75.7]",2.0,Low Pass,,12.432618,,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,102,328,Bolton Wanderers,"['020d4353-691d-492f-b088-715e2eb8da4e', 'ff64c53c-71ae-4351-a891-51724c9d9647']",55,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:55.705,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff64c53c-71ae-4351-a891-51724c9d9647,1648,,,"[30.4, 73.9]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,102,328,Bolton Wanderers,['54b086b8-1c7b-4a3e-af7e-3b511db20346'],57,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:57.207,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,020d4353-691d-492f-b088-715e2eb8da4e,1649,,,"[87.7, 4.4]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40391.0,Ricardo Wayne Gardner,6.0,Left Back,102,328,Bolton Wanderers,['54b086b8-1c7b-4a3e-af7e-3b511db20346'],57,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:57.207,2,Ball Recovery,
,,,,,,,"[86.0, 2.9]",,,,,,,,,,,,,,,,,1.202269,,,,,,,,,,,,,,,,,,,,95b93d1c-cae9-4013-95cb-fc9fbd13dee0,1650,,,"[87.7, 4.4]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40391.0,Ricardo Wayne Gardner,6.0,Left Back,102,328,Bolton Wanderers,"['020d4353-691d-492f-b088-715e2eb8da4e', '3caf33b2-6f9b-42bc-bb42-ccad94c9a179']",57,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:57.207,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.963951,,,,,,,,,,,,,,,,,,,,3caf33b2-6f9b-42bc-bb42-ccad94c9a179,1651,,,"[86.0, 2.9]",43,,,,,3.1026514,,38.0,Left Foot,,,,"[78.3, 3.2]",1.0,Ground Pass,,7.705842,,,,,,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",,,,,,,,,1,4,From Throw In,40391.0,Ricardo Wayne Gardner,6.0,Left Back,102,328,Bolton Wanderers,['c29040fc-c684-491e-9889-3080973737f7'],58,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:58.409,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c29040fc-c684-491e-9889-3080973737f7,1652,,,"[78.3, 3.2]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,102,328,Bolton Wanderers,['3caf33b2-6f9b-42bc-bb42-ccad94c9a179'],59,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:59.373,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.833916,,,,,,,,,,,,,,,,,,,,2af37278-0701-4039-b47f-50b46dace042,1653,,,"[78.3, 3.2]",43,,,,,1.0757581,,40.0,Right Foot,,,,"[87.1, 19.5]",1.0,Ground Pass,,18.52377,,,,,,40391.0,Ricardo Wayne Gardner,,,,,,,,,1,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,102,328,Bolton Wanderers,['3af14e2d-fa9c-4989-9731-9010fb5307aa'],59,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:43:59.373,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af14e2d-fa9c-4989-9731-9010fb5307aa,1654,,,"[87.1, 19.5]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40391.0,Ricardo Wayne Gardner,6.0,Left Back,102,328,Bolton Wanderers,['2af37278-0701-4039-b47f-50b46dace042'],1,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:44:01.207,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.000555,,,,,,,,,,,,,,,,,,,,9b0adf18-96dd-4e14-901f-852f1dd4aa78,1655,,,"[87.1, 19.5]",44,,,,,2.1956825,1c2b82de-508b-4711-be07-bf69fd01776a,38.0,Left Foot,,,,"[82.7, 25.6]",1.0,Ground Pass,,7.521303,,,,,,40389.0,Per Frandsen,True,,,,,,,,1,4,From Throw In,40391.0,Ricardo Wayne Gardner,6.0,Left Back,102,328,Bolton Wanderers,['2e351e0e-dce4-4f96-a961-72c444a62a79'],1,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:44:01.207,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e351e0e-dce4-4f96-a961-72c444a62a79,1656,,,"[82.7, 25.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40389.0,Per Frandsen,13.0,Right Center Midfield,102,328,Bolton Wanderers,['9b0adf18-96dd-4e14-901f-852f1dd4aa78'],2,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:44:02.208,42,Ball Receipt*,
,,,,,,,"[89.2, 37.0]",,,,,,,,,,,,,,,,,1.209388,,,,,,,,,,,,,,,,,,,,178b079c-ac70-4e80-a2ac-f2c6775bb044,1657,,,"[82.7, 25.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40389.0,Per Frandsen,13.0,Right Center Midfield,102,328,Bolton Wanderers,"['1c2b82de-508b-4711-be07-bf69fd01776a', '2e351e0e-dce4-4f96-a961-72c444a62a79']",2,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:44:02.208,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.017273,,,,,,,,,,,,,,,,,,,,1c2b82de-508b-4711-be07-bf69fd01776a,1658,,,"[89.2, 37.0]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40389.0,Per Frandsen,13.0,Right Center Midfield,102,328,Bolton Wanderers,['9139a85f-88ba-4aa9-817b-bf495a230146'],3,40.0,Right Foot,"[120.0, 46.4, 0.0]",,"[{'location': [92.0, 37.1], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 40.0], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 25.1], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 33.6], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 40.2], 'player': {'id': 26194, 'name': 'Pascal Cygan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 40.1], 'player': {'id': 40388, 'name': 'Kevin Cyril Davies'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.8, 45.1], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.8, 20.1], 'player': {'id': 15073, 'name': 'Youri Djorkaeff'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.9, 25.9], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.1, 45.7], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 52.0], 'player': {'id': 21540, 'name': 'Kevin Nolan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.7, 25.7], 'player': {'id': 40384, 'name': 'Augustine Azuka ""Jay-Jay"" Okocha'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",9b0adf18-96dd-4e14-901f-852f1dd4aa78,98.0,Off T,0.018952547,93.0,Normal,87.0,Open Play,,,,,,,328,Bolton Wanderers,00:44:03.417,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,"[2.6, 40.1]",,,44.0,Set,,,32.0,Shot Faced,9139a85f-88ba-4aa9-817b-bf495a230146,1659,,,"[2.6, 40.1]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,102,328,Bolton Wanderers,['1c2b82de-508b-4711-be07-bf69fd01776a'],5,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:05.434,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,3.628339,,,,,,,,,,,,,,,,,,,,2c8633d4-9662-430b-b044-c78236da59cb,1660,,,"[7.0, 36.1]",44,,,,,0.5445842,,40.0,Right Foot,,,,"[38.7, 55.3]",1.0,Ground Pass,,37.061165,,,,,,38412.0,Kolo Habib Touré,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,103,1,Arsenal,['c8d42d10-003e-4691-ad40-c373b48ff300'],32,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:32.920,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8d42d10-003e-4691-ad40-c373b48ff300,1661,,,"[38.7, 55.3]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,2.0,Right Back,103,1,Arsenal,['2c8633d4-9662-430b-b044-c78236da59cb'],36,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:36.548,42,Ball Receipt*,
,,,,,,,"[38.7, 55.3]",,,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,,,,23937e02-5572-400b-996e-488883c82165,1662,,,"[38.7, 55.3]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,2.0,Right Back,103,1,Arsenal,"['c8d42d10-003e-4691-ad40-c373b48ff300', 'f9941a85-5932-4ad2-8a66-c246d3ed2a54']",36,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:36.548,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.420531,,,,,,,,,,,,,,,,,,,,f9941a85-5932-4ad2-8a66-c246d3ed2a54,1663,,,"[38.7, 55.3]",44,,,,,-2.896614,,40.0,Right Foot,,,,"[10.3, 48.2]",1.0,Ground Pass,,29.27405,,,,,,20015.0,Jens Lehmann,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,2.0,Right Back,103,1,Arsenal,['06e1274c-c3f1-420f-b0e1-ab57d4149e39'],36,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:36.588,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e1274c-c3f1-420f-b0e1-ab57d4149e39,1664,,,"[10.3, 48.2]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,103,1,Arsenal,['f9941a85-5932-4ad2-8a66-c246d3ed2a54'],39,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:39.009,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4.299862,,,,,,,,,,,,,,,,,,,,316b6b74-ac30-4623-b32b-b5712ec3c4d3,1665,,,"[10.3, 48.2]",44,,,,,0.6879633,,40.0,Right Foot,,,,"[39.5, 72.2]",3.0,High Pass,,37.797356,,,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,103,1,Arsenal,['758ea291-22e9-4ad7-a8d4-cc74d33d1eb7'],39,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:39.009,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758ea291-22e9-4ad7-a8d4-cc74d33d1eb7,1666,,,"[39.5, 72.2]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,2.0,Right Back,103,1,Arsenal,['316b6b74-ac30-4623-b32b-b5712ec3c4d3'],43,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:43.309,42,Ball Receipt*,
,,,,,,,"[40.7, 73.9]",,,,,,,,,,,,,,,,,0.961134,,,,,,,,,,,,,,,,,,,,bb1f1aa2-d0fc-4ec5-9a91-eda90d80574d,1667,,,"[39.5, 72.2]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,2.0,Right Back,103,1,Arsenal,"['6b2600f2-62b9-4bab-93f4-eacdfae1c047', '758ea291-22e9-4ad7-a8d4-cc74d33d1eb7', 'f1ed215a-8b39-4f6d-a1f5-c22fc2eb5067']",43,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:43.309,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.260625,,,,,,,,,,,,,,,,,,,,f1ed215a-8b39-4f6d-a1f5-c22fc2eb5067,1668,,,"[77.0, 9.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,103,1,Arsenal,"['6b2600f2-62b9-4bab-93f4-eacdfae1c047', 'bb1f1aa2-d0fc-4ec5-9a91-eda90d80574d']",44,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:44:44.034,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,3.439031,,,,,,,,,,,,,,,,,,,,6b2600f2-62b9-4bab-93f4-eacdfae1c047,1669,,,"[40.7, 73.9]",44,,,,,0.14816003,,40.0,Right Foot,,,,"[80.9, 79.9]",3.0,High Pass,,40.645294,,,75.0,Out,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,2.0,Right Back,103,1,Arsenal,['f1ed215a-8b39-4f6d-a1f5-c22fc2eb5067'],44,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:44.270,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,1.933584,,,,,,,,,,,,,,,,,,,,d918b838-e94a-41a1-86e2-2a1ce28c03af,1670,,,"[39.2, 0.1]",45,,,,,2.3688521,,,,,,,"[31.2, 7.9]",3.0,High Pass,,11.1731825,,,,,,40390.0,Simon Charlton,,,,,,,67.0,Throw-in,1,4,From Throw In,40391.0,Ricardo Wayne Gardner,6.0,Left Back,104,328,Bolton Wanderers,['9ac8b88c-afea-4d32-a67e-ffe56e4273e1'],3,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:03.194,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac8b88c-afea-4d32-a67e-ffe56e4273e1,1671,,,"[31.2, 7.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40390.0,Simon Charlton,5.0,Left Center Back,104,328,Bolton Wanderers,['d918b838-e94a-41a1-86e2-2a1ce28c03af'],5,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:05.128,42,Ball Receipt*,
,,,,,,,"[37.7, 6.8]",,,,,,,,,,,,,,,,,4.30732,,,,,,,,,,,,,,,,,,,,318e4dcb-d03b-47a6-bf80-c2d130e5ccb1,1672,,,"[31.2, 7.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40390.0,Simon Charlton,5.0,Left Center Back,104,328,Bolton Wanderers,"['0db2d168-e079-4762-8724-adaea356af4e', '9ac8b88c-afea-4d32-a67e-ffe56e4273e1']",5,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:05.128,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.698458,,,,,,,,,,,,,,,,,,,,0db2d168-e079-4762-8724-adaea356af4e,1673,,,"[37.7, 6.8]",45,,,,,0.25720158,,38.0,Left Foot,,,,"[78.0, 17.4]",3.0,High Pass,,41.670734,,,9.0,Incomplete,,40388.0,Kevin Cyril Davies,,,,,,,,,1,4,From Throw In,40390.0,Simon Charlton,5.0,Left Center Back,104,328,Bolton Wanderers,"['cc51b0f0-0df0-4f17-b97e-1cb48da2f354', 'e3a9c3ec-5385-4f0c-bda1-5ec9efb51a36']",9,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:09.435,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a9c3ec-5385-4f0c-bda1-5ec9efb51a36,1674,,,"[78.0, 17.4]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,104,328,Bolton Wanderers,['0db2d168-e079-4762-8724-adaea356af4e'],11,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:11.133,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,24882ab6-1d63-4ad9-b70a-30a519d45a31,1675,,,"[78.0, 17.4]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,104,328,Bolton Wanderers,['cc51b0f0-0df0-4f17-b97e-1cb48da2f354'],11,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:11.133,4,Duel,True
,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,cc51b0f0-0df0-4f17-b97e-1cb48da2f354,1676,,,"[42.1, 62.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,104,328,Bolton Wanderers,"['0db2d168-e079-4762-8724-adaea356af4e', '24882ab6-1d63-4ad9-b70a-30a519d45a31']",11,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:11.133,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,65cba042-8d77-4b9c-9dad-2d54366db212,1677,,,"[33.5, 34.0]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,105,1,Arsenal,,13,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:13.428,2,Ball Recovery,
,,,,,,,"[32.7, 31.6]",,,,,,,,,,,,,,,,,1.256351,,,,,,,,,,,,,,,,,,,,6c712e1e-3018-42b2-baf2-0d462a638718,1678,,,"[33.5, 34.0]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,105,1,Arsenal,"['4aa52d45-39da-41b0-9113-aaad42db2916', '65cba042-8d77-4b9c-9dad-2d54366db212']",13,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:13.428,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.085368,,,,,,,,,,,,,,,,,,,,4aa52d45-39da-41b0-9113-aaad42db2916,1679,,,"[32.7, 31.6]",45,,,,,-0.18044803,,38.0,Left Foot,,,,"[47.5, 28.9]",1.0,Ground Pass,,15.044268,,,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,105,1,Arsenal,['2c344b46-88ec-402e-a726-e15388bbe518'],14,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:14.685,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c344b46-88ec-402e-a726-e15388bbe518,1680,,,"[47.5, 28.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,105,1,Arsenal,['4aa52d45-39da-41b0-9113-aaad42db2916'],15,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:15.770,42,Ball Receipt*,
,,,,,,,"[47.5, 28.9]",,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,f848b63e-60b9-4429-a89a-a88c864d97d7,1681,,,"[47.5, 28.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,105,1,Arsenal,"['12fe1690-a2d8-4195-bafb-0ac53a94737e', '2c344b46-88ec-402e-a726-e15388bbe518']",15,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:15.770,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.607075,,,,,,,,,,,,,,,,,,,,12fe1690-a2d8-4195-bafb-0ac53a94737e,1682,,,"[47.5, 28.9]",45,,,,,0.64181477,,40.0,Right Foot,,,,"[57.0, 36.0]",1.0,Ground Pass,,11.860017,,,,,,15515.0,Patrick Vieira,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,105,1,Arsenal,['700ee910-78ba-4779-8a70-4fe88fdaa971'],15,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:15.810,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700ee910-78ba-4779-8a70-4fe88fdaa971,1683,,,"[57.0, 36.0]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,13.0,Right Center Midfield,105,1,Arsenal,['12fe1690-a2d8-4195-bafb-0ac53a94737e'],16,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:16.417,42,Ball Receipt*,
