ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.356279,,,,,,,,,,,,,,,,,,,,,9939b8cf-7a78-42c9-a29d-55ef30ab156c,1348,,,"[65.6, 68.6]",32,,,,,-0.096473776,,40.0,Right Foot,,,,"[68.7, 68.3]",,1.0,Ground Pass,,3.1144824,,9.0,Incomplete,40297.0,Stephen Clemence,,,,,,,,,1,1,Regular Play,40302.0,David Dunn,19.0,Center Attacking Midfield,80,54,Birmingham City,"['034317d1-b533-4bbc-aa84-1fa3d18894a2', '50180cca-0f67-4540-ade8-6507e820faa1', 'e18651e4-f0fd-4cd4-b320-a4be59bd3641']",21,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:21.236,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034317d1-b533-4bbc-aa84-1fa3d18894a2,1349,,,"[74.0, 68.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40297.0,Stephen Clemence,17.0,Right Wing,80,54,Birmingham City,['9939b8cf-7a78-42c9-a29d-55ef30ab156c'],21,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:21.592,42,Ball Receipt*,
,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,e18651e4-f0fd-4cd4-b320-a4be59bd3641,1350,13.0,Lost In Play,"[51.4, 11.8]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,16.0,Left Midfield,80,54,Birmingham City,['9939b8cf-7a78-42c9-a29d-55ef30ab156c'],21,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:21.592,10,Interception,
,,,,,,,,,,,,,,,,,,,,,1.085597,,,,,,,,,,,,,,,,,,,,,cb0e6a85-9521-4f9a-8b8a-2ce5b1ccc1f6,1351,,,"[51.9, 14.9]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,16.0,Left Midfield,80,54,Birmingham City,"['6876bf4d-5584-4a4d-b3cc-fd48c8795253', '9f4af596-f1f2-4d6c-a82a-a371a2794c85', 'b8245210-0e3f-427a-b7c5-c3e04975eb3b']",23,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:23.654,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,b8245210-0e3f-427a-b7c5-c3e04975eb3b,1352,,,"[62.9, 65.3]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40293.0,Damien Johnson,2.0,Right Back,80,54,Birmingham City,['cb0e6a85-9521-4f9a-8b8a-2ce5b1ccc1f6'],23,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:23.685,2,Ball Recovery,True
,,,,,"[65.0, 59.4]",,,,,,,,,,,,,,,,0.550953,,,,,,,,,,,,,,,,,,,,,6876bf4d-5584-4a4d-b3cc-fd48c8795253,1353,,,"[62.9, 65.3]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40293.0,Damien Johnson,2.0,Right Back,80,54,Birmingham City,"['9f4af596-f1f2-4d6c-a82a-a371a2794c85', 'b8245210-0e3f-427a-b7c5-c3e04975eb3b', 'cb0e6a85-9521-4f9a-8b8a-2ce5b1ccc1f6']",23,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:23.685,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.853889,,,,,,,,,,,,,,,,,,,,,9f4af596-f1f2-4d6c-a82a-a371a2794c85,1354,,,"[65.0, 59.4]",32,,,,,-1.670465,,40.0,Right Foot,,,,"[64.0, 49.4]",,1.0,Ground Pass,,10.049875,,,,40303.0,Aliou Cissé,,,,,,,,,1,1,Regular Play,40293.0,Damien Johnson,2.0,Right Back,80,54,Birmingham City,"['b55922a4-3dc5-4d5e-8f57-b9c5a931dca3', 'cb0e6a85-9521-4f9a-8b8a-2ce5b1ccc1f6']",24,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:24.236,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.439943,,,,,,,,,,,,,,,,,,,,,7da8c514-ddd6-4b33-8c47-e1fe07670c80,1355,,,"[57.8, 34.8]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,80,54,Birmingham City,"['4cc6ed7b-fc87-45c9-a497-8c19e238fdd2', 'b55922a4-3dc5-4d5e-8f57-b9c5a931dca3']",24,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:24.915,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55922a4-3dc5-4d5e-8f57-b9c5a931dca3,1356,,,"[64.0, 49.4]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40303.0,Aliou Cissé,13.0,Right Center Midfield,80,54,Birmingham City,"['7da8c514-ddd6-4b33-8c47-e1fe07670c80', '9f4af596-f1f2-4d6c-a82a-a371a2794c85']",25,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:25.090,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,1.280738,,,,,,,,,,,,,,,,,,,,,4cc6ed7b-fc87-45c9-a497-8c19e238fdd2,1357,,,"[62.6, 48.6]",32,,,,,-3.0740266,,40.0,Right Foot,,,,"[49.3, 47.7]",,1.0,Ground Pass,,13.330417,,,,40300.0,Matthew Upson,,,,,,,,,1,1,Regular Play,40303.0,Aliou Cissé,13.0,Right Center Midfield,80,54,Birmingham City,"['4570c9d1-e75e-41ba-abe0-eb812961e8b2', '7da8c514-ddd6-4b33-8c47-e1fe07670c80']",25,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:25.090,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570c9d1-e75e-41ba-abe0-eb812961e8b2,1358,,,"[49.3, 47.7]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,80,54,Birmingham City,['4cc6ed7b-fc87-45c9-a497-8c19e238fdd2'],26,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:26.371,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.057878,,,,,,,,,,,,,,,,,,,,,dfad5f0a-1549-4a6e-8de2-26ae8e66587f,1359,,,"[49.3, 47.7]",32,,,,,-1.3377017,,38.0,Left Foot,,,,"[55.9, 19.9]",,1.0,Ground Pass,,28.572714,,,,40298.0,Jamie Clapham,,,,,,,,,1,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,80,54,Birmingham City,['5afcd613-f956-44d3-8450-e82a5e005663'],26,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:26.371,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afcd613-f956-44d3-8450-e82a5e005663,1360,,,"[55.9, 19.9]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,80,54,Birmingham City,['dfad5f0a-1549-4a6e-8de2-26ae8e66587f'],28,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:28.429,42,Ball Receipt*,
,,,,,"[64.2, 14.2]",,,,,,,,,,,,,,,,1.347154,,,,,,,,,,,,,,,,,,,,,afc5bf85-de4e-45c5-a85c-9b501ac594e3,1361,,,"[55.9, 19.9]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,80,54,Birmingham City,"['41035684-f8f9-44b1-8f67-8565236fd126', '5afcd613-f956-44d3-8450-e82a5e005663']",28,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:28.429,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.575231,,,,,,,,,,,,,,,,,,,,,41035684-f8f9-44b1-8f67-8565236fd126,1362,,,"[64.2, 14.2]",32,,,,,-0.6067672,,38.0,Left Foot,,,,"[81.2, 2.4]",,1.0,Ground Pass,,20.69396,,,,40295.0,Stan Lazaridis,,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,80,54,Birmingham City,['9997c17c-9e48-48ba-a794-d9ee5f212244'],29,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:29.776,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9997c17c-9e48-48ba-a794-d9ee5f212244,1363,,,"[81.2, 2.4]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,21.0,Left Wing,80,54,Birmingham City,['41035684-f8f9-44b1-8f67-8565236fd126'],31,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:31.351,42,Ball Receipt*,
,,,,,"[87.2, 2.4]",,,,,,,,,,,,,,,,1.994346,,,,,,,,,,,,,,,,,,,,,1d4e8fee-377e-427e-a5ec-724224d4e979,1364,,,"[81.2, 2.4]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,21.0,Left Wing,80,54,Birmingham City,"['9997c17c-9e48-48ba-a794-d9ee5f212244', 'a4001f44-b5e7-4e3d-b6b1-0d35f3068f98']",31,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:31.351,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.83348,,,,,,,,,,,,,,,,,,,,,a4001f44-b5e7-4e3d-b6b1-0d35f3068f98,1365,,,"[87.2, 2.4]",32,,,,,0.73558605,,38.0,Left Foot,,,,"[105.1, 18.6]",,2.0,Low Pass,,24.142286,,9.0,Incomplete,40301.0,Mikael Forssell,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,21.0,Left Wing,80,54,Birmingham City,"['2ee455b4-e1c4-4325-93c1-9ff0fcf39072', 'b58ee71e-06e7-46b9-9e7e-844c333ce9e8']",33,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:33.345,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b58ee71e-06e7-46b9-9e7e-844c333ce9e8,1366,,,"[102.0, 24.4]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40301.0,Mikael Forssell,23.0,Center Forward,80,54,Birmingham City,['a4001f44-b5e7-4e3d-b6b1-0d35f3068f98'],34,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:34.179,42,Ball Receipt*,
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2ee455b4-e1c4-4325-93c1-9ff0fcf39072,1367,,,"[15.0, 61.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,80,54,Birmingham City,['a4001f44-b5e7-4e3d-b6b1-0d35f3068f98'],34,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:34.179,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.556303,,,,,,,,,,,,,,,,,,,,,ca9c9601-0f6f-499b-8fce-1fcfb6742178,1368,,,"[25.4, 52.1]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,80,54,Birmingham City,"['3d9a27d9-375c-4dca-84c4-ea90f45ab5e5', '69c07769-ea58-4a62-97e4-17bf252a6be2']",35,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:35.128,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,69c07769-ea58-4a62-97e4-17bf252a6be2,1369,,,"[96.1, 33.1]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,15.0,Left Center Midfield,80,54,Birmingham City,['ca9c9601-0f6f-499b-8fce-1fcfb6742178'],35,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:35.292,2,Ball Recovery,True
,,,,,"[104.7, 21.3]",,,,,,,,,,,,,,,,2.923177,,,,,,,,,,,,,,,,,,,,,3d9a27d9-375c-4dca-84c4-ea90f45ab5e5,1370,,,"[96.1, 33.1]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,15.0,Left Center Midfield,80,54,Birmingham City,"['69c07769-ea58-4a62-97e4-17bf252a6be2', 'c73aebb4-5eac-4450-94ec-afc6ed8bd7e4', 'ca9c9601-0f6f-499b-8fce-1fcfb6742178']",35,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:35.292,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.83551,,,,,,,,,,,,,,,,,,,,,c73aebb4-5eac-4450-94ec-afc6ed8bd7e4,1371,,,"[104.7, 21.3]",32,,,,,-0.9680528,,40.0,Right Foot,,,,"[111.1, 12.0]",,1.0,Ground Pass,,11.289375,,,,40295.0,Stan Lazaridis,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,15.0,Left Center Midfield,80,54,Birmingham City,['6cdc208d-2738-4015-a665-9c3413841c75'],38,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:38.216,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cdc208d-2738-4015-a665-9c3413841c75,1372,,,"[111.1, 12.0]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,21.0,Left Wing,80,54,Birmingham City,['c73aebb4-5eac-4450-94ec-afc6ed8bd7e4'],40,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:40.051,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.667419,,,,,,,,,,,,,,,,,,,,,8ac6d668-a220-40dc-9668-7fe6065f5fa5,1373,,,"[111.1, 12.0]",32,,,,,1.6079539,,38.0,Left Foot,True,,,"[110.1, 38.9]",,3.0,High Pass,,26.918581,,9.0,Incomplete,40301.0,Mikael Forssell,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,21.0,Left Wing,80,54,Birmingham City,"['0bb1686f-7546-4574-8ab6-e3320cee5ae6', '1b820dbc-fac1-4839-9af6-8419e92b7217']",40,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:40.051,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b820dbc-fac1-4839-9af6-8419e92b7217,1374,,,"[110.4, 40.2]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40301.0,Mikael Forssell,23.0,Center Forward,80,54,Birmingham City,['8ac6d668-a220-40dc-9668-7fe6065f5fa5'],41,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:41.718,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,c8f5dbd9-8c07-4567-99b4-83cd29add283,1375,,,"[110.1, 38.9]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40301.0,Mikael Forssell,23.0,Center Forward,80,54,Birmingham City,['0bb1686f-7546-4574-8ab6-e3320cee5ae6'],41,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:41.718,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0bb1686f-7546-4574-8ab6-e3320cee5ae6,1376,,,"[10.0, 41.2]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,80,54,Birmingham City,"['8ac6d668-a220-40dc-9668-7fe6065f5fa5', 'c8f5dbd9-8c07-4567-99b4-83cd29add283']",41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:41.718,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.795664,,,,,,,,,,,,,,,,,,,,,13ab3110-a29c-4efa-a381-69072378792f,1377,,,"[10.1, 35.4]",32,,,,,1.3228909,,37.0,Head,,,,"[16.2, 59.5]",,3.0,High Pass,,24.860008,,,,15754.0,Fredrik Ljungberg,,,,,,,66.0,Recovery,1,1,Regular Play,20302.0,Gaël Clichy,16.0,Left Midfield,81,1,Arsenal,['905754c2-dbcf-4123-ba64-17a27f7c5947'],43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:43.190,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905754c2-dbcf-4123-ba64-17a27f7c5947,1378,,,"[16.2, 59.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,81,1,Arsenal,['13ab3110-a29c-4efa-a381-69072378792f'],44,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:44.986,42,Ball Receipt*,
,,,,,"[16.2, 59.5]",,,,,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,,,,,,7ae063c3-74b3-4a21-82a1-0cf5fccf83f1,1379,,,"[16.2, 59.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,81,1,Arsenal,"['889f7c37-d863-41d8-962a-2ee526fe1659', '905754c2-dbcf-4123-ba64-17a27f7c5947']",44,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:44.986,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.213726,,,,,,,,,,,,,,,,,,,,,889f7c37-d863-41d8-962a-2ee526fe1659,1380,,,"[16.2, 59.5]",32,,,,,-0.38588268,,38.0,Left Foot,,,,"[29.0, 54.3]",,2.0,Low Pass,,13.815933,,,,15042.0,Dennis Bergkamp,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,81,1,Arsenal,['1b8fa04e-78d6-4a8b-8361-ef3e471a8f05'],45,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:45.026,30,Pass,
,,,,,,,,,,,,True,,,,,,,,,1.294825,,,,,,,,,,,,,,,,,,,,,fc4368e3-9ceb-4ba4-96a1-3380f11db809,1381,,,"[88.6, 25.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,81,1,Arsenal,"['1b8fa04e-78d6-4a8b-8361-ef3e471a8f05', 'e2586d58-9c72-4d00-9aee-ad58d998d2cf']",46,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:46.084,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b8fa04e-78d6-4a8b-8361-ef3e471a8f05,1382,,,"[29.0, 54.3]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,81,1,Arsenal,"['889f7c37-d863-41d8-962a-2ee526fe1659', 'fc4368e3-9ceb-4ba4-96a1-3380f11db809']",46,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:46.239,42,Ball Receipt*,True
,,,,,"[23.1, 54.9]",,,,,,,,,,,,,,,,1.239331,,,,,,,,,,,,,,,,,,,,,e2586d58-9c72-4d00-9aee-ad58d998d2cf,1383,,,"[29.0, 54.3]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,81,1,Arsenal,"['1b8fa04e-78d6-4a8b-8361-ef3e471a8f05', '3fb8a0f5-2e41-4c4b-9c59-9963d5c98b99', '809d9cf0-01cb-46e5-a979-555e4c49fde9', 'fc4368e3-9ceb-4ba4-96a1-3380f11db809']",46,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:46.239,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.437793,,,,,,,,,,,,,,,,,,,,,3fb8a0f5-2e41-4c4b-9c59-9963d5c98b99,1384,,,"[97.3, 22.2]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,15.0,Left Center Midfield,81,1,Arsenal,['e2586d58-9c72-4d00-9aee-ad58d998d2cf'],46,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:46.773,17,Pressure,
,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,c9a5a79c-1239-421a-a28d-fa0e278e3fef,1385,,,"[97.0, 25.2]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,15.0,Left Center Midfield,81,1,Arsenal,"['6f2b299b-6bb8-435d-88d4-a821fd6f99ab', '809d9cf0-01cb-46e5-a979-555e4c49fde9']",47,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:47.479,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,809d9cf0-01cb-46e5-a979-555e4c49fde9,1386,,,"[23.1, 54.9]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,81,1,Arsenal,['c9a5a79c-1239-421a-a28d-fa0e278e3fef'],47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:47.479,14,Dribble,True
,,,,,"[17.9, 56.6]",,,,,,,,,,,,,,,,1.101282,,,,,,,,,,,,,,,,,,,,,6f2b299b-6bb8-435d-88d4-a821fd6f99ab,1387,,,"[23.1, 54.9]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,81,1,Arsenal,"['809d9cf0-01cb-46e5-a979-555e4c49fde9', 'c9a5a79c-1239-421a-a28d-fa0e278e3fef', 'e6c869ce-60b2-4001-9ebb-202519df9c23']",47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:47.479,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.510894,,,,,,,,,,,,,,,,,,,,,e6c869ce-60b2-4001-9ebb-202519df9c23,1388,,,"[17.9, 56.6]",32,,,,,-2.7295709,,40.0,Right Foot,,,,"[4.4, 50.7]",,1.0,Ground Pass,,14.732956,,,,20015.0,Jens Lehmann,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,81,1,Arsenal,['732b0ba7-5427-4b04-8767-71c7fe1aabb9'],48,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:48.580,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732b0ba7-5427-4b04-8767-71c7fe1aabb9,1389,,,"[4.4, 50.7]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,81,1,Arsenal,['e6c869ce-60b2-4001-9ebb-202519df9c23'],50,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:50.091,42,Ball Receipt*,
,,,,,"[4.4, 50.7]",,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,c9a7860f-d732-48a1-973d-fb294166535b,1390,,,"[4.4, 50.7]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,81,1,Arsenal,"['732b0ba7-5427-4b04-8767-71c7fe1aabb9', 'e794bb05-949e-4be4-a2f7-c19cf07746a3']",50,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:50.091,43,Carry,
,,,,,,,,,,,,,,,,,,,,,5.948725,,,,,,,,,,,,,,,,,,,,,e794bb05-949e-4be4-a2f7-c19cf07746a3,1391,,,"[4.4, 50.7]",32,,,,,0.5042157,,40.0,Right Foot,,,,"[57.5, 80.0]",,3.0,High Pass,,60.647343,,75.0,Out,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,81,1,Arsenal,['e829752d-0e53-436f-b8fa-85d938c29ece'],50,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:50.131,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e829752d-0e53-436f-b8fa-85d938c29ece,1392,,,"[53.3, 79.5]",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,81,1,Arsenal,['e794bb05-949e-4be4-a2f7-c19cf07746a3'],56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:56.080,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.919964,,,,,,,,,,,,,,,,,,,,,56083510-44bb-480c-9ed2-ac53ba45035e,1393,,,"[58.4, 0.1]",32,,,,,2.7201734,,,,,,,"[43.9, 6.6]",,3.0,High Pass,,15.890248,,,,40300.0,Matthew Upson,,,,,,,67.0,Throw-in,1,4,From Throw In,40298.0,Jamie Clapham,6.0,Left Back,82,54,Birmingham City,['99c12fdc-a36e-4a0a-ba89-5081fa784f98'],57,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:32:57.157,30,Pass,
