ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954ce0f-274a-4540-a1d0-ee306b5e95c0,1526,,,"[112.1, 66.5]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,113,33,Chelsea,['b5c3cb85-570d-4bb4-89a4-50bcc007ff28'],58,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:43:58.980,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,3.562869,,,,,,,,,,,,,,,,,,,,,2930902e-235a-41a0-8a4e-de22f1c7bb9e,1527,,,"[6.0, 36.0]",44,,,,,-0.20082216,,40.0,Right Foot,,,"[73.3, 22.3]",,3.0,High Pass,68.680275,,,9.0,Incomplete,,,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,114,1,Arsenal,['ebe774b3-7eda-456c-817c-2d9a06afac65'],19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:19.025,30,Pass,
,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,70b0e5eb-7cb8-49f2-8d7f-553e02a3c1ce,1528,,,"[73.3, 22.3]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15042.0,Dennis Bergkamp,24.0,Left Center Forward,114,1,Arsenal,['ebe774b3-7eda-456c-817c-2d9a06afac65'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:22.588,4,Duel,True
,,,,,,,,,,,,,,,,,,1.251996,,,,,,,,,,,,,,,,,,,,,ebe774b3-7eda-456c-817c-2d9a06afac65,1529,,,"[46.8, 57.8]",44,,,,True,-0.7853982,,,,,,"[54.0, 50.6]",,3.0,High Pass,10.182338,,,,,,20330.0,Frank Lampard,,,,,,66.0,Recovery,1,1,Regular Play,20281.0,Mario Melchiot,2.0,Right Back,115,33,Chelsea,"['2930902e-235a-41a0-8a4e-de22f1c7bb9e', '36a2f0c8-e5f0-474c-b690-9794f1d7cd6d', '70b0e5eb-7cb8-49f2-8d7f-553e02a3c1ce']",22,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:22.588,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36a2f0c8-e5f0-474c-b690-9794f1d7cd6d,1530,,,"[54.0, 50.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20330.0,Frank Lampard,12.0,Right Midfield,115,33,Chelsea,['ebe774b3-7eda-456c-817c-2d9a06afac65'],23,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:23.840,42,Ball Receipt*,
,,,"[54.0, 50.6]",,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,14821754-9295-4144-adf3-f88b9bc2b164,1531,,,"[54.0, 50.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20330.0,Frank Lampard,12.0,Right Midfield,115,33,Chelsea,"['36a2f0c8-e5f0-474c-b690-9794f1d7cd6d', '897058e1-bb30-44f8-b952-b159beaa0545']",23,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:23.840,43,Carry,
,,,,,,,,,,,,,,,,,,1.527808,,,,,,,,,,,,,,,,,,,,,897058e1-bb30-44f8-b952-b159beaa0545,1532,,,"[54.0, 50.6]",44,,,,,1.4396846,,40.0,Right Foot,,,"[56.4, 68.8]",,2.0,Low Pass,18.35756,,,,,,20286.0,Scott Parker,,,,,,,,1,1,Regular Play,20330.0,Frank Lampard,12.0,Right Midfield,115,33,Chelsea,['745ccfc7-05db-48d9-a37f-3abd4b75e0d9'],23,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:23.880,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745ccfc7-05db-48d9-a37f-3abd4b75e0d9,1533,,,"[56.4, 68.8]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,115,33,Chelsea,['897058e1-bb30-44f8-b952-b159beaa0545'],25,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:25.408,42,Ball Receipt*,
,,,"[76.8, 74.3]",,,,,,,,,,,,,,,4.327719,,,,,,,,,,,,,,,,,,,,,ad9ff92a-4c8b-4851-983b-4ed697baf6ee,1534,,,"[56.4, 68.8]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,115,33,Chelsea,"['745ccfc7-05db-48d9-a37f-3abd4b75e0d9', 'd0cd8b40-5d5e-4e2d-8532-1eb41ba8a775']",25,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:25.408,43,Carry,
,,,,,,,,,,,,,,,,,,2.276645,,,,,,,,,,,,,,,,,,,,,d0cd8b40-5d5e-4e2d-8532-1eb41ba8a775,1535,,,"[76.8, 74.3]",44,,,,,0.11105201,,40.0,Right Foot,,,"[104.6, 77.4]",,1.0,Ground Pass,27.972307,,,,,,18105.0,Adrian Mutu,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,115,33,Chelsea,['ec6aaf54-ba4c-4830-a54b-3d166577980d'],29,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:29.736,30,Pass,
,,,,,,,,,,,,,,,,,,0.912219,,,,,,,,,,,,,,,,,,,,,86fa39bb-30e2-471c-a82f-58855703b4a7,1536,,,"[18.4, 3.1]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,115,33,Chelsea,"['72b7c59a-ed40-4642-98c7-a49730d3825b', 'ec6aaf54-ba4c-4830-a54b-3d166577980d']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:31.654,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6aaf54-ba4c-4830-a54b-3d166577980d,1537,,,"[104.6, 77.4]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,115,33,Chelsea,"['86fa39bb-30e2-471c-a82f-58855703b4a7', 'd0cd8b40-5d5e-4e2d-8532-1eb41ba8a775']",32,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:32.012,42,Ball Receipt*,True
,,,"[107.0, 76.5]",,,,,,,,,,,,,,,0.83236,,,,,,,,,,,,,,,,,,,,,72b7c59a-ed40-4642-98c7-a49730d3825b,1538,,,"[104.6, 77.4]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,115,33,Chelsea,"['86fa39bb-30e2-471c-a82f-58855703b4a7', 'a2a7efdf-8fa2-4237-8292-0f8e8e60cee7', 'ec6aaf54-ba4c-4830-a54b-3d166577980d']",32,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:32.012,43,Carry,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,a2a7efdf-8fa2-4237-8292-0f8e8e60cee7,1539,,,"[107.0, 76.5]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,115,33,Chelsea,['b1bdad48-70d1-406b-96a6-6a20d7775891'],32,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:32.845,3,Dispossessed,True
,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,b1bdad48-70d1-406b-96a6-6a20d7775891,1540,,,"[13.1, 3.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,115,33,Chelsea,['a2a7efdf-8fa2-4237-8292-0f8e8e60cee7'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:32.845,4,Duel,True
,,,,,,,,,,,,,,,,,,2.298938,,,,,,,,,,,,,,,,,,,,,325ac3d4-4139-43d6-8baa-b34ff2d82b14,1541,,,"[107.4, 80.0]",44,,,,,-1.466447,,,,,,"[110.5, 50.4]",,3.0,High Pass,29.761889,,,9.0,Incomplete,,,,,,,,,67.0,Throw-in,1,4,From Throw In,20281.0,Mario Melchiot,2.0,Right Back,116,33,Chelsea,['dc87369e-a33d-4d2c-8151-623a81293193'],45,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:45.533,30,Pass,
,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,69881893-e877-4bb6-ac51-2f296d4abd97,1542,,,"[110.5, 50.4]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,18105.0,Adrian Mutu,24.0,Left Center Forward,116,33,Chelsea,['dc87369e-a33d-4d2c-8151-623a81293193'],47,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:47.832,4,Duel,True
,,,,True,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,dc87369e-a33d-4d2c-8151-623a81293193,1543,,,"[9.6, 29.7]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,10.0,Center Defensive Midfield,116,33,Chelsea,"['325ac3d4-4139-43d6-8baa-b34ff2d82b14', '69881893-e877-4bb6-ac51-2f296d4abd97']",47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:47.832,9,Clearance,True
,,,,,,,,,,,,,,,,,,0.473921,,,,,,,,,,,,,,,,,,,,,e9c30a38-a983-42a3-b5f3-2263088b6882,1544,,,"[12.1, 42.9]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,116,33,Chelsea,"['b8ce9c03-5079-4d49-adc1-07ca17d71f2a', 'cd847dbe-919f-4fc4-ba2f-a7f708ade34f']",49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:49.782,17,Pressure,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,b8ce9c03-5079-4d49-adc1-07ca17d71f2a,1545,,,"[105.4, 35.5]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40258.0,Wayne Bridge,6.0,Left Back,116,33,Chelsea,['e9c30a38-a983-42a3-b5f3-2263088b6882'],49,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:49.992,2,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.095976,,,,,,,,,,,,,,,,,,,,,cd847dbe-919f-4fc4-ba2f-a7f708ade34f,1546,,,"[106.3, 33.7]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40258.0,Wayne Bridge,6.0,Left Back,116,33,Chelsea,"['777296ee-b637-499c-a993-f4342d7ee14d', 'e9c30a38-a983-42a3-b5f3-2263088b6882', 'eaafaedb-f372-477f-af18-a3bdc21e5b36']",50,,38.0,Left Foot,"[107.4, 34.0]",True,"[{'location': [108.7, 35.9], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.4, 33.9], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.6, 39.5], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 41.8], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 38.4], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 39.0], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.4, 41.2], 'player': {'id': 20330, 'name': 'Frank Lampard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,96.0,Blocked,0.07617951,91.0,Half Volley,87.0,Open Play,,,,,,,33,Chelsea,00:44:50.240,16,Shot,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,777296ee-b637-499c-a993-f4342d7ee14d,1547,,,"[12.7, 46.1]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,116,33,Chelsea,['cd847dbe-919f-4fc4-ba2f-a7f708ade34f'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:50.336,6,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,"[1.5, 40.6]",,,44.0,Set,,,,32.0,Shot Faced,eaafaedb-f372-477f-af18-a3bdc21e5b36,1548,,,"[1.5, 40.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,116,33,Chelsea,['cd847dbe-919f-4fc4-ba2f-a7f708ade34f'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:50.376,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,c6ea1272-0bef-4b90-9da7-e2c56612e48f,1549,,,"[14.5, 69.0]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,7.0,Right Wing Back,116,33,Chelsea,,54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:54.577,2,Ball Recovery,
,,,"[36.5, 73.9]",,,,,,,,,,,,,,,5.121531,,,,,,,,,,,,,,,,,,,,,354717a0-cb91-450b-b251-65af56a60325,1550,,,"[14.5, 69.0]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,7.0,Right Wing Back,116,33,Chelsea,"['61e4a9f8-7c8f-4faa-b4bb-a982fbd6bc3c', '9a05e1e0-afe2-480b-87fc-0ebb3a430af6', 'c6ea1272-0bef-4b90-9da7-e2c56612e48f']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:54.577,43,Carry,True
,,,,,,,,,,True,,,,,,,,0.96245,,,,,,,,,,,,,,,,,,,,,61e4a9f8-7c8f-4faa-b4bb-a982fbd6bc3c,1551,,,"[85.0, 9.6]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,116,33,Chelsea,['354717a0-cb91-450b-b251-65af56a60325'],57,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:57.650,17,Pressure,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,a9401fa7-e7b7-4bd1-b28c-090542865b5d,1552,,,"[83.6, 6.2]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,116,33,Chelsea,['9a05e1e0-afe2-480b-87fc-0ebb3a430af6'],59,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:44:59.698,22,Foul Committed,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,9a05e1e0-afe2-480b-87fc-0ebb3a430af6,1553,,,"[36.5, 73.9]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,7.0,Right Wing Back,116,33,Chelsea,['a9401fa7-e7b7-4bd1-b28c-090542865b5d'],59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:44:59.698,21,Foul Won,True
,,,,,,,,,,,,,,,,,,2.335508,,,,,,,,,,,,,,,,,,,,,73771dc9-c9e3-4955-8b12-d0253e90519c,1554,,,"[43.1, 70.7]",45,,,,,-0.49137548,,40.0,Right Foot,,,"[94.3, 43.3]",,3.0,High Pass,58.07065,,,9.0,Incomplete,,,,,,,,,62.0,Free Kick,1,3,From Free Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,117,1,Arsenal,['2aa53ac9-381a-46a0-9caf-c5229f8bb522'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:28.740,30,Pass,
,,,,,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2aa53ac9-381a-46a0-9caf-c5229f8bb522,1555,,,"[25.8, 36.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20287.0,John Terry,5.0,Left Center Back,117,1,Arsenal,['73771dc9-c9e3-4955-8b12-d0253e90519c'],31,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:31.075,9,Clearance,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,537786d0-2bdf-436e-84ad-7faa63af733b,1556,,,"[23.4, 7.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40258.0,Wayne Bridge,6.0,Left Back,117,1,Arsenal,,33,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:33.537,2,Ball Recovery,
,,,"[25.8, 7.4]",,,,,,,,,,,,,,,0.804818,,,,,,,,,,,,,,,,,,,,,b7e229bf-297d-4f29-8703-402deabf2930,1557,,,"[23.4, 7.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40258.0,Wayne Bridge,6.0,Left Back,117,1,Arsenal,"['258e6f9c-57ee-46eb-8acd-e8ddab1b5ae2', '537786d0-2bdf-436e-84ad-7faa63af733b', '60e4bb72-c3cd-4729-b6d1-ce7266637696']",33,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:33.537,43,Carry,True
,,,,,,,,,,True,,,,,,,,0.73175,,,,,,,,,,,,,,,,,,,,,60e4bb72-c3cd-4729-b6d1-ce7266637696,1558,,,"[97.7, 66.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15042.0,Dennis Bergkamp,24.0,Left Center Forward,117,1,Arsenal,"['258e6f9c-57ee-46eb-8acd-e8ddab1b5ae2', 'b7e229bf-297d-4f29-8703-402deabf2930']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:33.849,17,Pressure,
,,,,,,,,,,,,,,,,,,2.357926,,,,,,,,,,,,,,,,,,,,,258e6f9c-57ee-46eb-8acd-e8ddab1b5ae2,1559,,,"[25.8, 7.4]",45,,,,,0.07271923,,38.0,Left Foot,,,"[71.1, 10.7]",,3.0,High Pass,45.42004,,,9.0,Incomplete,,11270.0,Eiður Smári Guðjohnsen,,,,,,,,1,3,From Free Kick,40258.0,Wayne Bridge,6.0,Left Back,117,1,Arsenal,"['206c9a4f-5591-42e0-8ec0-d1cc5bfae568', '60e4bb72-c3cd-4729-b6d1-ce7266637696', 'cc9cce7a-94c2-4662-a5a4-6bced036d5fc']",34,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:34.342,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206c9a4f-5591-42e0-8ec0-d1cc5bfae568,1560,,,"[69.3, 15.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,117,1,Arsenal,['258e6f9c-57ee-46eb-8acd-e8ddab1b5ae2'],36,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:36.700,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,1.913126,,,,,,,,,,,,,,,,,,,,,cc9cce7a-94c2-4662-a5a4-6bced036d5fc,1561,,,"[49.0, 69.4]",45,,,,,-0.5496678,,40.0,Right Foot,,,"[74.3, 53.9]",,3.0,High Pass,29.670525,,,,,,19312.0,Robert Pirès ,,,,,,66.0,Recovery,1,3,From Free Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,117,1,Arsenal,"['258e6f9c-57ee-46eb-8acd-e8ddab1b5ae2', '2b14cc74-4f17-4557-88e0-030055bf8c50']",36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:36.700,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b14cc74-4f17-4557-88e0-030055bf8c50,1562,,,"[74.3, 53.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,8.0,Left Wing Back,117,1,Arsenal,['cc9cce7a-94c2-4662-a5a4-6bced036d5fc'],38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:38.613,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,2.888331,,,,,,,,,,,,,,,,,,,,,154fe55c-58ac-4bb8-b45a-05c2e9f09947,1563,,,"[74.3, 53.9]",45,,,,,0.8228446,,37.0,Head,,,"[91.0, 71.9]",,3.0,High Pass,24.553818,,,9.0,Incomplete,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,8.0,Left Wing Back,117,1,Arsenal,['c5821467-09d4-4255-89d7-68fa4a41c7f2'],38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:38.651,30,Pass,
,,,,,,,,,,,,,,,,,,3.889799,,,,,,,,,,,,,,,,,,,,,c5821467-09d4-4255-89d7-68fa4a41c7f2,1564,,,"[29.1, 8.2]",45,,,,,-0.13311134,,38.0,Left Foot,,,"[64.2, 3.5]",,3.0,High Pass,35.413273,,,,,,11270.0,Eiður Smári Guðjohnsen,,,,,,66.0,Recovery,1,3,From Free Kick,40258.0,Wayne Bridge,6.0,Left Back,117,1,Arsenal,"['154fe55c-58ac-4bb8-b45a-05c2e9f09947', '24a182d5-4005-40c4-8779-a5cf8529a041']",41,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:41.539,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a182d5-4005-40c4-8779-a5cf8529a041,1565,,,"[64.2, 3.5]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,117,1,Arsenal,['c5821467-09d4-4255-89d7-68fa4a41c7f2'],45,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:45.429,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,1.979504,,,,,,,,,,,,,,,,,,,,,d6ee90b5-a4d0-47c7-91cc-c418bbb20284,1566,,,"[64.2, 3.5]",45,,,,,0.4780007,,37.0,Head,,,"[72.5, 7.8]",,3.0,High Pass,9.347727,,,9.0,Incomplete,,,,,,,,,,,1,3,From Free Kick,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,117,1,Arsenal,['c9dd55ef-422a-4128-924d-ce7bbb88c340'],45,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:45:45.429,30,Pass,
,,,,,,,,,,,,,,,,,,1.59836,,,,,,,,,,,,,,,,,,,,,c9dd55ef-422a-4128-924d-ce7bbb88c340,1567,,,"[47.6, 72.3]",45,,,,,-2.7453532,,40.0,Right Foot,,,"[37.8, 68.2]",,1.0,Ground Pass,10.623088,,,,,,38412.0,Kolo Habib Touré,,,,,,66.0,Recovery,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,7.0,Right Wing Back,117,1,Arsenal,"['972c947f-717d-495d-bc0d-55b559dfc330', 'd6ee90b5-a4d0-47c7-91cc-c418bbb20284']",47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:47.409,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972c947f-717d-495d-bc0d-55b559dfc330,1568,,,"[37.8, 68.2]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,117,1,Arsenal,['c9dd55ef-422a-4128-924d-ce7bbb88c340'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:49.007,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,1.525146,,,,,,,,,,,,,,,,,,,,,3fb86c22-adf6-409d-a1cc-3efc75386d92,1569,,,"[37.8, 68.2]",45,,,,,-2.5751014,,40.0,Right Foot,,,"[10.6, 50.9]",,1.0,Ground Pass,32.23554,,,,,,20015.0,Jens Lehmann,,,,,,,,1,3,From Free Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,117,1,Arsenal,['bf23a53b-2369-4386-9ad0-4a2aed4d1fee'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:49.007,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf23a53b-2369-4386-9ad0-4a2aed4d1fee,1570,,,"[10.6, 50.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,117,1,Arsenal,['3fb86c22-adf6-409d-a1cc-3efc75386d92'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:50.532,42,Ball Receipt*,
