ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,1.442169,,,,,,,,,,,,,,,,,,,906897af-be84-40d1-951c-d5a08a5e0a4f,1668,,,"[104.3, 77.2]",45,,,,,-3.109084,,38.0,Left Foot,,,"[92.0, 76.8]",,2.0,Low Pass,,12.306502,,,,,40270.0,Gary Oliver Kelly,,,,,,,,,1,4,From Throw In,26649.0,Jermaine Pennant,12.0,Right Midfield,102,101,Leeds United,['03356f50-fb10-4800-a40d-9b1bea240364'],9,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:09.293,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.760463,,,,,,,,,,,,,,,,,,,4aae929c-e324-41bb-887e-d8d81725c421,1669,,,"[28.4, 7.6]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,102,101,Leeds United,,9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:09.973,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03356f50-fb10-4800-a40d-9b1bea240364,1670,,,"[92.0, 76.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40270.0,Gary Oliver Kelly,2.0,Right Back,102,101,Leeds United,['906897af-be84-40d1-951c-d5a08a5e0a4f'],10,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:10.735,42,Ball Receipt*,
,,,,"[91.7, 75.5]",,,,,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,,,,10442e60-3455-4da8-bd4b-511d04e95571,1671,,,"[92.0, 76.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40270.0,Gary Oliver Kelly,2.0,Right Back,102,101,Leeds United,"['03356f50-fb10-4800-a40d-9b1bea240364', '96e0ff63-a725-485d-b7a3-5a2bc55d9eb9']",10,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:10.735,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.233654,,,,,,,,,,,,,,,,,,,96e0ff63-a725-485d-b7a3-5a2bc55d9eb9,1672,,,"[91.7, 75.5]",45,,,,,-1.35483,,40.0,Right Foot,,,"[100.3, 36.3]",,3.0,High Pass,,40.132282,,,,,3473.0,James Philip Milner,,,,,,,,,1,4,From Throw In,40270.0,Gary Oliver Kelly,2.0,Right Back,102,101,Leeds United,['2c8b534b-e716-4a0f-8833-ec8cffb2dec2'],10,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:10.775,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c8b534b-e716-4a0f-8833-ec8cffb2dec2,1673,,,"[100.3, 36.3]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,3473.0,James Philip Milner,16.0,Left Midfield,102,101,Leeds United,['96e0ff63-a725-485d-b7a3-5a2bc55d9eb9'],13,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:13.008,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,401f5a57-4459-4edd-b089-cdc99258665f,1674,,,"[19.8, 43.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,102,101,Leeds United,['26965bd1-96e6-4a9e-b7a9-758f1e8f4abe'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:13.008,4,Duel,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,26965bd1-96e6-4a9e-b7a9-758f1e8f4abe,1675,,,"[100.3, 36.3]",45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,3473.0,James Philip Milner,16.0,Left Midfield,102,101,Leeds United,['401f5a57-4459-4edd-b089-cdc99258665f'],13,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:13.008,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,2.888605,,,,,,,,,,,,,,,,,,,5f7a6949-dbe1-48a5-9423-0f8d144202c3,1676,,,"[21.3, 46.1]",45,,,,,0.5012643,,37.0,Head,,,"[50.5, 62.1]",,3.0,High Pass,,33.296246,,,,,15512.0,Sylvain Wiltord,,,,,,,66.0,Recovery,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,103,1,Arsenal,['1af87e9e-786d-4b8f-99ca-6b09154ef829'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:15.286,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af87e9e-786d-4b8f-99ca-6b09154ef829,1677,,,"[50.5, 62.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,103,1,Arsenal,['5f7a6949-dbe1-48a5-9423-0f8d144202c3'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:18.174,42,Ball Receipt*,
,,,,"[70.9, 61.9]",,,,,,,,,,,,,,,,2.251395,,,,,,,,,,,,,,,,,,,ac21a5e2-88df-4f25-a163-b5ff79998bf9,1678,,,"[50.5, 62.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,103,1,Arsenal,"['0256c8d0-b622-49e0-bac4-de6d1f1be8f0', '1af87e9e-786d-4b8f-99ca-6b09154ef829', '4c6d244b-9c18-4d4c-a662-d3fc8d9af526']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:18.174,43,Carry,True
,,,,,,,,,,,True,,,,,,,,,0.200711,,,,,,,,,,,,,,,,,,,0256c8d0-b622-49e0-bac4-de6d1f1be8f0,1679,,,"[52.1, 17.4]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40368.0,Ian Harte,6.0,Left Back,103,1,Arsenal,['ac21a5e2-88df-4f25-a163-b5ff79998bf9'],20,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:20.202,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,f86c6f32-72a9-44d9-8a72-56714531b879,1680,,,"[49.2, 18.2]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40368.0,Ian Harte,6.0,Left Back,103,1,Arsenal,"['4c6d244b-9c18-4d4c-a662-d3fc8d9af526', '970c13c6-bb0c-4ac3-98ed-62cf098436b1']",20,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:20.426,39,Dribbled Past,
,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,4c6d244b-9c18-4d4c-a662-d3fc8d9af526,1681,,,"[70.9, 61.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,103,1,Arsenal,['f86c6f32-72a9-44d9-8a72-56714531b879'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:20.426,14,Dribble,True
,,,,"[78.0, 55.7]",,,,,,,,,,,,,,,,2.584493,,,,,,,,,,,,,,,,,,,970c13c6-bb0c-4ac3-98ed-62cf098436b1,1682,,,"[70.9, 61.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,103,1,Arsenal,"['4c6d244b-9c18-4d4c-a662-d3fc8d9af526', '8e33c247-45c9-46ee-80f1-8e4d28f101cd', 'f86c6f32-72a9-44d9-8a72-56714531b879']",20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:20.426,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.821046,,,,,,,,,,,,,,,,,,,8e33c247-45c9-46ee-80f1-8e4d28f101cd,1683,,,"[78.0, 55.7]",45,,,,,-1.2778839,,40.0,Right Foot,,,"[81.8, 43.1]",,1.0,Ground Pass,,13.160547,,,,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,103,1,Arsenal,['9aaf1416-6fab-4dad-8159-8283aa1ae7ef'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:23.010,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aaf1416-6fab-4dad-8159-8283aa1ae7ef,1684,,,"[81.8, 43.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,['8e33c247-45c9-46ee-80f1-8e4d28f101cd'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:23.831,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,3.359412,,,,,,,,,,,,,,,,,,,f0f821aa-0ad9-4f20-93b9-d0377eef21e8,1685,,,"[81.8, 43.1]",45,,,,,0.3594347,,40.0,Right Foot,,,"[114.8, 55.5]",,3.0,High Pass,,35.2528,,9.0,Incomplete,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,"['15786817-010c-4081-9c08-fe8a8a38ae2e', 'dde3e000-4a38-4155-9eab-12405771e19a']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:23.831,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde3e000-4a38-4155-9eab-12405771e19a,1686,,,"[111.2, 56.6]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,103,1,Arsenal,['f0f821aa-0ad9-4f20-93b9-d0377eef21e8'],27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:27.191,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,15786817-010c-4081-9c08-fe8a8a38ae2e,1687,14.0,Lost Out,"[5.3, 24.6]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,39847.0,Dominic Matteo,15.0,Left Center Midfield,103,1,Arsenal,['f0f821aa-0ad9-4f20-93b9-d0377eef21e8'],27,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:27.191,10,Interception,
,,,,,,,,,,,,,,,,,,,,2.235438,,,,,,,,,,,,,,,,,,,92e15924-417c-4eeb-a57a-fdfca47c8299,1688,,,"[120.0, 80.0]",45,,,,,-2.2818222,7a843623-0c40-48d2-8181-12dc5f40f069,40.0,Right Foot,,,"[84.6, 38.9]",,3.0,High Pass,,54.243618,,,,,15516.0,Thierry Henry,True,True,True,107.0,Straight,,61.0,Corner,1,2,From Corner,19312.0,Robert Pirès ,16.0,Left Midfield,104,1,Arsenal,['33057729-7e7b-4e86-b55a-e55cd64eb345'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:52.463,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33057729-7e7b-4e86-b55a-e55cd64eb345,1689,,,"[84.6, 38.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,104,1,Arsenal,['92e15924-417c-4eeb-a57a-fdfca47c8299'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:54.698,42,Ball Receipt*,
,,,,"[85.2, 39.8]",,,,,,,,,,,,,,,,1.391222,,,,,,,,,,,,,,,,,,,71eab8b1-0611-4d63-8aa2-6b53deb8ddb0,1690,,,"[84.6, 38.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,104,1,Arsenal,"['33057729-7e7b-4e86-b55a-e55cd64eb345', '7a843623-0c40-48d2-8181-12dc5f40f069']",54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:54.698,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.291377,,,,,,,,,,,,,,,,,,,7a843623-0c40-48d2-8181-12dc5f40f069,1691,,,"[85.2, 39.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,104,1,Arsenal,['34e54553-1a9f-4c29-8fe5-a9850ce438d3'],56,,40.0,Right Foot,"[120.0, 44.4, 3.1]",,,"[{'location': [109.3, 44.1], 'player': {'id': 40267, 'name': 'Alan Smith'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.0, 41.2], 'player': {'id': 40132, 'name': 'Paul Robinson'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 39.5], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.2, 28.9], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.2, 37.4], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 42.1], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.9, 40.0], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [96.8, 49.7], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 33.7], 'player': {'id': 40368, 'name': 'Ian Harte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 40.4], 'player': {'id': 40373, 'name': 'Mark Viduka'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.7, 37.8], 'player': {'id': 39847, 'name': 'Dominic Matteo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 36.2], 'player': {'id': 40369, 'name': 'Steven Caldwell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 41.2], 'player': {'id': 40370, 'name': 'Lucas Radebe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 48.8], 'player': {'id': 26649, 'name': 'Jermaine Pennant'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.9, 37.9], 'player': {'id': 40270, 'name': 'Gary Oliver Kelly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 46.3], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",92e15924-417c-4eeb-a57a-fdfca47c8299,,98.0,Off T,0.0282056,95.0,Volley,87.0,Open Play,,,,,,,1,Arsenal,00:45:56.089,16,Shot,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.1, 38.9]",,,44.0,Set,,,32.0,Shot Faced,34e54553-1a9f-4c29-8fe5-a9850ce438d3,1692,,,"[1.1, 38.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40132.0,Paul Robinson,1.0,Goalkeeper,104,1,Arsenal,['7a843623-0c40-48d2-8181-12dc5f40f069'],57,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:45:57.381,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,bc19988a-4656-497e-b8ee-4dbc32f1e575,1693,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,,,,,104,1,Arsenal,['5d617b05-4cb4-4a64-9ff4-0191853a97b9'],7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:46:07.133,34,Half End,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,5d617b05-4cb4-4a64-9ff4-0191853a97b9,1694,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,,,,,104,1,Arsenal,['bc19988a-4656-497e-b8ee-4dbc32f1e575'],7,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:46:07.133,34,Half End,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,159d2f08-130b-4cce-b011-82d5dc062d2a,1695,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,,,,,104,1,Arsenal,['3bd8338e-64f3-4db6-9ce5-22ac6ae9442e'],0,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:00.000,18,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3bd8338e-64f3-4db6-9ce5-22ac6ae9442e,1696,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,,,,,104,1,Arsenal,['159d2f08-130b-4cce-b011-82d5dc062d2a'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:00.000,18,Half Start,
,,,,,,,,,,,,,,,,,,,,0.378208,,,,,,,,,,,,,,,,,,,5b4cf77e-e435-4e56-b858-96a7faf3e6da,1697,,,"[61.0, 40.1]",45,,,,,1.1938871,,40.0,Right Foot,,,"[62.9, 44.9]",,1.0,Ground Pass,,5.162364,,,,,15042.0,Dennis Bergkamp,,,,,,,65.0,Kick Off,2,9,From Kick Off,15516.0,Thierry Henry,24.0,Left Center Forward,105,1,Arsenal,['29834b90-9584-4c19-8015-5f7c256ca3b5'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:00.468,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29834b90-9584-4c19-8015-5f7c256ca3b5,1698,,,"[62.9, 44.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15042.0,Dennis Bergkamp,22.0,Right Center Forward,105,1,Arsenal,['5b4cf77e-e435-4e56-b858-96a7faf3e6da'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:00.846,42,Ball Receipt*,
,,,,"[62.9, 44.6]",,,,,,,,,,,,,,,,0.369711,,,,,,,,,,,,,,,,,,,47badf56-6f42-4a9e-a3ba-34e002c12ce1,1699,,,"[62.9, 44.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15042.0,Dennis Bergkamp,22.0,Right Center Forward,105,1,Arsenal,"['2407c471-63ad-444f-948a-d53674f7aa76', '29834b90-9584-4c19-8015-5f7c256ca3b5']",0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:00.846,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.026665,,,,,,,,,,,,,,,,,,,2407c471-63ad-444f-948a-d53674f7aa76,1700,,,"[62.9, 44.6]",45,,,,,-3.009041,,40.0,Right Foot,,,"[49.4, 42.8]",,1.0,Ground Pass,,13.619472,,,,,15515.0,Patrick Vieira,,,,,,,,,2,9,From Kick Off,15042.0,Dennis Bergkamp,22.0,Right Center Forward,105,1,Arsenal,['6111b2f0-272e-4eab-a72d-52a179b0c530'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:01.216,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111b2f0-272e-4eab-a72d-52a179b0c530,1701,,,"[49.4, 42.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,105,1,Arsenal,['2407c471-63ad-444f-948a-d53674f7aa76'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:02.242,42,Ball Receipt*,
,,,,"[49.0, 47.1]",,,,,,,,,,,,,,,,2.148235,,,,,,,,,,,,,,,,,,,329a9780-c16d-4cff-a6d7-357dafcf9d09,1702,,,"[49.4, 42.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,105,1,Arsenal,"['6111b2f0-272e-4eab-a72d-52a179b0c530', '616695ce-4bce-4d58-8695-ed700c1dddd0', '80db090d-13a4-40e5-8750-e6af2f5986b1']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:02.242,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.872198,,,,,,,,,,,,,,,,,,,80db090d-13a4-40e5-8750-e6af2f5986b1,1703,,,"[64.3, 40.5]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40267.0,Alan Smith,24.0,Left Center Forward,105,1,Arsenal,['329a9780-c16d-4cff-a6d7-357dafcf9d09'],2,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:02.487,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.445185,,,,,,,,,,,,,,,,,,,616695ce-4bce-4d58-8695-ed700c1dddd0,1704,,,"[49.0, 47.1]",45,,,,,1.8382684,,40.0,Right Foot,,,"[43.3, 67.9]",,1.0,Ground Pass,,21.566874,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,2,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,105,1,Arsenal,['1a5a2fd1-2055-4f4d-a4dc-33e5b9c9fbaa'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:04.390,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a5a2fd1-2055-4f4d-a4dc-33e5b9c9fbaa,1705,,,"[43.3, 67.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,105,1,Arsenal,['616695ce-4bce-4d58-8695-ed700c1dddd0'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:05.836,42,Ball Receipt*,
,,,,"[42.8, 67.9]",,,,,,,,,,,,,,,,0.621273,,,,,,,,,,,,,,,,,,,c49c368d-ad87-4bf5-a12e-28f799ff126a,1706,,,"[43.3, 67.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,105,1,Arsenal,"['1a5a2fd1-2055-4f4d-a4dc-33e5b9c9fbaa', '489c9645-f6cd-4cc8-a734-906ddac17b4a']",5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:05.836,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.131902,,,,,,,,,,,,,,,,,,,489c9645-f6cd-4cc8-a734-906ddac17b4a,1707,,,"[42.8, 67.9]",45,,,,,0.009523521,,40.0,Right Foot,,,"[63.8, 68.1]",,1.0,Ground Pass,,21.000952,,,,,15042.0,Dennis Bergkamp,,,,,,,,,2,9,From Kick Off,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,105,1,Arsenal,['66daf6bc-e231-4695-8e2c-e1facd2a863c'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:06.457,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.338333,,,,,,,,,,,,,,,,,,,b9693d8b-7655-4163-89ab-4b95dc3bd7e1,1708,,,"[55.6, 14.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40369.0,Steven Caldwell,5.0,Left Center Back,105,1,Arsenal,"['221c36b9-b283-45bf-8505-efbf6e010249', '66daf6bc-e231-4695-8e2c-e1facd2a863c']",7,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:07.343,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66daf6bc-e231-4695-8e2c-e1facd2a863c,1709,,,"[63.8, 68.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15042.0,Dennis Bergkamp,22.0,Right Center Forward,105,1,Arsenal,"['489c9645-f6cd-4cc8-a734-906ddac17b4a', 'b9693d8b-7655-4163-89ab-4b95dc3bd7e1']",7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:07.589,42,Ball Receipt*,True
,,,,"[63.8, 68.6]",,,,,,,,,,,,,,,,0.260927,,,,,,,,,,,,,,,,,,,221c36b9-b283-45bf-8505-efbf6e010249,1710,,,"[63.8, 68.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,15042.0,Dennis Bergkamp,22.0,Right Center Forward,105,1,Arsenal,"['5f232328-4b23-4a86-b068-147e748abd07', '66daf6bc-e231-4695-8e2c-e1facd2a863c', '771e1b12-e132-4ccb-bfa7-49b6785225ad', 'b9693d8b-7655-4163-89ab-4b95dc3bd7e1']",7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:07.589,43,Carry,True
