ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,a5253801-57f2-4907-9e27-1611a45859c1,1744,,,"[12.6, 47.5]",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,114,29,Everton,['3e98c913-a045-48b5-9dde-f89579e53df4'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:44.498,2,Ball Recovery,
,,,,,"[9.4, 45.6]",,,,,,,,,,,,,,,,8.456656,,,,,,,,,,,,,,,,,,,,,,f9231d80-0752-497e-b071-4478b63bda31,1745,,,"[12.6, 47.5]",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,114,29,Everton,"['a5253801-57f2-4907-9e27-1611a45859c1', 'cad4a23d-5309-4902-a6aa-c3e6f8004e65']",44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:44.498,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.319532,,,,,,,,,,,,,,,,,,,,,,cad4a23d-5309-4902-a6aa-c3e6f8004e65,1746,,,"[9.4, 45.6]",49,,,,-0.34138936,,40.0,Right Foot,,,,"[79.2, 20.8]",,3.0,High Pass,,74.07483,,,,,15516.0,Thierry Henry,,,,,,,,,2,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,114,29,Everton,['95571d92-2c18-4712-ab65-8605c146e2ba'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:52.955,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95571d92-2c18-4712-ab65-8605c146e2ba,1747,,,"[79.2, 20.8]",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,114,29,Everton,['cad4a23d-5309-4902-a6aa-c3e6f8004e65'],56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:56.275,42,Ball Receipt*,
,,,,,"[116.6, 24.6]",,,,,,,,,,,,,,,,5.281231,,,,,,,,,,,,,,,,,,,,,,fc0db8c5-6b6b-4c8b-8bfb-0c06cb72f384,1748,,,"[79.2, 20.8]",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,114,29,Everton,"['093b0e23-7e21-49ab-8bf7-48aaada01e57', '25941434-81ae-4e37-be6c-55a2c27f3484', '95571d92-2c18-4712-ab65-8605c146e2ba']",56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:56.275,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,1.560495,,,,,,,,,,,,,,,,,,,,,,093b0e23-7e21-49ab-8bf7-48aaada01e57,1749,,,"[16.3, 66.4]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,114,29,Everton,"['25941434-81ae-4e37-be6c-55a2c27f3484', 'fc0db8c5-6b6b-4c8b-8bfb-0c06cb72f384']",0,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:00.164,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.271272,,,,,,,,,,,,,,,,,,,,,,25941434-81ae-4e37-be6c-55a2c27f3484,1750,,,"[116.6, 24.6]",50,,,,1.3554386,,40.0,Right Foot,,,,"[117.3, 27.8]",,1.0,Ground Pass,,3.275668,,9.0,Incomplete,,19312.0,Robert Pirès ,,,,,,,,,2,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,114,29,Everton,"['093b0e23-7e21-49ab-8bf7-48aaada01e57', 'bbc38b32-47d5-46aa-bb1f-88a1c09e96cb', 'c2fe7d8b-fddd-4b9f-a6b8-c2c26aee879b']",1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:01.556,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2fe7d8b-fddd-4b9f-a6b8-c2c26aee879b,1751,,,"[112.6, 34.8]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,114,29,Everton,['25941434-81ae-4e37-be6c-55a2c27f3484'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:01.827,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,bbc38b32-47d5-46aa-bb1f-88a1c09e96cb,1752,,,"[2.8, 52.3]",50,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,114,29,Everton,['25941434-81ae-4e37-be6c-55a2c27f3484'],1,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:01.827,6,Block,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3c2698ef-8641-443a-9c91-c22518736dd9,1753,,,"[116.6, 27.8]",50,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,114,29,Everton,,2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:02.018,6,Block,
,,,,,,,,,,,,,,,,,,,,,1.365093,,,,,,,,,,,,,,,,,,,,,,181cdce2-48d8-4cdd-81f9-e10ed2939b53,1754,,,"[6.0, 44.0]",50,True,,,0.38533854,,38.0,Left Foot,,,,"[70.1, 70.0]",,3.0,High Pass,,69.17232,,,,,20189.0,Tobias Linderoth,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,40280.0,Richard Wright,1.0,Goalkeeper,115,29,Everton,['671792c0-5764-4dde-b127-2a00994ea99e'],27,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:27.408,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671792c0-5764-4dde-b127-2a00994ea99e,1755,,,"[70.1, 70.0]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20189.0,Tobias Linderoth,13.0,Right Center Midfield,115,29,Everton,['181cdce2-48d8-4cdd-81f9-e10ed2939b53'],28,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:28.773,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,a57d88c9-4f85-4b66-880d-599e1678519e,1756,,,"[49.5, 10.1]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,12529.0,Ashley Cole,6.0,Left Back,115,29,Everton,['c8d2284d-80e1-4bbc-9430-fabd69700394'],28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:28.813,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,1.730927,,,,,,,,,,,,,,,,,,,,,,c8d2284d-80e1-4bbc-9430-fabd69700394,1757,,,"[70.6, 70.0]",50,,,True,-0.029403288,,,,,,,"[84.2, 69.6]",,3.0,High Pass,,13.605881,,,,,40286.0,Tomasz Radziński,,,,,,,,,2,7,From Goal Kick,20189.0,Tobias Linderoth,13.0,Right Center Midfield,115,29,Everton,"['305baffb-f4b2-4550-b4ed-d67709b05bca', 'a57d88c9-4f85-4b66-880d-599e1678519e']",28,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:28.813,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.650436,,,,,,,,,,,,,,,,,,,,,,ef186e84-f76e-4cb9-9e95-da733df6dce0,1758,,,"[34.8, 12.5]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,115,29,Everton,"['305baffb-f4b2-4550-b4ed-d67709b05bca', 'f855b3ac-f265-4bd8-8a4b-3b54f4181bd0']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:30.531,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305baffb-f4b2-4550-b4ed-d67709b05bca,1759,,,"[84.2, 69.6]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40286.0,Tomasz Radziński,22.0,Right Center Forward,115,29,Everton,"['c8d2284d-80e1-4bbc-9430-fabd69700394', 'ef186e84-f76e-4cb9-9e95-da733df6dce0']",30,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:30.544,42,Ball Receipt*,True
,,,,,"[85.8, 73.2]",,,,,,,,,,,,,,,,0.792194,,,,,,,,,,,,,,,,,,,,,,f855b3ac-f265-4bd8-8a4b-3b54f4181bd0,1760,,,"[84.2, 69.6]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40286.0,Tomasz Radziński,22.0,Right Center Forward,115,29,Everton,"['305baffb-f4b2-4550-b4ed-d67709b05bca', 'bdd0a6da-5a26-47e5-8385-f24c45158748', 'ef186e84-f76e-4cb9-9e95-da733df6dce0']",30,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:30.544,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,bdd0a6da-5a26-47e5-8385-f24c45158748,1761,,,"[85.8, 73.2]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40286.0,Tomasz Radziński,22.0,Right Center Forward,115,29,Everton,,31,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:31.336,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,0.580596,,,,,,,,,,,,,,,,,,,,,,eff2a682-e60b-48d0-984d-9e34cbaebf87,1762,,,"[91.0, 64.3]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20189.0,Tobias Linderoth,13.0,Right Center Midfield,115,29,Everton,['57726918-0dc0-42bd-a42f-9b789446af5e'],33,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:33.086,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.090495,,,,,,,,,,,,,,,,,,,,,,57726918-0dc0-42bd-a42f-9b789446af5e,1763,,,"[29.5, 6.3]",50,,,,-0.114876606,,38.0,Left Foot,,,,"[42.5, 4.8]",,1.0,Ground Pass,,13.086252,,,,,38412.0,Kolo Habib Touré,,,,,,,66.0,Recovery,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,116,1,Arsenal,"['bf5c977f-e292-4d91-9476-d0344849d520', 'eff2a682-e60b-48d0-984d-9e34cbaebf87']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:33.401,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5c977f-e292-4d91-9476-d0344849d520,1764,,,"[42.5, 4.8]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,5.0,Left Center Back,116,1,Arsenal,['57726918-0dc0-42bd-a42f-9b789446af5e'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:34.492,42,Ball Receipt*,
,,,,,"[50.7, 5.5]",,,,,,,,,,,,,,,,2.260468,,,,,,,,,,,,,,,,,,,,,,cfe9c13e-47f9-4a15-b722-3614ceadd9b8,1765,,,"[42.5, 4.8]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,5.0,Left Center Back,116,1,Arsenal,"['bf5c977f-e292-4d91-9476-d0344849d520', 'ceeaf224-9100-4e63-93a6-b2b830b8d708']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:34.492,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.69288,,,,,,,,,,,,,,,,,,,,,,ceeaf224-9100-4e63-93a6-b2b830b8d708,1766,,,"[50.7, 5.5]",50,,,,0.7076332,,38.0,Left Foot,,,,"[59.0, 12.6]",,1.0,Ground Pass,,10.922454,,,,,19312.0,Robert Pirès ,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,5.0,Left Center Back,116,1,Arsenal,['5516964b-5831-4c1a-a05e-ecebf9f40f13'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:36.752,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5516964b-5831-4c1a-a05e-ecebf9f40f13,1767,,,"[59.0, 12.6]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,116,1,Arsenal,['ceeaf224-9100-4e63-93a6-b2b830b8d708'],37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:37.445,42,Ball Receipt*,
,,,,,"[97.7, 59.5]",,,,,,,,,,,,,,,,9.32649,,,,,,,,,,,,,,,,,,,,,,e09cf232-dde8-4cc3-80e3-1ebba94bba51,1768,,,"[59.0, 12.6]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,116,1,Arsenal,"['17e15c38-fd07-4f2f-956a-d4e6af8509a6', '5516964b-5831-4c1a-a05e-ecebf9f40f13', '6e77de3e-0943-426d-a6ae-cc27f5fad871']",37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:37.445,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.731188,,,,,,,,,,,,,,,,,,,,,,6e77de3e-0943-426d-a6ae-cc27f5fad871,1769,,,"[33.5, 54.1]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,116,1,Arsenal,['e09cf232-dde8-4cc3-80e3-1ebba94bba51'],42,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:42.266,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.694623,,,,,,,,,,,,,,,,,,,,,,9b423d58-472f-45d4-afdb-53055a188019,1770,,,"[22.4, 39.2]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40281.0,David Unsworth,6.0,Left Back,116,1,Arsenal,,43,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:43.997,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.472574,,,,,,,,,,,,,,,,,,,,,,1d1fb4ca-7e9c-46c4-9b2f-a5b6d54d01ba,1771,,,"[17.6, 22.4]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40289.0,Mark Pembridge,16.0,Left Midfield,116,1,Arsenal,['17e15c38-fd07-4f2f-956a-d4e6af8509a6'],46,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:46.363,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.872287,,,,,,,,,,,,,,,,,,,,,,17e15c38-fd07-4f2f-956a-d4e6af8509a6,1772,,,"[97.7, 59.5]",50,,,,2.211382,,40.0,Right Foot,,,,"[85.4, 76.0]",,1.0,Ground Pass,,20.580088,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,116,1,Arsenal,"['1d1fb4ca-7e9c-46c4-9b2f-a5b6d54d01ba', '8924244c-e7ec-4807-8506-21d8653d3087']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:46.772,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8924244c-e7ec-4807-8506-21d8653d3087,1773,,,"[85.4, 76.0]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,116,1,Arsenal,['17e15c38-fd07-4f2f-956a-d4e6af8509a6'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:48.644,42,Ball Receipt*,
,,,,,"[85.6, 73.5]",,,,,,,,,,,,,,,,0.650292,,,,,,,,,,,,,,,,,,,,,,16bae607-4a75-48cf-a103-d3ffdb62ee08,1774,,,"[85.4, 76.0]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,116,1,Arsenal,"['8924244c-e7ec-4807-8506-21d8653d3087', 'e2b265e9-8469-4c27-8994-84c2e972dbd8']",48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:48.644,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.013048,,,,,,,,,,,,,,,,,,,,,,e2b265e9-8469-4c27-8994-84c2e972dbd8,1775,,,"[85.6, 73.5]",50,,,,-1.0612041,,40.0,Right Foot,,,,"[93.2, 59.9]",,1.0,Ground Pass,,15.5794735,,,,,19312.0,Robert Pirès ,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,116,1,Arsenal,['2957a4a8-47ac-404b-aba9-c2d46e0fdb4f'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:49.294,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.099705,,,,,,,,,,,,,,,,,,,,,,7530ebaf-a1f5-4816-bc8d-88735c6c24b5,1776,,,"[27.5, 21.1]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15513.0,Thomas Gravesen,15.0,Left Center Midfield,116,1,Arsenal,"['2957a4a8-47ac-404b-aba9-c2d46e0fdb4f', '6130cb39-170b-4b02-bc53-24aa0c2e9173']",50,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:50.168,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957a4a8-47ac-404b-aba9-c2d46e0fdb4f,1777,,,"[93.2, 59.9]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,116,1,Arsenal,"['7530ebaf-a1f5-4816-bc8d-88735c6c24b5', 'e2b265e9-8469-4c27-8994-84c2e972dbd8']",50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:50.307,42,Ball Receipt*,True
,,,,,"[97.0, 59.4]",,,,,,,,,,,,,,,,1.598688,,,,,,,,,,,,,,,,,,,,,,6130cb39-170b-4b02-bc53-24aa0c2e9173,1778,,,"[93.2, 59.9]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,116,1,Arsenal,"['2957a4a8-47ac-404b-aba9-c2d46e0fdb4f', '36a53da7-3869-4349-85ad-b74d27dea2ee', '7530ebaf-a1f5-4816-bc8d-88735c6c24b5', 'a5883f00-2e1e-401b-91a5-f6af895b8901']",50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:50.307,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.176853,,,,,,,,,,,,,,,,,,,,,,36a53da7-3869-4349-85ad-b74d27dea2ee,1779,,,"[23.3, 20.7]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15513.0,Thomas Gravesen,15.0,Left Center Midfield,116,1,Arsenal,"['6130cb39-170b-4b02-bc53-24aa0c2e9173', 'a5883f00-2e1e-401b-91a5-f6af895b8901']",51,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:51.739,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.148786,,,,,,,,,,,,,,,,,,,,,,a5883f00-2e1e-401b-91a5-f6af895b8901,1780,,,"[97.0, 59.4]",50,,,,-0.89188224,,40.0,Right Foot,,,,"[115.8, 36.1]",,3.0,High Pass,,29.93877,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,116,1,Arsenal,"['35c87374-4814-4e7a-88ae-93cf78893b55', '36a53da7-3869-4349-85ad-b74d27dea2ee', 'e79c38fd-3b12-49aa-b8bc-3dcf3e3be521']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:51.906,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c87374-4814-4e7a-88ae-93cf78893b55,1781,,,"[114.8, 31.6]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,116,1,Arsenal,['a5883f00-2e1e-401b-91a5-f6af895b8901'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:54.055,42,Ball Receipt*,
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,e79c38fd-3b12-49aa-b8bc-3dcf3e3be521,1782,,,"[4.3, 44.0]",50,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40284.0,Alessandro Pistone,2.0,Right Back,116,1,Arsenal,['a5883f00-2e1e-401b-91a5-f6af895b8901'],54,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:54.055,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.629699,,,,,,,,,,,,,,,,,,,,,,ca7bb4e6-a699-4996-ada3-041dd9be1ad9,1783,,,"[120.0, 0.1]",51,,,,1.6819246,5505fb18-a72a-45e1-940b-b2f13a29d00a,40.0,Right Foot,,,,"[114.8, 46.7]",,3.0,High Pass,True,46.889233,,,,,15515.0,Patrick Vieira,True,,True,104.0,Inswinging,,61.0,Corner,2,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,117,1,Arsenal,['09b898a6-feca-4a69-9036-a17ba764e51e'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:20.894,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09b898a6-feca-4a69-9036-a17ba764e51e,1784,,,"[114.8, 46.7]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,117,1,Arsenal,['ca7bb4e6-a699-4996-ada3-041dd9be1ad9'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:22.524,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.709769,,,,,,,,,,,,,,,,,,,,,,5505fb18-a72a-45e1-940b-b2f13a29d00a,1785,,,"[115.2, 42.6]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,117,1,Arsenal,['2e0ca8d8-77b5-4e8b-b1c4-9f79c4b948dc'],22,,37.0,Head,"[120.0, 45.9, 0.9]",,,"[{'location': [117.5, 41.5], 'player': {'id': 40285, 'name': 'Alan Stubbs'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 37.7], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.4, 46.7], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.0, 43.9], 'player': {'id': 40288, 'name': 'Joseph Phillip Yobo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 41.9], 'player': {'id': 40283, 'name': 'Nick Chadwick'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.3, 39.6], 'player': {'id': 40281, 'name': 'David Unsworth'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.9, 42.6], 'player': {'id': 38558, 'name': 'Steve Watson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.3, 38.5], 'player': {'id': 40284, 'name': 'Alessandro Pistone'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 36.5], 'player': {'id': 20189, 'name': 'Tobias Linderoth'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.3, 43.6], 'player': {'id': 15513, 'name': 'Thomas Gravesen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.5, 41.2], 'player': {'id': 40280, 'name': 'Richard Wright'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 43.9], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",ca7bb4e6-a699-4996-ada3-041dd9be1ad9,,98.0,Off T,0.12080309,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:06:22.646,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,"[0.6, 38.9]",,,44.0,Set,,,,32.0,Shot Faced,2e0ca8d8-77b5-4e8b-b1c4-9f79c4b948dc,1786,,,"[0.6, 38.9]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40280.0,Richard Wright,1.0,Goalkeeper,117,1,Arsenal,['5505fb18-a72a-45e1-940b-b2f13a29d00a'],23,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:06:23.356,23,Goal Keeper,
