bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,injury_stoppage_in_chain,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.724478,,,,,,,,,,,,,,,,,,,,,,495af2b1-c77c-4de5-bfc4-dbeba0253fdc,1312,,,,"[43.7, 37.8]",33,True,,,1.3001195,,40.0,Right Foot,,,,"[49.0, 56.9]",1.0,Ground Pass,19.821705,,,,,20171.0,Rio Ferdinand,,,,,,,,,1,1,Regular Play,15660.0,Phil Neville,13.0,Right Center Midfield,102,39,Manchester United,['68de5c4a-1dbd-453d-b1ef-235e123bff10'],3,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:03.477,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68de5c4a-1dbd-453d-b1ef-235e123bff10,1313,,,,"[49.0, 56.9]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20171.0,Rio Ferdinand,3.0,Right Center Back,102,39,Manchester United,['495af2b1-c77c-4de5-bfc4-dbeba0253fdc'],4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:04.202,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.466493,,,,,,,,,,,,,,,,,,,,,,657994da-1c6b-4690-9416-306399b4bb3b,1314,,,,"[46.4, 55.0]",33,True,,,-1.7565807,,40.0,Right Foot,,,,"[38.6, 13.5]",1.0,Ground Pass,42.22665,,,,,20341.0,Mikaël Silvestre,,,True,,,,,,1,1,Regular Play,20171.0,Rio Ferdinand,3.0,Right Center Back,102,39,Manchester United,['6dea565d-9345-411c-a9fb-50ba041a6e68'],5,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:05.834,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dea565d-9345-411c-a9fb-50ba041a6e68,1315,,,,"[38.6, 13.5]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20341.0,Mikaël Silvestre,5.0,Left Center Back,102,39,Manchester United,['657994da-1c6b-4690-9416-306399b4bb3b'],8,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:08.300,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.484238,,,,,,,,,,,,,,,,,,,,,,9fad4c13-aed0-4a34-88e8-eae0a6ef6981,1316,,,,"[43.1, 9.8]",33,,,,0.3316512,,38.0,Left Foot,,,,"[73.3, 20.2]",1.0,Ground Pass,31.940569,,,,,20175.0,Ryan Giggs,,,,,,,,,1,1,Regular Play,20341.0,Mikaël Silvestre,5.0,Left Center Back,102,39,Manchester United,['58ec60c6-bb7d-40e4-8416-0f18078f3a38'],10,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:10.091,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ec60c6-bb7d-40e4-8416-0f18078f3a38,1317,,,,"[73.3, 20.2]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,102,39,Manchester United,['9fad4c13-aed0-4a34-88e8-eae0a6ef6981'],11,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:11.576,42,Ball Receipt*,
,,,,,"[73.3, 20.2]",,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,2b785b40-d771-4010-a7b2-667ff9c2bd26,1318,,,,"[73.3, 20.2]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,102,39,Manchester United,"['58ec60c6-bb7d-40e4-8416-0f18078f3a38', '5e28ba56-1d9d-4eee-ba36-05cd85cf9b38']",11,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:11.576,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.879488,,,,,,,,,,,,,,,,,,,,,,5e28ba56-1d9d-4eee-ba36-05cd85cf9b38,1319,,,,"[73.3, 20.2]",33,,,,-2.4485238,,38.0,Left Foot,,,,"[67.4, 15.3]",2.0,Low Pass,7.66942,,,,,40246.0,Quinton Fortune Kolobea,,,,,,,,,1,1,Regular Play,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,102,39,Manchester United,['a55b9674-dc10-4ddc-9ab2-3417f3fa55ba'],11,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:11.616,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a55b9674-dc10-4ddc-9ab2-3417f3fa55ba,1320,,,,"[67.4, 15.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,102,39,Manchester United,['5e28ba56-1d9d-4eee-ba36-05cd85cf9b38'],12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.495,42,Ball Receipt*,
,,,,,"[67.4, 15.3]",,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,f1ce24f0-51e2-4218-a7d7-1f1cffa06017,1321,,,,"[67.4, 15.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,102,39,Manchester United,"['3a522498-7176-4dad-9f35-991af14f9f69', 'a55b9674-dc10-4ddc-9ab2-3417f3fa55ba']",12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.495,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.386618,,,,,,,,,,,,,,,,,,,,,,3a522498-7176-4dad-9f35-991af14f9f69,1322,,,,"[67.4, 15.3]",33,,,,-0.038815446,,38.0,Left Foot,,,,"[77.7, 14.9]",2.0,Low Pass,10.307764,,,,,20175.0,Ryan Giggs,,,,,,,,,1,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,102,39,Manchester United,['9fe15181-d801-40b0-ae63-31befbc9c182'],12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.535,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe15181-d801-40b0-ae63-31befbc9c182,1323,,,,"[77.7, 14.9]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,102,39,Manchester United,['3a522498-7176-4dad-9f35-991af14f9f69'],12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.922,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,ff6c3833-ba71-4fbb-abde-53ca7355ec95,1324,,,,"[77.7, 14.7]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,102,39,Manchester United,,12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.922,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,e222e1dc-78c7-40fd-9650-226717526087,1325,,,,"[45.8, 65.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,103,1,Arsenal,,13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:13.754,2,Ball Recovery,
,,,,,"[45.4, 65.2]",,,,,,,,,,,,,,,,0.671422,,,,,,,,,,,,,,,,,,,,,,1557c67b-d856-438b-a741-f19e5d56258b,1326,,,,"[45.8, 65.8]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,103,1,Arsenal,"['e14d2758-5a0f-4346-9ff7-be24e84248d2', 'e222e1dc-78c7-40fd-9650-226717526087']",13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:13.754,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.994252,,,,,,,,,,,,,,,,,,,,,,e14d2758-5a0f-4346-9ff7-be24e84248d2,1327,,,,"[45.4, 65.2]",33,,,,-2.8008742,,40.0,Right Foot,,,,"[34.4, 61.3]",2.0,Low Pass,11.670904,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,103,1,Arsenal,['74879208-e300-4c61-a6e8-911fd9a33831'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:14.425,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74879208-e300-4c61-a6e8-911fd9a33831,1328,,,,"[34.4, 61.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,103,1,Arsenal,['e14d2758-5a0f-4346-9ff7-be24e84248d2'],15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:15.419,42,Ball Receipt*,
,,,,,"[35.5, 60.7]",,,,,,,,,,,,,,,,0.740997,,,,,,,,,,,,,,,,,,,,,,769bd4aa-6186-4be3-92f5-cfdc0d30d302,1329,,,,"[34.4, 61.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,103,1,Arsenal,"['19d974db-75e2-44d4-ac5a-fed4996cbee9', '74879208-e300-4c61-a6e8-911fd9a33831']",15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:15.419,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.85225,,,,,,,,,,,,,,,,,,,,,,19d974db-75e2-44d4-ac5a-fed4996cbee9,1330,,,,"[35.5, 60.7]",33,,,,-1.0824624,,40.0,Right Foot,,,,"[42.3, 47.9]",1.0,Ground Pass,14.494137,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,103,1,Arsenal,['4f3d88b8-1c28-416e-bfba-7d3c6777ead0'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:16.160,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3d88b8-1c28-416e-bfba-7d3c6777ead0,1331,,,,"[42.3, 47.9]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,103,1,Arsenal,['19d974db-75e2-44d4-ac5a-fed4996cbee9'],17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:17.013,42,Ball Receipt*,
,,,,,"[46.3, 51.6]",,,,,,,,,,,,,,,,1.426041,,,,,,,,,,,,,,,,,,,,,,9ac8aea3-c9db-45f3-98a8-98faff7795f1,1332,,,,"[42.3, 47.9]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,103,1,Arsenal,"['4f3d88b8-1c28-416e-bfba-7d3c6777ead0', '9fdfc6f8-be96-4ec8-92be-5e103e4dff8c']",17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:17.013,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.900157,,,,,,,,,,,,,,,,,,,,,,9fdfc6f8-be96-4ec8-92be-5e103e4dff8c,1333,,,,"[46.3, 51.6]",33,,,,1.1131366,,40.0,Right Foot,,,,"[52.9, 65.0]",1.0,Ground Pass,14.9372015,,,,,15515.0,Patrick Vieira,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,103,1,Arsenal,['0195f4fe-7218-4d59-96f3-1ad511d1e72a'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:18.439,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0195f4fe-7218-4d59-96f3-1ad511d1e72a,1334,,,,"[52.9, 65.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,103,1,Arsenal,['9fdfc6f8-be96-4ec8-92be-5e103e4dff8c'],19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:19.339,42,Ball Receipt*,
,,,,,"[53.2, 64.8]",,,,,,,,,,,,,,,,0.921123,,,,,,,,,,,,,,,,,,,,,,df9dad5c-2a44-4f16-b89c-511eb7ef3313,1335,,,,"[52.9, 65.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,103,1,Arsenal,"['0195f4fe-7218-4d59-96f3-1ad511d1e72a', '01b3b220-a946-42ff-8a8c-735b23e0ed25', '71ae4d39-40cf-4961-beb5-9b4000323058']",19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:19.339,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.478383,,,,,,,,,,,,,,,,,,,,,,71ae4d39-40cf-4961-beb5-9b4000323058,1336,,,,"[66.3, 14.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,103,1,Arsenal,"['01b3b220-a946-42ff-8a8c-735b23e0ed25', 'df9dad5c-2a44-4f16-b89c-511eb7ef3313']",19,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:19.853,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.693702,,,,,,,,,,,,,,,,,,,,,,01b3b220-a946-42ff-8a8c-735b23e0ed25,1337,,,,"[53.2, 64.8]",33,,,,1.0050123,,40.0,Right Foot,,,,"[61.9, 78.5]",1.0,Ground Pass,16.228987,,,,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,103,1,Arsenal,"['349a285c-b9f7-4cfe-825a-e32d8bb049a3', '71ae4d39-40cf-4961-beb5-9b4000323058']",20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:20.260,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349a285c-b9f7-4cfe-825a-e32d8bb049a3,1338,,,,"[61.9, 78.5]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,['01b3b220-a946-42ff-8a8c-735b23e0ed25'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:21.954,42,Ball Receipt*,
,,,,,"[61.9, 78.3]",,,,,,,,,,,,,,,,0.128946,,,,,,,,,,,,,,,,,,,,,,6b35d7e7-d492-4ee5-aeb8-a2505c59a6e2,1339,,,,"[61.9, 78.5]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,"['349a285c-b9f7-4cfe-825a-e32d8bb049a3', 'b2dcfe55-1107-43a7-9546-18bc4ffad11d']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:21.954,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.064353,,,,,,,,,,,,,,,,,,,,,,b2dcfe55-1107-43a7-9546-18bc4ffad11d,1340,,,,"[61.9, 78.3]",33,,,,-3.048116,,40.0,Right Foot,,,,"[52.3, 77.4]",1.0,Ground Pass,9.642096,,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,['0a136fe1-b7d7-4ed4-8e99-29d0f1b6cb58'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:22.082,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a136fe1-b7d7-4ed4-8e99-29d0f1b6cb58,1341,,,,"[52.3, 77.4]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,103,1,Arsenal,['b2dcfe55-1107-43a7-9546-18bc4ffad11d'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:23.147,42,Ball Receipt*,
,,,,,"[58.4, 75.4]",,,,,,,,,,,,,,,,1.616101,,,,,,,,,,,,,,,,,,,,,,8ba05195-2dc1-495a-a53d-a0f7c16cb226,1342,,,,"[52.3, 77.4]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,103,1,Arsenal,"['0a136fe1-b7d7-4ed4-8e99-29d0f1b6cb58', 'b137c075-1082-48fb-bc30-67c41b9361bc']",23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:23.147,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.911964,,,,,,,,,,,,,,,,,,,,,,b137c075-1082-48fb-bc30-67c41b9361bc,1343,,,,"[58.4, 75.4]",33,,,,-1.6500691,,40.0,Right Foot,,,,"[56.7, 54.0]",1.0,Ground Pass,21.467417,,,,,15515.0,Patrick Vieira,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,103,1,Arsenal,['7516abfa-98ff-4236-b69a-c14c6015d4a1'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:24.763,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7516abfa-98ff-4236-b69a-c14c6015d4a1,1344,,,,"[56.7, 54.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,103,1,Arsenal,['b137c075-1082-48fb-bc30-67c41b9361bc'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:25.675,42,Ball Receipt*,
,,,,,"[62.9, 60.9]",,,,,,,,,,,,,,,,3.187945,,,,,,,,,,,,,,,,,,,,,,35fa21ba-304e-4ded-aab5-d79dd19a8f36,1345,,,,"[56.7, 54.0]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,103,1,Arsenal,"['53e96395-e90a-4db6-ab39-7619bab02c4d', '7516abfa-98ff-4236-b69a-c14c6015d4a1']",25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:25.675,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.909996,,,,,,,,,,,,,,,,,,,,,,53e96395-e90a-4db6-ab39-7619bab02c4d,1346,,,,"[62.9, 60.9]",33,,,,-1.9440112,,40.0,Right Foot,,,,"[56.4, 44.3]",1.0,Ground Pass,17.827227,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,103,1,Arsenal,['9c3542c8-e09e-4f56-9d41-252f88001f90'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:28.863,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3542c8-e09e-4f56-9d41-252f88001f90,1347,,,,"[56.4, 44.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,103,1,Arsenal,['53e96395-e90a-4db6-ab39-7619bab02c4d'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:29.773,42,Ball Receipt*,
,,,,,"[62.7, 42.6]",,,,,,,,,,,,,,,,1.52367,,,,,,,,,,,,,,,,,,,,,,6cfa860c-e3b8-4df4-8f90-98c05dea53f0,1348,,,,"[56.4, 44.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,103,1,Arsenal,"['6e032614-aa47-43d4-9308-34d159f1cb89', '9c3542c8-e09e-4f56-9d41-252f88001f90']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:29.773,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.204596,,,,,,,,,,,,,,,,,,,,,,6e032614-aa47-43d4-9308-34d159f1cb89,1349,,,,"[62.7, 42.6]",33,,,,-1.197329,,40.0,Right Foot,,,,"[78.1, 3.3]",2.0,Low Pass,42.209595,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,103,1,Arsenal,['46bb2e9b-5dec-4d8b-a5d4-03b23d8a610f'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:31.297,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46bb2e9b-5dec-4d8b-a5d4-03b23d8a610f,1350,,,,"[78.1, 3.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,103,1,Arsenal,['6e032614-aa47-43d4-9308-34d159f1cb89'],33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:33.501,42,Ball Receipt*,
,,,,,"[95.7, 4.1]",,,,,,,,,,,,,,,,4.043286,,,,,,,,,,,,,,,,,,,,,,607cd633-48ec-4430-aeca-3c588214664a,1351,,,,"[78.1, 3.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,103,1,Arsenal,"['46bb2e9b-5dec-4d8b-a5d4-03b23d8a610f', 'eb676faf-bc47-4523-a4a2-138d1b95ab48']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:33.501,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.587366,,,,,,,,,,,,,,,,,,,,,,eb676faf-bc47-4523-a4a2-138d1b95ab48,1352,,,,"[95.7, 4.1]",33,,,,1.1362884,,38.0,Left Foot,,,,"[104.1, 22.2]",3.0,High Pass,19.954197,,9.0,Incomplete,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,103,1,Arsenal,['c567a9e4-87ea-45cf-a1fa-6cb42d480367'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:37.544,30,Pass,
,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,c567a9e4-87ea-45cf-a1fa-6cb42d480367,1353,,,,"[16.0, 57.9]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15402.0,Gary Neville,2.0,Right Back,103,1,Arsenal,['eb676faf-bc47-4523-a4a2-138d1b95ab48'],38,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:38.132,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,4b2522e5-ab6a-4a7b-a9d8-326d6f93a861,1354,,,,"[92.2, 48.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,,39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:39.496,2,Ball Recovery,
,,,,,"[93.1, 46.9]",,,,,,,,,,,,,,,,0.826161,,,,,,,,,,,,,,,,,,,,,,7c629518-e9ac-40be-bcc6-c042175e33cb,1355,,,,"[92.2, 48.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,"['4b2522e5-ab6a-4a7b-a9d8-326d6f93a861', '6553fd7f-07be-464f-9e63-87f9e5a8cc93']",39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:39.496,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.653233,,,,,,,,,,,,,,,,,,,,,,6553fd7f-07be-464f-9e63-87f9e5a8cc93,1356,,,,"[93.1, 46.9]",33,,,,-1.3503026,380f2b24-2f3e-4bad-bbbb-f425301a6bde,40.0,Right Foot,,,,"[95.7, 35.3]",2.0,Low Pass,11.887809,,,,,15042.0,Dennis Bergkamp,True,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,103,1,Arsenal,['5845b7cb-de07-496b-9f15-bd3bb7093b5c'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:40.322,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845b7cb-de07-496b-9f15-bd3bb7093b5c,1357,,,,"[95.7, 35.3]",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,103,1,Arsenal,['6553fd7f-07be-464f-9e63-87f9e5a8cc93'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:40.945,42,Ball Receipt*,
