ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4fca65da-6bcf-4230-b0d5-35d1f2b43c51,3001,,,"[39.7, 79.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,183,328,Bolton Wanderers,"['e188326e-1179-4992-abc3-9b852bd1c431', 'eb6172e4-e443-408e-a234-88361ff63142']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:52.454,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,,,eb6172e4-e443-408e-a234-88361ff63142,3002,,,"[80.4, 1.1]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,183,328,Bolton Wanderers,"['4fca65da-6bcf-4230-b0d5-35d1f2b43c51', 'b03ce7d6-ecf0-41bf-96d0-4df888022b72']",52,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:52.454,14,Dribble,True
,,,,,"[85.4, 11.3]",,,,,,,,,,,,,,,1.780546,,,,,,,,,,,,,,,,,,,,,e188326e-1179-4992-abc3-9b852bd1c431,3003,,,"[80.4, 1.1]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,183,328,Bolton Wanderers,"['4fca65da-6bcf-4230-b0d5-35d1f2b43c51', 'b03ce7d6-ecf0-41bf-96d0-4df888022b72', 'da528ca6-3ae2-4cf7-a71d-5a52e9f824b4', 'eb6172e4-e443-408e-a234-88361ff63142']",52,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:52.454,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.824755,,,,,,,,,,,,,,,,,,,,,da528ca6-3ae2-4cf7-a71d-5a52e9f824b4,3004,,,"[85.4, 11.3]",77,,,,,0.80426383,,40.0,Right Foot,,,,"[93.2, 19.4]",,1.0,Ground Pass,,11.244999,,,,,40388.0,Kevin Cyril Davies,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,183,328,Bolton Wanderers,['0b65bd75-fd78-4f6f-97e1-dc58227e3d6f'],54,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:54.234,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b65bd75-fd78-4f6f-97e1-dc58227e3d6f,3005,,,"[93.2, 19.4]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,183,328,Bolton Wanderers,['da528ca6-3ae2-4cf7-a71d-5a52e9f824b4'],55,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:55.059,42,Ball Receipt*,
,,,,,"[93.2, 19.4]",,,,,,,,,,,,,,,0.034249,,,,,,,,,,,,,,,,,,,,,631da5d3-ff66-4749-9d9c-481242c7616f,3006,,,"[93.2, 19.4]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,183,328,Bolton Wanderers,"['00999b09-62fa-47ff-8650-01b213b9e92f', '0b65bd75-fd78-4f6f-97e1-dc58227e3d6f']",55,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:55.059,43,Carry,
,,,,,,,,,,,,,,,,,,,,4.259117,,,,,,,,,,,,,,,,,,,,,00999b09-62fa-47ff-8650-01b213b9e92f,3007,,,"[93.2, 19.4]",77,,,,,-0.3812493,,38.0,Left Foot,,,,"[116.4, 10.1]",,2.0,Low Pass,,24.9946,,9.0,Incomplete,,,,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,183,328,Bolton Wanderers,['5e8123a6-e362-42bc-955d-517b84f5ed68'],55,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:55.093,30,Pass,
,,,,,,,,,,,,,,,,,,,,2.006533,,,,,,,,,,,,,,,,,,,,,05d0add9-5b1b-423d-8782-e42d029c717e,3008,,,"[113.4, 9.5]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40387.0,Henrik Pedersen,21.0,Left Wing,183,328,Bolton Wanderers,"['5e8123a6-e362-42bc-955d-517b84f5ed68', 'c2cf6551-b9da-460c-b7bf-866b8fef74c2']",59,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:32:59.248,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,5e8123a6-e362-42bc-955d-517b84f5ed68,3009,,,"[3.7, 70.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,183,328,Bolton Wanderers,"['00999b09-62fa-47ff-8650-01b213b9e92f', '05d0add9-5b1b-423d-8782-e42d029c717e']",59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:59.352,2,Ball Recovery,True
,,,,,"[4.8, 78.4]",,,,,,,,,,,,,,,2.494933,,,,,,,,,,,,,,,,,,,,,c2cf6551-b9da-460c-b7bf-866b8fef74c2,3010,,,"[3.7, 70.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,183,328,Bolton Wanderers,"['05d0add9-5b1b-423d-8782-e42d029c717e', '308089a4-4234-45ca-9baa-947405c69b7c', '5e8123a6-e362-42bc-955d-517b84f5ed68']",59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:59.352,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.401582,,,,,,,,,,,,,,,,,,,,,308089a4-4234-45ca-9baa-947405c69b7c,3011,,,"[4.8, 78.4]",78,,,,,-0.03844259,,40.0,Right Foot,,,,"[23.0, 77.7]",,1.0,Ground Pass,,18.213457,,9.0,Incomplete,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,183,328,Bolton Wanderers,['fd119337-4e90-4041-81da-52e711f3e048'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:01.847,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,fd119337-4e90-4041-81da-52e711f3e048,3012,,,"[97.1, 2.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,183,328,Bolton Wanderers,['308089a4-4234-45ca-9baa-947405c69b7c'],3,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:03.249,2,Ball Recovery,
,,,,,"[89.8, 2.0]",,,,,,,,,,,,,,,3.015718,,,,,,,,,,,,,,,,,,,,,c7ee741d-2ab5-4323-8d95-9b7a891ae36d,3013,,,"[97.1, 2.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,183,328,Bolton Wanderers,"['33d7a57f-3355-45c3-b37e-f94f779b47cd', 'fd119337-4e90-4041-81da-52e711f3e048']",3,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:03.249,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.725775,,,,,,,,,,,,,,,,,,,,,33d7a57f-3355-45c3-b37e-f94f779b47cd,3014,,,"[89.8, 2.0]",78,,,,,0.8937441,,40.0,Right Foot,,,,"[102.5, 17.8]",,2.0,Low Pass,,20.271408,,,,,40388.0,Kevin Cyril Davies,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,183,328,Bolton Wanderers,['dc924f20-57e4-49da-8d74-ae78cb02e5ab'],6,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:06.264,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc924f20-57e4-49da-8d74-ae78cb02e5ab,3015,,,"[102.5, 17.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,183,328,Bolton Wanderers,['33d7a57f-3355-45c3-b37e-f94f779b47cd'],6,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:06.990,42,Ball Receipt*,
,,,,,"[101.3, 17.8]",,,,,,,,,,,,,,,0.057452,,,,,,,,,,,,,,,,,,,,,f34d542f-0bf9-48dc-b6a7-8bd3930fb008,3016,,,"[102.5, 17.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,183,328,Bolton Wanderers,"['3a33e368-74b8-4e8b-9bd9-c9f73bf9c4d4', 'dc924f20-57e4-49da-8d74-ae78cb02e5ab']",6,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:06.990,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.66651,,,,,,,,,,,,,,,,,,,,,3a33e368-74b8-4e8b-9bd9-c9f73bf9c4d4,3017,,,"[101.3, 17.8]",78,,,,,-1.418147,,40.0,Right Foot,,,,"[102.5, 10.0]",,2.0,Low Pass,,7.891768,,,,,40390.0,Simon Charlton,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,183,328,Bolton Wanderers,['fe95a377-60a7-413a-a232-84ae30e8c3dd'],7,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:07.048,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe95a377-60a7-413a-a232-84ae30e8c3dd,3018,,,"[102.5, 10.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,183,328,Bolton Wanderers,['3a33e368-74b8-4e8b-9bd9-c9f73bf9c4d4'],7,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:07.714,42,Ball Receipt*,
,,,,,"[104.8, 14.0]",,,,,,,,,,,,,,,0.90287,,,,,,,,,,,,,,,,,,,,,9fc07604-f3dd-436f-89c4-61ff1928862b,3019,,,"[102.5, 10.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,183,328,Bolton Wanderers,"['3da3da69-4a08-44ec-8833-08a9bdc71530', '42841778-89ae-4944-9a06-5946ffafe58c', 'fe95a377-60a7-413a-a232-84ae30e8c3dd']",7,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:07.714,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.565284,,,,,,,,,,,,,,,,,,,,,42841778-89ae-4944-9a06-5946ffafe58c,3020,,,"[15.6, 67.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,183,328,Bolton Wanderers,['9fc07604-f3dd-436f-89c4-61ff1928862b'],7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:07.995,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3da3da69-4a08-44ec-8833-08a9bdc71530,3021,,,"[104.8, 14.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,183,328,Bolton Wanderers,,8,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:08.617,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,32db499f-2483-4031-bba5-bfe703695d25,3022,,,"[10.6, 65.6]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,183,328,Bolton Wanderers,,9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:09.169,6,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d2fd56d8-4c9b-4d3b-bfa9-cdf0b5969219,3023,,,"[10.8, 68.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,184,1,Arsenal,,10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:10.157,2,Ball Recovery,
,,,,,"[10.8, 70.6]",,,,,,,,,,,,,,,1.698762,,,,,,,,,,,,,,,,,,,,,60a1fbe4-56a2-47e1-8b06-bee05134d418,3024,,,"[10.8, 68.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,184,1,Arsenal,"['65acde64-a198-4753-b1b9-644ea0146191', 'd2fd56d8-4c9b-4d3b-bfa9-cdf0b5969219']",10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:10.157,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.006881,,,,,,,,,,,,,,,,,,,,,65acde64-a198-4753-b1b9-644ea0146191,3025,,,"[10.8, 70.6]",78,,,,,0.15776874,,40.0,Right Foot,,,,"[24.0, 72.7]",,1.0,Ground Pass,,13.366002,,,,,15516.0,Thierry Henry,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,184,1,Arsenal,['87fe64f7-f3bb-42b9-9e21-0459837547de'],11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:11.856,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87fe64f7-f3bb-42b9-9e21-0459837547de,3026,,,"[24.0, 72.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,184,1,Arsenal,['65acde64-a198-4753-b1b9-644ea0146191'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:12.862,42,Ball Receipt*,
,,,,,"[26.6, 66.8]",,,,,,,,,,,,,,,1.344143,,,,,,,,,,,,,,,,,,,,,af65903a-4322-4c22-b050-4341e5a118d9,3027,,,"[24.0, 72.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,184,1,Arsenal,"['87fe64f7-f3bb-42b9-9e21-0459837547de', 'd9604765-0aba-420c-b5b7-d2efc8fd7e89', 'f7cde292-c52e-4b30-9efd-6d7d6f791e88']",12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:12.862,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,0.742122,,,,,,,,,,,,,,,,,,,,,d9604765-0aba-420c-b5b7-d2efc8fd7e89,3028,,,"[93.1, 8.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,184,1,Arsenal,"['af65903a-4322-4c22-b050-4341e5a118d9', 'f04a902f-287a-4e91-ac90-1db81087b09c', 'f7cde292-c52e-4b30-9efd-6d7d6f791e88']",13,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:13.491,17,Pressure,
,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,42131475-ed28-4638-852a-06adf6b9e99e,3029,,,"[93.5, 13.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,184,1,Arsenal,"['f04a902f-287a-4e91-ac90-1db81087b09c', 'f7cde292-c52e-4b30-9efd-6d7d6f791e88']",14,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:14.207,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,,,f7cde292-c52e-4b30-9efd-6d7d6f791e88,3030,,,"[26.6, 66.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,184,1,Arsenal,"['42131475-ed28-4638-852a-06adf6b9e99e', 'd9604765-0aba-420c-b5b7-d2efc8fd7e89']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:14.207,14,Dribble,True
,,,,,"[66.3, 47.6]",,,,,,,,,,,,,,,5.040335,,,,,,,,,,,,,,,,,,,,,f04a902f-287a-4e91-ac90-1db81087b09c,3031,,,"[26.6, 66.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,184,1,Arsenal,"['42131475-ed28-4638-852a-06adf6b9e99e', '4278fbdb-4d09-479c-b47c-66bccc408353', 'd9604765-0aba-420c-b5b7-d2efc8fd7e89', 'f7cde292-c52e-4b30-9efd-6d7d6f791e88']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:14.207,43,Carry,True
,,,,,,,,,,,,,,,,,,,,2.189084,,,,,,,,,,,,,,,,,,,,,4278fbdb-4d09-479c-b47c-66bccc408353,3032,,,"[66.3, 47.6]",78,,,,,-1.2109191,,40.0,Right Foot,,,,"[81.2, 8.0]",,1.0,Ground Pass,,42.310402,,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,184,1,Arsenal,['7b712c49-0927-4cf2-81a5-745e63473a4d'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:19.247,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b712c49-0927-4cf2-81a5-745e63473a4d,3033,,,"[81.2, 8.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,184,1,Arsenal,['4278fbdb-4d09-479c-b47c-66bccc408353'],21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:21.436,42,Ball Receipt*,
,,,,,"[101.7, 25.7]",,,,,,,,,,,,,,,4.383214,,,,,,,,,,,,,,,,,,,,,45ef37b4-dc32-4eab-bb78-4b08997b56bf,3034,,,"[81.2, 8.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,184,1,Arsenal,"['7b712c49-0927-4cf2-81a5-745e63473a4d', '89a695bc-cb18-451f-aa8e-3eba8dcc1d38', 'fc67a088-deb4-44ac-ba92-9fbd73cafb30']",21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:21.436,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.335138,,,,,,,,,,,,,,,,,,,,,fc67a088-deb4-44ac-ba92-9fbd73cafb30,3035,,,"[18.3, 55.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,9353.0,Nicky Hunt,2.0,Right Back,184,1,Arsenal,"['45ef37b4-dc32-4eab-bb78-4b08997b56bf', '89a695bc-cb18-451f-aa8e-3eba8dcc1d38']",25,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:25.516,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,89a695bc-cb18-451f-aa8e-3eba8dcc1d38,3036,,,"[101.7, 25.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,184,1,Arsenal,['fc67a088-deb4-44ac-ba92-9fbd73cafb30'],25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:25.819,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2922b81c-2842-424b-a715-ec437d52779d,3037,,,"[15.0, 53.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40383.0,Émerson Augusto Thome,5.0,Left Center Back,184,1,Arsenal,,25,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:25.927,6,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,311577f6-b3f3-4450-86d3-a311d7b9877d,3038,,,"[103.2, 27.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,184,1,Arsenal,,26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:26.121,6,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d83323d7-be73-4898-aff5-f01c083cce90,3039,,,"[14.2, 53.2]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,9353.0,Nicky Hunt,2.0,Right Back,184,1,Arsenal,,26,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:26.354,6,Block,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,062b9dd7-cdaa-4c81-985e-bf7be0a22fb3,3040,,,"[2.9, 47.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,185,328,Bolton Wanderers,,27,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:27.988,2,Ball Recovery,
,,,,,"[12.2, 52.7]",,,,,,,,,,,,,,,5.694374,,,,,,,,,,,,,,,,,,,,,c0747085-39bb-4a9e-986f-9008c5e04d49,3041,,,"[2.9, 47.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,185,328,Bolton Wanderers,"['062b9dd7-cdaa-4c81-985e-bf7be0a22fb3', '9fa7214e-cd43-48fd-8bcd-5f05aa890a6a']",27,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:27.988,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.534267,,,,,,,,,,,,,,,,,,,,,9fa7214e-cd43-48fd-8bcd-5f05aa890a6a,3042,,,"[12.2, 52.7]",78,,,,,-0.54471415,,69.0,Keeper Arm,,,,"[56.6, 25.8]",,3.0,High Pass,,51.9131,,,,,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",,,,,,,,2,1,Regular Play,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,185,328,Bolton Wanderers,['c479898f-59a4-4cc0-82da-168f7116d67d'],33,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:33.683,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c479898f-59a4-4cc0-82da-168f7116d67d,3043,,,"[56.6, 25.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,185,328,Bolton Wanderers,['9fa7214e-cd43-48fd-8bcd-5f05aa890a6a'],36,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:36.217,42,Ball Receipt*,
,,,,,"[56.0, 28.3]",,,,,,,,,,,,,,,1.061713,,,,,,,,,,,,,,,,,,,,,eac01805-1491-45dd-aa5d-972635c1bdf9,3044,,,"[56.6, 25.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,185,328,Bolton Wanderers,"['00441ee3-d78a-460d-904a-dd0ebe9cfca1', 'c479898f-59a4-4cc0-82da-168f7116d67d', 'cbc7748a-5f20-4cca-9346-0d94e6573894']",36,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:33:36.217,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.43203,,,,,,,,,,,,,,,,,,,,,cbc7748a-5f20-4cca-9346-0d94e6573894,3045,,,"[68.3, 52.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,185,328,Bolton Wanderers,['eac01805-1491-45dd-aa5d-972635c1bdf9'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:36.671,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4accb0fd-48c4-447b-b711-9210ca36fa4c,3046,,,"[64.1, 51.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,185,328,Bolton Wanderers,"['00441ee3-d78a-460d-904a-dd0ebe9cfca1', '28f008f0-e682-49ee-9583-9b946fd61a86']",37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:37.279,39,Dribbled Past,
