50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.700666,,,,,,,,,,,,,,,,,,,,,,13c5a84b-0363-40ed-9f8d-a4dfa6f1f16e,2208,,,"[51.8, 4.0]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,145,75,Charlton Athletic,"['096c686c-d73f-4ff6-8aa9-a1ba3ec82aa5', 'd9182977-3a1c-4d8a-9f6f-527a02ae6b5a']",19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:19.290,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3bee8507-1d66-4c18-b8de-8dd0391c9db1,2209,,,"[51.8, 4.0]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,145,75,Charlton Athletic,['096c686c-d73f-4ff6-8aa9-a1ba3ec82aa5'],19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:19.846,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,096c686c-d73f-4ff6-8aa9-a1ba3ec82aa5,2210,,,"[68.3, 76.1]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20286.0,Scott Parker,13.0,Right Center Midfield,145,75,Charlton Athletic,"['13c5a84b-0363-40ed-9f8d-a4dfa6f1f16e', '3bee8507-1d66-4c18-b8de-8dd0391c9db1']",19,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:19.846,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,3.123789,,,,,,,,,,,,,,,,,,,,,,1ca1f693-3cc6-4580-847e-d32adb1634c7,2211,,,"[74.0, 75.2]",59,,,,,-0.9503526,,40.0,Right Foot,,,"[108.8, 26.5]",3.0,High Pass,,59.85591,,,,,40377.0,Hermann Hreidarsson,,,True,,,,62.0,Free Kick,2,3,From Free Kick,13808.0,Radostin Kishishev,2.0,Right Back,146,75,Charlton Athletic,['e4582985-6960-4dd1-9e62-03a098f054c1'],43,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:43.349,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4582985-6960-4dd1-9e62-03a098f054c1,2212,,,"[108.8, 26.5]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40377.0,Hermann Hreidarsson,6.0,Left Back,146,75,Charlton Athletic,['1ca1f693-3cc6-4580-847e-d32adb1634c7'],46,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:46.473,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.039779,,,,,,,,,,,,,,,,,,,,,,89c212f3-9029-45e1-8a0d-b0ac93841e08,2213,,,"[108.8, 26.5]",59,,,,True,1.1134182,,,,,,"[115.1, 39.3]",2.0,Low Pass,,14.266394,,9.0,Incomplete,,40382.0,Jonatan Lillebror Johansson,,,,,,,,,2,3,From Free Kick,40377.0,Hermann Hreidarsson,6.0,Left Back,146,75,Charlton Athletic,"['6e876238-9cf2-45ed-84d5-593fe78dec14', 'cf004d23-38db-4f2d-b7a3-79d04a69ea64', 'fed92dbc-3feb-47b3-8a67-380640168628']",46,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:46.473,30,Pass,True
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,cf004d23-38db-4f2d-b7a3-79d04a69ea64,2214,,,"[11.3, 53.6]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,146,75,Charlton Athletic,['89c212f3-9029-45e1-8a0d-b0ac93841e08'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:46.473,4,Duel,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fed92dbc-3feb-47b3-8a67-380640168628,2215,,,"[114.2, 39.4]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40382.0,Jonatan Lillebror Johansson,24.0,Left Center Forward,146,75,Charlton Athletic,['89c212f3-9029-45e1-8a0d-b0ac93841e08'],47,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:47.513,42,Ball Receipt*,
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6e876238-9cf2-45ed-84d5-593fe78dec14,2216,,,"[5.0, 40.8]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,146,75,Charlton Athletic,['89c212f3-9029-45e1-8a0d-b0ac93841e08'],47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:47.513,9,Clearance,True
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,fdd015f6-5ff3-4a50-bd93-cf4b59a78de6,2217,,,"[12.4, 57.1]",59,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,146,75,Charlton Athletic,,49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:49.127,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,1.260372,,,,,,,,,,,,,,,,,,,,,,c8b3c751-b466-488d-af08-6d5c67bf025f,2218,,,"[98.3, 0.1]",59,,,,,2.5593455,,,,,,"[82.2, 10.7]",3.0,High Pass,,19.276152,,,,,20153.0,Claus Jensen,,,,,,,67.0,Throw-in,2,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,147,75,Charlton Athletic,['4743239d-5a9e-4648-a165-77f11390854b'],57,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:57.467,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743239d-5a9e-4648-a165-77f11390854b,2219,,,"[82.2, 10.7]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,['c8b3c751-b466-488d-af08-6d5c67bf025f'],58,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:58.728,42,Ball Receipt*,
,,,,,"[68.8, 17.2]",,,,,,,,,,,,,,,,3.04875,,,,,,,,,,,,,,,,,,,,,,e1e9d80d-faf9-4291-95c8-de0762f5d942,2220,,,"[82.2, 10.7]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,"['4743239d-5a9e-4648-a165-77f11390854b', 'e22f5483-3f13-4d92-ba8c-cf4b4216f08b']",58,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:14:58.728,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.989634,,,,,,,,,,,,,,,,,,,,,,e22f5483-3f13-4d92-ba8c-cf4b4216f08b,2221,,,"[68.8, 17.2]",60,,,,,1.9584888,,40.0,Right Foot,,,"[56.1, 48.3]",3.0,High Pass,,33.593155,,,,,13808.0,Radostin Kishishev,,,,,,,,,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,['cc7ebec5-ba92-47de-8a10-1e5c3cfb462c'],1,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:01.777,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7ebec5-ba92-47de-8a10-1e5c3cfb462c,2222,,,"[56.1, 48.3]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,147,75,Charlton Athletic,['e22f5483-3f13-4d92-ba8c-cf4b4216f08b'],3,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:03.766,42,Ball Receipt*,
,,,,,"[57.4, 49.4]",,,,,,,,,,,,,,,,1.442096,,,,,,,,,,,,,,,,,,,,,,86565b15-523e-41f7-8a0b-e3c5fa7a6ea7,2223,,,"[56.1, 48.3]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,147,75,Charlton Athletic,"['13449d32-e6aa-4613-a366-21da357f8049', 'cc7ebec5-ba92-47de-8a10-1e5c3cfb462c']",3,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:03.766,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.14463,,,,,,,,,,,,,,,,,,,,,,13449d32-e6aa-4613-a366-21da357f8049,2224,,,"[57.4, 49.4]",60,,,,,-0.724498,,40.0,Right Foot,,,"[66.1, 41.7]",1.0,Ground Pass,,11.61809,,,,,20286.0,Scott Parker,,,,,,,,,2,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,147,75,Charlton Athletic,['670d4fb3-42cc-40dc-95ae-0b93f62fe73e'],5,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:05.208,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670d4fb3-42cc-40dc-95ae-0b93f62fe73e,2225,,,"[66.1, 41.7]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,['13449d32-e6aa-4613-a366-21da357f8049'],6,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:06.353,42,Ball Receipt*,
,,,,,"[71.8, 58.5]",,,,,,,,,,,,,,,,3.699375,,,,,,,,,,,,,,,,,,,,,,f60132b7-a856-4af2-a4e8-204419f38df7,2226,,,"[66.1, 41.7]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,"['670d4fb3-42cc-40dc-95ae-0b93f62fe73e', 'dad3593b-55bd-4fc4-b164-ad26cb851784']",6,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:06.353,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.853147,,,,,,,,,,,,,,,,,,,,,,dad3593b-55bd-4fc4-b164-ad26cb851784,2227,,,"[71.8, 58.5]",60,,,,,-3.0590737,,40.0,Right Foot,,,"[58.5, 57.4]",1.0,Ground Pass,,13.345411,,,,,13808.0,Radostin Kishishev,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,['2a415f72-a397-4847-ab8f-13dcb67221c6'],10,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:10.052,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a415f72-a397-4847-ab8f-13dcb67221c6,2228,,,"[58.5, 57.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,147,75,Charlton Athletic,['dad3593b-55bd-4fc4-b164-ad26cb851784'],10,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:10.905,42,Ball Receipt*,
,,,,,"[58.5, 57.4]",,,,,,,,,,,,,,,,0.566217,,,,,,,,,,,,,,,,,,,,,,131c5a70-5caf-4eaf-ac27-0e7c7033e382,2229,,,"[58.5, 57.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,147,75,Charlton Athletic,"['2a415f72-a397-4847-ab8f-13dcb67221c6', '57e7e406-03ec-4ec4-8ae9-32e5128c11ba']",10,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:10.905,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.275878,,,,,,,,,,,,,,,,,,,,,,57e7e406-03ec-4ec4-8ae9-32e5128c11ba,2230,,,"[58.5, 57.4]",60,,,,,-0.41934165,,40.0,Right Foot,,,"[66.8, 53.7]",1.0,Ground Pass,,9.087354,,,,,20286.0,Scott Parker,,,,,,,,,2,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,147,75,Charlton Athletic,['bdef218b-c66d-45ac-b0c9-0e5ea7486fac'],11,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:11.472,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdef218b-c66d-45ac-b0c9-0e5ea7486fac,2231,,,"[66.8, 53.7]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,['57e7e406-03ec-4ec4-8ae9-32e5128c11ba'],12,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:12.748,42,Ball Receipt*,
,,,,,"[65.1, 46.7]",,,,,,,,,,,,,,,,0.521159,,,,,,,,,,,,,,,,,,,,,,d18d75cc-48b5-4d6c-bec1-9f89564ff5ca,2232,,,"[66.8, 53.7]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,"['36e543a9-106a-4f3a-8ad7-c35ba2cdaad9', 'bdef218b-c66d-45ac-b0c9-0e5ea7486fac']",12,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:12.748,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.307535,,,,,,,,,,,,,,,,,,,,,,36e543a9-106a-4f3a-8ad7-c35ba2cdaad9,2233,,,"[65.1, 46.7]",60,,,,,-1.6722982,,40.0,Right Foot,,,"[64.0, 35.9]",1.0,Ground Pass,,10.855874,,,,,20153.0,Claus Jensen,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,['f197e4b2-dfac-4a77-8386-bbedc9aa132e'],13,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:13.269,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f197e4b2-dfac-4a77-8386-bbedc9aa132e,2234,,,"[64.0, 35.9]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,['36e543a9-106a-4f3a-8ad7-c35ba2cdaad9'],14,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:14.576,42,Ball Receipt*,
,,,,,"[71.8, 28.9]",,,,,,,,,,,,,,,,2.867717,,,,,,,,,,,,,,,,,,,,,,868409a8-b8c4-46e5-ba42-d72dcf54e97d,2235,,,"[64.0, 35.9]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,"['a575a8f1-d3fe-4c19-9955-4189017c4bc7', 'f197e4b2-dfac-4a77-8386-bbedc9aa132e']",14,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:14.576,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.711999,,,,,,,,,,,,,,,,,,,,,,a575a8f1-d3fe-4c19-9955-4189017c4bc7,2236,,,"[71.8, 28.9]",60,,,,,-0.489393,,40.0,Right Foot,,,"[108.6, 9.3]",2.0,Low Pass,,41.694126,,,,,40377.0,Hermann Hreidarsson,,,,,,,,,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,['9066770a-4cc5-4b0d-b7ed-cab66f7c07ed'],17,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:17.444,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9066770a-4cc5-4b0d-b7ed-cab66f7c07ed,2237,,,"[108.6, 9.3]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,147,75,Charlton Athletic,['a575a8f1-d3fe-4c19-9955-4189017c4bc7'],20,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:20.156,42,Ball Receipt*,
,,,,,"[112.0, 13.7]",,,,,,,,,,,,,,,,1.737347,,,,,,,,,,,,,,,,,,,,,,785ce662-2e86-482c-af2a-7509d8d691d0,2238,,,"[108.6, 9.3]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,147,75,Charlton Athletic,"['11642c80-6cbc-4523-a010-29116d4c71c1', '9066770a-4cc5-4b0d-b7ed-cab66f7c07ed', 'f93385d6-9a66-4425-9773-63c6d9679e3a']",20,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:20.156,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.584912,,,,,,,,,,,,,,,,,,,,,,f93385d6-9a66-4425-9773-63c6d9679e3a,2239,,,"[8.1, 66.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,147,75,Charlton Athletic,"['11642c80-6cbc-4523-a010-29116d4c71c1', '785ce662-2e86-482c-af2a-7509d8d691d0']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:21.308,17,Pressure,
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,11642c80-6cbc-4523-a010-29116d4c71c1,2240,,,"[112.0, 13.7]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,147,75,Charlton Athletic,"['6b1d64d1-427b-4960-b980-381cf42ad26b', 'f93385d6-9a66-4425-9773-63c6d9679e3a']",21,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:21.893,14,Dribble,True
,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,6b1d64d1-427b-4960-b980-381cf42ad26b,2241,,,"[8.1, 66.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,147,75,Charlton Athletic,['11642c80-6cbc-4523-a010-29116d4c71c1'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:21.893,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1e4a7997-d2dc-47d0-9c27-b5d860a334b6,2242,,,"[3.9, 53.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,5.0,Left Center Back,147,75,Charlton Athletic,,23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:23.493,2,Ball Recovery,
,,,,,"[3.7, 54.5]",,,,,,,,,,,,,,,,0.960809,,,,,,,,,,,,,,,,,,,,,,b49d8c04-7bb7-4605-82a7-ff3840ab9b66,2243,,,"[3.9, 53.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,5.0,Left Center Back,147,75,Charlton Athletic,"['1d3b6168-3d70-424e-ae9f-dfb7a99f936d', '1e4a7997-d2dc-47d0-9c27-b5d860a334b6']",23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:23.493,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.117048,,,,,,,,,,,,,,,,,,,,,,1d3b6168-3d70-424e-ae9f-dfb7a99f936d,2244,,,"[3.7, 54.5]",60,,,,,0.24808976,,40.0,Right Foot,,,"[56.6, 67.9]",3.0,High Pass,,54.570778,,9.0,Incomplete,,,,,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,5.0,Left Center Back,147,75,Charlton Athletic,['599821d8-f406-4f7a-bc95-0f60c0d6e086'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:24.454,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.120408,,,,,,,,,,,,,,,,,,,,,,599821d8-f406-4f7a-bc95-0f60c0d6e086,2245,,,"[63.5, 12.2]",60,,,,,0.4717775,,38.0,Left Foot,,,"[92.9, 27.2]",3.0,High Pass,,33.005455,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,2,4,From Throw In,40380.0,Mark Fish,5.0,Left Center Back,147,75,Charlton Athletic,"['1d3b6168-3d70-424e-ae9f-dfb7a99f936d', '3a954788-243f-4942-87c2-0e98a9bb3e2f']",27,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:27.571,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.003704,,,,,,,,,,,,,,,,,,,,,,3a954788-243f-4942-87c2-0e98a9bb3e2f,2246,,,"[27.2, 52.9]",60,,,,,0.6099169,,37.0,Head,,,"[43.8, 64.5]",3.0,High Pass,,20.25142,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,66.0,Recovery,2,4,From Throw In,24972.0,Ray Parlour,11.0,Left Defensive Midfield,147,75,Charlton Athletic,"['105705f8-a351-4861-9af2-04ca18787b7c', '33aa4147-a3ee-40d3-a604-63e3bf12ac67', '599821d8-f406-4f7a-bc95-0f60c0d6e086']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:29.691,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105705f8-a351-4861-9af2-04ca18787b7c,2247,,,"[43.3, 68.6]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,147,75,Charlton Athletic,['3a954788-243f-4942-87c2-0e98a9bb3e2f'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:31.695,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.706756,,,,,,,,,,,,,,,,,,,,,,33aa4147-a3ee-40d3-a604-63e3bf12ac67,2248,,,"[76.3, 15.6]",60,,,,,1.4121411,,40.0,Right Foot,,,"[78.3, 28.1]",2.0,Low Pass,,12.658989,,,,,20286.0,Scott Parker,,,,,,,66.0,Recovery,2,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,147,75,Charlton Athletic,"['3a954788-243f-4942-87c2-0e98a9bb3e2f', 'b336674c-2e3e-4829-b689-4b3c61a433a0']",31,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:31.695,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.708808,,,,,,,,,,,,,,,,,,,,,,593d15dd-d0c7-49b8-87a4-977c62cab380,2249,,,"[41.8, 52.0]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,147,75,Charlton Athletic,"['ac7852c0-664f-49ea-816b-d3e78cb5234b', 'b336674c-2e3e-4829-b689-4b3c61a433a0']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:32.977,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b336674c-2e3e-4829-b689-4b3c61a433a0,2250,,,"[78.3, 28.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,"['33aa4147-a3ee-40d3-a604-63e3bf12ac67', '593d15dd-d0c7-49b8-87a4-977c62cab380']",33,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:33.402,42,Ball Receipt*,True
,,,,,"[77.5, 24.8]",,,,,,,,,,,,,,,,2.473901,,,,,,,,,,,,,,,,,,,,,,ac7852c0-664f-49ea-816b-d3e78cb5234b,2251,,,"[78.3, 28.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,147,75,Charlton Athletic,"['4fdb7d03-4da5-407c-ac7c-cf06f55f20a4', '593d15dd-d0c7-49b8-87a4-977c62cab380', 'a2f52579-3d7c-4186-9630-d572c6657b67', 'b336674c-2e3e-4829-b689-4b3c61a433a0']",33,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:33.402,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.594366,,,,,,,,,,,,,,,,,,,,,,4fdb7d03-4da5-407c-ac7c-cf06f55f20a4,2252,,,"[42.2, 54.7]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,147,75,Charlton Athletic,"['a2f52579-3d7c-4186-9630-d572c6657b67', 'ac7852c0-664f-49ea-816b-d3e78cb5234b']",35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:35.628,17,Pressure,
