50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bdd75b6-316a-4ea1-8574-d5c215b07708,1272,,,"[64.6, 51.0]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,93,1,Arsenal,['ab1b312a-2069-442f-8441-471c1a85d421'],19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:19.009,42,Ball Receipt*,
,,,,,,,"[65.0, 40.6]",,,,,,,,,,,,,,,,0.995512,,,,,,,,,,,,,,,,,,,,,9537c63a-acc5-490f-b2f2-e5fd124ce4ff,1273,,,"[64.6, 51.0]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,93,1,Arsenal,"['9bdd75b6-316a-4ea1-8574-d5c215b07708', 'cd7250b5-33f0-4fe2-916a-d714460c0f48']",19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:19.009,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.785977,,,,,,,,,,,,,,,,,,,,,cd7250b5-33f0-4fe2-916a-d714460c0f48,1274,,,"[65.0, 40.6]",34,,,,,-1.4165437,,38.0,Left Foot,,,,"[70.1, 7.8]",,1.0,Ground Pass,,33.194126,,,19312.0,Robert Pirès ,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,93,1,Arsenal,['1d65f310-d174-4516-9112-cff053dcc4a7'],20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:20.004,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d65f310-d174-4516-9112-cff053dcc4a7,1275,,,"[70.1, 7.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,93,1,Arsenal,['cd7250b5-33f0-4fe2-916a-d714460c0f48'],21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:21.790,42,Ball Receipt*,
,,,,,,,"[70.5, 8.5]",,,,,,,,,,,,,,,,1.651867,,,,,,,,,,,,,,,,,,,,,9340034c-f5f6-4242-987b-226a7280dbce,1276,,,"[70.1, 7.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,93,1,Arsenal,"['1d65f310-d174-4516-9112-cff053dcc4a7', '5b0bdd57-f6d5-40e9-b1fc-dc9676f97244']",21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:21.790,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.478654,,,,,,,,,,,,,,,,,,,,,5b0bdd57-f6d5-40e9-b1fc-dc9676f97244,1277,,,"[70.5, 8.5]",34,,,,,-0.16922031,,38.0,Left Foot,,,,"[90.4, 5.1]",,1.0,Ground Pass,,20.188362,,,12529.0,Ashley Cole,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,93,1,Arsenal,['78ef2aba-a55b-4eef-9bbb-0b841c93313f'],23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:23.442,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.71197,,,,,,,,,,,,,,,,,,,,,e91a4db3-a452-4ef6-a5da-e46c736905e0,1278,,,"[24.2, 75.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,4724.0,Glen Johnson,2.0,Right Back,93,1,Arsenal,"['78ef2aba-a55b-4eef-9bbb-0b841c93313f', 'e1d3a76f-351a-4761-aa2a-f5df08b5a848']",24,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:34:24.328,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78ef2aba-a55b-4eef-9bbb-0b841c93313f,1279,,,"[90.4, 5.1]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,93,1,Arsenal,"['5b0bdd57-f6d5-40e9-b1fc-dc9676f97244', 'e91a4db3-a452-4ef6-a5da-e46c736905e0']",24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:24.921,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,0.605928,,,,,,,,,,,,,,,,,,,,,e1d3a76f-351a-4761-aa2a-f5df08b5a848,1280,,,"[92.1, 4.5]",34,,,,,3.070285,,38.0,Left Foot,,,,"[80.9, 5.3]",,1.0,Ground Pass,,11.228535,,,19312.0,Robert Pirès ,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,93,1,Arsenal,"['56778e2f-6c3d-4aaa-96c3-9a520a2f4b0f', 'e91a4db3-a452-4ef6-a5da-e46c736905e0']",24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:24.921,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56778e2f-6c3d-4aaa-96c3-9a520a2f4b0f,1281,,,"[80.9, 5.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,93,1,Arsenal,['e1d3a76f-351a-4761-aa2a-f5df08b5a848'],25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:25.526,42,Ball Receipt*,
,,,,,,,"[80.9, 5.3]",,,,,,,,,,,,,,,,0.004175001,,,,,,,,,,,,,,,,,,,,,73336027-ea41-482f-ba74-137489125015,1282,,,"[80.9, 5.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,93,1,Arsenal,"['56778e2f-6c3d-4aaa-96c3-9a520a2f4b0f', 'd742b038-2446-4e87-8f40-868340b9168f']",25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:25.526,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.689909,,,,,,,,,,,,,,,,,,,,,d742b038-2446-4e87-8f40-868340b9168f,1283,,,"[80.9, 5.3]",34,,,,,0.009008765,,38.0,Left Foot,,,,"[103.1, 5.5]",,1.0,Ground Pass,,22.200901,77.0,Unknown,12529.0,Ashley Cole,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,93,1,Arsenal,['912f9f86-5480-444c-bb42-92e23b02e497'],25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:25.531,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912f9f86-5480-444c-bb42-92e23b02e497,1284,,,"[98.0, 4.5]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,93,1,Arsenal,['d742b038-2446-4e87-8f40-868340b9168f'],26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:26.221,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,154425d7-3634-49dd-8f36-8a3febc1f84c,1285,,,"[18.5, 76.7]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,4724.0,Glen Johnson,2.0,Right Back,93,1,Arsenal,['e5196a84-6c18-4e43-831a-c459eecbf3cf'],26,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:34:26.229,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,,,,,,,,,,,,e5196a84-6c18-4e43-831a-c459eecbf3cf,1286,,,"[101.6, 3.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,93,1,Arsenal,['154425d7-3634-49dd-8f36-8a3febc1f84c'],26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:26.229,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,2.348439,,,,,,,,,,,,,,,,,,,,,c1604ee1-5f51-4395-8de3-8fb6b287f7b6,1287,,,"[86.0, 3.6]",34,,,,,1.1310592,,40.0,Right Foot,True,,,"[107.5, 49.3]",,3.0,High Pass,,50.504852,9.0,Incomplete,,,,,True,,,,62.0,Free Kick,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,94,1,Arsenal,['9a13fa15-c8df-43e1-8573-5591a88ccc91'],49,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:49.258,30,Pass,
,,,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,9a13fa15-c8df-43e1-8573-5591a88ccc91,1288,,,"[12.6, 30.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20330.0,Frank Lampard,12.0,Right Midfield,94,1,Arsenal,['c1604ee1-5f51-4395-8de3-8fb6b287f7b6'],51,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:34:51.607,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,b349098b-e043-4af4-94f8-365fe5be53a8,1289,,,"[106.3, 43.6]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,94,1,Arsenal,,52,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:52.816,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,0.571188,,,,,,,,,,,,,,,,,,,,,d967aab2-98df-44e1-86c4-4ad283d17f3e,1290,,,"[103.3, 40.1]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,94,1,Arsenal,['d2f95a61-6884-443b-b322-0975850e8c02'],53,,38.0,Left Foot,,"[118.1, 41.7, 0.2]",True,,"[{'location': [108.7, 42.7], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.4, 45.4], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.2, 39.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.6, 33.5], 'player': {'id': 15512, 'name': 'Sylvain Wiltord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.1, 40.6], 'player': {'id': 40260, 'name': 'Carlo Cudicini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 48.7], 'player': {'id': 40258, 'name': 'Wayne Bridge'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 42.6], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 39.7], 'player': {'id': 20330, 'name': 'Frank Lampard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.3, 41.8], 'player': {'id': 20281, 'name': 'Mario Melchiot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 36.9], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 38.5], 'player': {'id': 40261, 'name': 'Gérémi Sorele N""Djitap Fotso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 38.3], 'player': {'id': 20254, 'name': 'Claude Makélélé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,100.0,Saved,,0.052791893,91.0,Half Volley,87.0,Open Play,,,,,,,1,Arsenal,00:34:53.030,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,35.0,Both Hands,,15.0,Success,44.0,Set,,45.0,Diving,33.0,Shot Saved,d2f95a61-6884-443b-b322-0975850e8c02,1291,,,"[2.0, 39.5]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40260.0,Carlo Cudicini,1.0,Goalkeeper,94,1,Arsenal,['d967aab2-98df-44e1-86c4-4ad283d17f3e'],53,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:34:53.601,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,4.291094,,,,,,,,,,,,,,,,,,,,,b4e26b9f-876d-4480-a1ec-9a6a92258528,1292,,,"[7.9, 39.5]",34,,,,,0.8872666,,69.0,Keeper Arm,,,,"[38.2, 76.7]",,2.0,Low Pass,,47.97843,,,4724.0,Glen Johnson,,,,,,,,,1,8,From Keeper,40260.0,Carlo Cudicini,1.0,Goalkeeper,95,33,Chelsea,['d823ac60-7d68-4218-94d2-13959699fabf'],56,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:34:56.478,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d823ac60-7d68-4218-94d2-13959699fabf,1293,,,"[38.2, 76.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,4724.0,Glen Johnson,2.0,Right Back,95,33,Chelsea,['b4e26b9f-876d-4480-a1ec-9a6a92258528'],0,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:00.769,42,Ball Receipt*,
,,,,,,,"[37.7, 76.7]",,,,,,,,,,,,,,,,1.568386,,,,,,,,,,,,,,,,,,,,,684fc86c-8bf7-46b9-add9-51483040e10f,1294,,,"[38.2, 76.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,4724.0,Glen Johnson,2.0,Right Back,95,33,Chelsea,"['a1b9f54f-c78f-491a-8fc1-f2b0f9f06f25', 'd823ac60-7d68-4218-94d2-13959699fabf']",0,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:00.769,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.683371,,,,,,,,,,,,,,,,,,,,,a1b9f54f-c78f-491a-8fc1-f2b0f9f06f25,1295,,,"[37.7, 76.7]",35,,,,,-0.16261382,,40.0,Right Foot,,,,"[63.3, 72.5]",,3.0,High Pass,,25.942244,9.0,Incomplete,20444.0,Damien Duff,,,,,,,,,1,1,Regular Play,4724.0,Glen Johnson,2.0,Right Back,96,33,Chelsea,"['15600d72-0f33-49d2-b639-2b3272b9674e', 'e68cfc6a-67f6-4823-a009-5103ef67fef0']",2,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:02.337,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600d72-0f33-49d2-b639-2b3272b9674e,1296,,,"[70.3, 73.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20444.0,Damien Duff,16.0,Left Midfield,96,33,Chelsea,['a1b9f54f-c78f-491a-8fc1-f2b0f9f06f25'],5,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:05.020,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,e68cfc6a-67f6-4823-a009-5103ef67fef0,1297,,,"[56.8, 7.6]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,96,33,Chelsea,['a1b9f54f-c78f-491a-8fc1-f2b0f9f06f25'],5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:05.020,2,Ball Recovery,
,,,,,,,"[47.5, 7.6]",,,,,,,,,,,,,,,,3.118645,,,,,,,,,,,,,,,,,,,,,0e878709-6b82-45d3-a89e-f1952da25457,1298,,,"[56.8, 7.6]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,96,33,Chelsea,"['075910b3-3886-4368-9296-e6205a999865', '734df387-4694-4169-a8ac-c5a20af8df10', 'e68cfc6a-67f6-4823-a009-5103ef67fef0']",5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:05.020,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.93301,,,,,,,,,,,,,,,,,,,,,075910b3-3886-4368-9296-e6205a999865,1299,,,"[70.1, 71.8]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,96,33,Chelsea,"['0e878709-6b82-45d3-a89e-f1952da25457', '734df387-4694-4169-a8ac-c5a20af8df10']",7,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:07.423,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.526578,,,,,,,,,,,,,,,,,,,,,734df387-4694-4169-a8ac-c5a20af8df10,1300,,,"[47.5, 7.6]",35,,,,,-1.9655875,,40.0,Right Foot,,,,"[46.0, 4.0]",,2.0,Low Pass,,3.9,9.0,Incomplete,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,96,33,Chelsea,"['075910b3-3886-4368-9296-e6205a999865', '2c8488a6-4acc-4bb1-ada9-f682d46e2967', 'fe713f74-f660-4002-9b18-8f48dee5f1ab']",8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:08.139,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe713f74-f660-4002-9b18-8f48dee5f1ab,1301,,,"[43.7, 5.1]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,96,33,Chelsea,['734df387-4694-4169-a8ac-c5a20af8df10'],8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:08.666,42,Ball Receipt*,
,,,,,,,,,,,,,,True,,,,,,,,,1.48574,,,,,,,,,,,,,,,,,,,,,2c8488a6-4acc-4bb1-ada9-f682d46e2967,1302,,,"[74.1, 76.1]",35,,,,,-1.0251412,,40.0,Right Foot,,,,"[75.8, 73.3]",,1.0,Ground Pass,,3.275668,,,18105.0,Adrian Mutu,,,,,,,64.0,Interception,1,1,Regular Play,20444.0,Damien Duff,16.0,Left Midfield,96,33,Chelsea,"['6e8381d3-26c8-4f1b-8755-17a412c14df8', '734df387-4694-4169-a8ac-c5a20af8df10']",8,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:08.666,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e8381d3-26c8-4f1b-8755-17a412c14df8,1303,,,"[75.8, 73.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,96,33,Chelsea,['2c8488a6-4acc-4bb1-ada9-f682d46e2967'],10,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:10.151,42,Ball Receipt*,
,,,,,,,"[82.1, 74.4]",,,,,,,,,,,,,,,,1.486995,,,,,,,,,,,,,,,,,,,,,73266b5b-6821-425b-909a-ea8f0f773097,1304,,,"[75.8, 73.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,96,33,Chelsea,"['6e8381d3-26c8-4f1b-8755-17a412c14df8', '7b671d4c-f317-4b2c-8cd0-7090a493e061']",10,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:10.151,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.925517,,,,,,,,,,,,,,,,,,,,,7b671d4c-f317-4b2c-8cd0-7090a493e061,1305,,,"[82.1, 74.4]",35,,,,,-0.7501623,,40.0,Right Foot,,,,"[110.0, 48.4]",,2.0,Low Pass,,38.136726,9.0,Incomplete,34394.0,Hernán Jorge Crespo,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,96,33,Chelsea,"['d1d7344a-7cad-4761-a3e4-6c8ebabf1c09', 'dd54e47c-9d2f-4ec8-b3d9-6a66f348c71a']",11,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:11.638,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd54e47c-9d2f-4ec8-b3d9-6a66f348c71a,1306,,,"[110.0, 42.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,34394.0,Hernán Jorge Crespo,22.0,Right Center Forward,96,33,Chelsea,['7b671d4c-f317-4b2c-8cd0-7090a493e061'],13,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:35:13.564,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.271808,,,,,,,,,,,,,,,,,,,,,d1d7344a-7cad-4761-a3e4-6c8ebabf1c09,1307,,,"[10.1, 31.7]",35,,,,,-1.1004673,,38.0,Left Foot,,,,"[19.2, 13.8]",,2.0,Low Pass,,20.08034,,,19312.0,Robert Pirès ,,,,,,,66.0,Recovery,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,97,1,Arsenal,"['0ce13583-2bf7-4c94-b652-7633e01ec0a0', '7b671d4c-f317-4b2c-8cd0-7090a493e061']",13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:13.564,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ce13583-2bf7-4c94-b652-7633e01ec0a0,1308,,,"[19.2, 13.8]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,97,1,Arsenal,['d1d7344a-7cad-4761-a3e4-6c8ebabf1c09'],14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:14.836,42,Ball Receipt*,
,,,,,,,"[25.7, 14.2]",,,,,,,,,,,,,,,,2.13328,,,,,,,,,,,,,,,,,,,,,9a80e883-78fb-49ec-91f7-80921072a7a6,1309,,,"[19.2, 13.8]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,97,1,Arsenal,"['0ce13583-2bf7-4c94-b652-7633e01ec0a0', '7ad149a0-5a7f-4fb6-9f38-899f66ddfdf4']",14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:14.836,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.246297,,,,,,,,,,,,,,,,,,,,,7ad149a0-5a7f-4fb6-9f38-899f66ddfdf4,1310,,,"[25.7, 14.2]",35,,,,,0.467986,,40.0,Right Foot,,,,"[44.1, 23.5]",,1.0,Ground Pass,,20.616741,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,97,1,Arsenal,['b36b3e57-edd3-499a-b8be-88fd08c15546'],16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:16.969,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36b3e57-edd3-499a-b8be-88fd08c15546,1311,,,"[44.1, 23.5]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,97,1,Arsenal,['7ad149a0-5a7f-4fb6-9f38-899f66ddfdf4'],18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:18.215,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.212852,,,,,,,,,,,,,,,,,,,,,c1fa8bd9-eaba-49db-9a5b-ed666de174f0,1312,,,"[43.9, 23.5]",35,,,,,2.3961732,,40.0,Right Foot,,,,"[34.8, 31.9]",,1.0,Ground Pass,,12.384264,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,97,1,Arsenal,['6b1f589b-11f2-4b0a-b3ef-475fb0769c61'],18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:18.215,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1f589b-11f2-4b0a-b3ef-475fb0769c61,1313,,,"[34.8, 31.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,97,1,Arsenal,['c1fa8bd9-eaba-49db-9a5b-ed666de174f0'],19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:19.428,42,Ball Receipt*,
