50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a532537-f949-4122-a4e0-8dd818036c07,2052,,,"[102.1, 57.8]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,102,1,Arsenal,['0b61ca21-ce40-4fd7-a981-1b7807d11499'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:22.725,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,eed80465-28f7-4bc6-b333-1b530480239e,2053,,,"[3.9, 21.0]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20329.0,David James,1.0,Goalkeeper,103,36,Manchester City,['0b61ca21-ce40-4fd7-a981-1b7807d11499'],22,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:22.725,2,Ball Recovery,
,,,,,,,"[8.0, 31.1]",,,,,,,,,,,,,,,,2.117368,,,,,,,,,,,,,,,,,,,,6fa661f5-34d6-4ff1-a053-1f928451c756,2054,,,"[3.9, 21.0]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20329.0,David James,1.0,Goalkeeper,103,36,Manchester City,"['cc2002b2-8fed-4b8c-ae90-2dac03b62036', 'eed80465-28f7-4bc6-b333-1b530480239e']",22,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:22.725,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.044343,,,,,,,,,,,,,,,,,,,,cc2002b2-8fed-4b8c-ae90-2dac03b62036,2055,,,"[8.0, 31.1]",47,,,,,0.83644867,,69.0,Keeper Arm,,,,"[21.0, 45.5]",,2.0,Low Pass,,19.4,,,,20447.0,Richard Dunne,,,,,,,,2,1,Regular Play,20329.0,David James,1.0,Goalkeeper,103,36,Manchester City,['ef826129-cea5-4533-8e85-cd1cbf691d2b'],24,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:24.842,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef826129-cea5-4533-8e85-cd1cbf691d2b,2056,,,"[21.0, 45.5]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,103,36,Manchester City,['cc2002b2-8fed-4b8c-ae90-2dac03b62036'],26,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:26.887,42,Ball Receipt*,
,,,,,,,"[27.2, 50.4]",,,,,,,,,,,,,,,,3.259407,,,,,,,,,,,,,,,,,,,,eacdd181-9185-4a55-935e-602eb49fea1c,2057,,,"[21.0, 45.5]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,103,36,Manchester City,"['8961324e-f937-4cd1-a2ac-e48ea3e593e8', 'ef826129-cea5-4533-8e85-cd1cbf691d2b']",26,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:26.887,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.909006,,,,,,,,,,,,,,,,,,,,8961324e-f937-4cd1-a2ac-e48ea3e593e8,2058,,,"[27.2, 50.4]",47,,,,,-0.7076332,,40.0,Right Foot,,,,"[35.5, 43.3]",,1.0,Ground Pass,,10.922454,,,,19636.0,Paul Bosvelt,,,,,,,,2,1,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,103,36,Manchester City,['0679c5a8-eab9-4cf5-8659-7df0ded167c3'],30,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:30.146,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0679c5a8-eab9-4cf5-8659-7df0ded167c3,2059,,,"[35.5, 43.3]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,['8961324e-f937-4cd1-a2ac-e48ea3e593e8'],31,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:31.055,42,Ball Receipt*,
,,,,,,,"[38.8, 48.0]",,,,,,,,,,,,,,,,1.353614,,,,,,,,,,,,,,,,,,,,f01c43f3-d9d2-41f0-80a4-cf6bfb5f8075,2060,,,"[35.5, 43.3]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,"['0679c5a8-eab9-4cf5-8659-7df0ded167c3', '71be75ec-fdd1-4f4a-98f1-0710a986089f']",31,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:31.055,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.033666,,,,,,,,,,,,,,,,,,,,71be75ec-fdd1-4f4a-98f1-0710a986089f,2061,,,"[38.8, 48.0]",47,,,,,0.0981294,,40.0,Right Foot,,,,"[77.4, 51.8]",,1.0,Ground Pass,,38.786594,,,,38465.0,Claudio Reyna,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,['99d04afe-c3cd-42b0-9072-9cb93c5ec5a1'],32,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:32.409,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99d04afe-c3cd-42b0-9072-9cb93c5ec5a1,2062,,,"[77.4, 51.8]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,103,36,Manchester City,['71be75ec-fdd1-4f4a-98f1-0710a986089f'],34,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:34.442,42,Ball Receipt*,
,,,,,,,"[84.3, 51.2]",,,,,,,,,,,,,,,,0.858282,,,,,,,,,,,,,,,,,,,,6834eac7-ee99-47bf-b990-493a74023085,2063,,,"[77.4, 51.8]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,103,36,Manchester City,"['99d04afe-c3cd-42b0-9072-9cb93c5ec5a1', 'ec02a021-cbdb-487d-bcdd-50dc898eb0f4']",34,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:34.442,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.915773,,,,,,,,,,,,,,,,,,,,ec02a021-cbdb-487d-bcdd-50dc898eb0f4,2064,,,"[84.3, 51.2]",47,,,,,-0.1798535,,40.0,Right Foot,,,,"[100.8, 48.2]",,1.0,Ground Pass,,16.77051,9.0,Incomplete,,15519.0,Nicolas Anelka,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,103,36,Manchester City,"['245e85d4-1a57-41f1-af2f-a4c3474dea09', 'ba7043c8-5b25-4c21-9a61-31e1f07db1c8']",35,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:35.301,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245e85d4-1a57-41f1-af2f-a4c3474dea09,2065,,,"[101.6, 42.0]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15519.0,Nicolas Anelka,23.0,Center Forward,103,36,Manchester City,['ec02a021-cbdb-487d-bcdd-50dc898eb0f4'],36,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:36.216,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.325313,,,,,,,,,,,,,,,,,,,,ba7043c8-5b25-4c21-9a61-31e1f07db1c8,2066,,,"[19.3, 31.9]",47,,,,,-0.7039461,,40.0,Right Foot,,,,"[24.6, 27.4]",,2.0,Low Pass,,6.9526973,,,,40221.0,Gilberto Aparecido da Silva,,,,,,66.0,Recovery,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,103,36,Manchester City,"['7baeb457-545c-4bfb-8369-44799c6d519e', 'ec02a021-cbdb-487d-bcdd-50dc898eb0f4']",36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:36.216,30,Pass,
,,,,,,,,,,,,,,True,,,,,,,,,1.089015,,,,,,,,,,,,,,,,,,,,4170ba6c-1533-4f05-9e60-af2b8f2c7b8e,2067,,,"[92.0, 53.8]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,103,36,Manchester City,"['5d6598c1-1579-42d8-9f48-1cf2c560cb6f', '7baeb457-545c-4bfb-8369-44799c6d519e', '89bcaea9-dacb-4626-b971-ac057ce74351']",37,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:37.414,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7baeb457-545c-4bfb-8369-44799c6d519e,2068,,,"[24.6, 27.4]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,103,36,Manchester City,"['4170ba6c-1533-4f05-9e60-af2b8f2c7b8e', 'ba7043c8-5b25-4c21-9a61-31e1f07db1c8']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:37.542,42,Ball Receipt*,True
,,,,,,,"[24.6, 28.6]",,,,,,,,,,,,,,,,0.708661,,,,,,,,,,,,,,,,,,,,89bcaea9-dacb-4626-b971-ac057ce74351,2069,,,"[24.6, 27.4]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,103,36,Manchester City,"['4170ba6c-1533-4f05-9e60-af2b8f2c7b8e', '5d6598c1-1579-42d8-9f48-1cf2c560cb6f', '7baeb457-545c-4bfb-8369-44799c6d519e']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:37.542,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,1.396585,,,,,,,,,,,,,,,,,,,,5d6598c1-1579-42d8-9f48-1cf2c560cb6f,2070,,,"[24.6, 28.6]",47,,,,,0.5543075,,40.0,Right Foot,,,,"[41.4, 39.0]",,1.0,Ground Pass,,19.758543,9.0,Incomplete,,24972.0,Ray Parlour,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,103,36,Manchester City,"['4170ba6c-1533-4f05-9e60-af2b8f2c7b8e', 'a6471593-aeda-4b45-8ccd-92f1668c8f34', 'cd9d57a2-5a23-407c-9680-b4b98c95a962']",38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:38.250,30,Pass,True
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd9d57a2-5a23-407c-9680-b4b98c95a962,2071,,,"[43.8, 39.3]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,103,36,Manchester City,['5d6598c1-1579-42d8-9f48-1cf2c560cb6f'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:39.647,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2.008967,,,,,,,,,,,,,,,,,,,,a6471593-aeda-4b45-8ccd-92f1668c8f34,2072,,,"[78.7, 41.1]",47,,,,,2.2520945,,38.0,Left Foot,,,,"[72.7, 48.5]",,1.0,Ground Pass,,9.526804,,,,19636.0,Paul Bosvelt,,,,,,66.0,Recovery,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['5d6598c1-1579-42d8-9f48-1cf2c560cb6f', '9481e350-57e0-4fa1-bd5c-cb008489978e']",39,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:39.647,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9481e350-57e0-4fa1-bd5c-cb008489978e,2073,,,"[72.7, 48.5]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,['a6471593-aeda-4b45-8ccd-92f1668c8f34'],41,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:41.656,42,Ball Receipt*,
,,,,,,,"[72.7, 48.5]",,,,,,,,,,,,,,,,0.032351002,,,,,,,,,,,,,,,,,,,,420ca5c0-db5e-4f92-8883-f69b3514a89f,2074,,,"[72.7, 48.5]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,"['9481e350-57e0-4fa1-bd5c-cb008489978e', 'e18cb703-3bbd-4c04-9f4c-8fa3bbc99e46']",41,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:41.656,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.517547,,,,,,,,,,,,,,,,,,,,e18cb703-3bbd-4c04-9f4c-8fa3bbc99e46,2075,,,"[72.7, 48.5]",47,,,,,1.485291,,40.0,Right Foot,,,,"[74.8, 73.0]",,1.0,Ground Pass,,24.589836,,,,40215.0,Jihai Sun,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,['c665ebff-22a1-41b6-a59f-63cd6ab5248a'],41,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:41.688,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c665ebff-22a1-41b6-a59f-63cd6ab5248a,2076,,,"[74.8, 73.0]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40215.0,Jihai Sun,2.0,Right Back,103,36,Manchester City,['e18cb703-3bbd-4c04-9f4c-8fa3bbc99e46'],43,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:43.206,42,Ball Receipt*,
,,,,,,,"[77.1, 71.9]",,,,,,,,,,,,,,,,0.975069,,,,,,,,,,,,,,,,,,,,15a332ff-55ed-4f9f-842c-f7455aff124f,2077,,,"[74.8, 73.0]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40215.0,Jihai Sun,2.0,Right Back,103,36,Manchester City,"['69e74be1-ba5c-49ec-945c-4fdc59c19cb9', 'c665ebff-22a1-41b6-a59f-63cd6ab5248a']",43,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:43.206,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.274682,,,,,,,,,,,,,,,,,,,,69e74be1-ba5c-49ec-945c-4fdc59c19cb9,2078,,,"[77.1, 71.9]",47,,,,,-1.7113724,,40.0,Right Foot,,,,"[74.1, 50.7]",,1.0,Ground Pass,,21.411213,,,,19636.0,Paul Bosvelt,,,,,,,,2,1,Regular Play,40215.0,Jihai Sun,2.0,Right Back,103,36,Manchester City,['b3b66d89-deed-428d-b430-3a0cb7c5c489'],44,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:44.181,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b66d89-deed-428d-b430-3a0cb7c5c489,2079,,,"[74.1, 50.7]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,['69e74be1-ba5c-49ec-945c-4fdc59c19cb9'],45,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:45.456,42,Ball Receipt*,
,,,,,,,"[74.1, 50.7]",,,,,,,,,,,,,,,,1.15778,,,,,,,,,,,,,,,,,,,,1b2dde64-2592-4e44-ae4e-36f3916fef1b,2080,,,"[74.1, 50.7]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,"['b3b66d89-deed-428d-b430-3a0cb7c5c489', 'ca3fc5cc-6a53-400f-849e-b432292693cd']",45,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:45.456,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.829046,,,,,,,,,,,,,,,,,,,,ca3fc5cc-6a53-400f-849e-b432292693cd,2081,,,"[74.1, 50.7]",47,,,,,-2.6485417,,40.0,Right Foot,,,,"[67.4, 47.1]",,1.0,Ground Pass,,7.605919,,,,38551.0,Shaun Wright-Phillips,,,,,,,,2,1,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,103,36,Manchester City,['342a8834-7b24-46dc-a202-74bb9d14acd7'],46,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:46.613,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342a8834-7b24-46dc-a202-74bb9d14acd7,2082,,,"[67.4, 47.1]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,['ca3fc5cc-6a53-400f-849e-b432292693cd'],47,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:47.442,42,Ball Receipt*,
,,,,,,,"[67.4, 47.1]",,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,,,,4800a769-c831-4141-a56a-bd8545485ce1,2083,,,"[67.4, 47.1]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['342a8834-7b24-46dc-a202-74bb9d14acd7', '84d7f545-8f35-4dbe-b1e9-a6ebac018826']",47,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:47.442,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.51246,,,,,,,,,,,,,,,,,,,,84d7f545-8f35-4dbe-b1e9-a6ebac018826,2084,,,"[67.4, 47.1]",47,,,,,2.5084944,,40.0,Right Foot,,,,"[55.0, 56.2]",,1.0,Ground Pass,,15.380833,,,,20447.0,Richard Dunne,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,['254c0e34-e62f-4d2b-96c2-e04f3de5177f'],47,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:47.482,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254c0e34-e62f-4d2b-96c2-e04f3de5177f,2085,,,"[55.0, 56.2]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,103,36,Manchester City,['84d7f545-8f35-4dbe-b1e9-a6ebac018826'],48,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:48.995,42,Ball Receipt*,
,,,,,,,"[52.9, 57.6]",,,,,,,,,,,,,,,,1.55163,,,,,,,,,,,,,,,,,,,,bc6c624e-31b0-4cb4-b4cf-4afbd6f83fa0,2086,,,"[55.0, 56.2]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,103,36,Manchester City,"['254c0e34-e62f-4d2b-96c2-e04f3de5177f', '3fa6c217-6855-4d47-ac24-395b8e95c33f']",48,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:48.995,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.8786,,,,,,,,,,,,,,,,,,,,3fa6c217-6855-4d47-ac24-395b8e95c33f,2087,,,"[52.9, 57.6]",47,,,,,0.40905708,,40.0,Right Foot,,,,"[90.5, 73.9]",,3.0,High Pass,,40.981094,,,,38551.0,Shaun Wright-Phillips,,,,,,,,2,1,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,103,36,Manchester City,['6fb1dc90-f801-4867-9e16-38ab86ff0f57'],50,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:50.547,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.581814,,,,,,,,,,,,,,,,,,,,7ea4863d-7a09-4b8d-90ff-5727def4c515,2088,,,"[28.4, 10.6]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,103,36,Manchester City,"['2d71c4f3-281e-4e9b-83db-13098d1cd6a6', '6fb1dc90-f801-4867-9e16-38ab86ff0f57', 'ab5fd766-c121-4531-983c-5300a6ba599d']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:52.392,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb1dc90-f801-4867-9e16-38ab86ff0f57,2089,,,"[90.5, 73.9]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['3fa6c217-6855-4d47-ac24-395b8e95c33f', '7ea4863d-7a09-4b8d-90ff-5727def4c515']",52,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:52.425,42,Ball Receipt*,True
,,,,,,,"[89.2, 74.6]",,,,,,,,,,,,,,,,0.469124,,,,,,,,,,,,,,,,,,,,2d71c4f3-281e-4e9b-83db-13098d1cd6a6,2090,,,"[90.5, 73.9]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['6fb1dc90-f801-4867-9e16-38ab86ff0f57', '7ea4863d-7a09-4b8d-90ff-5727def4c515', 'ab5fd766-c121-4531-983c-5300a6ba599d']",52,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:52.425,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.717653,,,,,,,,,,,,,,,,,,,,ab5fd766-c121-4531-983c-5300a6ba599d,2091,,,"[89.2, 74.6]",47,,,,,-2.0806296,,40.0,Right Foot,,,,"[84.0, 65.3]",,2.0,Low Pass,,10.6550455,,,,38465.0,Claudio Reyna,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['7ea4863d-7a09-4b8d-90ff-5727def4c515', 'e5b9ad12-92c3-4926-ac0d-5ddcb874ce6c']",52,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:52.894,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b9ad12-92c3-4926-ac0d-5ddcb874ce6c,2092,,,"[84.0, 65.3]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,103,36,Manchester City,['ab5fd766-c121-4531-983c-5300a6ba599d'],53,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:53.612,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.677367,,,,,,,,,,,,,,,,,,,,4ccafe76-ab15-43c5-86c2-7f3cb48789ba,2093,,,"[84.0, 65.3]",47,,,,,0.31118757,,40.0,Right Foot,,,,"[101.1, 70.8]",,2.0,Low Pass,,17.96274,,,,38551.0,Shaun Wright-Phillips,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,103,36,Manchester City,['3381db9e-4d8c-46e3-9557-5ea1dbad5af9'],53,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:53.612,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.446928,,,,,,,,,,,,,,,,,,,,36cf84f1-3c30-4177-8836-4a3efdb9f40b,2094,,,"[22.3, 12.0]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,103,36,Manchester City,"['3381db9e-4d8c-46e3-9557-5ea1dbad5af9', '95ba5747-41ef-419f-bbba-363afefdf93f']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:54.879,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381db9e-4d8c-46e3-9557-5ea1dbad5af9,2095,,,"[101.1, 70.8]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['36cf84f1-3c30-4177-8836-4a3efdb9f40b', '4ccafe76-ab15-43c5-86c2-7f3cb48789ba']",55,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:55.289,42,Ball Receipt*,True
,,,,,,,"[102.2, 70.5]",,,,,,,,,,,,,,,,0.39866,,,,,,,,,,,,,,,,,,,,95ba5747-41ef-419f-bbba-363afefdf93f,2096,,,"[101.1, 70.8]",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,103,36,Manchester City,"['3381db9e-4d8c-46e3-9557-5ea1dbad5af9', '36cf84f1-3c30-4177-8836-4a3efdb9f40b', 'c6d6be62-3b0b-49a1-9092-f47f43c39715']",55,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:02:55.289,43,Carry,True
