ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,half_start_late_video_start,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,"[47.2, 22.2]",,,,,,,,,,,,,,,,1.759985,,,,,,,,,,,,,,,,,,,4cc7f14d-8ff7-424e-8bf7-8f2080dabb7d,2258,,,"[43.2, 24.5]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,15.0,Left Center Midfield,116,1,Arsenal,"['7c02160f-b1bb-4bb9-8db2-aaba955d5191', '8a6ed65b-7737-498d-a3e3-99480d26ebbe']",32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:32.444,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.640166,,,,,,,,,,,,,,,,,,,7c02160f-b1bb-4bb9-8db2-aaba955d5191,2259,,,"[47.2, 22.2]",53,,,,,-0.5050985,,40.0,Right Foot,,"[55.7, 17.5]",1.0,Ground Pass,,9.712878,,,,15042.0,Dennis Bergkamp,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,15.0,Left Center Midfield,116,1,Arsenal,['cc38c269-cf70-4db5-a0fb-1c9cafc7b3ba'],34,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:34.204,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc38c269-cf70-4db5-a0fb-1c9cafc7b3ba,2260,,,"[55.7, 17.5]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,['7c02160f-b1bb-4bb9-8db2-aaba955d5191'],34,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:34.845,42,Ball Receipt*,
,,,,"[55.6, 17.5]",,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,7f54c53a-48d9-4eed-8ad4-6558cba47b28,2261,,,"[55.7, 17.5]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,"['cc38c269-cf70-4db5-a0fb-1c9cafc7b3ba', 'e2928f92-b442-45d5-b67b-571bc61e7913']",34,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:34.845,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.792304,,,,,,,,,,,,,,,,,,,e2928f92-b442-45d5-b67b-571bc61e7913,2262,,,"[55.6, 17.5]",53,,,,,-2.2974386,,40.0,Right Foot,,"[49.2, 10.3]",1.0,Ground Pass,,9.633276,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,['02ef07bb-8c92-4db3-aeb1-f9b67aecebf3'],34,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:34.885,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02ef07bb-8c92-4db3-aeb1-f9b67aecebf3,2263,,,"[49.2, 10.3]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,116,1,Arsenal,['e2928f92-b442-45d5-b67b-571bc61e7913'],36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:36.677,42,Ball Receipt*,
,,,,"[49.1, 6.6]",,,,,,,,,,,,,,,,1.934681,,,,,,,,,,,,,,,,,,,263d29e7-c5fd-4551-892b-d3fc4d1d4d18,2264,,,"[49.2, 10.3]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,116,1,Arsenal,"['02ef07bb-8c92-4db3-aeb1-f9b67aecebf3', 'c97d7a11-815d-4966-9e71-bae1952efa97']",36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:36.677,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.113865,,,,,,,,,,,,,,,,,,,c97d7a11-815d-4966-9e71-bae1952efa97,2265,,,"[49.1, 6.6]",53,,,,,1.6869379,,38.0,Left Foot,,"[47.7, 18.6]",1.0,Ground Pass,,12.08139,,,,15042.0,Dennis Bergkamp,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,116,1,Arsenal,['c496175e-8467-4661-8f8a-7c56db189c33'],38,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:38.612,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c496175e-8467-4661-8f8a-7c56db189c33,2266,,,"[47.7, 18.6]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,['c97d7a11-815d-4966-9e71-bae1952efa97'],39,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:39.725,42,Ball Receipt*,
,,,,"[66.3, 24.9]",,,,,,,,,,,,,,,,2.820712,,,,,,,,,,,,,,,,,,,f0ba037d-350f-492e-a323-6a145eafdd59,2267,,,"[47.7, 18.6]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,"['2c0d9e61-8f4a-4ab4-b322-8342df05fad8', 'c496175e-8467-4661-8f8a-7c56db189c33']",39,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:39.725,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.078115,,,,,,,,,,,,,,,,,,,2c0d9e61-8f4a-4ab4-b322-8342df05fad8,2268,,,"[66.3, 24.9]",53,,,,,0.0540015,,40.0,Right Foot,,"[84.8, 25.9]",1.0,Ground Pass,,18.527008,,,,15516.0,Thierry Henry,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,['c0938bf0-d1dd-432c-b3e7-dbd3705929a8'],42,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:42.546,30,Pass,
,,,,,,,,,,,,,,,,,,,,2.08942,,,,,,,,,,,,,,,,,,,c07903fe-78c1-4ce3-8595-4d6a47521995,2269,,,"[33.2, 53.8]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40296.0,Kenny Cunningham,3.0,Right Center Back,116,1,Arsenal,"['80d72734-3c43-40d8-84fe-81c0e84d079f', 'c0938bf0-d1dd-432c-b3e7-dbd3705929a8']",43,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:43.301,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0938bf0-d1dd-432c-b3e7-dbd3705929a8,2270,,,"[84.8, 25.9]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,23.0,Center Forward,116,1,Arsenal,"['2c0d9e61-8f4a-4ab4-b322-8342df05fad8', 'c07903fe-78c1-4ce3-8595-4d6a47521995']",43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:43.624,42,Ball Receipt*,True
,,,,"[86.6, 24.6]",,,,,,,,,,,,,,,,1.884678,,,,,,,,,,,,,,,,,,,80d72734-3c43-40d8-84fe-81c0e84d079f,2271,,,"[84.8, 25.9]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,23.0,Center Forward,116,1,Arsenal,"['c07903fe-78c1-4ce3-8595-4d6a47521995', 'c0938bf0-d1dd-432c-b3e7-dbd3705929a8', 'f3b02994-b8dd-45b4-b1fb-3f6f9bf3658e']",43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:43.624,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.05582,,,,,,,,,,,,,,,,,,,f3b02994-b8dd-45b4-b1fb-3f6f9bf3658e,2272,,,"[86.6, 24.6]",53,,,,,2.8890383,,40.0,Right Foot,,"[83.5, 25.4]",1.0,Ground Pass,,3.2015622,,9.0,Incomplete,15042.0,Dennis Bergkamp,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,23.0,Center Forward,116,1,Arsenal,"['2a291647-e31b-438d-bc49-21749d233647', '321ce616-8824-4bdc-97bf-bb6ed7552792']",45,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:45.509,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321ce616-8824-4bdc-97bf-bb6ed7552792,2273,,,"[74.9, 26.9]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,13.0,Right Center Midfield,116,1,Arsenal,['f3b02994-b8dd-45b4-b1fb-3f6f9bf3658e'],45,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:45.565,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2a291647-e31b-438d-bc49-21749d233647,2274,,,"[36.6, 54.7]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40297.0,Stephen Clemence,15.0,Left Center Midfield,116,1,Arsenal,['f3b02994-b8dd-45b4-b1fb-3f6f9bf3658e'],45,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:45.565,6,Block,
,,,,,,,,,,,,,,,,,,,,0.071551,,,,,,,,,,,,,,,,,,,8e831d89-654d-42e9-a9ed-74563f321e1e,2275,,,"[76.7, 13.9]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,23.0,Center Forward,116,1,Arsenal,,48,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:48.542,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.693245,,,,,,,,,,,,,,,,,,,cba798d4-571c-48fc-a17a-e2a2b864f0ec,2276,,,"[43.4, 69.4]",53,,,,,1.0726796,,38.0,Left Foot,,"[46.5, 75.1]",1.0,Ground Pass,,6.4884515,,,,40291.0,Clinton Morrison,,,,,,66.0,Recovery,2,1,Regular Play,40297.0,Stephen Clemence,15.0,Left Center Midfield,117,54,Birmingham City,['48fa9891-a993-4cb1-b217-9b79e325fe48'],48,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:48.811,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48fa9891-a993-4cb1-b217-9b79e325fe48,2277,,,"[46.5, 75.1]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40291.0,Clinton Morrison,23.0,Center Forward,117,54,Birmingham City,['cba798d4-571c-48fc-a17a-e2a2b864f0ec'],49,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:49.504,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.262028,,,,,,,,,,,,,,,,,,,daaa1a84-09e4-474b-b644-abfa56f7ab42,2278,,,"[45.5, 74.6]",53,,,,,-2.7136443,,40.0,Right Foot,,"[34.1, 69.4]",1.0,Ground Pass,,12.529964,,,,40293.0,Damien Johnson,,,,,,,,2,1,Regular Play,40291.0,Clinton Morrison,23.0,Center Forward,117,54,Birmingham City,['421e0945-a4c9-46a6-89c0-40a2d3657515'],49,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:49.504,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421e0945-a4c9-46a6-89c0-40a2d3657515,2279,,,"[34.1, 69.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40293.0,Damien Johnson,12.0,Right Midfield,117,54,Birmingham City,['daaa1a84-09e4-474b-b644-abfa56f7ab42'],50,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:50.766,42,Ball Receipt*,
,,,,"[32.6, 68.9]",,,,,,,,,,,,,,,,0.574639,,,,,,,,,,,,,,,,,,,8574cba3-8862-4b93-827b-3078732293e3,2280,,,"[34.1, 69.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40293.0,Damien Johnson,12.0,Right Midfield,117,54,Birmingham City,"['2c91cbb9-fe68-42f2-90bf-a0b63664f8f7', '421e0945-a4c9-46a6-89c0-40a2d3657515']",50,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:50.766,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.460476,,,,,,,,,,,,,,,,,,,2c91cbb9-fe68-42f2-90bf-a0b63664f8f7,2281,,,"[32.6, 68.9]",53,,,,,-2.2644982,,40.0,Right Foot,,"[24.7, 59.4]",1.0,Ground Pass,,12.355565,,,,40400.0,Olivier Tébily,,,,,,,,2,1,Regular Play,40293.0,Damien Johnson,12.0,Right Midfield,117,54,Birmingham City,['9c6fa01c-0ea2-495e-bccc-c9bd98c7ec6d'],51,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:51.341,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c6fa01c-0ea2-495e-bccc-c9bd98c7ec6d,2282,,,"[24.7, 59.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40400.0,Olivier Tébily,2.0,Right Back,117,54,Birmingham City,['2c91cbb9-fe68-42f2-90bf-a0b63664f8f7'],53,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:53.801,42,Ball Receipt*,
,,,,"[24.7, 58.7]",,,,,,,,,,,,,,,,1.923839,,,,,,,,,,,,,,,,,,,73426dfe-145b-4319-980e-9dc448374ad4,2283,,,"[24.7, 59.4]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40400.0,Olivier Tébily,2.0,Right Back,117,54,Birmingham City,"['76b7970c-143e-42f9-9d04-5b4dc1fa6e6c', '9c6fa01c-0ea2-495e-bccc-c9bd98c7ec6d']",53,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:53.801,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.326923,,,,,,,,,,,,,,,,,,,76b7970c-143e-42f9-9d04-5b4dc1fa6e6c,2284,,,"[24.7, 58.7]",53,,,,,-1.7321714,,40.0,Right Foot,,"[23.3, 50.1]",1.0,Ground Pass,,8.713208,,,,40296.0,Kenny Cunningham,,,,,,,,2,1,Regular Play,40400.0,Olivier Tébily,2.0,Right Back,117,54,Birmingham City,['3fd02f16-140b-41f7-9f61-f172e958bb90'],55,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:55.725,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd02f16-140b-41f7-9f61-f172e958bb90,2285,,,"[23.3, 50.1]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40296.0,Kenny Cunningham,3.0,Right Center Back,117,54,Birmingham City,['76b7970c-143e-42f9-9d04-5b4dc1fa6e6c'],55,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:55.864,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.395676,,,,,,,,,,,,,,,,,,,482fa74f-1527-4af9-bac5-30fd6e506a75,2286,,,"[23.3, 49.5]",53,,True,,,-1.4495664,,40.0,Right Foot,,"[25.7, 29.8]",1.0,Ground Pass,,19.845654,,,,40300.0,Matthew Upson,,,,,,,,2,1,Regular Play,40296.0,Kenny Cunningham,3.0,Right Center Back,117,54,Birmingham City,['f835b1da-5895-4f72-a664-580ec6c31b55'],55,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:55.864,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f835b1da-5895-4f72-a664-580ec6c31b55,2287,,,"[25.7, 29.8]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,117,54,Birmingham City,['482fa74f-1527-4af9-bac5-30fd6e506a75'],57,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:57.259,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.493474,,,,,,,,,,,,,,,,,,,c187e5a8-b7d0-4254-9095-69de65909ff6,2288,,,"[25.7, 29.8]",53,,True,,,-1.301802,,40.0,Right Foot,,"[30.8, 11.3]",1.0,Ground Pass,,19.190102,,,,40298.0,Jamie Clapham,,,,,,,,2,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,117,54,Birmingham City,['d2bd100a-8b2e-483f-83d8-26dabced0140'],57,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:57.798,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2bd100a-8b2e-483f-83d8-26dabced0140,2289,,,"[30.8, 11.3]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,117,54,Birmingham City,['c187e5a8-b7d0-4254-9095-69de65909ff6'],58,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:58.292,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2fea94d4-6351-4f29-befc-eaee64650310,2290,,,"[89.3, 68.8]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,23.0,Center Forward,117,54,Birmingham City,['00bcfc90-fd5e-4ed4-bd36-9e57eb2f6506'],59,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:59.145,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,00bcfc90-fd5e-4ed4-bd36-9e57eb2f6506,2291,,,"[30.8, 11.3]",53,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,117,54,Birmingham City,['2fea94d4-6351-4f29-befc-eaee64650310'],59,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:59.145,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,3.156329,,,,,,,,,,,,,,,,,,,f4398c14-cbda-47c1-8b74-a225a97d12d7,2292,,,"[31.5, 13.5]",54,,,,,0.26183337,,38.0,Left Foot,,"[87.1, 28.4]",3.0,High Pass,,57.56188,,9.0,Incomplete,40291.0,Clinton Morrison,,,,,,62.0,Free Kick,2,3,From Free Kick,40298.0,Jamie Clapham,6.0,Left Back,118,54,Birmingham City,"['4130b916-fbb6-464f-8bea-058393046882', '874b9181-268b-4dbc-b95b-12e053a0fe28']",35,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:35.019,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874b9181-268b-4dbc-b95b-12e053a0fe28,2293,,,"[87.1, 28.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40291.0,Clinton Morrison,23.0,Center Forward,118,54,Birmingham City,['f4398c14-cbda-47c1-8b74-a225a97d12d7'],38,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:38.176,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,c0feee4e-dc9b-46dc-bfd5-002e1977ba0c,2294,,,"[87.1, 28.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40291.0,Clinton Morrison,23.0,Center Forward,118,54,Birmingham City,['4130b916-fbb6-464f-8bea-058393046882'],38,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:38.176,4,Duel,True
,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4130b916-fbb6-464f-8bea-058393046882,2295,,,"[33.0, 51.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,10.0,Center Defensive Midfield,118,54,Birmingham City,"['c0feee4e-dc9b-46dc-bfd5-002e1977ba0c', 'f4398c14-cbda-47c1-8b74-a225a97d12d7']",38,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:38.176,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,0.709847,,,,,,,,,,,,,,,,,,,9c186c0d-e824-479c-9ef4-b88bd3fb2a67,2296,,,"[14.5, 55.0]",54,,,,,-2.4638844,,37.0,Head,,"[6.3, 48.4]",2.0,Low Pass,,10.526158,,,,20015.0,Jens Lehmann,,,,,,66.0,Recovery,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,119,1,Arsenal,['7fe93613-1210-455b-a155-ecbffbb660a2'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.243,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe93613-1210-455b-a155-ecbffbb660a2,2297,,,"[6.3, 48.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,119,1,Arsenal,['9c186c0d-e824-479c-9ef4-b88bd3fb2a67'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.952,42,Ball Receipt*,
,,,,"[8.4, 46.7]",,,,,,,,,,,,,,,,1.547296,,,,,,,,,,,,,,,,,,,7fc139d1-b92d-40cd-a82f-b53e975c2f0d,2298,,,"[6.3, 48.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,119,1,Arsenal,"['3f5bf840-cae0-4ae5-9bdd-280fd039f111', '7fe93613-1210-455b-a155-ecbffbb660a2']",41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.952,43,Carry,
,,,,,,,,,,,,,,,,,,,,4.479775,,,,,,,,,,,,,,,,,,,3f5bf840-cae0-4ae5-9bdd-280fd039f111,2299,,,"[8.4, 46.7]",54,,,,,-0.9453113,,69.0,Keeper Arm,,"[34.4, 10.7]",3.0,High Pass,,44.407207,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,119,1,Arsenal,['6067f134-b46b-4d8b-bd07-79907002768f'],43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:43.500,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067f134-b46b-4d8b-bd07-79907002768f,2300,,,"[34.4, 10.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,119,1,Arsenal,['3f5bf840-cae0-4ae5-9bdd-280fd039f111'],47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:47.980,42,Ball Receipt*,
,,,,"[51.1, 10.5]",,,,,,,,,,,,,,,,3.498649,,,,,,,,,,,,,,,,,,,9ff51091-5d96-4e14-a9d0-a73bc62a8217,2301,,,"[34.4, 10.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,119,1,Arsenal,"['6067f134-b46b-4d8b-bd07-79907002768f', 'ba8be4e2-613a-4353-af32-6d265daa5b5e']",47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:47.980,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.06178,,,,,,,,,,,,,,,,,,,ba8be4e2-613a-4353-af32-6d265daa5b5e,2302,,,"[51.1, 10.5]",54,,,,,1.5104669,,38.0,Left Foot,,"[52.0, 25.4]",1.0,Ground Pass,,14.927156,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,119,1,Arsenal,['41ed1e21-7042-497c-a98e-85bb27bd52e1'],51,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:51.478,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41ed1e21-7042-497c-a98e-85bb27bd52e1,2303,,,"[52.0, 25.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,10.0,Center Defensive Midfield,119,1,Arsenal,['ba8be4e2-613a-4353-af32-6d265daa5b5e'],52,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:52.540,42,Ball Receipt*,
,,,,"[52.8, 26.8]",,,,,,,,,,,,,,,,1.96376,,,,,,,,,,,,,,,,,,,b61b6569-d841-491a-9a12-0237c441bb14,2304,,,"[52.0, 25.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,10.0,Center Defensive Midfield,119,1,Arsenal,"['41ed1e21-7042-497c-a98e-85bb27bd52e1', '9ca66411-a9cb-4492-8ea9-203682ec9e94']",52,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:52.540,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.329095,,,,,,,,,,,,,,,,,,,9ca66411-a9cb-4492-8ea9-203682ec9e94,2305,,,"[52.8, 26.8]",54,,,,,1.3804678,,40.0,Right Foot,,"[57.0, 48.6]",1.0,Ground Pass,,22.200901,,,,15515.0,Patrick Vieira,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,10.0,Center Defensive Midfield,119,1,Arsenal,['118beeec-2980-41b6-84c8-991a95e9f6e2'],54,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:54.504,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118beeec-2980-41b6-84c8-991a95e9f6e2,2306,,,"[57.0, 48.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,15.0,Left Center Midfield,119,1,Arsenal,['9ca66411-a9cb-4492-8ea9-203682ec9e94'],55,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:55.833,42,Ball Receipt*,
