ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37fa5b16-0d21-4911-8659-286990419ca6,495,,,"[33.3, 12.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40405.0,Colin Cooper,6.0,Left Back,22,47,Middlesbrough,['7801e848-4252-4c57-8e3e-287d2c0f9948'],7,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:07.298,42,Ball Receipt*,
,,,,"[42.6, 14.4]",,,,,,,,,,,,,,,,3.441221,,,,,,,,,,,,,,,,,,,,,767d905c-7506-4c99-b4db-20d951493927,496,,,"[33.3, 12.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40405.0,Colin Cooper,6.0,Left Back,22,47,Middlesbrough,"['1c3acd4b-8e90-4c9e-9c26-c0b5a902780e', '37fa5b16-0d21-4911-8659-286990419ca6']",7,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:07.298,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.266305,,,,,,,,,,,,,,,,,,,,,1c3acd4b-8e90-4c9e-9c26-c0b5a902780e,497,,,"[42.6, 14.4]",10,,,,,0.10866122,,40.0,Right Foot,,,"[70.1, 17.4]",,1.0,Ground Pass,,27.663153,,,,,,40331.0,Oswaldo Giroldo Júnior,,,,,,,,,1,1,Regular Play,40405.0,Colin Cooper,6.0,Left Back,22,47,Middlesbrough,['e19f4a97-6ee8-482e-ac82-54e62486e0a8'],10,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:10.739,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19f4a97-6ee8-482e-ac82-54e62486e0a8,498,,,"[70.1, 17.4]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40331.0,Oswaldo Giroldo Júnior,12.0,Right Midfield,22,47,Middlesbrough,['1c3acd4b-8e90-4c9e-9c26-c0b5a902780e'],12,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:12.005,42,Ball Receipt*,
,,,,"[70.8, 15.3]",,,,,,,,,,,,,,,,1.348787,,,,,,,,,,,,,,,,,,,,,e4e67bf4-aef3-42b0-9619-f03af7eca3d1,499,,,"[70.1, 17.4]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40331.0,Oswaldo Giroldo Júnior,12.0,Right Midfield,22,47,Middlesbrough,"['0e34b8dd-c19a-488f-a220-bb3525079335', 'e19f4a97-6ee8-482e-ac82-54e62486e0a8']",12,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:12.005,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.894527,,,,,,,,,,,,,,,,,,,,,0e34b8dd-c19a-488f-a220-bb3525079335,500,,,"[70.8, 15.3]",10,,,,,-0.18055183,,40.0,Right Foot,,,"[83.4, 13.0]",,1.0,Ground Pass,,12.808201,,,,,,40327.0,Szilárd Németh,,,,,,,,,1,1,Regular Play,40331.0,Oswaldo Giroldo Júnior,12.0,Right Midfield,22,47,Middlesbrough,['c1234414-e57c-4456-878e-11582f9a7304'],13,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:13.354,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1234414-e57c-4456-878e-11582f9a7304,501,,,"[83.4, 13.0]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40327.0,Szilárd Németh,24.0,Left Center Forward,22,47,Middlesbrough,['0e34b8dd-c19a-488f-a220-bb3525079335'],14,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:14.249,42,Ball Receipt*,
,,,,"[83.4, 13.0]",,,,,,,,,,,,,,,,0.408192,,,,,,,,,,,,,,,,,,,,,a79a9cc7-5a13-48d9-93d9-37e54d23c786,502,,,"[83.4, 13.0]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40327.0,Szilárd Németh,24.0,Left Center Forward,22,47,Middlesbrough,"['c1234414-e57c-4456-878e-11582f9a7304', 'e777c7b6-f989-42f0-b6da-df9e8396f465']",14,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:14.249,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.684794,,,,,,,,,,,,,,,,,,,,,e777c7b6-f989-42f0-b6da-df9e8396f465,503,,,"[83.4, 13.0]",10,,,,,-1.4166882,,38.0,Left Foot,,,"[85.0, 2.7]",,1.0,Ground Pass,,10.423532,,,,,,40404.0,Alan Wright,,,,,,,,,1,1,Regular Play,40327.0,Szilárd Németh,24.0,Left Center Forward,22,47,Middlesbrough,['a030da94-e30b-4917-a114-1d291f3c30ea'],14,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:14.657,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a030da94-e30b-4917-a114-1d291f3c30ea,504,,,"[85.0, 2.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40404.0,Alan Wright,16.0,Left Midfield,22,47,Middlesbrough,['e777c7b6-f989-42f0-b6da-df9e8396f465'],16,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:16.342,42,Ball Receipt*,
,,,,"[83.8, 3.5]",,,,,,,,,,,,,,,,0.987979,,,,,,,,,,,,,,,,,,,,,9461722a-61e1-47d8-ae0d-3b761020f211,505,,,"[85.0, 2.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40404.0,Alan Wright,16.0,Left Midfield,22,47,Middlesbrough,"['38934b15-0244-4413-b208-64f3eac5fcd3', 'a030da94-e30b-4917-a114-1d291f3c30ea', 'bdb898a3-37b4-4782-be86-1409f689b927']",16,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:16.342,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.373878,,,,,,,,,,,,,,,,,,,,,bdb898a3-37b4-4782-be86-1409f689b927,506,,,"[36.9, 72.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,22,47,Middlesbrough,"['38934b15-0244-4413-b208-64f3eac5fcd3', '9461722a-61e1-47d8-ae0d-3b761020f211']",17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:17.085,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.22829,,,,,,,,,,,,,,,,,,,,,38934b15-0244-4413-b208-64f3eac5fcd3,507,,,"[83.8, 3.5]",10,,,,,2.1112158,,38.0,Left Foot,,,"[77.8, 13.5]",,1.0,Ground Pass,,11.661903,,,,,,40331.0,Oswaldo Giroldo Júnior,,,,,,,,,1,1,Regular Play,40404.0,Alan Wright,16.0,Left Midfield,22,47,Middlesbrough,"['bdb898a3-37b4-4782-be86-1409f689b927', 'c2959fd9-490b-45a3-b58b-5e6f50456ea3']",17,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:17.330,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2959fd9-490b-45a3-b58b-5e6f50456ea3,508,,,"[77.8, 13.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40331.0,Oswaldo Giroldo Júnior,12.0,Right Midfield,22,47,Middlesbrough,['38934b15-0244-4413-b208-64f3eac5fcd3'],18,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:18.558,42,Ball Receipt*,
,,,,"[77.5, 14.1]",,,,,,,,,,,,,,,,2.182347,,,,,,,,,,,,,,,,,,,,,edbeac2b-838c-4911-9921-07429db591bd,509,,,"[77.8, 13.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40331.0,Oswaldo Giroldo Júnior,12.0,Right Midfield,22,47,Middlesbrough,"['3161ce5f-0ef8-4ed0-a40b-7c1d32a44801', '5fc19432-8bd1-456c-a0e3-8c596accdd62', 'c2959fd9-490b-45a3-b58b-5e6f50456ea3']",18,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:18.558,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.384678,,,,,,,,,,,,,,,,,,,,,5fc19432-8bd1-456c-a0e3-8c596accdd62,510,,,"[37.6, 66.0]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,22,47,Middlesbrough,"['3161ce5f-0ef8-4ed0-a40b-7c1d32a44801', 'edbeac2b-838c-4911-9921-07429db591bd']",20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:20.465,17,Pressure,
,,,,,,,,,,,,,,,,,,,,2.449866,,,,,,,,,,,,,,,,,,,,,3161ce5f-0ef8-4ed0-a40b-7c1d32a44801,511,,,"[77.5, 14.1]",10,,,,,0.48001894,,40.0,Right Foot,,,"[109.0, 30.5]",,3.0,High Pass,,35.51352,,,9.0,Incomplete,,,,,,,,,,,,1,1,Regular Play,40331.0,Oswaldo Giroldo Júnior,12.0,Right Midfield,22,47,Middlesbrough,"['381a77f1-e1b2-4018-986a-91d4c568d422', '5fc19432-8bd1-456c-a0e3-8c596accdd62']",20,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:20.740,30,Pass,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,381a77f1-e1b2-4018-986a-91d4c568d422,512,,,"[11.1, 49.6]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,23,1,Arsenal,['3161ce5f-0ef8-4ed0-a40b-7c1d32a44801'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:23.190,2,Ball Recovery,
,,,,"[10.9, 49.0]",,,,,,,,,,,,,,,,1.560381,,,,,,,,,,,,,,,,,,,,,22a54eb3-507d-4098-8006-6e51c8c3267e,513,,,"[11.1, 49.6]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,23,1,Arsenal,"['381a77f1-e1b2-4018-986a-91d4c568d422', '823074d8-9790-4886-ba2a-99e566739c52']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:23.190,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.794195,,,,,,,,,,,,,,,,,,,,,823074d8-9790-4886-ba2a-99e566739c52,514,,,"[10.9, 49.0]",10,,,,,-1.076855,,69.0,Keeper Arm,,,"[25.6, 21.7]",,2.0,Low Pass,,31.006128,,,,,,12529.0,Ashley Cole,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,23,1,Arsenal,['522455e2-79eb-476e-aba3-c267c8f2d364'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:24.751,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522455e2-79eb-476e-aba3-c267c8f2d364,515,,,"[25.6, 21.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,23,1,Arsenal,['823074d8-9790-4886-ba2a-99e566739c52'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:26.545,42,Ball Receipt*,
,,,,"[48.8, 6.9]",,,,,,,,,,,,,,,,5.113594,,,,,,,,,,,,,,,,,,,,,6926fc8b-826c-43d2-8f74-07b6eed90a1f,516,,,"[25.6, 21.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,23,1,Arsenal,"['42d8a77e-ebc4-43e4-9b96-6925d1e86547', '522455e2-79eb-476e-aba3-c267c8f2d364']",26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:26.545,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.513783,,,,,,,,,,,,,,,,,,,,,42d8a77e-ebc4-43e4-9b96-6925d1e86547,517,,,"[48.8, 6.9]",10,,,,,0.50230235,,38.0,Left Foot,,,"[63.0, 14.7]",,1.0,Ground Pass,,16.201235,,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,23,1,Arsenal,['9bf5a17c-f94b-490f-af49-f41c9485c1f5'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:31.658,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf5a17c-f94b-490f-af49-f41c9485c1f5,518,,,"[63.0, 14.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,['42d8a77e-ebc4-43e4-9b96-6925d1e86547'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:33.172,42,Ball Receipt*,
,,,,"[56.0, 15.0]",,,,,,,,,,,,,,,,0.344134,,,,,,,,,,,,,,,,,,,,,0ae9056d-a228-49ec-a8d3-c0b38434f771,519,,,"[63.0, 14.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,"['7cce96ce-40d6-458b-8e29-cd37c778507a', '9bf5a17c-f94b-490f-af49-f41c9485c1f5']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:33.172,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.963155,,,,,,,,,,,,,,,,,,,,,7cce96ce-40d6-458b-8e29-cd37c778507a,520,,,"[56.0, 15.0]",10,,,,,2.814766,,40.0,Right Foot,,,"[44.2, 19.0]",,1.0,Ground Pass,,12.459535,,,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,['351d6430-d403-4881-8d66-50f138ffee58'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:33.516,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351d6430-d403-4881-8d66-50f138ffee58,521,,,"[44.2, 19.0]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,23,1,Arsenal,['7cce96ce-40d6-458b-8e29-cd37c778507a'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:34.480,42,Ball Receipt*,
,,,,"[43.5, 20.4]",,,,,,,,,,,,,,,,1.260087,,,,,,,,,,,,,,,,,,,,,5ec21e1c-3059-46fb-8c59-efe7e80d34f2,522,,,"[44.2, 19.0]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,23,1,Arsenal,"['046d284a-bf7a-44a1-9f33-3020da1d9b93', '351d6430-d403-4881-8d66-50f138ffee58']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:34.480,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.977405,,,,,,,,,,,,,,,,,,,,,046d284a-bf7a-44a1-9f33-3020da1d9b93,523,,,"[43.5, 20.4]",10,,,,,2.6618772,,40.0,Right Foot,,,"[11.4, 37.1]",,1.0,Ground Pass,,36.18425,,,,,,20015.0,Jens Lehmann,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,23,1,Arsenal,['3cba1cd8-d291-415f-bbc1-fb0a2f733aa1'],35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:35.740,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cba1cd8-d291-415f-bbc1-fb0a2f733aa1,524,,,"[11.4, 37.1]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,23,1,Arsenal,['046d284a-bf7a-44a1-9f33-3020da1d9b93'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:38.717,42,Ball Receipt*,
,,,,"[15.5, 42.5]",,,,,,,,,,,,,,,,1.804794,,,,,,,,,,,,,,,,,,,,,cbc1e749-07b1-4cc7-bf5e-39d63d173bbb,525,,,"[11.4, 37.1]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,23,1,Arsenal,"['3cba1cd8-d291-415f-bbc1-fb0a2f733aa1', 'cd75c2af-dc71-4d9a-8cb1-08ec61cdb329']",38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:38.717,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.466174,,,,,,,,,,,,,,,,,,,,,cd75c2af-dc71-4d9a-8cb1-08ec61cdb329,526,,,"[15.5, 42.5]",10,,,,,1.0335116,,38.0,Left Foot,,,"[23.9, 56.6]",,1.0,Ground Pass,,16.412495,,,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,23,1,Arsenal,['479b33ac-ddae-4f8c-b0b9-96c3a38afd16'],40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:40.522,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479b33ac-ddae-4f8c-b0b9-96c3a38afd16,527,,,"[23.9, 56.6]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,23,1,Arsenal,['cd75c2af-dc71-4d9a-8cb1-08ec61cdb329'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:41.988,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.201265,,,,,,,,,,,,,,,,,,,,,68c8220f-a8bc-4a95-a55b-3b68823862f6,528,,,"[27.2, 55.9]",10,,True,,,-1.3944854,,40.0,Right Foot,,,"[33.4, 21.1]",,1.0,Ground Pass,,35.347984,,,,,,12529.0,Ashley Cole,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,23,1,Arsenal,['be5b59f0-3df6-4d93-9056-0892103b8437'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:49.772,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be5b59f0-3df6-4d93-9056-0892103b8437,529,,,"[33.4, 21.1]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,23,1,Arsenal,['68c8220f-a8bc-4a95-a55b-3b68823862f6'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:50.973,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.434833,,,,,,,,,,,,,,,,,,,,,4a25442d-b8f6-447c-94db-1e9184dbc724,530,,,"[31.8, 13.3]",10,,,,,0.1013465,,38.0,Left Foot,,,"[67.2, 16.9]",,1.0,Ground Pass,,35.58258,,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,23,1,Arsenal,['d2a7db14-1aab-438e-bbb0-adbafaf3265d'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:55.425,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.58462,,,,,,,,,,,,,,,,,,,,,7db184b5-d013-422e-a746-a31277fd6760,531,,,"[50.1, 64.2]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15403.0,Gareth Southgate,5.0,Left Center Back,23,1,Arsenal,"['50de72ec-4571-4b41-93a7-1cda14aae2b1', 'd2a7db14-1aab-438e-bbb0-adbafaf3265d']",56,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:10:56.574,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2a7db14-1aab-438e-bbb0-adbafaf3265d,532,,,"[67.2, 16.9]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,"['4a25442d-b8f6-447c-94db-1e9184dbc724', '7db184b5-d013-422e-a746-a31277fd6760']",56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:56.860,42,Ball Receipt*,True
,,,,"[64.6, 16.2]",,,,,,,,,,,,,,,,1.546575,,,,,,,,,,,,,,,,,,,,,50de72ec-4571-4b41-93a7-1cda14aae2b1,533,,,"[67.2, 16.9]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,"['1df81479-7fab-432e-8dd0-1d764ec5eb65', '7db184b5-d013-422e-a746-a31277fd6760', 'd2a7db14-1aab-438e-bbb0-adbafaf3265d']",56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:56.860,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.0835,,,,,,,,,,,,,,,,,,,,,1df81479-7fab-432e-8dd0-1d764ec5eb65,534,,,"[64.6, 16.2]",10,,,,,-1.6373645,,40.0,Right Foot,,,"[63.9, 5.7]",,1.0,Ground Pass,,10.523308,,,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,['5aec8e76-20a6-4625-8a60-439c05658b3d'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:58.406,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aec8e76-20a6-4625-8a60-439c05658b3d,535,,,"[63.9, 5.7]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,23,1,Arsenal,['1df81479-7fab-432e-8dd0-1d764ec5eb65'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:59.490,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.03445,,,,,,,,,,,,,,,,,,,,,fdffe312-a25d-4e09-8778-a353bd9c0070,536,,,"[64.2, 7.8]",10,,,,,1.2378103,,40.0,Right Foot,,,"[68.8, 21.1]",,1.0,Ground Pass,,14.073024,,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,23,1,Arsenal,['845cb980-b5e6-40e1-b099-abb105e02e71'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:59.490,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845cb980-b5e6-40e1-b099-abb105e02e71,537,,,"[68.8, 21.1]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,['fdffe312-a25d-4e09-8778-a353bd9c0070'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:00.524,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,6f9c6305-9668-481c-8c05-a39f0ee972fa,538,,,"[50.4, 67.7]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15403.0,Gareth Southgate,5.0,Left Center Back,23,1,Arsenal,['17a474a4-0c25-4225-96bd-ffb45b958767'],0,,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:11:00.524,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,17a474a4-0c25-4225-96bd-ffb45b958767,539,,,"[69.7, 12.4]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,23,1,Arsenal,['6f9c6305-9668-481c-8c05-a39f0ee972fa'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:00.524,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,0.390833,,,,,,,,,,,,,,,,,,,,,90171fc4-54c8-4e5d-92d1-2b99c247cfe1,540,,,"[83.5, 26.9]",11,,,,,1.3397057,,40.0,Right Foot,,,"[84.7, 32.0]",,1.0,Ground Pass,,5.239275,,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,23,1,Arsenal,"['22b27071-4f66-45f2-b842-04817fd4b48b', 'ec557a8f-ffc8-4346-a4c7-c60b4f6ea4f5']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:02.348,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b27071-4f66-45f2-b842-04817fd4b48b,541,,,"[91.4, 39.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,23,1,Arsenal,['90171fc4-54c8-4e5d-92d1-2b99c247cfe1'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:02.739,42,Ball Receipt*,
