ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d3445b-db46-4bc5-a35d-a06649ddaf03,2120,,,"[20.7, 70.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40408.0,Moritz Volz,2.0,Right Back,128,55,Fulham,['f979b7cb-262d-40c5-bb8c-c57eb989baf2'],30,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:30.924,42,Ball Receipt*,
,,,,,"[20.2, 71.4]",,,,,,,,,,,,,,,,0.110659,,,,,,,,,,,,,,,,,,,,60b70f59-aaec-4a30-be35-9021f0c90318,2121,,,"[20.7, 70.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40408.0,Moritz Volz,2.0,Right Back,128,55,Fulham,"['775161e0-37b5-49c2-a25f-4248d6364b18', 'f3d3445b-db46-4bc5-a35d-a06649ddaf03']",30,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:30.924,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.391331,,,,,,,,,,,,,,,,,,,,775161e0-37b5-49c2-a25f-4248d6364b18,2122,,,"[20.2, 71.4]",54,,,,,-0.35877067,,38.0,Left Foot,,,,"[53.8, 58.8]",2.0,Low Pass,,35.884815,,9.0,Incomplete,,,,,,,,,,2,4,From Throw In,40408.0,Moritz Volz,2.0,Right Back,128,55,Fulham,['658ae4b0-418e-4609-aa67-88d1c4b78060'],31,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:31.035,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.122162,,,,,,,,,,,,,,,,,,,,658ae4b0-418e-4609-aa67-88d1c4b78060,2123,,,"[66.3, 21.3]",54,,,,,1.6902252,,38.0,Left Foot,,,,"[65.4, 28.8]",1.0,Ground Pass,,7.553807,,,,26014.0,Eduardo César Daude Gaspar,,,,,,66.0,Recovery,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,129,1,Arsenal,"['775161e0-37b5-49c2-a25f-4248d6364b18', 'd1869551-2b3d-4cdd-aa2f-08a4de21d0de']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:33.426,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1869551-2b3d-4cdd-aa2f-08a4de21d0de,2124,,,"[65.4, 28.8]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,129,1,Arsenal,['658ae4b0-418e-4609-aa67-88d1c4b78060'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:34.549,42,Ball Receipt*,
,,,,,"[64.4, 23.2]",,,,,,,,,,,,,,,,0.560044,,,,,,,,,,,,,,,,,,,,1fc3fa7f-2e36-47db-9dcc-f7eb9914978b,2125,,,"[65.4, 28.8]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,129,1,Arsenal,"['11b0d492-554c-4851-b3f4-1d6d620737d9', 'd1869551-2b3d-4cdd-aa2f-08a4de21d0de']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:34.549,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.018994,,,,,,,,,,,,,,,,,,,,11b0d492-554c-4851-b3f4-1d6d620737d9,2126,,,"[64.4, 23.2]",54,,,,,-1.404213,,38.0,Left Foot,,,,"[66.3, 11.9]",1.0,Ground Pass,,11.458621,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,129,1,Arsenal,['145a9d36-d2a5-4709-97a4-4bb3ca3cbf6b'],35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:35.109,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145a9d36-d2a5-4709-97a4-4bb3ca3cbf6b,2127,,,"[66.3, 11.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,129,1,Arsenal,['11b0d492-554c-4851-b3f4-1d6d620737d9'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:36.128,42,Ball Receipt*,
,,,,,"[66.6, 13.1]",,,,,,,,,,,,,,,,1.120311,,,,,,,,,,,,,,,,,,,,a5da57bd-6351-4a6f-a5b2-bfbcf10fc072,2128,,,"[66.3, 11.9]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,129,1,Arsenal,"['145a9d36-d2a5-4709-97a4-4bb3ca3cbf6b', '577b94ad-ee1d-4170-a64b-257392f21fba']",36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:36.128,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.350924,,,,,,,,,,,,,,,,,,,,577b94ad-ee1d-4170-a64b-257392f21fba,2129,,,"[66.6, 13.1]",54,,,,,2.0591302,,38.0,Left Foot,,,,"[61.5, 22.7]",1.0,Ground Pass,,10.870603,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,129,1,Arsenal,['ef6c4a3c-a4dc-4cc8-a8b7-c3f6d5423593'],37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:37.248,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6c4a3c-a4dc-4cc8-a8b7-c3f6d5423593,2130,,,"[61.5, 22.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,129,1,Arsenal,['577b94ad-ee1d-4170-a64b-257392f21fba'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:38.599,42,Ball Receipt*,
,,,,,"[65.6, 24.7]",,,,,,,,,,,,,,,,1.196837,,,,,,,,,,,,,,,,,,,,4a54d57d-2644-400d-ac4d-c8bb18acf4ee,2131,,,"[61.5, 22.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,129,1,Arsenal,"['c2860e92-4049-454a-bd50-a4b22a23f3c7', 'ef6c4a3c-a4dc-4cc8-a8b7-c3f6d5423593']",38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:38.599,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.274976,,,,,,,,,,,,,,,,,,,,c2860e92-4049-454a-bd50-a4b22a23f3c7,2132,,,"[65.6, 24.7]",54,,,,,1.6389831,,38.0,Left Foot,,,,"[64.2, 45.2]",1.0,Ground Pass,,20.547749,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,129,1,Arsenal,['5fd6ef02-9c1a-43ae-9185-dbc7ef705b26'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:39.796,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd6ef02-9c1a-43ae-9185-dbc7ef705b26,2133,,,"[64.2, 45.2]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,129,1,Arsenal,['c2860e92-4049-454a-bd50-a4b22a23f3c7'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.071,42,Ball Receipt*,
,,,,,"[64.2, 45.2]",,,,,,,,,,,,,,,,0.572864,,,,,,,,,,,,,,,,,,,,78b9d45b-64d4-4fcc-b918-67334a226df5,2134,,,"[64.2, 45.2]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,129,1,Arsenal,"['5fd6ef02-9c1a-43ae-9185-dbc7ef705b26', 'c745dd24-6cfb-4d68-a136-17a99815f72f']",41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.071,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.619687,,,,,,,,,,,,,,,,,,,,c745dd24-6cfb-4d68-a136-17a99815f72f,2135,,,"[64.2, 45.2]",54,,,,,1.232199,,38.0,Left Foot,,,,"[74.8, 75.3]",1.0,Ground Pass,,31.91191,,,,38412.0,Kolo Habib Touré,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,129,1,Arsenal,['5a8e6e1d-eb33-4b4b-95f7-5b0487444b18'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.644,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8e6e1d-eb33-4b4b-95f7-5b0487444b18,2136,,,"[74.8, 75.3]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,['c745dd24-6cfb-4d68-a136-17a99815f72f'],43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:43.263,42,Ball Receipt*,
,,,,,"[84.2, 75.1]",,,,,,,,,,,,,,,,2.553253,,,,,,,,,,,,,,,,,,,,e0c99566-5ede-41ce-9f21-926b7ab6fb59,2137,,,"[74.8, 75.3]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,"['393d4ef8-cf1f-447e-bdbc-7e8f2942acd9', '5a8e6e1d-eb33-4b4b-95f7-5b0487444b18', 'e4c84dcd-2ba2-4455-8ba6-9f024664cdd8']",43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:43.263,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.575135,,,,,,,,,,,,,,,,,,,,e4c84dcd-2ba2-4455-8ba6-9f024664cdd8,2138,,,"[35.7, 6.5]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,129,1,Arsenal,['e0c99566-5ede-41ce-9f21-926b7ab6fb59'],44,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:44.764,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,c512c438-084a-4680-b4be-a2ee9feb61af,2139,,,"[35.9, 5.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,129,1,Arsenal,"['22bffab7-5ac5-487b-ad3c-8a75679cec05', '393d4ef8-cf1f-447e-bdbc-7e8f2942acd9']",45,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:45.816,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,393d4ef8-cf1f-447e-bdbc-7e8f2942acd9,2140,,,"[84.2, 75.1]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,['c512c438-084a-4680-b4be-a2ee9feb61af'],45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:45.816,14,Dribble,True
,,,,,"[108.1, 72.4]",,,,,,,,,,,,,,,,5.095664,,,,,,,,,,,,,,,,,,,,22bffab7-5ac5-487b-ad3c-8a75679cec05,2141,,,"[84.2, 75.1]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,"['393d4ef8-cf1f-447e-bdbc-7e8f2942acd9', '5b300e84-68e1-4f29-a6b3-84214423f6c2', 'a990a016-4516-487f-b3f1-8693d70a1823', 'c512c438-084a-4680-b4be-a2ee9feb61af']",45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:45.816,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.093542,,,,,,,,,,,,,,,,,,,,5b300e84-68e1-4f29-a6b3-84214423f6c2,2142,,,"[20.7, 5.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40414.0,Jérôme Bonnissel,6.0,Left Back,129,1,Arsenal,['22bffab7-5ac5-487b-ad3c-8a75679cec05'],48,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:48.207,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.461394,,,,,,,,,,,,,,,,,,,,f1be3c3f-bf4b-4737-9bc7-ac7984d1abfe,2143,,,"[12.3, 7.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,129,1,Arsenal,,50,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:50.265,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1986a4ad-0887-4b09-aabf-1aa323b1f7cb,2144,,,"[12.0, 7.7]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,129,1,Arsenal,"['25acd9bd-7817-42ef-ba94-0a0317365e08', 'a990a016-4516-487f-b3f1-8693d70a1823']",50,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:50.912,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,a990a016-4516-487f-b3f1-8693d70a1823,2145,,,"[108.1, 72.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,['1986a4ad-0887-4b09-aabf-1aa323b1f7cb'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:50.912,14,Dribble,True
,,,,,"[109.5, 61.1]",,,,,,,,,,,,,,,,0.904551,,,,,,,,,,,,,,,,,,,,25acd9bd-7817-42ef-ba94-0a0317365e08,2146,,,"[108.1, 72.4]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,"['17d7c37c-7293-441e-8be8-7122158b5adb', '1986a4ad-0887-4b09-aabf-1aa323b1f7cb', 'a990a016-4516-487f-b3f1-8693d70a1823', 'dc75639a-5dbb-448f-825e-85ba4547cdf6']",50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:50.912,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.444866,,,,,,,,,,,,,,,,,,,,dc75639a-5dbb-448f-825e-85ba4547cdf6,2147,,,"[10.6, 19.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40414.0,Jérôme Bonnissel,6.0,Left Back,129,1,Arsenal,['25acd9bd-7817-42ef-ba94-0a0317365e08'],51,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:51.192,17,Pressure,
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,17d7c37c-7293-441e-8be8-7122158b5adb,2148,,,"[109.5, 61.1]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,129,1,Arsenal,['9cd334ca-1524-4a44-944c-8555033da52a'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:51.817,14,Dribble,True
,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,9cd334ca-1524-4a44-944c-8555033da52a,2149,,,"[10.6, 19.0]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40414.0,Jérôme Bonnissel,6.0,Left Back,129,1,Arsenal,['17d7c37c-7293-441e-8be8-7122158b5adb'],51,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:51.817,4,Duel,True
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,8c691313-4c98-4bdc-adee-176505d66bc8,2150,,,"[9.6, 24.6]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40411.0,Sylvain Legwinski,19.0,Center Attacking Midfield,129,1,Arsenal,,51,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:51.955,9,Clearance,True
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,7356d552-08bd-4438-b724-831c42f95bb3,2151,,,"[8.2, 26.2]",54,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40414.0,Jérôme Bonnissel,6.0,Left Back,129,1,Arsenal,,52,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:09:52.999,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,2.076835,,,,,,,,,,,,,,,,,,,,6f68e2a3-a08c-4a75-ae5f-a893813f3c43,2152,,,"[120.0, 80.0]",55,,,,,-1.735945,,38.0,Left Foot,,,,"[112.7, 36.2]",3.0,High Pass,True,44.404167,,9.0,Incomplete,,,,True,104.0,Inswinging,,61.0,Corner,2,2,From Corner,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,130,1,Arsenal,['9d83e56c-a949-423a-b5d2-60aeb34fd1c3'],16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:16.262,30,Pass,
,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,9d83e56c-a949-423a-b5d2-60aeb34fd1c3,2153,,,"[7.4, 43.9]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40412.0,Sean Davis,15.0,Left Center Midfield,130,1,Arsenal,['6f68e2a3-a08c-4a75-ae5f-a893813f3c43'],18,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:10:18.338,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,2.049879,,,,,,,,,,,,,,,,,,,,6c8bb876-e813-4bb8-9fc3-50add7b038d7,2154,,,"[91.4, 59.2]",55,,,,,1.0303768,,37.0,Head,,,,"[98.9, 71.7]",3.0,High Pass,,14.57738,,,,15042.0,Dennis Bergkamp,,,,,,66.0,Recovery,2,2,From Corner,15754.0,Fredrik Ljungberg,12.0,Right Midfield,130,1,Arsenal,['c040272c-5624-44ae-bd50-56e7746673c4'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:20.633,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c040272c-5624-44ae-bd50-56e7746673c4,2155,,,"[98.9, 71.7]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,130,1,Arsenal,['6c8bb876-e813-4bb8-9fc3-50add7b038d7'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:22.683,42,Ball Receipt*,
,,,,,"[97.0, 70.0]",,,,,,,,,,,,,,,,0.064543,,,,,,,,,,,,,,,,,,,,e75148b4-945e-428b-8c2f-6d5a835b4b9d,2156,,,"[98.9, 71.7]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,130,1,Arsenal,"['c040272c-5624-44ae-bd50-56e7746673c4', 'e3e688ec-9d88-494c-bffa-fcf66f0419cb']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:22.683,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.296762,,,,,,,,,,,,,,,,,,,,e3e688ec-9d88-494c-bffa-fcf66f0419cb,2157,,,"[97.0, 70.0]",55,,,,,0.86217004,,40.0,Right Foot,,,,"[101.8, 75.6]",2.0,Low Pass,,7.3756356,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,2,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,130,1,Arsenal,['298a63ff-d666-46a8-aee0-ab1895351578'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:22.747,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298a63ff-d666-46a8-aee0-ab1895351578,2158,,,"[101.8, 75.6]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,130,1,Arsenal,['e3e688ec-9d88-494c-bffa-fcf66f0419cb'],25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:25.044,42,Ball Receipt*,
,,,,,"[87.6, 74.6]",,,,,,,,,,,,,,,,2.179484,,,,,,,,,,,,,,,,,,,,c14df04c-1e58-4968-9d91-b46b9d892c47,2159,,,"[101.8, 75.6]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,130,1,Arsenal,"['1423a634-7c25-4933-9c28-26e14acea361', '298a63ff-d666-46a8-aee0-ab1895351578', 'db0db0e4-d365-4e2c-8868-ab98dc39226e']",25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:25.044,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.43672,,,,,,,,,,,,,,,,,,,,db0db0e4-d365-4e2c-8868-ab98dc39226e,2160,,,"[21.2, 4.5]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40412.0,Sean Davis,15.0,Left Center Midfield,130,1,Arsenal,"['1423a634-7c25-4933-9c28-26e14acea361', 'c14df04c-1e58-4968-9d91-b46b9d892c47']",26,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:10:26.816,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.17112,,,,,,,,,,,,,,,,,,,,1423a634-7c25-4933-9c28-26e14acea361,2161,,,"[87.6, 74.6]",55,,,,,-1.1545539,,38.0,Left Foot,True,,,"[102.1, 41.8]",3.0,High Pass,,35.8621,,9.0,Incomplete,15516.0,Thierry Henry,,,,,,,,2,2,From Corner,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,130,1,Arsenal,"['1caccc62-3177-461a-82e7-80631c2336bb', '6662fd26-b0fd-4bde-b0bd-dd1318a2a432', 'db0db0e4-d365-4e2c-8868-ab98dc39226e']",27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:27.224,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1caccc62-3177-461a-82e7-80631c2336bb,2162,,,"[100.6, 34.1]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,130,1,Arsenal,['1423a634-7c25-4933-9c28-26e14acea361'],29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:29.395,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.81493,,,,,,,,,,,,,,,,,,,,6662fd26-b0fd-4bde-b0bd-dd1318a2a432,2163,,,"[18.0, 38.3]",55,,,,,-0.23938766,,37.0,Head,,,,"[47.5, 31.1]",3.0,High Pass,,30.365934,,9.0,Incomplete,,,,,,,,66.0,Recovery,2,2,From Corner,40413.0,Zat Knight,3.0,Right Center Back,130,1,Arsenal,"['1423a634-7c25-4933-9c28-26e14acea361', '4e06326b-6fbe-4b1f-ba74-7cde872abb32']",29,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:10:29.395,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.064389,,,,,,,,,,,,,,,,,,,,4e06326b-6fbe-4b1f-ba74-7cde872abb32,2164,,,"[72.6, 49.0]",55,,,,,0.28473043,,37.0,Head,,,,"[80.8, 51.4]",2.0,Low Pass,,8.5440035,,9.0,Incomplete,40221.0,Gilberto Aparecido da Silva,,,,,,66.0,Recovery,2,2,From Corner,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,130,1,Arsenal,"['4960346c-529e-450f-94ac-c8c56a465b6e', '6662fd26-b0fd-4bde-b0bd-dd1318a2a432', 'e09a0dad-4607-42af-a60f-b021670e7b4f']",32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:32.210,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4960346c-529e-450f-94ac-c8c56a465b6e,2165,,,"[79.6, 55.3]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,130,1,Arsenal,['4e06326b-6fbe-4b1f-ba74-7cde872abb32'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:33.274,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,e09a0dad-4607-42af-a60f-b021670e7b4f,2166,13.0,Lost In Play,"[39.3, 28.7]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40411.0,Sylvain Legwinski,19.0,Center Attacking Midfield,130,1,Arsenal,['4e06326b-6fbe-4b1f-ba74-7cde872abb32'],33,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:10:33.274,10,Interception,
