ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.735363,,,,,,,,,,,,,,,,,,,,,aff36bc6-3ead-4aae-abe2-ab625b400ec3,2034,,,"[91.8, 24.3]",51,,,,,0.107427955,,40.0,Right Foot,,,"[102.0, 25.4]",,1.0,Ground Pass,,10.259142,,,,,,12529.0,Ashley Cole,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,113,1,Arsenal,['69d3d406-563b-4c15-930b-897468fbaff3'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:31.810,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69d3d406-563b-4c15-930b-897468fbaff3,2035,,,"[102.0, 25.4]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,113,1,Arsenal,['aff36bc6-3ead-4aae-abe2-ab625b400ec3'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:32.546,42,Ball Receipt*,
,,,,,"[106.4, 26.7]",,,,,,,,,,,,,,,,2.166418,,,,,,,,,,,,,,,,,,,,,05dc5149-8624-4595-af7e-dbfc882bf114,2036,,,"[102.0, 25.4]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,113,1,Arsenal,"['31e9f467-21ef-47f4-9beb-6d4ae000386d', '69d3d406-563b-4c15-930b-897468fbaff3', 'bcb70ddf-bc6e-4aa0-b83e-230e45cda14c']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:32.546,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.236911,,,,,,,,,,,,,,,,,,,,,31e9f467-21ef-47f4-9beb-6d4ae000386d,2037,,,"[17.9, 57.5]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40242.0,Marcus Bent,22.0,Right Center Forward,113,1,Arsenal,['05dc5149-8624-4595-af7e-dbfc882bf114'],32,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:06:32.637,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.37478,,,,,,,,,,,,,,,,,,,,,3f571bf7-1cd3-4d43-92c8-eff104d4e1c1,2038,,,"[13.9, 53.4]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24798.0,Nikos Dabizas,5.0,Left Center Back,113,1,Arsenal,"['26f83a5b-f9ad-4fd3-bfc8-ed85db9d4dd5', 'bcb70ddf-bc6e-4aa0-b83e-230e45cda14c']",33,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:06:33.716,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,10322a3e-bd09-4a89-b630-8e6de6fc8838,2039,,,"[13.7, 53.4]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24798.0,Nikos Dabizas,5.0,Left Center Back,113,1,Arsenal,"['26f83a5b-f9ad-4fd3-bfc8-ed85db9d4dd5', 'bcb70ddf-bc6e-4aa0-b83e-230e45cda14c']",34,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:06:34.712,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,bcb70ddf-bc6e-4aa0-b83e-230e45cda14c,2040,,,"[106.4, 26.7]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,113,1,Arsenal,"['10322a3e-bd09-4a89-b630-8e6de6fc8838', '3f571bf7-1cd3-4d43-92c8-eff104d4e1c1']",34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:34.712,14,Dribble,True
,,,,,"[116.8, 24.4]",,,,,,,,,,,,,,,,1.436682,,,,,,,,,,,,,,,,,,,,,26f83a5b-f9ad-4fd3-bfc8-ed85db9d4dd5,2041,,,"[106.4, 26.7]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,113,1,Arsenal,"['10322a3e-bd09-4a89-b630-8e6de6fc8838', '3f571bf7-1cd3-4d43-92c8-eff104d4e1c1', '7e166b91-a6ed-4e60-8372-adc74e26ddd1', 'bcb70ddf-bc6e-4aa0-b83e-230e45cda14c']",34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:34.712,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.699218,,,,,,,,,,,,,,,,,,,,,7e166b91-a6ed-4e60-8372-adc74e26ddd1,2042,,,"[116.8, 24.4]",51,,,,,1.5984391,,38.0,Left Foot,True,,"[116.2, 46.1]",,3.0,High Pass,,21.708294,,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,113,1,Arsenal,['3ca7b3f2-d83f-41a6-b814-67ac1b4fd1a6'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:36.149,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca7b3f2-d83f-41a6-b814-67ac1b4fd1a6,2043,,,"[116.2, 46.1]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,113,1,Arsenal,['7e166b91-a6ed-4e60-8372-adc74e26ddd1'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:37.848,42,Ball Receipt*,
,,,,,"[116.2, 46.1]",,,,,,,,,,,,,,,,0.06651,,,,,,,,,,,,,,,,,,,,,4727ee12-3692-45f9-adeb-a8de5933fd79,2044,,,"[116.2, 46.1]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,113,1,Arsenal,"['3ca7b3f2-d83f-41a6-b814-67ac1b4fd1a6', 'f0d1b911-8bb6-4f68-9f73-3552eaef42f7']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:37.848,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,,,,,,,,f0d1b911-8bb6-4f68-9f73-3552eaef42f7,2045,,,"[116.2, 46.1]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,113,1,Arsenal,['f2a369da-7596-4b9b-8464-7999a60c4aca'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:37.915,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,f2a369da-7596-4b9b-8464-7999a60c4aca,2046,,,"[3.9, 34.0]",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40239.0,Jordan Stewart,6.0,Left Back,113,1,Arsenal,['f0d1b911-8bb6-4f68-9f73-3552eaef42f7'],37,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:06:37.915,21,Foul Won,
,,,,,,,,,,,,,,,,,,,,,3.427123,,,,,,,,,,,,,,,,,,,,,ae2e960e-88d9-47a3-a8e6-d8e690d3767d,2047,,,"[3.9, 34.0]",52,,,,,-0.09456803,,40.0,Right Foot,,,"[77.7, 27.0]",,3.0,High Pass,,74.13123,,,9.0,Incomplete,,40237.0,James Scowcroft,,,,,,,62.0,Free Kick,2,3,From Free Kick,40236.0,Ian Walker,1.0,Goalkeeper,114,22,Leicester City,"['c7b22f1d-c421-4d71-bbd6-ed42ba12de3c', 'd85e59ed-1074-4452-a2f2-2856ffe8ba68']",9,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:09.377,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b22f1d-c421-4d71-bbd6-ed42ba12de3c,2048,,,"[77.7, 27.0]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40237.0,James Scowcroft,16.0,Left Midfield,114,22,Leicester City,['ae2e960e-88d9-47a3-a8e6-d8e690d3767d'],12,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:12.804,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,af70e12c-5622-45db-926d-d7ad193a42fc,2049,,,"[77.7, 27.0]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40237.0,James Scowcroft,16.0,Left Midfield,114,22,Leicester City,['d85e59ed-1074-4452-a2f2-2856ffe8ba68'],12,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:12.804,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d85e59ed-1074-4452-a2f2-2856ffe8ba68,2050,,,"[42.4, 53.1]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,114,22,Leicester City,"['ae2e960e-88d9-47a3-a8e6-d8e690d3767d', 'af70e12c-5622-45db-926d-d7ad193a42fc']",12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:12.804,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.582512,,,,,,,,,,,,,,,,,,,,,43af9bad-0790-4e57-bfc7-713d4fe9a0f2,2051,,,"[32.4, 52.6]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,114,22,Leicester City,"['8f64d1e9-8282-40a3-815c-f45120c0a924', 'c2601c4c-3856-4060-b627-6527f4c4ffb2']",14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:14.213,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,8f64d1e9-8282-40a3-815c-f45120c0a924,2052,,,"[87.7, 27.5]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40240.0,Paul Dickov,24.0,Left Center Forward,114,22,Leicester City,['43af9bad-0790-4e57-bfc7-713d4fe9a0f2'],14,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:14.479,2,Ball Recovery,True
,,,,,"[87.7, 27.5]",,,,,,,,,,,,,,,,2.243432,,,,,,,,,,,,,,,,,,,,,c2601c4c-3856-4060-b627-6527f4c4ffb2,2053,,,"[87.7, 27.5]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40240.0,Paul Dickov,24.0,Left Center Forward,114,22,Leicester City,"['29de5da9-21e3-4e8c-824f-68321f5708f2', '43839768-4eb6-4807-8c06-d75d123a9a8d', '43af9bad-0790-4e57-bfc7-713d4fe9a0f2', '8f64d1e9-8282-40a3-815c-f45120c0a924']",14,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:14.479,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.087029,,,,,,,,,,,,,,,,,,,,,29de5da9-21e3-4e8c-824f-68321f5708f2,2054,,,"[32.4, 52.6]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,114,22,Leicester City,['c2601c4c-3856-4060-b627-6527f4c4ffb2'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:14.795,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.719263,,,,,,,,,,,,,,,,,,,,,370b633a-ef0c-43fb-b706-0f9fa5db8195,2055,,,"[32.4, 52.6]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,114,22,Leicester City,,15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:15.934,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,c68f5706-2590-41cb-b959-51dca4a2a383,2056,,,"[32.4, 52.6]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,114,22,Leicester City,"['43839768-4eb6-4807-8c06-d75d123a9a8d', 'cf5d886a-1d4e-4f5a-91f1-292acfc6e973']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:16.723,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,43839768-4eb6-4807-8c06-d75d123a9a8d,2057,,,"[87.7, 27.5]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40240.0,Paul Dickov,24.0,Left Center Forward,114,22,Leicester City,['c68f5706-2590-41cb-b959-51dca4a2a383'],16,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:16.723,14,Dribble,True
,,,,,"[86.1, 40.5]",,,,,,,,,,,,,,,,3.023,,,,,,,,,,,,,,,,,,,,,cf5d886a-1d4e-4f5a-91f1-292acfc6e973,2058,,,"[87.7, 27.5]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40240.0,Paul Dickov,24.0,Left Center Forward,114,22,Leicester City,"['43839768-4eb6-4807-8c06-d75d123a9a8d', 'afbd99ac-bafc-4805-bf5e-90111e8482a9', 'c68f5706-2590-41cb-b959-51dca4a2a383', 'cb3a765c-2068-4550-83fb-f14e3078877f']",16,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:16.723,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,3.103163,,,,,,,,,,,,,,,,,,,,,cb3a765c-2068-4550-83fb-f14e3078877f,2059,,,"[32.4, 52.0]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,114,22,Leicester City,"['afbd99ac-bafc-4805-bf5e-90111e8482a9', 'cf5d886a-1d4e-4f5a-91f1-292acfc6e973']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:16.740,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.704776,,,,,,,,,,,,,,,,,,,,,4f5bb4d1-bf92-43ec-99ce-76ec6ec52322,2060,,,"[32.2, 50.0]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,114,22,Leicester City,,17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:17.158,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,358675d5-0376-429b-ad78-9ad5812f717f,2061,,,"[34.0, 39.6]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,114,22,Leicester City,['afbd99ac-bafc-4805-bf5e-90111e8482a9'],19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:19.746,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,afbd99ac-bafc-4805-bf5e-90111e8482a9,2062,,,"[86.1, 40.5]",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40240.0,Paul Dickov,24.0,Left Center Forward,114,22,Leicester City,"['358675d5-0376-429b-ad78-9ad5812f717f', 'cb3a765c-2068-4550-83fb-f14e3078877f']",19,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:07:19.746,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,0.255781,,,,,,,,,,,,,,,,,,,,,be557ef6-cdd1-47a2-9026-26f3e2a16e7b,2063,,,"[85.8, 53.9]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40242.0,Marcus Bent,22.0,Right Center Forward,115,22,Leicester City,"['2f7c7d39-c4c8-4540-a29e-853b3580205e', 'ea68002f-64a8-4282-adee-825ccb285285']",2,40.0,Right Foot,,"[96.3, 49.3]",,"[{'location': [91.8, 34.8], 'player': {'id': 40238, 'name': 'Lilian Nalis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 39.7], 'player': {'id': 40240, 'name': 'Paul Dickov'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.8, 38.4], 'player': {'id': 24798, 'name': 'Nikos Dabizas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [88.7, 55.2], 'player': {'id': 15049, 'name': 'Billy McKinlay'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.8, 39.3], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 30.9], 'player': {'id': 40237, 'name': 'James Scowcroft'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.1, 51.7], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.1, 50.8], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.1, 50.1], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.2, 48.4], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.2, 32.3], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 36.9], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 40.0], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 50.7], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 49.4], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",,,96.0,Blocked,0.037094556,93.0,Normal,62.0,Free Kick,,,,,,,22,Leicester City,00:08:02.665,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,ea68002f-64a8-4282-adee-825ccb285285,2064,,,"[23.8, 30.8]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,115,22,Leicester City,['be557ef6-cdd1-47a2-9026-26f3e2a16e7b'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:02.921,6,Block,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,"[1.3, 40.8]",,,,44.0,Set,,,32.0,Shot Faced,2f7c7d39-c4c8-4540-a29e-853b3580205e,2065,,,"[1.3, 40.8]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,115,22,Leicester City,['be557ef6-cdd1-47a2-9026-26f3e2a16e7b'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:02.961,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,2.053171,,,,,,,,,,,,,,,,,,,,,4d9d5f03-7920-42f1-930a-980cbdba9e79,2066,,,"[10.9, 13.9]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,115,22,Leicester City,"['256d1d69-309c-4319-b9c9-d5448de69248', 'd3f6409b-0c6f-4656-ab80-f3dc11d2c0cf']",6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:06.068,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,256d1d69-309c-4319-b9c9-d5448de69248,2067,,,"[112.3, 68.2]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15173.0,Steffen Freund,12.0,Right Midfield,115,22,Leicester City,['4d9d5f03-7920-42f1-930a-980cbdba9e79'],7,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:08:07.351,2,Ball Recovery,True
,,,,,"[112.3, 68.2]",,,,,,,,,,,,,,,,0.872266,,,,,,,,,,,,,,,,,,,,,d3f6409b-0c6f-4656-ab80-f3dc11d2c0cf,2068,,,"[112.3, 68.2]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15173.0,Steffen Freund,12.0,Right Midfield,115,22,Leicester City,"['256d1d69-309c-4319-b9c9-d5448de69248', '4d9d5f03-7920-42f1-930a-980cbdba9e79', 'caa7178b-f14a-41e6-92f2-0ab3918c97e5']",7,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:08:07.351,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.006405,,,,,,,,,,,,,,,,,,,,,caa7178b-f14a-41e6-92f2-0ab3918c97e5,2069,,,"[112.3, 68.2]",53,,,,,-1.3045443,,40.0,Right Foot,,,"[112.9, 66.0]",,1.0,Ground Pass,,2.280351,,,9.0,Incomplete,,,,,,,,,,,,2,3,From Free Kick,15173.0,Steffen Freund,12.0,Right Midfield,115,22,Leicester City,['1471cb1a-3fea-468f-870e-71ac538803b1'],8,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:08:08.223,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1471cb1a-3fea-468f-870e-71ac538803b1,2070,,,"[7.2, 14.1]",53,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,115,22,Leicester City,['caa7178b-f14a-41e6-92f2-0ab3918c97e5'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:08.230,6,Block,
,,,,,,,,,,,,,,,,,,,,,1.580832,,,,,,,,,,,,,,,,,,,,,b5ca0f37-bab9-4c4b-bb42-aa18df5fe38b,2071,,,"[120.0, 80.0]",53,,,,,-1.7253674,,40.0,Right Foot,,,"[113.3, 37.0]",,3.0,High Pass,True,43.518845,,,77.0,Unknown,,,,,,True,104.0,Inswinging,,61.0,Corner,2,2,From Corner,40240.0,Paul Dickov,24.0,Left Center Forward,116,22,Leicester City,,39,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:08:39.850,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,80ad1fb6-e016-4ee1-8968-c7c10c46cb7c,2072,,,"[113.3, 37.0]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40237.0,James Scowcroft,16.0,Left Midfield,116,22,Leicester City,['c4a1405b-fb4d-4d17-b6e3-8079dc37ef19'],41,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:08:41.490,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,c4a1405b-fb4d-4d17-b6e3-8079dc37ef19,2073,,,"[6.8, 43.1]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,20015.0,Jens Lehmann,1.0,Goalkeeper,116,22,Leicester City,['80ad1fb6-e016-4ee1-8968-c7c10c46cb7c'],41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:41.490,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,2.141366,,,,,,,,,,,,,,,,,,,,,218783db-e91a-4729-a013-27d206119c63,2074,,,"[9.6, 37.6]",53,,True,,,-0.6979028,,40.0,Right Foot,,,"[22.0, 27.2]",,1.0,Ground Pass,,16.183943,,,,,,15516.0,Thierry Henry,,,,,,,62.0,Free Kick,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,117,1,Arsenal,['16f2910f-c3b8-435a-93e7-e47333e9f2e4'],43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:43.630,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16f2910f-c3b8-435a-93e7-e47333e9f2e4,2075,,,"[22.0, 27.2]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,117,1,Arsenal,['218783db-e91a-4729-a013-27d206119c63'],45,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:45.771,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.704311,,,,,,,,,,,,,,,,,,,,,d33b773a-2134-465e-8d73-d7fdac1946bd,2076,,,"[94.9, 55.1]",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40240.0,Paul Dickov,24.0,Left Center Forward,117,1,Arsenal,['388bbe42-2e1e-4b7f-9e04-812c62c03d05'],46,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:08:46.786,17,Pressure,
