50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.659776,,,,,,,,,,,,,,,,,,,ebb955f1-8008-4a5b-9b8e-12f48f5561d5,1940,,,"[14.3, 9.8]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,145,39,Manchester United,['ae7a7812-7a72-4d74-8ce5-50229a2f2f92'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:02.128,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.261347,,,,,,,,,,,,,,,,,,,8d541219-a6d7-4722-b7c8-0c5868a1217a,1941,,,"[101.9, 67.2]",58,,,,,0.9492697,,40.0,Right Foot,,,,"[107.2, 74.6]",,1.0,Ground Pass,,9.102198,,,,,4022.0,Darren Fletcher,,,,,,,,,2,4,From Throw In,40365.0,Eric Daniel Djemba-Djemba,13.0,Right Center Midfield,145,39,Manchester United,['53117098-fc9c-4ebe-ad5a-6462238ac448'],2,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:02.797,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53117098-fc9c-4ebe-ad5a-6462238ac448,1942,,,"[107.2, 74.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,4022.0,Darren Fletcher,12.0,Right Midfield,145,39,Manchester United,['8d541219-a6d7-4722-b7c8-0c5868a1217a'],4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:04.059,42,Ball Receipt*,
,,,,,,"[107.2, 74.6]",,,,,,,,,,,,,,,0.183878,,,,,,,,,,,,,,,,,,,1a029b8c-ee44-4cbf-84c2-e276f982f959,1943,,,"[107.2, 74.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,4022.0,Darren Fletcher,12.0,Right Midfield,145,39,Manchester United,"['53117098-fc9c-4ebe-ad5a-6462238ac448', 'b469a1ec-09a3-41df-8940-a0fd18ecb531']",4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:04.059,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.788074,,,,,,,,,,,,,,,,,,,b469a1ec-09a3-41df-8940-a0fd18ecb531,1944,,,"[107.2, 74.6]",58,,,,,-1.4701277,2ff5cc9b-4b5f-481b-b863-2741c942d154,40.0,Right Foot,True,,,"[110.2, 44.9]",,2.0,Low Pass,,29.851131,,,,,24805.0,Roy Keane,True,,,,,,,,2,4,From Throw In,4022.0,Darren Fletcher,12.0,Right Midfield,145,39,Manchester United,['73c353d7-5c4b-439e-bfd1-6ff6b8dec501'],4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:04.243,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c353d7-5c4b-439e-bfd1-6ff6b8dec501,1945,,,"[110.2, 44.9]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24805.0,Roy Keane,15.0,Left Center Midfield,145,39,Manchester United,['b469a1ec-09a3-41df-8940-a0fd18ecb531'],5,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:05.031,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.661972,,,,,,,,,,,,,,,,,,,2ff5cc9b-4b5f-481b-b863-2741c942d154,1946,,,"[111.4, 49.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24805.0,Roy Keane,15.0,Left Center Midfield,145,39,Manchester United,['69c830bc-5996-4046-805b-200df55e760c'],5,,40.0,Right Foot,"[117.2, 42.6, 0.6]",True,"[{'location': [118.0, 42.6], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 64.0], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 47.5], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 39.0], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 34.1], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 63.7], 'player': {'id': 40365, 'name': 'Eric Daniel Djemba-Djemba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.7, 76.8], 'player': {'id': 15402, 'name': 'Gary Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 44.4], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 37.8], 'player': {'id': 19729, 'name': 'Ruud van Nistelrooy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 39.4], 'player': {'id': 20175, 'name': 'Ryan Giggs'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",b469a1ec-09a3-41df-8940-a0fd18ecb531,,100.0,Saved,0.13596344,95.0,Volley,87.0,Open Play,,,,,,,39,Manchester United,00:13:05.031,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,35.0,Both Hands,,15.0,Success,44.0,Set,,,45.0,Diving,33.0,Shot Saved,69c830bc-5996-4046-805b-200df55e760c,1947,,,"[2.1, 37.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,146,1,Arsenal,['2ff5cc9b-4b5f-481b-b863-2741c942d154'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:05.693,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,2.562544,,,,,,,,,,,,,,,,,,,87b5710e-a8e4-4d0c-974f-0d590e98ac29,1948,,,"[8.5, 51.2]",58,,True,,,0.5455717,,69.0,Keeper Arm,,,,"[39.8, 70.2]",,3.0,High Pass,,36.615433,,,,,15516.0,Thierry Henry,,,,,,,,,2,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,147,1,Arsenal,['e25ac4f6-2a33-487e-98a2-8882d255858c'],10,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:10.835,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25ac4f6-2a33-487e-98a2-8882d255858c,1949,,,"[39.8, 70.2]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,15516.0,Thierry Henry,24.0,Left Center Forward,147,1,Arsenal,['87b5710e-a8e4-4d0c-974f-0d590e98ac29'],13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:13.398,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.349026,,,,,,,,,,,,,,,,,,,317d55ab-67c4-42f7-9018-b2d78fdc89b5,1950,,,"[55.1, 4.1]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,15666.0,Paul Scholes,19.0,Center Attacking Midfield,147,1,Arsenal,,17,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:17.945,17,Pressure,
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,21032427-80bc-42b6-b40c-265f093aaeb6,1951,,,"[61.5, 76.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,15516.0,Thierry Henry,24.0,Left Center Forward,147,1,Arsenal,['98f1bf3f-443d-4109-b0c8-67fc4f029f9b'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:18.294,14,Dribble,True
,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,98f1bf3f-443d-4109-b0c8-67fc4f029f9b,1952,,,"[58.6, 3.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,15666.0,Paul Scholes,19.0,Center Attacking Midfield,147,1,Arsenal,['21032427-80bc-42b6-b40c-265f093aaeb6'],18,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:18.294,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,afe0cc33-f8b6-4c39-9f95-0fcb35632693,1953,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,40365.0,Eric Daniel Djemba-Djemba,13.0,Right Center Midfield,147,1,Arsenal,,29,,,,,,,,,,,,,,,,103.0,Tactical,20505.0,Louis Saha,,,39,Manchester United,00:13:29.083,19,Substitution,
,,,,,,,,,,,,,,,,,,,,,1.376659,,,,,,,,,,,,,,,,,,,8e6d1eb4-1d81-4918-822c-e11468fc0e5d,1954,,,"[56.0, 80.0]",58,,,,,-0.96972257,,,,,,,"[63.2, 69.5]",,3.0,High Pass,,12.731457,,,,,23816.0,José Antonio Reyes Calderón,,,,,,,67.0,Throw-in,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,148,1,Arsenal,['e1e5f0b1-eff8-42a1-b509-3c3e5f76672f'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:49.504,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.891569,,,,,,,,,,,,,,,,,,,f4abdb26-bc71-4906-b95a-891ce2380786,1955,,,"[50.6, 14.8]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,148,1,Arsenal,"['a1c399d7-8de1-4ee1-8f38-202d7d0f771a', 'b8f09b69-23e2-493e-94c6-a9d21eb2ae7a', 'e1e5f0b1-eff8-42a1-b509-3c3e5f76672f']",50,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:50.875,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e5f0b1-eff8-42a1-b509-3c3e5f76672f,1956,,,"[63.2, 69.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,148,1,Arsenal,"['8e6d1eb4-1d81-4918-822c-e11468fc0e5d', 'f4abdb26-bc71-4906-b95a-891ce2380786']",50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:50.880,42,Ball Receipt*,True
,,,,,,"[63.5, 65.3]",,,,,,,,,,,,,,,0.810916,,,,,,,,,,,,,,,,,,,a1c399d7-8de1-4ee1-8f38-202d7d0f771a,1957,,,"[63.2, 69.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,148,1,Arsenal,"['7a4afc73-7385-4036-a08c-6b954bc4fedc', 'b8f09b69-23e2-493e-94c6-a9d21eb2ae7a', 'e1e5f0b1-eff8-42a1-b509-3c3e5f76672f', 'f4abdb26-bc71-4906-b95a-891ce2380786']",50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:50.880,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.324904,,,,,,,,,,,,,,,,,,,7a4afc73-7385-4036-a08c-6b954bc4fedc,1958,,,"[58.1, 9.9]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20505.0,Louis Saha,13.0,Right Center Midfield,148,1,Arsenal,['a1c399d7-8de1-4ee1-8f38-202d7d0f771a'],51,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:51.366,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,b8f09b69-23e2-493e-94c6-a9d21eb2ae7a,1959,,,"[63.5, 65.3]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,148,1,Arsenal,"['154375c8-3ece-4cf3-aede-78765fdfe087', 'f4abdb26-bc71-4906-b95a-891ce2380786']",51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:51.691,3,Dispossessed,True
,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,154375c8-3ece-4cf3-aede-78765fdfe087,1960,,,"[56.6, 14.8]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20505.0,Louis Saha,13.0,Right Center Midfield,148,1,Arsenal,['b8f09b69-23e2-493e-94c6-a9d21eb2ae7a'],51,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:51.691,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.442511,,,,,,,,,,,,,,,,,,,c1d2e214-7136-4bfa-b22f-53c92d42e7d6,1961,,,"[52.5, 25.4]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,19.0,Center Attacking Midfield,148,1,Arsenal,"['84306139-756d-43a4-960c-84712804f48a', 'ce74b6ad-1b85-4742-9d96-0afeebe4c0b3']",52,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:52.555,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,ce74b6ad-1b85-4742-9d96-0afeebe4c0b3,1962,,,"[63.7, 53.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,148,1,Arsenal,['c1d2e214-7136-4bfa-b22f-53c92d42e7d6'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:52.961,2,Ball Recovery,True
,,,,,,"[64.7, 58.6]",,,,,,,,,,,,,,,0.44729,,,,,,,,,,,,,,,,,,,84306139-756d-43a4-960c-84712804f48a,1963,,,"[63.7, 53.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,148,1,Arsenal,"['207cdf08-6ba6-407a-91ac-ff67b5039795', '87c32310-77fa-4e5a-928e-27391ad4fbcb', 'c1d2e214-7136-4bfa-b22f-53c92d42e7d6', 'ce74b6ad-1b85-4742-9d96-0afeebe4c0b3']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:52.961,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,207cdf08-6ba6-407a-91ac-ff67b5039795,1964,,,"[55.4, 21.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,19.0,Center Attacking Midfield,148,1,Arsenal,"['84306139-756d-43a4-960c-84712804f48a', '87c32310-77fa-4e5a-928e-27391ad4fbcb', 'b0eee3fe-4734-43be-aab1-8ff2fb0c5702']",53,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:53.408,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,87c32310-77fa-4e5a-928e-27391ad4fbcb,1965,,,"[64.7, 58.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,148,1,Arsenal,['207cdf08-6ba6-407a-91ac-ff67b5039795'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:53.408,14,Dribble,True
,,,,,,"[65.6, 65.3]",,,,,,,,,,,,,,,2.228822,,,,,,,,,,,,,,,,,,,b0eee3fe-4734-43be-aab1-8ff2fb0c5702,1966,,,"[64.7, 58.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,148,1,Arsenal,"['207cdf08-6ba6-407a-91ac-ff67b5039795', '2da167b7-7f25-4603-8218-d5dfc95677c8', '3b74bcff-2034-4fda-a790-98330bd80052', '87c32310-77fa-4e5a-928e-27391ad4fbcb']",53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:53.408,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.828071,,,,,,,,,,,,,,,,,,,3b74bcff-2034-4fda-a790-98330bd80052,1967,,,"[57.8, 23.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20505.0,Louis Saha,13.0,Right Center Midfield,148,1,Arsenal,['b0eee3fe-4734-43be-aab1-8ff2fb0c5702'],53,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:53.682,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.189598,,,,,,,,,,,,,,,,,,,fb296d4d-0e76-4d81-8c87-525a50f39316,1968,,,"[54.2, 23.9]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,148,1,Arsenal,,54,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:54.160,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.287097,,,,,,,,,,,,,,,,,,,edcb04c3-9036-4dc9-8cd0-497cf8900131,1969,,,"[50.6, 15.9]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24805.0,Roy Keane,15.0,Left Center Midfield,148,1,Arsenal,['2da167b7-7f25-4603-8218-d5dfc95677c8'],55,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:55.350,17,Pressure,
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,2da167b7-7f25-4603-8218-d5dfc95677c8,1970,,,"[65.6, 65.3]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,148,1,Arsenal,"['5f888984-4671-4432-88dc-b8ffdbf30cf3', 'edcb04c3-9036-4dc9-8cd0-497cf8900131']",55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:55.637,14,Dribble,True
,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,5f888984-4671-4432-88dc-b8ffdbf30cf3,1971,,,"[54.5, 14.8]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24805.0,Roy Keane,15.0,Left Center Midfield,148,1,Arsenal,['2da167b7-7f25-4603-8218-d5dfc95677c8'],55,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:13:55.637,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,a7931c09-c8bd-4e81-bfa6-1fe96092ecdd,1972,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,,,,,148,1,Arsenal,,5,,,,,,,,,,,,,,,,,,,,4411.0,"[{'player': {'id': 40364, 'name': 'Roy Carroll'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 0}, {'player': {'id': 15402, 'name': 'Gary Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 40366, 'name': 'Wes Brown'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 0}, {'player': {'id': 20341, 'name': 'Mikaël Silvestre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 0}, {'player': {'id': 16890, 'name': 'John O""Shea'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 0}, {'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 0}, {'player': {'id': 15666, 'name': 'Paul Scholes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 0}, {'player': {'id': 24805, 'name': 'Roy Keane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 0}, {'player': {'id': 20175, 'name': 'Ryan Giggs'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 0}, {'player': {'id': 20505, 'name': 'Louis Saha'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 0}, {'player': {'id': 19729, 'name': 'Ruud van Nistelrooy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 0}]",39,Manchester United,00:14:05.097,36,Tactical Shift,
,,,,,,,,,,,,,,,,,,,,,2.12058,,,,,,,,,,,,,,,,,,,7cf9b49d-8434-4bd3-a8fa-2cac8b1256ed,1973,,,"[70.9, 80.0]",59,,True,,,-0.08593019,,,,,,,"[97.6, 77.7]",,3.0,High Pass,,26.79888,,9.0,Incomplete,,,,,,,,,,67.0,Throw-in,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,149,1,Arsenal,['6d5078f9-eedb-4c52-ad4b-fc9ff41fbcd1'],9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:09.346,30,Pass,
,,,,,,,,38.0,Left Foot,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,6d5078f9-eedb-4c52-ad4b-fc9ff41fbcd1,1974,,,"[22.5, 2.4]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,149,1,Arsenal,['7cf9b49d-8434-4bd3-a8fa-2cac8b1256ed'],11,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:14:11.466,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.132958,,,,,,,,,,,,,,,,,,,6b437fb9-ec78-412e-9edd-b62f1fe61b4f,1975,,,"[67.6, 71.0]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,149,1,Arsenal,"['0ed22022-d903-4ffa-8509-4bc6f3eb6026', '7373f633-b786-405c-aa7e-ab223bf6fa67']",12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:12.858,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0ed22022-d903-4ffa-8509-4bc6f3eb6026,1976,,,"[50.9, 8.2]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20505.0,Louis Saha,19.0,Center Attacking Midfield,149,1,Arsenal,['6b437fb9-ec78-412e-9edd-b62f1fe61b4f'],12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:14:12.889,2,Ball Recovery,True
,,,,,,"[47.4, 7.9]",,,,,,,,,,,,,,,1.257386,,,,,,,,,,,,,,,,,,,7373f633-b786-405c-aa7e-ab223bf6fa67,1977,,,"[50.9, 8.2]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20505.0,Louis Saha,19.0,Center Attacking Midfield,149,1,Arsenal,"['0ed22022-d903-4ffa-8509-4bc6f3eb6026', '6b437fb9-ec78-412e-9edd-b62f1fe61b4f', '9c9a80e1-29d8-4a4e-b5c4-d73959cb7d94']",12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:14:12.889,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,9c9a80e1-29d8-4a4e-b5c4-d73959cb7d94,1978,,,"[47.4, 7.9]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20505.0,Louis Saha,19.0,Center Attacking Midfield,149,1,Arsenal,['a076fb8d-46ef-4d13-b6a6-18b044727ac5'],14,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:14:14.147,3,Dispossessed,True
,,,,,,,,,,,,,True,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,a076fb8d-46ef-4d13-b6a6-18b044727ac5,1979,,,"[72.7, 72.2]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,149,1,Arsenal,['9c9a80e1-29d8-4a4e-b5c4-d73959cb7d94'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:14.147,4,Duel,True
,,,,,,"[82.4, 67.2]",,,,,,,,,,,,,,,1.795677,,,,,,,,,,,,,,,,,,,097522eb-9da8-4d78-a5e0-958d6b09f10d,1980,,,"[72.7, 72.2]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,149,1,Arsenal,"['619b72f4-844c-4d50-8af2-55659137e83e', '994a762a-cf5f-4b0f-a5bd-7298b8ac50cb', 'a076fb8d-46ef-4d13-b6a6-18b044727ac5']",14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:14.147,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,994a762a-cf5f-4b0f-a5bd-7298b8ac50cb,1981,,,"[37.7, 12.9]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,149,1,Arsenal,"['097522eb-9da8-4d78-a5e0-958d6b09f10d', '619b72f4-844c-4d50-8af2-55659137e83e', 'f63a483d-9ff9-4951-b7b5-3775eabdc220']",15,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:14:15.942,39,Dribbled Past,
