50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,injury_stoppage_in_chain,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,0.558982,,,,,,,,,,,,,,,,,,,,95ff45ae-fc31-4fbd-8538-ef48f2f7296d,1136,,,,"[8.0, 80.0]",41,True,,,-0.6224717,,,,,,"[16.5, 73.9]",,2.0,Low Pass,,10.462314,,,,38412.0,Kolo Habib Touré,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,85,1,Arsenal,['77d56b7f-82a8-42a8-b8c8-dc88dc0004eb'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:44.531,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d56b7f-82a8-42a8-b8c8-dc88dc0004eb,1137,,,,"[16.5, 73.9]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,85,1,Arsenal,['95ff45ae-fc31-4fbd-8538-ef48f2f7296d'],45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:45.090,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0.955589,,,,,,,,,,,,,,,,,,,,36dd3618-f5e8-4419-aaab-8a694d389b3a,1138,,,,"[16.5, 73.9]",41,True,,,-1.2329181,,40.0,Right Foot,,,"[39.9, 7.3]",,2.0,Low Pass,,70.59122,,,,19312.0,Robert Pirès ,,True,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,85,1,Arsenal,['0cdb00ba-8123-4161-a23d-edbd24103a9b'],45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:45.145,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cdb00ba-8123-4161-a23d-edbd24103a9b,1139,,,,"[39.9, 7.3]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,85,1,Arsenal,['36dd3618-f5e8-4419-aaab-8a694d389b3a'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:46.100,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,2.096253,,,,,,,,,,,,,,,,,,,,75aa467c-e60b-4152-8e71-3f7c62dccbda,1140,,,,"[63.7, 10.8]",41,,,,-0.3139382,,40.0,Right Foot,,,"[79.1, 5.8]",,1.0,Ground Pass,,16.191357,,,,15516.0,Thierry Henry,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,85,1,Arsenal,['1cb5b905-c365-4065-88a0-3321c65f3507'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:49.401,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb5b905-c365-4065-88a0-3321c65f3507,1141,,,,"[79.1, 5.8]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,85,1,Arsenal,['75aa467c-e60b-4152-8e71-3f7c62dccbda'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:51.497,42,Ball Receipt*,
,,,,,,,"[100.4, 23.5]",,,,,,,,,,,,,,,4.556513,,,,,,,,,,,,,,,,,,,,d1bb17de-6d28-408a-807a-0ab1d4661723,1142,,,,"[79.1, 5.8]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,85,1,Arsenal,"['1cb5b905-c365-4065-88a0-3321c65f3507', '9405ebc4-f112-4a48-aad4-d6bc96fc91d7', 'a1a80470-c830-4ec1-975a-28edede49b03']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:51.497,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,2.779623,,,,,,,,,,,,,,,,,,,,9405ebc4-f112-4a48-aad4-d6bc96fc91d7,1143,,,,"[26.4, 66.1]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15411.0,Darren Anderton,13.0,Right Center Midfield,85,1,Arsenal,"['a1a80470-c830-4ec1-975a-28edede49b03', 'd1bb17de-6d28-408a-807a-0ab1d4661723']",53,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:41:53.388,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,0.519268,,,,,,,,,,,,,,,,,,,,a1a80470-c830-4ec1-975a-28edede49b03,1144,,,,"[100.4, 23.5]",41,,,,0.81569195,,40.0,Right Foot,,,"[106.8, 30.3]",,3.0,High Pass,,9.338094,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,85,1,Arsenal,"['28269365-bd2a-44ca-80e9-ee4c3ae24c2c', '9405ebc4-f112-4a48-aad4-d6bc96fc91d7', 'a016a705-eedc-4491-b5d9-1f42997b468e']",56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:56.054,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28269365-bd2a-44ca-80e9-ee4c3ae24c2c,1145,,,,"[110.3, 38.0]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,85,1,Arsenal,['a1a80470-c830-4ec1-975a-28edede49b03'],56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:56.573,42,Ball Receipt*,
,,,,,,,,,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,a016a705-eedc-4491-b5d9-1f42997b468e,1146,,,,"[13.3, 49.8]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40317.0,Dean Richards,10.0,Center Defensive Midfield,85,1,Arsenal,['a1a80470-c830-4ec1-975a-28edede49b03'],56,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:41:56.573,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4f21c89e-dbee-4ad1-be2a-532256453136,1147,,,,"[83.4, 22.3]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,85,1,Arsenal,,58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:58.744,2,Ball Recovery,
,,,,,,,"[83.9, 25.3]",,,,,,,,,,,,,,,2.762768,,,,,,,,,,,,,,,,,,,,2d44500e-e800-4f57-b9df-15292ed1e226,1148,,,,"[83.4, 22.3]",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,85,1,Arsenal,"['4f21c89e-dbee-4ad1-be2a-532256453136', '858d08a0-3c8f-4a39-8bc7-69864d082653']",58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:58.744,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,1.786372,,,,,,,,,,,,,,,,,,,,858d08a0-3c8f-4a39-8bc7-69864d082653,1149,,,,"[83.9, 25.3]",42,,,,1.5507417,d624c054-ec79-4bc7-87a2-e1b3062198fe,40.0,Right Foot,,,"[84.6, 60.2]",,2.0,Low Pass,,34.90702,,,,24971.0,Nwankwo Christian Kanu,True,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,85,1,Arsenal,['74893d17-945c-4442-af40-b488f728ddad'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:01.507,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74893d17-945c-4442-af40-b488f728ddad,1150,,,,"[84.6, 60.2]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,85,1,Arsenal,['858d08a0-3c8f-4a39-8bc7-69864d082653'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:03.293,42,Ball Receipt*,
,,,,,,,"[90.1, 41.4]",,,,,,,,,,,,,,,2.087567,,,,,,,,,,,,,,,,,,,,1ffc6493-ad04-47ad-885a-56007fd1b464,1151,,,,"[84.6, 60.2]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,85,1,Arsenal,"['74893d17-945c-4442-af40-b488f728ddad', 'd624c054-ec79-4bc7-87a2-e1b3062198fe']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:03.293,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,1.141459,,,,,,,,,,,,,,,,,,,,d624c054-ec79-4bc7-87a2-e1b3062198fe,1152,,,,"[90.1, 41.4]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,85,1,Arsenal,['c8cbcceb-0888-4fd7-ac30-45eb48edfef0'],5,,38.0,Left Foot,,"[120.0, 34.8, 3.5]",,"[{'location': [102.0, 59.2], 'player': {'id': 38404, 'name': 'Paul Konchesky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 36.1], 'player': {'id': 40317, 'name': 'Dean Richards'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 39.7], 'player': {'id': 40279, 'name': 'Anthony Gardner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.1, 34.4], 'player': {'id': 20488, 'name': 'Ledley King'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.7, 54.0], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.4, 43.3], 'player': {'id': 26149, 'name': 'Stephane Dalmat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 47.0], 'player': {'id': 40275, 'name': 'Mauricio Taricco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.9, 29.9], 'player': {'id': 40318, 'name': 'Stephen Carr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.6, 26.3], 'player': {'id': 15411, 'name': 'Darren Anderton'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.5, 40.1], 'player': {'id': 40274, 'name': 'Kasey Keller'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 16.7], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.2, 28.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.3, 29.3], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",858d08a0-3c8f-4a39-8bc7-69864d082653,,98.0,Off T,0.018447274,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:42:05.381,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[0.6, 40.0]",,,44.0,Set,,,,32.0,Shot Faced,c8cbcceb-0888-4fd7-ac30-45eb48edfef0,1153,,,,"[0.6, 40.0]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40274.0,Kasey Keller,1.0,Goalkeeper,85,1,Arsenal,['d624c054-ec79-4bc7-87a2-e1b3062198fe'],6,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:06.522,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,3.418491,,,,,,,,,,,,,,,,,,,,3d8f9014-f184-4f16-8cfe-ace8693e9960,1154,,,,"[6.0, 36.0]",42,,,,-0.18534794,,40.0,Right Foot,,,"[73.2, 23.4]",,3.0,High Pass,,68.37105,9.0,Incomplete,,,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,40274.0,Kasey Keller,1.0,Goalkeeper,86,38,Tottenham Hotspur,['3a36b0e6-2314-4a05-bec4-caa4efe54819'],34,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:34.472,30,Pass,
,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,53ee5fc7-766e-41f2-9006-10418048e3fd,1155,,,,"[73.2, 23.4]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,11348.0,Robbie Keane,24.0,Left Center Forward,86,38,Tottenham Hotspur,['3a36b0e6-2314-4a05-bec4-caa4efe54819'],37,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:37.890,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,1.030141,,,,,,,,,,,,,,,,,,,,3a36b0e6-2314-4a05-bec4-caa4efe54819,1156,,,,"[46.9, 56.7]",42,,,True,-1.4758446,,,,,,"[47.5, 50.4]",,3.0,High Pass,,6.328507,,,,40221.0,Gilberto Aparecido da Silva,,,,,,66.0,Recovery,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,87,1,Arsenal,"['3d8f9014-f184-4f16-8cfe-ace8693e9960', '53ee5fc7-766e-41f2-9006-10418048e3fd', 'cd37b84c-4f01-49c8-8c61-963516b64918']",37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:37.890,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd37b84c-4f01-49c8-8c61-963516b64918,1157,,,,"[47.5, 50.4]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,87,1,Arsenal,['3a36b0e6-2314-4a05-bec4-caa4efe54819'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:38.921,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1.643528,,,,,,,,,,,,,,,,,,,,af2a9f32-a05d-40cd-af7b-4542c0cfbc64,1158,,,,"[47.5, 50.4]",42,,,,0.6444942,,37.0,Head,,,"[63.6, 62.5]",,3.0,High Pass,,20.14001,,,,24971.0,Nwankwo Christian Kanu,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,87,1,Arsenal,['b4ae9687-9e6d-4e65-81d4-336e61c30600'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:38.921,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ae9687-9e6d-4e65-81d4-336e61c30600,1159,,,,"[63.6, 62.5]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,87,1,Arsenal,['af2a9f32-a05d-40cd-af7b-4542c0cfbc64'],40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:40.564,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0.395669,,,,,,,,,,,,,,,,,,,,245113db-528c-491b-a5a5-8ba2b67bc769,1160,,,,"[63.6, 62.5]",42,,,,2.2786303,,37.0,Head,,,"[54.7, 72.9]",,2.0,Low Pass,,13.688316,,,,15754.0,Fredrik Ljungberg,,,,,,,,1,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,87,1,Arsenal,['59106523-4559-4bb8-a9bc-b8fa1746fc91'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:41.264,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59106523-4559-4bb8-a9bc-b8fa1746fc91,1161,,,,"[54.7, 72.9]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,87,1,Arsenal,['245113db-528c-491b-a5a5-8ba2b67bc769'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:41.660,42,Ball Receipt*,
,,,,,,,"[65.1, 73.4]",,,,,,,,,,,,,,,5.108939,,,,,,,,,,,,,,,,,,,,f1fec766-220e-4d6a-ba03-4a1fac94f0ab,1162,,,,"[54.7, 72.9]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,87,1,Arsenal,"['062847cf-fd7c-49a6-b105-76caddbcfc00', '59106523-4559-4bb8-a9bc-b8fa1746fc91', 'dc5f658a-674a-4ab9-8354-6e0a5e702542']",41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:41.660,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,4.445602,,,,,,,,,,,,,,,,,,,,dc5f658a-674a-4ab9-8354-6e0a5e702542,1163,,,,"[66.1, 5.7]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26149.0,Stephane Dalmat,15.0,Left Center Midfield,87,1,Arsenal,"['062847cf-fd7c-49a6-b105-76caddbcfc00', 'f1fec766-220e-4d6a-ba03-4a1fac94f0ab']",42,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:42.568,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,1.238615,,,,,,,,,,,,,,,,,,,,062847cf-fd7c-49a6-b105-76caddbcfc00,1164,,,,"[65.1, 73.4]",42,,,,-1.7075521,,38.0,Left Foot,,,"[63.6, 62.5]",,1.0,Ground Pass,,11.002727,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,87,1,Arsenal,"['15ff2542-ae29-4ebc-9f72-511f3ae9570b', 'dc5f658a-674a-4ab9-8354-6e0a5e702542']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:46.769,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15ff2542-ae29-4ebc-9f72-511f3ae9570b,1165,,,,"[63.6, 62.5]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,87,1,Arsenal,['062847cf-fd7c-49a6-b105-76caddbcfc00'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:48.007,42,Ball Receipt*,
,,,,,,,"[57.2, 61.0]",,,,,,,,,,,,,,,0.725918,,,,,,,,,,,,,,,,,,,,9a4d2029-6bb8-4e8d-bb5c-a9534ee5a69c,1166,,,,"[63.6, 62.5]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,87,1,Arsenal,"['15ff2542-ae29-4ebc-9f72-511f3ae9570b', 'fd5b3f7d-939c-4695-a1e1-bebb5bd98f6b']",48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:48.007,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,2.568866,,,,,,,,,,,,,,,,,,,,fd5b3f7d-939c-4695-a1e1-bebb5bd98f6b,1167,,,,"[57.2, 61.0]",42,,,,-1.8093424,,40.0,Right Foot,,,"[47.4, 20.7]",,1.0,Ground Pass,,41.47445,,,,12529.0,Ashley Cole,,True,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,87,1,Arsenal,['6cdd46ac-73df-4452-97af-4585d40eb11d'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:48.733,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cdd46ac-73df-4452-97af-4585d40eb11d,1168,,,,"[47.4, 20.7]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,87,1,Arsenal,['fd5b3f7d-939c-4695-a1e1-bebb5bd98f6b'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:51.302,42,Ball Receipt*,
,,,,,,,"[46.9, 20.5]",,,,,,,,,,,,,,,0.939221,,,,,,,,,,,,,,,,,,,,eb870833-288e-48f3-ad7b-bac00357a2fc,1169,,,,"[47.4, 20.7]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,87,1,Arsenal,"['1e0a317e-f32a-4cc7-85fa-eb34c8084732', '6cdd46ac-73df-4452-97af-4585d40eb11d']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:51.302,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,1.484566,,,,,,,,,,,,,,,,,,,,1e0a317e-f32a-4cc7-85fa-eb34c8084732,1170,,,,"[46.9, 20.5]",42,,,,-0.6806977,,38.0,Left Foot,,,"[63.2, 7.3]",,1.0,Ground Pass,,20.974508,9.0,Incomplete,,19312.0,Robert Pirès ,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,87,1,Arsenal,"['305183b5-34c1-4763-9331-2277d58238f8', '6e3c3a79-9cb7-457c-891f-d039b4069e00']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:52.241,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305183b5-34c1-4763-9331-2277d58238f8,1171,,,,"[64.6, 5.2]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,87,1,Arsenal,['1e0a317e-f32a-4cc7-85fa-eb34c8084732'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:53.726,42,Ball Receipt*,
,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,6e3c3a79-9cb7-457c-891f-d039b4069e00,1172,,4.0,Won,"[56.9, 72.8]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15411.0,Darren Anderton,13.0,Right Center Midfield,88,38,Tottenham Hotspur,['1e0a317e-f32a-4cc7-85fa-eb34c8084732'],53,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:53.726,10,Interception,
,,,,,,,"[79.6, 76.6]",,,,,,,,,,,,,,,1.855306,,,,,,,,,,,,,,,,,,,,a76937b1-1d61-4b81-88df-4d776f070b8f,1173,,,,"[56.9, 72.8]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15411.0,Darren Anderton,13.0,Right Center Midfield,88,38,Tottenham Hotspur,"['3783e1fe-21ed-4e4e-8f0c-308581c88fd7', '43b81837-1b60-4350-aadc-cdbc2c4d3e60', '6e3c3a79-9cb7-457c-891f-d039b4069e00']",53,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:53.726,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,0.172287,,,,,,,,,,,,,,,,,,,,43b81837-1b60-4350-aadc-cdbc2c4d3e60,1174,,,,"[37.9, 3.0]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,88,38,Tottenham Hotspur,['a76937b1-1d61-4b81-88df-4d776f070b8f'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:55.173,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1abd7cc1-3db0-4174-98cd-b33b0146ebce,1175,,,,"[40.5, 3.5]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,88,38,Tottenham Hotspur,"['3783e1fe-21ed-4e4e-8f0c-308581c88fd7', '51947143-7f08-4ee3-919b-bea982a3a7b2']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:55.581,39,Dribbled Past,
,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3783e1fe-21ed-4e4e-8f0c-308581c88fd7,1176,,,,"[79.6, 76.6]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15411.0,Darren Anderton,13.0,Right Center Midfield,88,38,Tottenham Hotspur,['1abd7cc1-3db0-4174-98cd-b33b0146ebce'],55,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:55.581,14,Dribble,True
,,,,,,,"[87.9, 72.1]",,,,,,,,,,,,,,,2.457682,,,,,,,,,,,,,,,,,,,,51947143-7f08-4ee3-919b-bea982a3a7b2,1177,,,,"[79.6, 76.6]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15411.0,Darren Anderton,13.0,Right Center Midfield,88,38,Tottenham Hotspur,"['032d6b01-4ddd-4d09-9765-5e38dd51fbc0', '1abd7cc1-3db0-4174-98cd-b33b0146ebce', '3783e1fe-21ed-4e4e-8f0c-308581c88fd7']",55,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:42:55.581,43,Carry,True
