bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,2.3211,,,,,,,,,,,,,,,,,,,,920aa809-d307-47cb-a3b6-92245565893b,2241,,,"[25.9, 60.4]",63,,,,,-2.2493708,,40.0,Right Foot,,,,"[8.0, 38.2]",,2.0,Low Pass,,28.517538,,,,,,40319.0,Paul Jones,,,,,,,,,2,1,Regular Play,24765.0,Denis Irwin,2.0,Right Back,149,46,Wolverhampton Wanderers,"['17f44a84-aad4-44a6-a290-e462155d56fa', 'a0c5dde9-0a12-4316-91e5-f14f2b43a614']",16,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:16.515,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17f44a84-aad4-44a6-a290-e462155d56fa,2242,,,"[8.0, 38.2]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40319.0,Paul Jones,1.0,Goalkeeper,149,46,Wolverhampton Wanderers,['920aa809-d307-47cb-a3b6-92245565893b'],18,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:18.836,42,Ball Receipt*,
,,,,,,,"[24.8, 26.3]",,,,,,,,,,,,,,,,5.933674,,,,,,,,,,,,,,,,,,,,84dd8288-d0ed-4137-afef-b898c634ecdc,2243,,,"[8.0, 38.2]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40319.0,Paul Jones,1.0,Goalkeeper,149,46,Wolverhampton Wanderers,"['1382759e-801e-4035-ba5c-e450f0a08690', '17f44a84-aad4-44a6-a290-e462155d56fa']",18,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:18.836,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.49313,,,,,,,,,,,,,,,,,,,,1382759e-801e-4035-ba5c-e450f0a08690,2244,,,"[24.8, 26.3]",63,,,,,-0.03310049,,38.0,Left Foot,,,,"[85.2, 24.3]",,3.0,High Pass,,60.4331,,,,,,40305.0,Mark Kennedy,,,,,,,,,2,1,Regular Play,40319.0,Paul Jones,1.0,Goalkeeper,149,46,Wolverhampton Wanderers,['541e5da6-adf9-4436-9478-2f17f82969f1'],24,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:24.770,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541e5da6-adf9-4436-9478-2f17f82969f1,2245,,,"[85.2, 24.3]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40305.0,Mark Kennedy,16.0,Left Midfield,149,46,Wolverhampton Wanderers,['1382759e-801e-4035-ba5c-e450f0a08690'],27,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:27.263,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3.303771,,,,,,,,,,,,,,,,,,,,700f7099-75e3-417c-8774-175fb1f820f6,2246,,,"[85.2, 24.3]",63,,,,True,0.17658019,,,,,,,"[112.1, 29.1]",,3.0,High Pass,,27.324898,,,9.0,Incomplete,,17727.0,Ioan Viorel Ganea,,,,,,,,,2,1,Regular Play,40305.0,Mark Kennedy,16.0,Left Midfield,149,46,Wolverhampton Wanderers,"['3b7fdae7-ef60-48b5-b354-0feb6b0bb1ac', '9494852f-e474-4fd3-9177-42bf590594e6', 'bd71ec4e-529f-4545-8c8c-da97a1496fa9']",27,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:27.263,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,bd71ec4e-529f-4545-8c8c-da97a1496fa9,2247,,,"[34.9, 55.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,149,46,Wolverhampton Wanderers,['700f7099-75e3-417c-8774-175fb1f820f6'],27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:27.263,4,Duel,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9494852f-e474-4fd3-9177-42bf590594e6,2248,,,"[101.2, 24.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,149,46,Wolverhampton Wanderers,['700f7099-75e3-417c-8774-175fb1f820f6'],30,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:30.567,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3b7fdae7-ef60-48b5-b354-0feb6b0bb1ac,2249,,,"[8.0, 51.0]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,149,46,Wolverhampton Wanderers,['700f7099-75e3-417c-8774-175fb1f820f6'],30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:30.567,2,Ball Recovery,
,,,,,,,"[16.7, 44.9]",,,,,,,,,,,,,,,,9.599994,,,,,,,,,,,,,,,,,,,,acabf261-0616-45b0-8d3b-2db9ad3fc1dd,2250,,,"[8.0, 51.0]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,149,46,Wolverhampton Wanderers,"['1f6a7f44-ff73-40c4-84c7-4998817fb028', '3b7fdae7-ef60-48b5-b354-0feb6b0bb1ac']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:30.567,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,3.750094,,,,,,,,,,,,,,,,,,,,1f6a7f44-ff73-40c4-84c7-4998817fb028,2251,,,"[16.7, 44.9]",63,,,,,-0.33765194,,68.0,Drop Kick,,,,"[80.5, 22.5]",,3.0,High Pass,,67.61804,,,9.0,Incomplete,,23816.0,José Antonio Reyes Calderón,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,149,46,Wolverhampton Wanderers,"['dc6e2c97-f9c9-4895-9322-e93d201bc9c1', 'fa1ea3b5-1ca3-4efe-aff8-05a7b3334acd']",40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:40.167,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc6e2c97-f9c9-4895-9322-e93d201bc9c1,2252,,,"[79.5, 22.1]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,149,46,Wolverhampton Wanderers,['1f6a7f44-ff73-40c4-84c7-4998817fb028'],43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:43.917,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,abbfd5d1-267d-4237-87cb-dbf2f5666240,2253,,,"[80.5, 22.5]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,149,46,Wolverhampton Wanderers,['fa1ea3b5-1ca3-4efe-aff8-05a7b3334acd'],43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:43.917,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,0.921702,,,,,,,,,,,,,,,,,,,,fa1ea3b5-1ca3-4efe-aff8-05a7b3334acd,2254,,,"[39.6, 57.6]",63,,,,True,-0.5643511,,,,,,,"[50.5, 50.7]",,3.0,High Pass,,12.900388,,,,,,40311.0,Alex Rae,,,,,,,66.0,Recovery,2,1,Regular Play,24765.0,Denis Irwin,2.0,Right Back,149,46,Wolverhampton Wanderers,"['1f6a7f44-ff73-40c4-84c7-4998817fb028', 'abbfd5d1-267d-4237-87cb-dbf2f5666240', 'd59d9e0f-3200-4baf-afee-8ccca6a43b88']",43,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:43.917,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d59d9e0f-3200-4baf-afee-8ccca6a43b88,2255,,,"[50.5, 50.7]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40311.0,Alex Rae,9.0,Right Defensive Midfield,149,46,Wolverhampton Wanderers,['fa1ea3b5-1ca3-4efe-aff8-05a7b3334acd'],44,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:44.839,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,06d458f4-d783-4994-84f4-42e78f5f9847,2256,,,"[50.5, 50.7]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40311.0,Alex Rae,9.0,Right Defensive Midfield,149,46,Wolverhampton Wanderers,,44,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:44.839,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,1.087216,,,,,,,,,,,,,,,,,,,,e6d757ab-b01e-42f7-af4d-16ade56c6650,2257,,,"[54.0, 28.6]",63,,,,,-1.6935526,,40.0,Right Foot,,,,"[52.1, 13.2]",,1.0,Ground Pass,,15.516766,,,,,,12529.0,Ashley Cole,,,,,,,66.0,Recovery,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,150,1,Arsenal,['892ac01f-e378-4558-8dbc-3b7d1b6f1b4c'],47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:47.156,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892ac01f-e378-4558-8dbc-3b7d1b6f1b4c,2258,,,"[52.1, 13.2]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,150,1,Arsenal,['e6d757ab-b01e-42f7-af4d-16ade56c6650'],48,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:48.243,42,Ball Receipt*,
,,,,,,,"[52.1, 13.0]",,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,,,,,,,,,,c5239a32-d9d1-42e1-99fa-f6bc5de84f16,2259,,,"[52.1, 13.2]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,150,1,Arsenal,"['4886d2d0-987a-41c0-a7fc-daa0ea35d645', '892ac01f-e378-4558-8dbc-3b7d1b6f1b4c']",48,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:48.243,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.121269,,,,,,,,,,,,,,,,,,,,4886d2d0-987a-41c0-a7fc-daa0ea35d645,2260,,,"[52.1, 13.0]",63,,,,,-0.6656728,,38.0,Left Foot,,,,"[67.0, 1.3]",,1.0,Ground Pass,,18.944656,,,,,,19312.0,Robert Pirès ,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,150,1,Arsenal,['a699faaa-d0ce-4dca-9816-5b3b27ed1648'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:49.563,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a699faaa-d0ce-4dca-9816-5b3b27ed1648,2261,,,"[67.0, 1.3]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,150,1,Arsenal,['4886d2d0-987a-41c0-a7fc-daa0ea35d645'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:50.685,42,Ball Receipt*,
,,,,,,,"[69.4, 1.1]",,,,,,,,,,,,,,,,2.719998,,,,,,,,,,,,,,,,,,,,5d3a56fb-5289-496d-80ed-365651be0c74,2262,,,"[67.0, 1.3]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,150,1,Arsenal,"['549961bd-99e0-44b1-a741-735f7a1edc86', 'a699faaa-d0ce-4dca-9816-5b3b27ed1648']",50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:50.685,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.690658,,,,,,,,,,,,,,,,,,,,549961bd-99e0-44b1-a741-735f7a1edc86,2263,,,"[69.4, 1.1]",63,,,,,2.0931997,,40.0,Right Foot,,,,"[63.7, 11.0]",,1.0,Ground Pass,,11.423659,,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,150,1,Arsenal,['4fcb5d9f-6927-4f38-83e3-e6a2a9d2fc22'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:53.405,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fcb5d9f-6927-4f38-83e3-e6a2a9d2fc22,2264,,,"[63.7, 11.0]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,150,1,Arsenal,['549961bd-99e0-44b1-a741-735f7a1edc86'],54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:54.095,42,Ball Receipt*,
,,,,,,,"[61.5, 10.8]",,,,,,,,,,,,,,,,0.599997,,,,,,,,,,,,,,,,,,,,f1572869-99df-4a62-9da3-820ddcea6ff4,2265,,,"[63.7, 11.0]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,150,1,Arsenal,"['4fcb5d9f-6927-4f38-83e3-e6a2a9d2fc22', '70859641-0f07-4d42-bb8c-f5d275eae10c']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:54.095,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.99157,,,,,,,,,,,,,,,,,,,,70859641-0f07-4d42-bb8c-f5d275eae10c,2266,,,"[61.5, 10.8]",63,,,,,-2.3504143,,38.0,Left Foot,,,,"[52.9, 2.1]",,1.0,Ground Pass,,12.233151,,,,,,12529.0,Ashley Cole,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,150,1,Arsenal,['0846a91f-2d13-4a88-914d-0bff264dde26'],54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:54.695,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0846a91f-2d13-4a88-914d-0bff264dde26,2267,,,"[52.9, 2.1]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,150,1,Arsenal,['70859641-0f07-4d42-bb8c-f5d275eae10c'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:55.687,42,Ball Receipt*,
,,,,,,,"[52.9, 3.3]",,,,,,,,,,,,,,,,1.472566,,,,,,,,,,,,,,,,,,,,958a8cfa-4ec7-4910-a3bc-faeb84c9f274,2268,,,"[52.9, 2.1]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,150,1,Arsenal,"['0846a91f-2d13-4a88-914d-0bff264dde26', '7eb682ce-6651-4a3d-a10e-766dff654d9f', '9ba0521a-1050-4f9e-a4d6-4050c8180531']",55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:55.687,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.558916,,,,,,,,,,,,,,,,,,,,7eb682ce-6651-4a3d-a10e-766dff654d9f,2269,,,"[64.0, 76.6]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,150,1,Arsenal,['958a8cfa-4ec7-4910-a3bc-faeb84c9f274'],56,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:56.500,17,Pressure,
,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,9ba0521a-1050-4f9e-a4d6-4050c8180531,2270,,,"[52.9, 3.3]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,150,1,Arsenal,['d1b24c72-22d9-49d9-8ad9-61b466ee2ac8'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:57.159,14,Dribble,True
,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,d1b24c72-22d9-49d9-8ad9-61b466ee2ac8,2271,,,"[67.2, 76.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,150,1,Arsenal,['9ba0521a-1050-4f9e-a4d6-4050c8180531'],57,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:18:57.159,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,1.458918,,,,,,,,,,,,,,,,,,,,184a1cf2-ab39-46e6-b526-02d62201aa44,2272,,,"[34.3, 24.3]",63,,,,,2.7027333,,40.0,Right Foot,,,,"[9.8, 35.8]",,2.0,Low Pass,,27.064737,,,,,,20015.0,Jens Lehmann,,,,,,,66.0,Recovery,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,150,1,Arsenal,['daec319a-77ff-491a-90f7-40de70b36eed'],59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:59.533,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daec319a-77ff-491a-90f7-40de70b36eed,2273,,,"[9.8, 35.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,150,1,Arsenal,['184a1cf2-ab39-46e6-b526-02d62201aa44'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:00.992,42,Ball Receipt*,
,,,,,,,"[12.7, 43.7]",,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,aa7c1be3-7753-4528-8395-29cc00c31d3d,2274,,,"[9.8, 35.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,150,1,Arsenal,"['6c63224c-7a16-47a7-bb4f-be93dd4bbc5f', 'cd997199-3e56-4dfd-972f-2ef117fbb839', 'daec319a-77ff-491a-90f7-40de70b36eed']",0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:00.992,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.444688,,,,,,,,,,,,,,,,,,,,cd997199-3e56-4dfd-972f-2ef117fbb839,2275,,,"[102.6, 43.7]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40320.0,Carl Cort,24.0,Left Center Forward,150,1,Arsenal,['aa7c1be3-7753-4528-8395-29cc00c31d3d'],2,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:19:02.437,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,2.559092,,,,,,,,,,,,,,,,,,,,6c63224c-7a16-47a7-bb4f-be93dd4bbc5f,2276,,,"[12.7, 43.7]",64,,,,,0.15304,,40.0,Right Foot,,,,"[70.4, 52.6]",,3.0,High Pass,,58.38236,,,9.0,Incomplete,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,150,1,Arsenal,"['58338c50-9f2d-4bdb-a09c-12e01158f1d8', 'df9537f7-b1bd-434f-9484-a189888b055b']",2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:02.992,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9537f7-b1bd-434f-9484-a189888b055b,2277,,,"[66.4, 50.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,150,1,Arsenal,['6c63224c-7a16-47a7-bb4f-be93dd4bbc5f'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:05.551,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,58338c50-9f2d-4bdb-a09c-12e01158f1d8,2278,,,"[49.7, 27.5]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40304.0,Lee Naylor,6.0,Left Back,150,1,Arsenal,['6c63224c-7a16-47a7-bb4f-be93dd4bbc5f'],5,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:19:05.551,2,Ball Recovery,
,,,,,,,"[57.1, 26.5]",,,,,,,,,,,,,,,,1.76795,,,,,,,,,,,,,,,,,,,,585d2f8f-b4b7-4d3a-ae80-721a4bf5a659,2279,,,"[49.7, 27.5]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40304.0,Lee Naylor,6.0,Left Back,150,1,Arsenal,"['046e054f-8e36-4f3d-861d-5016b20b8bd2', '58338c50-9f2d-4bdb-a09c-12e01158f1d8', 'd86e65f9-a63d-43de-9435-b76cce9cae57']",5,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:19:05.551,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.758826,,,,,,,,,,,,,,,,,,,,d86e65f9-a63d-43de-9435-b76cce9cae57,2280,,,"[66.2, 51.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,150,1,Arsenal,['585d2f8f-b4b7-4d3a-ae80-721a4bf5a659'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:06.560,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,046e054f-8e36-4f3d-861d-5016b20b8bd2,2281,,,"[57.1, 26.5]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40304.0,Lee Naylor,6.0,Left Back,150,1,Arsenal,['b0cd6f7f-3e62-4f74-8d44-848fe4cf3ba9'],7,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:19:07.319,3,Dispossessed,True
,,,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,b0cd6f7f-3e62-4f74-8d44-848fe4cf3ba9,2282,,,"[63.0, 53.6]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,150,1,Arsenal,['046e054f-8e36-4f3d-861d-5016b20b8bd2'],7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:07.319,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,0.182816,,,,,,,,,,,,,,,,,,,,d68221b2-4860-4477-8811-787476780e26,2283,,,"[58.3, 23.3]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40304.0,Lee Naylor,6.0,Left Back,150,1,Arsenal,['fea5a7df-5a7e-4d09-a98c-e0e75779822a'],8,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:19:08.190,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.93857,,,,,,,,,,,,,,,,,,,,fea5a7df-5a7e-4d09-a98c-e0e75779822a,2284,,,"[57.9, 57.4]",64,,,,,-0.79549885,,40.0,Right Foot,,,,"[62.8, 52.4]",,2.0,Low Pass,,7.0007143,,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,66.0,Recovery,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,150,1,Arsenal,"['d68221b2-4860-4477-8811-787476780e26', 'f2db8404-3e6e-4a88-91cf-fcca71d3acc8']",8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:08.283,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2db8404-3e6e-4a88-91cf-fcca71d3acc8,2285,,,"[62.8, 52.4]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,150,1,Arsenal,['fea5a7df-5a7e-4d09-a98c-e0e75779822a'],9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:09.222,42,Ball Receipt*,
