50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,0.840325,,,,,,,,,,,,,,,,,,,,,,1210399c-ad0b-4c80-ac27-92e6d3837735,1215,,,"[28.9, 0.1]",34,,True,,,1.5606956,,,,,,"[29.0, 10.0]",,2.0,Low Pass,,9.900505,,,,,40339.0,Arjan de Zeeuw,,,,,,67.0,Throw-in,1,4,From Throw In,20402.0,Boris Živković,6.0,Left Back,84,105,Portsmouth,['b836ba0a-7ca8-48aa-ba59-d4a12658d07e'],7,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:07.102,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b836ba0a-7ca8-48aa-ba59-d4a12658d07e,1216,,,"[29.0, 10.0]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40339.0,Arjan de Zeeuw,3.0,Right Center Back,84,105,Portsmouth,['1210399c-ad0b-4c80-ac27-92e6d3837735'],7,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:07.943,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.818938,,,,,,,,,,,,,,,,,,,,,,41436ead-d284-44f7-a38e-f58bf8ad8b57,1217,,,"[29.4, 9.8]",34,,True,True,,-0.5897357,,38.0,Left Foot,,,"[42.7, 0.9]",,2.0,Low Pass,,16.003124,,74.0,Injury Clearance,,,,,,,,,,,1,4,From Throw In,40339.0,Arjan de Zeeuw,3.0,Right Center Back,84,105,Portsmouth,,8,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:08.846,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.827036,,,,,,,,,,,,,,,,,,,,,,faae8d59-754d-4f92-a4a6-21dfd7a70e18,1218,,,"[64.0, 80.0]",34,,,,,-1.8544487,,,,,,"[56.1, 52.9]",,3.0,High Pass,,28.228,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,85,1,Arsenal,['9686a5b5-e62c-433e-87f2-bbab84c8ed9b'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:14.223,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9686a5b5-e62c-433e-87f2-bbab84c8ed9b,1219,,,"[56.1, 52.9]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,85,1,Arsenal,['faae8d59-754d-4f92-a4a6-21dfd7a70e18'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:16.050,42,Ball Receipt*,
,,,,,,,"[50.1, 51.8]",,,,,,,,,,,,,,,,,1.543612,,,,,,,,,,,,,,,,,,,,,,50ba983f-d64f-4d5e-9e4c-95b1ad30e696,1220,,,"[56.1, 52.9]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,85,1,Arsenal,"['7ceb3521-4776-4aa5-a774-7dbc3e012a57', '9686a5b5-e62c-433e-87f2-bbab84c8ed9b']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:16.050,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.710231,,,,,,,,,,,,,,,,,,,,,,7ceb3521-4776-4aa5-a774-7dbc3e012a57,1221,,,"[50.1, 51.8]",34,,,,,-1.4523064,,38.0,Left Foot,,,"[51.6, 39.2]",,1.0,Ground Pass,,12.6889715,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,85,1,Arsenal,['43ee4b35-5043-46eb-acad-7a74be929566'],17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:17.593,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43ee4b35-5043-46eb-acad-7a74be929566,1222,,,"[51.6, 39.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,85,1,Arsenal,['7ceb3521-4776-4aa5-a774-7dbc3e012a57'],19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:19.303,42,Ball Receipt*,
,,,,,,,"[51.6, 35.8]",,,,,,,,,,,,,,,,,1.121436,,,,,,,,,,,,,,,,,,,,,,3c19cefd-a63a-48e9-85e9-a6c4d0d4011c,1223,,,"[51.6, 39.2]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,85,1,Arsenal,"['43ee4b35-5043-46eb-acad-7a74be929566', 'c4df4a59-33ba-4796-9bab-ff30f94a246a']",19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:19.303,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.218917,,,,,,,,,,,,,,,,,,,,,,c4df4a59-33ba-4796-9bab-ff30f94a246a,1224,,,"[51.6, 35.8]",34,,,,,0.6003731,,40.0,Right Foot,,,"[62.7, 43.4]",,1.0,Ground Pass,,13.452509,,,,,15515.0,Patrick Vieira,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,85,1,Arsenal,['e04cf12d-3404-4b87-9cc6-93ab4f65be22'],20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:20.425,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.172847,,,,,,,,,,,,,,,,,,,,,,f6e26b4f-302a-410a-bd1f-8cec9ccd520f,1225,,,"[57.4, 36.7]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,85,1,Arsenal,"['c92c136e-77ea-41b6-9f11-dd408263f976', 'e04cf12d-3404-4b87-9cc6-93ab4f65be22']",21,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:21.584,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04cf12d-3404-4b87-9cc6-93ab4f65be22,1226,,,"[62.7, 43.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,85,1,Arsenal,"['c4df4a59-33ba-4796-9bab-ff30f94a246a', 'f6e26b4f-302a-410a-bd1f-8cec9ccd520f']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:21.644,42,Ball Receipt*,True
,,,,,,,"[56.6, 41.6]",,,,,,,,,,,,,,,,,1.113111,,,,,,,,,,,,,,,,,,,,,,c92c136e-77ea-41b6-9f11-dd408263f976,1227,,,"[62.7, 43.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,85,1,Arsenal,"['5d304b2f-2dba-4b74-9d9e-d0fd219c570b', 'e04cf12d-3404-4b87-9cc6-93ab4f65be22', 'f6e26b4f-302a-410a-bd1f-8cec9ccd520f']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:21.644,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5d304b2f-2dba-4b74-9d9e-d0fd219c570b,1228,,,"[56.6, 41.6]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,85,1,Arsenal,['3ceafb4c-09b3-4e13-b0ad-a37f153c3da6'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:22.757,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,3ceafb4c-09b3-4e13-b0ad-a37f153c3da6,1229,,,"[63.5, 38.5]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,85,1,Arsenal,['5d304b2f-2dba-4b74-9d9e-d0fd219c570b'],22,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:22.757,4,Duel,True
,,,,,,,"[68.5, 38.7]",,,,,,,,,,,,,,,,,1.708563,,,,,,,,,,,,,,,,,,,,,,084957c2-354c-4d79-a0ca-d6f27fc7eab1,1230,,,"[63.5, 38.5]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,85,1,Arsenal,"['3ceafb4c-09b3-4e13-b0ad-a37f153c3da6', '8c28893b-2d92-4f4b-ad9b-de99bb8a649f', 'ac45e7a0-b6ce-49e3-b1c2-f561b223bdfd']",22,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:22.757,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,0.424589,,,,,,,,,,,,,,,,,,,,,,ac45e7a0-b6ce-49e3-b1c2-f561b223bdfd,1231,,,"[51.6, 41.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,85,1,Arsenal,['084957c2-354c-4d79-a0ca-d6f27fc7eab1'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:23.938,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,8c28893b-2d92-4f4b-ad9b-de99bb8a649f,1232,,,"[68.5, 38.7]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,85,1,Arsenal,['7988234d-4f8b-42f2-9ff4-aa6e39b377c4'],24,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:24.466,3,Dispossessed,True
,,,,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,7988234d-4f8b-42f2-9ff4-aa6e39b377c4,1233,,,"[51.6, 41.4]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,85,1,Arsenal,['8c28893b-2d92-4f4b-ad9b-de99bb8a649f'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:24.466,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,0.801797,,,,,,,,,,,,,,,,,,,,,,f48505f4-fb28-4ccb-802c-c2a84815701a,1234,,,"[66.4, 37.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,85,1,Arsenal,"['0138b5d5-0b0c-4967-8a1f-e968900ed697', '7dee144b-ce7a-4fa8-998d-6f26e85be7e0', 'a4daea1f-af04-4762-bbd3-efc40ef89522']",25,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:25.732,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0138b5d5-0b0c-4967-8a1f-e968900ed697,1235,,,"[55.5, 42.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,85,1,Arsenal,['f48505f4-fb28-4ccb-802c-c2a84815701a'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:25.975,2,Ball Recovery,True
,,,,,,,"[55.5, 42.3]",,,,,,,,,,,,,,,,,0.508227,,,,,,,,,,,,,,,,,,,,,,7dee144b-ce7a-4fa8-998d-6f26e85be7e0,1236,,,"[55.5, 42.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,85,1,Arsenal,"['0138b5d5-0b0c-4967-8a1f-e968900ed697', 'a4daea1f-af04-4762-bbd3-efc40ef89522', 'edb5622f-3eef-41ea-9d04-7688e5bd3201', 'f48505f4-fb28-4ccb-802c-c2a84815701a']",25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:25.975,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,edb5622f-3eef-41ea-9d04-7688e5bd3201,1237,,,"[64.6, 37.8]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,85,1,Arsenal,"['7dee144b-ce7a-4fa8-998d-6f26e85be7e0', 'a4daea1f-af04-4762-bbd3-efc40ef89522']",26,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:34:26.484,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,a4daea1f-af04-4762-bbd3-efc40ef89522,1238,,,"[55.5, 42.3]",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,85,1,Arsenal,"['edb5622f-3eef-41ea-9d04-7688e5bd3201', 'f48505f4-fb28-4ccb-802c-c2a84815701a']",26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:26.484,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,2.993704,,,,,,,,,,,,,,,,,,,,,,2b36ac60-b43a-4fde-81ef-b8deb82ac4ef,1239,,,"[55.5, 42.3]",35,,True,,,-0.8783769,,40.0,Right Foot,,,"[69.6, 25.3]",,1.0,Ground Pass,,22.086422,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,62.0,Free Kick,1,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,86,1,Arsenal,['e9679602-de10-41ff-9a44-aa4a115f27f8'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:00.809,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9679602-de10-41ff-9a44-aa4a115f27f8,1240,,,"[69.6, 25.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,86,1,Arsenal,['2b36ac60-b43a-4fde-81ef-b8deb82ac4ef'],3,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:03.802,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.442365,,,,,,,,,,,,,,,,,,,,,,32187c24-aa85-457b-a14a-3ceb99a149ad,1241,,,"[70.3, 23.1]",35,,,,,0.47489458,,38.0,Left Foot,,,"[109.2, 43.1]",,3.0,High Pass,,43.740257,,9.0,Incomplete,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,86,1,Arsenal,['04b88378-438d-4933-bd9c-3133c58f7569'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:05.011,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,04b88378-438d-4933-bd9c-3133c58f7569,1242,,,"[10.9, 37.0]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38403.0,Shaka Hislop,1.0,Goalkeeper,86,1,Arsenal,['32187c24-aa85-457b-a14a-3ceb99a149ad'],7,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:35:07.454,2,Ball Recovery,
,,,,,,,"[16.5, 37.2]",,,,,,,,,,,,,,,,,7.744975,,,,,,,,,,,,,,,,,,,,,,1c3badda-f49b-4948-b111-9c5dab240f42,1243,,,"[10.9, 37.0]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38403.0,Shaka Hislop,1.0,Goalkeeper,86,1,Arsenal,"['04b88378-438d-4933-bd9c-3133c58f7569', '1dce760d-1e89-4bd3-9790-2ed98e7a2a13']",7,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:35:07.454,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,3.307531,,,,,,,,,,,,,,,,,,,,,,1dce760d-1e89-4bd3-9790-2ed98e7a2a13,1244,,,"[16.5, 37.2]",35,,,,,0.014396911,,68.0,Drop Kick,,,"[92.9, 38.3]",,3.0,High Pass,,76.40792,,9.0,Incomplete,,,,,,,,,,,1,3,From Free Kick,38403.0,Shaka Hislop,1.0,Goalkeeper,86,1,Arsenal,['0fe3c19c-4da2-4494-88e3-92664e185881'],15,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:35:15.199,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,2.553285,,,,,,,,,,,,,,,,,,,,,,0fe3c19c-4da2-4494-88e3-92664e185881,1245,,,"[27.2, 41.8]",35,,,,,-1.6126324,,40.0,Right Foot,,,"[26.3, 20.3]",,2.0,Low Pass,,21.51883,,,,,12529.0,Ashley Cole,,,,,,66.0,Recovery,1,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,86,1,Arsenal,"['110e1fce-5a55-4128-ad0a-350bf20ea71f', '1dce760d-1e89-4bd3-9790-2ed98e7a2a13']",18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:18.506,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110e1fce-5a55-4128-ad0a-350bf20ea71f,1246,,,"[26.3, 20.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,86,1,Arsenal,['0fe3c19c-4da2-4494-88e3-92664e185881'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:21.059,42,Ball Receipt*,
,,,,,,,"[25.9, 10.7]",,,,,,,,,,,,,,,,,1.404997,,,,,,,,,,,,,,,,,,,,,,e5cc562b-fed7-4541-af95-cb4e717982e1,1247,,,"[26.3, 20.3]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,86,1,Arsenal,"['110e1fce-5a55-4128-ad0a-350bf20ea71f', '1c526050-7561-4d78-a96c-33d10d14b3ef']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:21.059,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.691073,,,,,,,,,,,,,,,,,,,,,,1c526050-7561-4d78-a96c-33d10d14b3ef,1248,,,"[25.9, 10.7]",35,,,,,-0.08261409,,38.0,Left Foot,,,"[41.6, 9.4]",,1.0,Ground Pass,,15.75373,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,86,1,Arsenal,['0551bc1d-67ae-4d8a-a8f7-9678ee4884ca'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:22.464,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0551bc1d-67ae-4d8a-a8f7-9678ee4884ca,1249,,,"[41.6, 9.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,86,1,Arsenal,['1c526050-7561-4d78-a96c-33d10d14b3ef'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:24.156,42,Ball Receipt*,
,,,,,,,"[49.0, 2.9]",,,,,,,,,,,,,,,,,2.374668,,,,,,,,,,,,,,,,,,,,,,7c74b00b-3e95-42d0-abf2-344dd32e5791,1250,,,"[41.6, 9.4]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,86,1,Arsenal,"['0551bc1d-67ae-4d8a-a8f7-9678ee4884ca', '1e8d4aa0-9363-4c08-a9e1-263d48fde9e4', '41574b44-1671-4993-8849-1d04be4a2558']",24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:24.156,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.310943,,,,,,,,,,,,,,,,,,,,,,41574b44-1671-4993-8849-1d04be4a2558,1251,,,"[75.3, 70.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20510.0,Alexei Gennadyevich Smertin,16.0,Left Midfield,86,1,Arsenal,['7c74b00b-3e95-42d0-abf2-344dd32e5791'],24,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:35:24.219,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1e8d4aa0-9363-4c08-a9e1-263d48fde9e4,1252,,,"[49.0, 2.9]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,86,1,Arsenal,['7d24fc9a-f519-458d-be64-4859a9fdfe01'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:26.530,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,7d24fc9a-f519-458d-be64-4859a9fdfe01,1253,,,"[71.1, 77.2]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20510.0,Alexei Gennadyevich Smertin,16.0,Left Midfield,86,1,Arsenal,['1e8d4aa0-9363-4c08-a9e1-263d48fde9e4'],26,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:35:26.530,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.198004,,,,,,,,,,,,,,,,,,,,,,0a0198a7-38b7-4645-8e6b-082efa66caa2,1254,,,"[49.0, 0.1]",35,,True,,,0.34061623,,,,,,"[64.8, 5.7]",,3.0,High Pass,,16.763054,,,,,15042.0,Dennis Bergkamp,,,,,,67.0,Throw-in,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,87,1,Arsenal,['09cdc53a-b385-46d4-abf9-2204f611f561'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:35.629,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09cdc53a-b385-46d4-abf9-2204f611f561,1255,,,"[64.8, 5.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,87,1,Arsenal,['0a0198a7-38b7-4645-8e6b-082efa66caa2'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:36.827,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.922948,,,,,,,,,,,,,,,,,,,,,,fcc416d6-232b-49e0-8d00-ecdf84d917ea,1256,,,"[63.5, 5.3]",35,,,,,-2.9349093,,40.0,Right Foot,,,"[51.1, 2.7]",,2.0,Low Pass,,12.669649,,,,,12529.0,Ashley Cole,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,87,1,Arsenal,['f8e25b22-27b6-41fd-9f09-162518fa511c'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:37.165,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e25b22-27b6-41fd-9f09-162518fa511c,1257,,,"[51.1, 2.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,87,1,Arsenal,['fcc416d6-232b-49e0-8d00-ecdf84d917ea'],38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:38.088,42,Ball Receipt*,
,,,,,,,"[46.8, 3.5]",,,,,,,,,,,,,,,,,2.429602,,,,,,,,,,,,,,,,,,,,,,5ff201a7-e884-4c98-8bbe-0b92d1a598c7,1258,,,"[51.1, 2.7]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,87,1,Arsenal,"['a5d93ed3-b0c0-41f5-a272-69bae0738acd', 'b809dab9-5a19-48d3-81d2-1da37a170e57', 'f8e25b22-27b6-41fd-9f09-162518fa511c']",38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:38.088,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.394296,,,,,,,,,,,,,,,,,,,,,,b809dab9-5a19-48d3-81d2-1da37a170e57,1259,,,"[64.6, 76.6]",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15505.0,Steve Stone,12.0,Right Midfield,87,1,Arsenal,"['5ff201a7-e884-4c98-8bbe-0b92d1a598c7', 'a5d93ed3-b0c0-41f5-a272-69bae0738acd']",38,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:35:38.235,17,Pressure,
